bill_number,session,session_type,chamber,action_date,action,order
HB23-1137,2023,RS,House,2023-02-09,House Committee on Energy & Environment Refer Amended to House Committee of the Whole,2
HB23-1137,2023,RS,House,2023-02-14,House Second Reading Laid Over Daily - No Amendments,3
HB23-1137,2023,RS,House,2023-02-17,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB23-1137,2023,RS,House,2023-02-21,House Third Reading Passed - No Amendments,5
HB23-1137,2023,RS,Senate,2023-02-23,Introduced In Senate - Assigned to Transportation & Energy,6
HB23-1137,2023,RS,Senate,2023-03-13,Senate Committee on Transportation & Energy Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB23-1137,2023,RS,Senate,2023-03-16,Senate Second Reading Passed - No Amendments,8
HB23-1137,2023,RS,Senate,2023-03-17,Senate Third Reading Passed - No Amendments,9
HB23-1137,2023,RS,House,2023-04-12,Signed by the Speaker of the House,10
HB23-1137,2023,RS,Senate,2023-04-13,Signed by the President of the Senate,11
HB23-1137,2023,RS,Governor,2023-04-14,Sent to the Governor,12
HB23-1137,2023,RS,Governor,2023-04-17,Governor Signed,13
HB23-1138,2023,RS,House,2023-01-31,Introduced In House - Assigned to Judiciary,1
HB23-1138,2023,RS,House,2023-02-14,House Committee on Judiciary Refer Amended to Appropriations,2
HB23-1138,2023,RS,House,2023-04-18,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB23-1138,2023,RS,House,2023-04-18,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB23-1138,2023,RS,House,2023-04-19,House Third Reading Laid Over Daily - No Amendments,5
HB23-1138,2023,RS,House,2023-04-21,House Third Reading Passed - No Amendments,6
HB23-1138,2023,RS,Senate,2023-04-24,Introduced In Senate - Assigned to Judiciary,7
HB23-1138,2023,RS,Senate,2023-05-01,Senate Committee on Judiciary Refer Unamended to Appropriations,8
HB23-1138,2023,RS,Senate,2023-05-02,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB23-1138,2023,RS,Senate,2023-05-02,Senate Second Reading Special Order - Passed with Amendments - Floor,10
HB23-1138,2023,RS,Senate,2023-05-03,Senate Third Reading Passed - No Amendments,11
HB23-1138,2023,RS,House,2023-05-04,House Considered Senate Amendments - Result was to Concur - Repass,12
HB23-1138,2023,RS,House,2023-05-17,Signed by the Speaker of the House,13
HB23-1138,2023,RS,Senate,2023-05-17,Signed by the President of the Senate,14
HB23-1138,2023,RS,Governor,2023-05-17,Sent to the Governor,15
HB23-1138,2023,RS,Governor,2023-06-07,Governor Signed,16
HB23-1139,2023,RS,House,2023-01-31,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB23-1139,2023,RS,House,2023-02-21,"House Committee on Transportation, Housing & Local Government Refer Amended to House Committee of the Whole",2
HB23-1139,2023,RS,House,2023-02-23,House Second Reading Special Order - Passed with Amendments - Committee,3
HB23-1139,2023,RS,House,2023-02-24,House Third Reading Passed - No Amendments,4
HB23-1139,2023,RS,Senate,2023-03-01,Introduced In Senate - Assigned to Local Government & Housing,5
HB23-1139,2023,RS,Senate,2023-03-07,Senate Committee on Local Government & Housing Refer Amended - Consent Calendar to Senate Committee of the Whole,6
HB23-1139,2023,RS,Senate,2023-03-09,Senate Second Reading Passed with Amendments - Committee,7
HB23-1139,2023,RS,Senate,2023-03-10,Senate Third Reading Passed - No Amendments,8
HB23-1139,2023,RS,House,2023-03-13,House Considered Senate Amendments - Result was to Concur - Repass,9
HB23-1139,2023,RS,House,2023-03-15,Signed by the Speaker of the House,10
HB23-1139,2023,RS,Senate,2023-03-16,Signed by the President of the Senate,11
HB23-1139,2023,RS,Governor,2023-03-16,Sent to the Governor,12
HB23-1139,2023,RS,Governor,2023-03-23,Governor Signed,13
HB23-1140,2023,RS,House,2023-01-31,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB23-1140,2023,RS,House,2023-02-21,"House Committee on Transportation, Housing & Local Government Refer Unamended to House Committee of the Whole",2
HB23-1140,2023,RS,House,2023-02-23,House Second Reading Special Order - Passed with Amendments - Floor,3
HB23-1140,2023,RS,House,2023-02-24,House Third Reading Passed - No Amendments,4
HB23-1140,2023,RS,Senate,2023-03-01,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB23-1140,2023,RS,Senate,2023-03-09,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
HB23-1140,2023,RS,Senate,2023-03-13,Senate Second Reading Laid Over Daily - No Amendments,7
HB23-1140,2023,RS,Senate,2023-03-14,Senate Second Reading Passed - No Amendments,8
HB23-1140,2023,RS,Senate,2023-03-15,Senate Third Reading Passed - No Amendments,9
HB23-1140,2023,RS,House,2023-03-21,Signed by the Speaker of the House,10
HB23-1140,2023,RS,Senate,2023-03-22,Signed by the President of the Senate,11
HB23-1140,2023,RS,Governor,2023-03-23,Sent to the Governor,12
HB23-1140,2023,RS,Governor,2023-03-31,Governor Signed,13
HB23-1141,2023,RS,House,2023-01-31,Introduced In House - Assigned to Finance,1
HB23-1141,2023,RS,House,2023-02-13,House Committee on Finance Refer Amended to House Committee of the Whole,2
HB23-1141,2023,RS,House,2023-02-16,House Second Reading Laid Over Daily - No Amendments,3
HB23-1141,2023,RS,House,2023-02-17,House Second Reading Special Order - Passed with Amendments - Committee,4
HB23-1141,2023,RS,House,2023-02-21,House Third Reading Passed - No Amendments,5
HB23-1141,2023,RS,Senate,2023-02-23,Introduced In Senate - Assigned to Finance,6
HB23-1141,2023,RS,Senate,2023-03-07,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB23-1141,2023,RS,Senate,2023-03-09,Senate Second Reading Passed - No Amendments,8
HB23-1141,2023,RS,Senate,2023-03-10,Senate Third Reading Passed - No Amendments,9
HB23-1141,2023,RS,House,2023-03-21,Signed by the Speaker of the House,10
HB23-1141,2023,RS,Senate,2023-03-22,Signed by the President of the Senate,11
HB23-1141,2023,RS,Governor,2023-03-23,Sent to the Governor,12
HB23-1141,2023,RS,Governor,2023-03-31,Governor Signed,13
HB23-1142,2023,RS,House,2023-01-31,Introduced In House - Assigned to Public & Behavioral Health & Human Services,1
HB23-1142,2023,RS,House,2023-03-14,House Committee on Public & Behavioral Health & Human Services Refer Amended to House Committee of the Whole,2
HB23-1142,2023,RS,House,2023-03-17,House Second Reading Laid Over Daily - No Amendments,3
HB23-1142,2023,RS,House,2023-05-03,House Second Reading Laid Over to 07/01/2023 - No Amendments,4
HB23-1143,2023,RS,House,2023-01-31,Introduced In House - Assigned to Judiciary,1
HB23-1143,2023,RS,House,2023-02-14,House Committee on Judiciary Refer Amended to Appropriations,2
HB23-1143,2023,RS,House,2023-03-03,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB23-1143,2023,RS,House,2023-03-03,House Second Reading Special Order - Passed with Amendments - Committee,4
HB23-1143,2023,RS,House,2023-03-06,House Third Reading Passed - No Amendments,5
HB23-1143,2023,RS,Senate,2023-03-09,Introduced In Senate - Assigned to Judiciary,6
HB23-1143,2023,RS,Senate,2023-04-03,Senate Committee on Judiciary Refer Unamended to Senate Committee of the Whole,7
HB23-1143,2023,RS,Senate,2023-04-06,Senate Second Reading Passed - No Amendments,8
HB23-1143,2023,RS,Senate,2023-04-10,Senate Third Reading Passed - No Amendments,9
HB23-1143,2023,RS,House,2023-04-20,Signed by the Speaker of the House,10
HB23-1143,2023,RS,Senate,2023-04-20,Signed by the President of the Senate,11
HB23-1143,2023,RS,Governor,2023-04-21,Sent to the Governor,12
HB23-1143,2023,RS,Governor,2023-04-27,Governor Signed,13
HB23-1144,2023,RS,House,2023-01-31,Introduced In House - Assigned to Finance,1
HB23-1144,2023,RS,House,2023-02-16,House Committee on Finance Witness Testimony and/or Committee Discussion Only,2
HB23-1144,2023,RS,House,2023-02-23,House Committee on Finance Postpone Indefinitely,3
HB23-1145,2023,RS,House,2023-01-31,Introduced In House - Assigned to Judiciary,1
HB23-1145,2023,RS,House,2023-02-07,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB23-1145,2023,RS,House,2023-02-10,House Second Reading Special Order - Passed with Amendments - Committee,3
HB23-1145,2023,RS,House,2023-02-13,House Third Reading Passed - No Amendments,4
HB23-1145,2023,RS,Senate,2023-02-15,Introduced In Senate - Assigned to Judiciary,5
HB23-1145,2023,RS,Senate,2023-03-01,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB23-1145,2023,RS,Senate,2023-03-06,Senate Second Reading Passed - No Amendments,7
HB23-1145,2023,RS,Senate,2023-03-07,Senate Third Reading Passed - No Amendments,8
HB23-1145,2023,RS,House,2023-03-15,Signed by the Speaker of the House,9
HB23-1145,2023,RS,Senate,2023-03-16,Signed by the President of the Senate,10
HB23-1145,2023,RS,Governor,2023-03-16,Sent to the Governor,11
HB23-1145,2023,RS,Governor,2023-03-23,Governor Signed,12
HB23-1146,2023,RS,House,2023-01-31,Introduced In House - Assigned to Business Affairs & Labor,1
HB23-1146,2023,RS,House,2023-02-09,House Committee on Business Affairs & Labor Refer Amended to Appropriations,2
HB23-1146,2023,RS,House,2023-04-28,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB23-1146,2023,RS,House,2023-04-28,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB23-1146,2023,RS,House,2023-04-29,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",5
HB23-1146,2023,RS,House,2023-05-01,House Third Reading Passed - No Amendments,6
HB23-1146,2023,RS,Senate,2023-05-01,Introduced In Senate - Assigned to Appropriations,7
HB23-1146,2023,RS,Senate,2023-05-06,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB23-1146,2023,RS,Senate,2023-05-06,Senate Second Reading Special Order - Passed - No Amendments,9
HB23-1146,2023,RS,Senate,2023-05-07,Senate Third Reading Passed - No Amendments,10
HB23-1146,2023,RS,House,2023-05-17,Signed by the Speaker of the House,11
HB23-1146,2023,RS,Senate,2023-05-17,Signed by the President of the Senate,12
HB23-1146,2023,RS,Governor,2023-05-17,Sent to the Governor,13
HB23-1146,2023,RS,Governor,2023-05-23,Governor Vetoed,14
HB23-1147,2023,RS,House,2023-01-31,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB23-1147,2023,RS,House,2023-03-07,"House Committee on Transportation, Housing & Local Government Refer Amended to Finance",2
HB23-1147,2023,RS,House,2023-03-16,House Committee on Finance Refer Amended to Appropriations,3
HB23-1147,2023,RS,House,2023-04-21,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB23-1147,2023,RS,House,2023-04-21,House Second Reading Special Order - Passed with Amendments - Committee,5
HB23-1147,2023,RS,House,2023-04-24,House Third Reading Passed - No Amendments,6
HB23-1147,2023,RS,Senate,2023-04-25,Introduced In Senate - Assigned to Finance,7
HB23-1147,2023,RS,Senate,2023-05-02,Senate Committee on Finance Refer Unamended to Appropriations,8
HB23-1147,2023,RS,Senate,2023-05-05,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,9
HB23-1147,2023,RS,Senate,2023-05-05,"Senate Second Reading Special Order - Passed with Amendments - Committee, Floor",10
HB23-1147,2023,RS,Senate,2023-05-06,Senate Third Reading Passed - No Amendments,11
HB23-1147,2023,RS,Senate,2023-05-06,Senate Third Reading Reconsidered - No Amendments,12
HB23-1147,2023,RS,House,2023-05-07,House Considered Senate Amendments - Result was to Not Concur - Request Conference Committee,13
HB23-1147,2023,RS,Senate,2023-05-08,Senate Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,14
HB23-1147,2023,RS,ConfComm,2023-05-08,First Conference Committee Result was to Adopt Rerevised w/ Amendments,15
HB23-1147,2023,RS,House,2023-05-08,House Consideration of First Conference Committee Report result was to Adopt Committee Report - Repass,16
HB23-1147,2023,RS,House,2023-05-12,Signed by the Speaker of the House,17
HB23-1147,2023,RS,Senate,2023-05-15,Signed by the President of the Senate,18
HB23-1147,2023,RS,Governor,2023-05-15,Sent to the Governor,19
HB23-1147,2023,RS,Governor,2023-05-16,Governor Vetoed,20
HB23-1148,2023,RS,House,2023-01-31,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB23-1148,2023,RS,House,2023-02-27,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely",2
HB23-1149,2023,RS,House,2023-01-31,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB23-1149,2023,RS,House,2023-02-27,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely",2
HB23-1150,2023,RS,House,2023-01-31,Introduced In House - Assigned to Health & Insurance,1
HB23-1150,2023,RS,House,2023-02-17,House Committee on Health & Insurance Postpone Indefinitely,2
HB23-1151,2023,RS,House,2023-01-31,Introduced In House - Assigned to Judiciary,1
HB23-1151,2023,RS,House,2023-02-15,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB23-1151,2023,RS,House,2023-02-21,House Second Reading Special Order - Passed with Amendments - Committee,3
HB23-1151,2023,RS,House,2023-02-22,House Third Reading Passed - No Amendments,4
HB23-1151,2023,RS,Senate,2023-02-23,Introduced In Senate - Assigned to Judiciary,5
HB23-1151,2023,RS,Senate,2023-03-20,Senate Committee on Judiciary Refer Amended - Consent Calendar to Senate Committee of the Whole,6
HB23-1151,2023,RS,Senate,2023-03-23,Senate Second Reading Passed with Amendments - Committee,7
HB23-1151,2023,RS,Senate,2023-03-24,Senate Third Reading Passed - No Amendments,8
HB23-1151,2023,RS,House,2023-03-25,House Considered Senate Amendments - Result was to Laid Over Daily,9
HB23-1151,2023,RS,House,2023-03-29,House Considered Senate Amendments - Result was to Concur - Repass,10
HB23-1151,2023,RS,House,2023-04-12,Signed by the Speaker of the House,11
HB23-1151,2023,RS,Senate,2023-04-13,Signed by the President of the Senate,12
HB23-1151,2023,RS,Governor,2023-04-14,Sent to the Governor,13
HB23-1151,2023,RS,Governor,2023-04-20,Governor Signed,14
HB23-1152,2023,RS,House,2023-01-31,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB23-1152,2023,RS,House,2023-02-23,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely",2
HB23-1153,2023,RS,House,2023-01-31,Introduced In House - Assigned to Public & Behavioral Health & Human Services,1
HB23-1153,2023,RS,House,2023-02-14,House Committee on Public & Behavioral Health & Human Services Refer Amended to Appropriations,2
HB23-1153,2023,RS,House,2023-04-10,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB23-1153,2023,RS,House,2023-04-10,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB23-1153,2023,RS,House,2023-04-11,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",5
HB23-1153,2023,RS,House,2023-04-12,House Third Reading Laid Over Daily - No Amendments,6
HB23-1153,2023,RS,House,2023-04-13,House Third Reading Passed - No Amendments,7
HB23-1153,2023,RS,Senate,2023-04-14,Introduced In Senate - Assigned to Health & Human Services,8
HB23-1153,2023,RS,Senate,2023-04-27,Senate Committee on Health & Human Services Refer Unamended to Appropriations,9
HB23-1153,2023,RS,Senate,2023-05-01,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,10
HB23-1153,2023,RS,Senate,2023-05-01,Senate Second Reading Special Order - Passed - No Amendments,11
HB23-1153,2023,RS,Senate,2023-05-02,Senate Third Reading Passed - No Amendments,12
HB23-1153,2023,RS,House,2023-05-17,Signed by the Speaker of the House,13
HB23-1153,2023,RS,Senate,2023-05-17,Signed by the President of the Senate,14
HB23-1153,2023,RS,Governor,2023-05-17,Sent to the Governor,15
HB23-1153,2023,RS,Governor,2023-05-30,Governor Signed,16
HB23-1154,2023,RS,House,2023-01-31,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB23-1154,2023,RS,House,2023-03-09,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely",2
HB23-1155,2023,RS,House,2023-01-31,Introduced In House - Assigned to Judiciary,1
HB23-1155,2023,RS,House,2023-04-05,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB23-1155,2023,RS,House,2023-04-11,House Second Reading Laid Over Daily - No Amendments,3
HB23-1155,2023,RS,House,2023-04-13,House Second Reading Special Order - Passed with Amendments - Committee,4
HB23-1155,2023,RS,House,2023-04-14,House Third Reading Passed - No Amendments,5
HB23-1155,2023,RS,Senate,2023-04-17,Introduced In Senate - Assigned to Judiciary,6
HB23-1155,2023,RS,Senate,2023-04-24,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB23-1155,2023,RS,Senate,2023-04-26,Senate Second Reading Passed - No Amendments,8
HB23-1155,2023,RS,Senate,2023-04-27,Senate Third Reading Passed - No Amendments,9
HB23-1155,2023,RS,House,2023-05-04,Signed by the Speaker of the House,10
HB23-1155,2023,RS,Senate,2023-05-05,Signed by the President of the Senate,11
HB23-1155,2023,RS,Governor,2023-05-05,Sent to the Governor,12
HB23-1155,2023,RS,Governor,2023-05-15,Governor Signed,13
HB23-1156,2023,RS,House,2023-01-31,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB23-1156,2023,RS,House,2023-02-21,"House Committee on Transportation, Housing & Local Government Refer Amended to House Committee of the Whole",2
HB23-1156,2023,RS,House,2023-02-24,House Second Reading Special Order - Passed with Amendments - Committee,3
HB23-1156,2023,RS,House,2023-02-27,House Third Reading Passed - No Amendments,4
HB23-1156,2023,RS,Senate,2023-03-02,Introduced In Senate - Assigned to Transportation & Energy,5
HB23-1156,2023,RS,Senate,2023-03-13,Senate Committee on Transportation & Energy Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB23-1156,2023,RS,Senate,2023-03-16,Senate Second Reading Passed - No Amendments,7
HB23-1156,2023,RS,Senate,2023-03-17,Senate Third Reading Passed - No Amendments,8
HB23-1156,2023,RS,House,2023-03-31,Signed by the Speaker of the House,9
HB23-1156,2023,RS,Senate,2023-04-03,Signed by the President of the Senate,10
HB23-1156,2023,RS,Governor,2023-04-03,Sent to the Governor,11
HB23-1156,2023,RS,Governor,2023-04-10,Governor Signed,12
HB23-1157,2023,RS,House,2023-02-01,Introduced In House - Assigned to Judiciary,1
HB23-1157,2023,RS,House,2023-02-22,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB23-1157,2023,RS,House,2023-02-24,House Second Reading Special Order - Passed with Amendments - Committee,3
HB23-1157,2023,RS,House,2023-02-27,House Third Reading Passed - No Amendments,4
HB23-1157,2023,RS,Senate,2023-03-01,Introduced In Senate - Assigned to Judiciary,5
HB23-1157,2023,RS,Senate,2023-03-20,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB23-1157,2023,RS,Senate,2023-03-23,Senate Second Reading Passed - No Amendments,7
HB23-1157,2023,RS,Senate,2023-03-24,Senate Third Reading Passed - No Amendments,8
HB23-1157,2023,RS,House,2023-04-12,Signed by the Speaker of the House,9
HB23-1157,2023,RS,Senate,2023-04-13,Signed by the President of the Senate,10
HB23-1157,2023,RS,Governor,2023-04-14,Sent to the Governor,11
HB23-1157,2023,RS,Governor,2023-04-17,Governor Signed,12
HB23-1158,2023,RS,House,2023-02-01,Introduced In House - Assigned to Public & Behavioral Health & Human Services,1
HB23-1158,2023,RS,House,2023-02-15,House Committee on Public & Behavioral Health & Human Services Refer Amended to Appropriations,2
HB23-1158,2023,RS,House,2023-04-14,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB23-1158,2023,RS,House,2023-04-14,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB23-1158,2023,RS,House,2023-04-15,House Third Reading Passed - No Amendments,5
HB23-1158,2023,RS,Senate,2023-04-17,Introduced In Senate - Assigned to Health & Human Services,6
HB23-1158,2023,RS,Senate,2023-04-27,Senate Committee on Health & Human Services Refer Amended to Appropriations,7
HB23-1158,2023,RS,Senate,2023-05-02,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB23-1158,2023,RS,Senate,2023-05-02,"Senate Second Reading Special Order - Passed with Amendments - Committee, Floor",9
HB23-1158,2023,RS,Senate,2023-05-03,Senate Third Reading Passed - No Amendments,10
HB23-1158,2023,RS,House,2023-05-04,House Considered Senate Amendments - Result was to Concur - Repass,11
HB23-1158,2023,RS,House,2023-05-17,Signed by the Speaker of the House,12
HB23-1158,2023,RS,Senate,2023-05-17,Signed by the President of the Senate,13
HB23-1158,2023,RS,Governor,2023-05-17,Sent to the Governor,14
HB23-1158,2023,RS,Governor,2023-06-07,Governor Signed,15
HB23-1159,2023,RS,House,2023-02-01,Introduced In House - Assigned to Judiciary,1
HB23-1159,2023,RS,House,2023-03-14,House Committee on Judiciary Witness Testimony and/or Committee Discussion Only,2
HB23-1159,2023,RS,House,2023-03-21,House Committee on Judiciary Refer Amended to Appropriations,3
HB23-1159,2023,RS,House,2023-05-03,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB23-1159,2023,RS,House,2023-05-04,House Second Reading Special Order - Passed with Amendments - Committee,5
HB23-1159,2023,RS,House,2023-05-05,House Third Reading Laid Over Daily - No Amendments,6
HB23-1159,2023,RS,House,2023-05-07,House Third Reading Lost - No Amendments,7
HB23-1160,2023,RS,House,2023-02-01,Introduced In House - Assigned to Public & Behavioral Health & Human Services,1
HB23-1160,2023,RS,House,2023-02-21,House Committee on Public & Behavioral Health & Human Services Witness Testimony and/or Committee Discussion Only,2
HB23-1160,2023,RS,House,2023-03-14,House Committee on Public & Behavioral Health & Human Services Refer Amended to Appropriations,3
HB23-1160,2023,RS,House,2023-05-11,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,4
HB23-1161,2023,RS,House,2023-02-01,Introduced In House - Assigned to Energy & Environment,1
HB23-1161,2023,RS,House,2023-03-09,House Committee on Energy & Environment Refer Amended to Appropriations,2
HB23-1161,2023,RS,House,2023-04-10,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB23-1161,2023,RS,House,2023-04-10,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB23-1161,2023,RS,House,2023-04-14,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",5
HB23-1161,2023,RS,House,2023-04-15,House Third Reading Passed - No Amendments,6
HB23-1161,2023,RS,Senate,2023-04-17,Introduced In Senate - Assigned to Transportation & Energy,7
HB23-1161,2023,RS,Senate,2023-04-24,Senate Committee on Transportation & Energy Refer Amended to Appropriations,8
HB23-1161,2023,RS,Senate,2023-04-28,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,9
HB23-1161,2023,RS,Senate,2023-04-28,Senate Second Reading Special Order - Passed with Amendments - Committee,10
HB23-1161,2023,RS,Senate,2023-05-01,Senate Third Reading Passed - No Amendments,11
HB23-1161,2023,RS,House,2023-05-22,Signed by the Speaker of the House,12
HB23-1161,2023,RS,Senate,2023-05-22,Signed by the President of the Senate,13
HB23-1161,2023,RS,Governor,2023-05-22,Sent to the Governor,14
HB23-1161,2023,RS,Governor,2023-06-01,Governor Signed,15
HB23-1162,2023,RS,House,2023-02-01,Introduced In House - Assigned to Business Affairs & Labor,1
HB23-1162,2023,RS,House,2023-02-16,House Committee on Business Affairs & Labor Refer Amended to Finance,2
HB23-1162,2023,RS,House,2023-03-02,House Committee on Finance Witness Testimony and/or Committee Discussion Only,3
HB23-1162,2023,RS,House,2023-04-10,House Committee on Finance Refer Amended to House Committee of the Whole,4
HB23-1162,2023,RS,House,2023-04-13,House Second Reading Special Order - Laid Over Daily - No Amendments,5
HB23-1162,2023,RS,House,2023-04-17,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",6
HB23-1162,2023,RS,House,2023-04-18,House Third Reading Passed - No Amendments,7
HB23-1162,2023,RS,Senate,2023-04-19,"Introduced In Senate - Assigned to Business, Labor, & Technology",8
HB23-1162,2023,RS,Senate,2023-04-27,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",9
HB23-1162,2023,RS,Senate,2023-04-28,Senate Second Reading Special Order - Passed - No Amendments,10
HB23-1162,2023,RS,Senate,2023-05-01,Senate Third Reading Passed - No Amendments,11
HB23-1162,2023,RS,House,2023-05-17,Signed by the Speaker of the House,12
HB23-1162,2023,RS,Senate,2023-05-17,Signed by the President of the Senate,13
HB23-1162,2023,RS,Governor,2023-05-17,Sent to the Governor,14
HB23-1162,2023,RS,Governor,2023-06-01,Governor Signed,15
HB23-1163,2023,RS,House,2023-02-02,Introduced In House - Assigned to Energy & Environment,1
HB23-1163,2023,RS,House,2023-02-23,House Committee on Energy & Environment Postpone Indefinitely,2
HB23-1164,2023,RS,House,2023-02-02,Introduced In House - Assigned to Judiciary,1
HB23-1164,2023,RS,House,2023-04-11,House Committee on Judiciary Postpone Indefinitely,2
HB23-1165,2023,RS,House,2023-02-02,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB23-1165,2023,RS,House,2023-02-08,"House Committee on Transportation, Housing & Local Government Refer Amended to House Committee of the Whole",2
HB23-1165,2023,RS,House,2023-02-13,"House Second Reading Special Order - Laid Over Daily with Amendments - Committee, Floor",3
HB23-1165,2023,RS,House,2023-02-14,House Second Reading Special Order - Passed with Amendments - Floor,4
HB23-1165,2023,RS,House,2023-02-15,House Third Reading Laid Over Daily - No Amendments,5
HB23-1165,2023,RS,House,2023-02-16,House Third Reading Passed - No Amendments,6
HB23-1165,2023,RS,Senate,2023-03-06,Introduced In Senate - Assigned to Local Government & Housing,7
HB23-1165,2023,RS,Senate,2023-05-04,Senate Committee on Local Government & Housing Postpone Indefinitely,8
HB23-1166,2023,RS,House,2023-02-02,"Introduced In House - Assigned to Transportation, Housing & Local Government",1
HB23-1166,2023,RS,House,2023-02-21,"House Committee on Transportation, Housing & Local Government Postpone Indefinitely",2
HB23-1167,2023,RS,House,2023-02-02,Introduced In House - Assigned to Judiciary,1
HB23-1167,2023,RS,House,2023-02-21,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB23-1167,2023,RS,House,2023-02-24,House Second Reading Laid Over Daily - No Amendments,3
HB23-1167,2023,RS,House,2023-03-02,House Second Reading Special Order - Passed with Amendments - Floor,4
HB23-1167,2023,RS,House,2023-03-03,House Third Reading Passed - No Amendments,5
HB23-1167,2023,RS,Senate,2023-03-06,Introduced In Senate - Assigned to Judiciary,6
HB23-1167,2023,RS,Senate,2023-04-03,Senate Committee on Judiciary Refer Unamended to Senate Committee of the Whole,7
HB23-1167,2023,RS,Senate,2023-04-06,Senate Second Reading Passed - No Amendments,8
HB23-1167,2023,RS,Senate,2023-04-10,Senate Third Reading Passed - No Amendments,9
HB23-1167,2023,RS,House,2023-04-20,Signed by the Speaker of the House,10
HB23-1167,2023,RS,Senate,2023-04-20,Signed by the President of the Senate,11
HB23-1167,2023,RS,Governor,2023-04-21,Sent to the Governor,12
HB23-1167,2023,RS,Governor,2023-05-01,Governor Signed,13
HB23-1168,2023,RS,House,2023-02-02,Introduced In House - Assigned to Education,1
HB23-1168,2023,RS,House,2023-02-23,House Committee on Education Refer Amended to Appropriations,2
HB23-1168,2023,RS,House,2023-03-10,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB23-1168,2023,RS,House,2023-03-11,House Second Reading Special Order - Passed with Amendments - Committee,4
HB23-1168,2023,RS,House,2023-03-13,House Third Reading Passed - No Amendments,5
HB23-1168,2023,RS,Senate,2023-03-16,Introduced In Senate - Assigned to Education,6
HB23-1168,2023,RS,Senate,2023-03-20,Senate Committee on Education Refer Amended to Appropriations,7
HB23-1168,2023,RS,Senate,2023-04-06,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB23-1168,2023,RS,Senate,2023-04-06,Senate Second Reading Special Order - Passed with Amendments - Committee,9
