bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB17-1364,2017,RS,Bill,Authority Local Government Master Plan Include Water Plan Goal,Local Government; Water,Introduced; Lost,Representative Jeni Arndt; Representative Chris Hansen,,,"Agriculture, Livestock, & Natural Resources",,Concerning the authority of a local government master plan to include policies to implement state water plan goals as a condition of development approvals.,The bill authorizes a local government master plan to include goals specified in the state water plan and to include policies that condition development approvals on implementation of those goals. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/HB17-1364
HB17-1365,2017,RS,Bill,Liquor-licensed Drugstores Electronic Benefit Transfers,"Human Services; Liquor, Tobacco, & Marijuana",Introduced; Passed; Became Law,Representative Alec Garnett; Representative Dan Nordberg; Senator John Kefalas; Senator Jim Smallwood,,Sen. I. Aguilar; Sen. L. Court; Sen. D. Kagan; Sen. D. Moreno; Sen. K. Priola; Sen. J. Tate; Sen. A. Williams,Business Affairs and Labor,Finance,Concerning an exemption from the prohibition against having electronic benefits transfer services available through an automated teller machine located on a liquor-licensed premises for an establishment licensed as a liquor-licensed drugstore.,"Current law prohibits an establishment that is licensed to sell malt, vinous, or spirituous liquors from having an automated teller machine on the premises from which individuals enrolled in public assistance programs administered by the department of human services may obtain cash benefits through the electronic benefits transfer service. The bill exempts liquor-licensed drugstores from this prohibition. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB17-1365
HB17-1366,2017,RS,Bill,Measurable Goals Deadlines Colorado Climate Action Plan,Natural Resources & Environment,Introduced; Lost,Representative Jeni Arndt; Representative Faith Winter; Senator John Kefalas,,,"Health, Insurance, & Environment","State, Veterans, & Military Affairs",Concerning a requirement to include measurable goals that are subject to deadlines in Colorado's climate action plan.,"The bill requires: The state climate action plan to include specific, measurable goals, the achievement of which will both reduce Colorado's greenhouse gas emissions and increase Colorado's adaptive capability to respond to climate change, along with associated near-term, mid-term, and long-term deadlines to achieve the goals; and The annual climate report to the general assembly to include an analysis of the progress made in meeting the measurable goals and deadlines specified in the plan. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB17-1366
HB17-1367,2017,RS,Bill,Authorize Marijuana Clinical Research,"Liquor, Tobacco, & Marijuana",Introduced; Passed; Became Law,Representative Dan Pabon; Representative Jeni Arndt; Senator Cheri Jahn; Senator Randy Baumgardner,,Sen. D. Coram; Sen. L. Crowder; Sen. K. Grantham; Sen. O. Hill; Sen. C. Holbert; Sen. J. Kefalas; Sen. T. Neville; Sen. J. Smallwood; Sen. J. Sonnenberg,"Agriculture, Livestock, & Natural Resources",Finance,"Concerning marijuana research authorization, and, in connection therewith, making an appropriation.","The bill creates a marijuana research and development license that allows the holder to possess marijuana for research purposes and a marijuana research and development cultivation license that allows the holder to grow, cultivate, possess, and transfer marijuana for research purposes. An applicant must submit with the license application a description of the research to be conducted, and if the research involves a public entity or public money, then the scientific advisory commission shall review and assess the research project. A marijuana research and development cultivation licensee may only sell marijuana it grows to other marijuana research and development cultivation licensees. A marijuana research and development licensee or marijuana research and development cultivation licensee may contract with a public research institution of higher education or another marijuana research and development licensee. The state licensing authority may promulgate rules related to marijuana research and development licenses and marijuana research and development cultivation licenses. The bill allows a medical marijuana testing facility licensee to test medical marijuana and medical marijuana-infused products for marijuana research and development licensees and marijuana research and development cultivation licensees, and marijuana or marijuana-infused products grown or produced by a registered patient or registered primary caregiver on behalf of a registered patient, upon verification of registration and verification that the patient is a participant in a clinical or observational study conducted by a marijuana research and development licensee or marijuana research and development cultivation licensee. The bill takes effect July 1, 2018. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB17-1367
HB17-1368,2017,RS,Bill,End-of-life Death Certificate Signature,Health Care & Health Insurance; Public Health,Introduced; Lost,Representative Joann Ginal; Senator Lois Court,Rep. P. Lawrence,,"Health, Insurance, & Environment",,"Concerning a change from ""shall"" to ""may"" in the ""Colorado End-of-life Options Act"" death certificate signature requirement to allow, rather than require, the attending physician or hospice medical director to sign the death certificate of a qualified individual who obtained and self-administered aid-in-dying medication.","Currently, the 'Colorado End-of-life Options Act' requires an attending physician or hospice medical director to sign the death certificate of an individual who obtained and self-administered aid-in-dying medication. The bill removes this requirement. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB17-1368
HB17-1369,2017,RS,Bill,Bonds Persons Fail Appear Due Immigration Issues,"Crimes, Corrections, & Enforcement; Immigration",Introduced; Passed; Became Law,Representative Dan Pabon; Senator Vicki Marble,,Sen. I. Aguilar; Sen. D. Kagan,Finance,Finance,Concerning bond procedures for persons not appearing in court due to immigration-related issues.,"The bill is known as the 'Bond Surety Protection Act'. The bill changes what happens with bonds posted for a defendant's appearance if a defendant is determined to be illegally present in the country and doesn't appear in court due to being removed from the country. Instead of forfeiture of the bond, a compensated surety who posted bond or a bail bonding agent who posted bond, or a noncompensated surety, such as a family member or friend, who executed a bail bond for a defendant, is exonerated from liability on the bond if the compensated surety or the noncompensated surety provides satisfactory evidence to the court that the defendant has been removed from the country. The bill requires the court to exonerate the bail bond if all of the following occur: The compensated or noncompensated surety files a motion requesting exoneration of the bail bond; The compensated or noncompensated surety files an affidavit along with the motion stating that the surety has received information from the United States department of homeland security, the United States immigration and customs enforcement, or a foreign consulate that the defendant has been detained or removed from the United States. If the surety is unable to obtain such information from the above sources, the surety must file an affidavit that is signed under penalty of perjury by a person with personal knowledge that the defendant has been detained or removed from the United States. The district attorney does not object. If the court exonerates the liability on the bail bond and the bond premium has been paid, any collateral securing the bail bond is released. The bill repeals current law that requires notification of people or sureties that their bond or fees will be forfeited if the defendant is removed from the country. On and after the effective date of the bill, a law enforcement agency holding a person charged with a criminal offense is prohibited from notifying the defendant's bail bonding agent or noncompensated surety before the bond is posted that his or her bond or fees will be forfeited if the defendant is removed from the country, and law enforcement officers are prohibited from asking a defendant or a person other than a bail bonding agent to execute a waiver that states that he or she understands that the bond or fees shall be forfeited if the defendant is removed from the country. A bail bonding agent shall not communicate to a defendant that his or her bond fees shall be forfeited if the defendant is removed from the country. The bill repeals current law regarding the crediting of revenue from forfeited bonds into the county jail assistance fund. The bill directs the state treasurer to transfer the balance remaining in the county jail assistance fund to the general fund and then abolishes and repeals the county jail assistance fund. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB17-1369
HB17-1370,2017,RS,Bill,Retail Sales Of Alcohol Beverages,"Liquor, Tobacco, & Marijuana",Introduced; Lost,Representative Faith Winter; Representative Larry Liston; Senator Tim Neville; Senator Andy Kerr,,,Finance,,Concerning the retail sale of alcohol beverages.,"Under current law, a retail liquor store licensee that was licensed on or before January 1, 2016, and is a Colorado resident is permitted to obtain one additional retail liquor store license on or after January 1, 2017; 2 additional retail liquor store licenses on or after January 1, 2022; and 3 additional retail liquor store licenses on or after January 1, 2027. Additionally, current law permits a liquor-licensed drugstore licensee that was licensed on or before January 1, 2016, to obtain additional liquor-licensed drugstore licenses, as follows, but only if the licensee applies to transfer ownership of, change location of, and merge and convert 2 retail liquor store licenses located within the same local licensing authority jurisdiction as the drugstore premises to a single liquor-licensed drugstore license and only if the drugstore premises will not be located within 1,500 feet of any other licensed retail liquor store in the same local licensing jurisdiction or, if within a municipality with a population of not more than 10,000 people, the drugstore premises will not be located within 3,000 feet of any other licensed retail liquor store in the same local licensing jurisdiction: On or after January 1, 2017, up to 4 additional liquor-licensed drugstore licenses; On or after January 1, 2022, up to 7 additional liquor-licensed drugstore licenses; On or after January 1, 2027, up to 12 additional liquor-licensed drugstore licenses; On or after January 1, 2032, up to 19 additional liquor-licensed drugstore licenses; and On or after January 1, 2037, an unlimited number of additional liquor-licensed drugstore licenses. Section 3 of the bill modifies provisions governing the ability of a retail liquor store to obtain additional retail liquor store licenses as follows: Allows a retail liquor store that was licensed on or before April 1, 2017, to obtain 3 additional retail liquor store licenses between July 1, 2017, and July 1, 2018; on or after January 1, 2022, to obtain a maximum of 6 total retail liquor store licenses; and on or after January 1, 2027, a maximum of 9 total retail liquor store licenses; For additional licenses obtained on or after January 1, 2022, requires a person seeking additional licenses to apply to transfer ownership of, change location of, and merge 2 retail liquor store licenses located within the same local licensing authority jurisdiction as the applicant's premises into a single retail liquor store license; and Requires the majority of the owners of a retail liquor store seeking additional retail liquor store licenses to have either resided in Colorado for at least 2 years or operated a business in Colorado for at least 10 years. Additionally, the bill prohibits a retail liquor store from allowing customers to use a self-checkout to complete an alcohol beverage purchase and requires a retail liquor store to: Verify the age of a customer attempting to purchase an alcohol beverage by examining the customer's valid identification; and Maintain certification as a responsible alcohol beverage vendor. An employee of a retail liquor store who is under 21 years of age cannot deliver or otherwise have contact with alcohol beverages offered for sale on, or sold and removed from, the licensed premises. For liquor-licensed drugstore licenses, section 4 : Allows a licensee that applied for a liquor-licensed drugstore license on or before October 1, 2016, and a corporation within a controlled group of corporations to obtain additional liquor-licensed drugstore licenses; and Caps the total number of additional licenses at 19, for a total of 20 liquor-licensed drugstore licenses. Sections 5 and 6 set state and local application fees for a retail liquor store licensee applying for a transfer of ownership, change of location, and merger of 2 retail liquor store licenses. Sections 1 and 2 make conforming amendments. The bill takes effect July 1, 2017. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB17-1370
HB17-1371,2017,RS,Bill,Distribution Of Medications To Certain Outlets,,Introduced; Passed; Became Law,Representative Pete Lee; Senator John Cooke,,Sen. D. Moreno,Judiciary,"State, Veterans, & Military Affairs",Concerning the distribution of medications to outlets that are under common ownership of certain entities.,"Current law allows an accredited hospital, a prescription drug outlet operated by a health maintenance organization, and the state department of corrections to distribute compounded and prepackaged medications, without limitation, to pharmacies under common ownership of the entity. The bill allows these entities to distribute such medications to other outlets under common ownership of each entity as well. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB17-1371
HB17-1372,2017,RS,Bill,Oil Gas Operators Disclose Pipe Location Development Plans,Natural Resources & Environment,Introduced; Lost,Representative Mike Foote; Representative Steve Lebsock,,,"State, Veterans, and Military Affairs",,"Concerning additional disclosures of information by oil and gas operators, and, in connection therewith, requiring the disclosure of the location of subsurface facilities and the sharing of oil and gas operators' development plans with affected local governments.","The bill requires an oil and gas operator to give electronic notice, in a format and by a deadline established by the Colorado oil and gas conservation commission by rule, of the location of each flow line, gathering pipeline, and transmission pipeline installed, owned, or operated by the operator to the director of the commission and each local government within whose jurisdiction the subsurface facility is located. The commission shall post the information on its website in a searchable database. The commission recently promulgated several rules to implement 2 of the recommendations of the governor's oil and gas task force. The bill also codifies some of the essential elements of one of the 2 recommendations, with the following modifications: The rules require operators to share their development plans with municipalities where the proposed operations will occur; and the bill adds counties where the proposed operations will occur. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB17-1372
HB17-1373,2017,RS,Bill,General Fund Transfers For CO Colorado Energy Office Cash Funds,Energy; State Government,Introduced; Lost,Representative Chris Hansen; Representative Jeff Bridges; Senator Dominick Moreno,,,"State, Veterans, and Military Affairs","State, Veterans, & Military Affairs",Concerning general fund transfers to two Colorado energy office cash funds.,Section 1 of the bill continues the general fund transfer to the clean and renewable energy fund for one year. Section 2 adds one year of funding for the innovative energy fund from the general fund. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.),https://leg.colorado.gov/bills/HB17-1373
HB17-1374,2017,RS,Bill,Colorado Heroes Hunting & Fishing Act,Natural Resources & Environment,Introduced; Lost,Representative Barbara McLachlan; Representative Jessie Danielson,Rep. C. Duran; Rep. T. Exum; Rep. D. Michaelson Jenet; Rep. M. Weissman,,"State, Veterans, and Military Affairs",,Concerning granting certain licenses to take wildlife to Colorado residents who have served for at least two years in the United States armed forces.,"The bill grants veterans of the armed forces a free lifetime small game hunting and fishing license, or any big game license the veteran qualifies for under rules of the parks and wildlife commission, if the veteran has been a resident of Colorado for at least the previous 2 years, served in the armed forces for at least 2 years, and was separated under honorable conditions. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB17-1374
HB17-1375,2017,RS,Bill,Distributing Mill Levy Override Revenue To Schools,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Representative Brittany Pettersen; Representative Lang Sias; Senator Owen Hill; Senator Angela Williams,,Sen. J. Cooke; Sen. L. Crowder; Sen. B. Gardner; Sen. K. Grantham; Sen. C. Holbert; Sen. C. Jahn; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate,Education,"State, Veterans, & Military Affairs","Concerning measures to increase transparent equity in educating students in public schools, and, in connection therewith, requiring school districts to distribute mill levy revenue to meet the needs of students, creating a fund to provide equalizing money to institute charter schools, and requiring school districts and charter schools to post a list of statutory waivers received.","Beginning in the 2019-20 budget year, the bill requires school districts that collect revenue from mill levies in addition to the total program mill levy and that authorize an innovation school or a charter school to: adopt a plan for distributing the revenue to the schools of the school district for the benefit of the students enrolled in the school district; or distribute 95% of the per pupil amount of the revenue to the innovation schools and charter schools of the school district (per pupil distribution). The bill specifies the requirements for the plan and requirements that apply if the school district makes a per pupil distribution. In adopting a plan or making a per pupil distribution, the school district may distribute a portion of the revenue specifically for specified underserved populations. If a school district is distributing a portion of the mill levy revenue to the charter schools or innovation schools of the school district during the 2016-17 budget year, it must maintain the same distribution amount for the 2017-18 and 2018-19 budget years. By July 1, 2018, each school district that chooses to adopt a plan must post the plan on the school district's website. If the school district chooses to distribute 95% of the per pupil amount, the school district must post a notice of such intent by July 1, 2018, and, starting July 1, 2019, must post the amount received in revenue, the amount distributed for underserved populations, and the amount distributed to each charter school and each innovation school. Commencing July 1, 2018, the charter school institute and each school district, board of cooperative services, and charter school must post on its website a link to certain federal tax forms and schedules filed by the institute, school district, board of cooperative services, or charter school. Commencing July 1, 2017, each school district and each charter school must post a list of the waivers of state statute that it has received and, for each nonautomatic waiver, the plan for meeting the intent of the statute. The department of education, the state charter school institute, and a statewide association of charter schools must create a standardized description of each of the statutes for which the state board of education grants an automatic waiver and the rationale for granting the automatic waiver. Starting July 1, 2018, each charter school must post the description and rationale for each of the automatic waivers it is invoking. The bill creates the mill levy equalization fund, consisting of such money as the general assembly may appropriate to it, to provide additional funding for institute charter schools. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB17-1375
HB17B-1001,2017,S1,Bill,Taxation Of Retail Marijuana Sales,,Introduced; Lost,Representative KC Becker; Senator Kerry Donovan,Rep. A. Benavidez; Rep. J. Buckner; Rep. L. Herod; Rep. E. Hooton; Rep. C. Kennedy; Rep. D. Michaelson Jenet; Rep. D. Pabon; Rep. M. Weissman,,Finance,Transportation,Concerning clarification that retail marijuana sales are subject to sales taxes levied by certain limited purpose governmental entities.,"Senate Bill 17-267 exempted retail marijuana sales from the 2.9% general state sales tax and, as previously authorized by voter approval, increased the rate of the state retail marijuana sales tax, a special sales tax that is levied only on retail marijuana sales, from 10% to 15%, effective July 1, 2017. Under current state law, certain limited purpose governmental entities that either currently levy sales tax, are authorized by statute to levy sales tax but do not currently do so, or will be authorized to levy sales tax if they are established in the future as authorized by current law (affected entities) may levy sales tax only on transactions on which the state levies the general state sales tax. By exempting retail marijuana sales from the general state sales tax, effective July 1, 2017, Senate Bill 17-267 thus also inadvertently exempted such sales from both sales taxes currently levied by affected entities and sales taxes that either existing affected entities that do not currently levy sales tax or not yet established affected entities might levy in the future. Affected entities that currently levy sales tax include the regional transportation district, the scientific and cultural facilities district, 5 metropolitan districts, 5 regional transportation authorities, one health services district, and one multijurisdictional housing authority. The bill clarifies that notwithstanding the exemption of retail marijuana sales from the general state sales tax, all affected entities that levy sales tax shall tax retail marijuana sales. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB17B-1001
HCR17-1001,2017,RS,Resolution,Modify Operations Of The General Assembly,State Government,Introduced; Lost,Representative Paul Lundeen,Rep. J. Becker; Rep. P. Buck; Rep. M. Catlin; Rep. P. Covarrubias; Rep. J. Everett; Rep. S. Humphrey; Rep. L. Landgraf; Rep. P. Lawrence; Rep. T. Leonard; Rep. K. Lewis; Rep. L. Liston; Rep. H. McKean; Rep. C. Navarro; Rep. P. Neville; Rep. D. Nordberg; Rep. K. Ransom; Rep. L. Saine; Rep. L. Sias; Rep. D. Thurlow; Rep. K. Van Winkle; Rep. Y. Willett; Rep. D. Williams; Rep. J. Wilson; Rep. C. Wist,,"State, Veterans, and Military Affairs",,"Submitting to the registered electors of the state of Colorado an amendment to the Colorado constitution concerning modifications to the operations of the general assembly, and, in connection therewith, decreasing the maximum length of regular sessions of the general assembly from one hundred twenty calendar days to ninety calendar days in even-numbered years and to sixty calendar days in odd-numbered years, limiting the number of bills and resolutions that a member of the general assembly may introduce during a regular session of the general assembly, establishing a biennial budget process, and establishing the process for consideration of the general appropriation bill.","The resolution makes the following changes regarding the operations of the general assembly: Decreases the maximum length of regular sessions of the general assembly from 120 calendar days to 90 calendar days in even-numbered years and 60 calendar days in odd-numbered years; Requires a biennial budget session to be held in every even-numbered year; Limits the number of bills that a member of the general assembly may introduce to 2 bills in any regular session of the general assembly, excluding bills for appropriations and bills recommended by legislative committees; Limits the number of resolutions that a member of the general assembly may introduce to 2 resolutions in any regular session of the general assembly. This includes resolutions, joint resolutions, and concurrent resolutions, but excludes resolutions on the question of adjournment or relating solely to the transaction of business between the 2 houses. Allows both houses of the general assembly to create a restrictive process to authorize an exemption from the specified bill and resolution limits; Beginning with the fiscal year commencing on July 1, 2020, implements a biennial state budget cycle and specifies how the general assembly will apply existing constitutional requirements to the biennial budget process; and Establishes the process for consideration of a general appropriation bill. (Note: This summary applies to this concurrent resolution as introduced.)",https://leg.colorado.gov/bills/HCR17-1001
HJM17-1001,2017,RS,Memorial,Memorializing Former Senator William L. Armstrong,,Introduced; Passed; Adopted,Representative Lori Saine; Representative Kim Ransom; Senator Chris Holbert; Senator Kevin Lundberg,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,Memorializing former Senator William L. Armstrong.,,https://leg.colorado.gov/bills/HJM17-1001
HJR17-1001,2017,RS,Resolution,Governor's Message,,Introduced; Passed; Adopted,Representative KC Becker; Senator Chris Holbert,Rep. C. Duran; Rep. P. Neville; Sen. K. Grantham; Sen. L. Guzman,,,,"Concerning a Joint Session of the House of Representatives and the Senate for the purpose of hearing a message from His Excellency, Governor John Hickenlooper, and appointing a committee to escort the Governor.",,https://leg.colorado.gov/bills/HJR17-1001
HJR17-1002,2017,RS,Resolution,State Of The Judiciary,,Introduced; Passed; Adopted,Representative KC Becker; Senator Chris Holbert,Rep. C. Duran; Rep. P. Neville; Sen. K. Grantham; Sen. L. Guzman,,,,"Concerning a Joint Session of the House of Representatives and the Senate for the purpose of hearing a message from the Chief Justice of the Supreme Court, and appointing a committee to escort the Chief Justice.",,https://leg.colorado.gov/bills/HJR17-1002
HJR17-1003,2017,RS,Resolution,Water Projects Eligibility Lists,,Introduced; Passed; Adopted,Representative Jeni Arndt; Senator Jerry Sonnenberg,,Sen. R. Baumgardner; Sen. J. Cooke; Sen. B. Gardner; Sen. K. Grantham; Sen. M. Jones; Sen. B. Martinez Humenik; Sen. T. Neville; Sen. R. Scott; Sen. R. Zenzinger,"Agriculture, Livestock, & Natural Resources","Agriculture, Natural Resources, & Energy",Concerning approval of water project revolving fund eligibility lists administered by the Colorado water resources and power development authority.,,https://leg.colorado.gov/bills/HJR17-1003
HJR17-1004,2017,RS,Resolution,Funding Prevent Aquatic Nuisance Species,,Introduced; Passed; Adopted,Representative Diane Mitsch Bush; Senator Randy Baumgardner,Rep. J. Arndt; Rep. J. Becker; Sen. J. Sonnenberg,Sen. I. Aguilar; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,"Agriculture, Livestock, & Natural Resources",,Concerning funding for the prevention of aquatic nuisance species in Colorado.,,https://leg.colorado.gov/bills/HJR17-1004
HJR17-1005,2017,RS,Resolution,Military Day 2017,,Introduced; Passed; Adopted,Representative Mike Foote; Representative Kim Ransom; Senator Vicki Marble; Senator Lucia Guzman,Sen. L. Garcia,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. B. Gardner; Sen. K. Grantham; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,"Concerning recognition of Military, Veterans, and MIA/POW Appreciation Day.",,https://leg.colorado.gov/bills/HJR17-1005
HJR17-1006,2017,RS,Resolution,U.S.S. Pueblo,,Introduced; Passed; Adopted,Representative Daneya Esgar; Representative Clarice Navarro; Senator Bob Gardner; Senator Leroy Garcia,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,Concerning the U.S.S. Pueblo.,,https://leg.colorado.gov/bills/HJR17-1006
HJR17-1007,2017,RS,Resolution,100 Years Of 4th Infantry Division,,Introduced; Passed; Adopted,Representative Tony Exum; Representative Patrick Neville; Senator Larry Crowder; Senator Daniel Kagan,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,Concerning recognition of one hundred years of service by the 4th Infantry Division.,,https://leg.colorado.gov/bills/HJR17-1007
HJR17-1008,2017,RS,Resolution,Recognizing Canada's Sesquicentennial And NORAD,,Introduced; Passed; Adopted,Representative Pete Lee; Representative James Wilson; Senator Kent Lambert; Senator Michael Merrifield,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. R. Zenzinger,,,Concerning the 150th anniversary of Canada and Colorado's relationship with Canada through the North American Aerospace Defense Command.,,https://leg.colorado.gov/bills/HJR17-1008
HJR17-1009,2017,RS,Resolution,75th Anniversary Of Pearl Harbor,,Introduced; Passed; Adopted,Representative Dafna Michaelson Jenet; Representative Dave Williams; Senator Chris Holbert; Senator Rachel Zenzinger,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. O. Hill; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams,,,Concerning commemorating the seventy-fifth anniversary of the attack on Pearl Harbor.,,https://leg.colorado.gov/bills/HJR17-1009
HJR17-1010,2017,RS,Resolution,Colorado Defense Industry,,Introduced; Passed; Adopted,Representative Susan Lontine; Representative Yeulin Willett; Senator Owen Hill; Senator Nancy Todd,,Sen. I. Aguilar; Sen. R. Baumgardner; Sen. J. Cooke; Sen. D. Coram; Sen. L. Court; Sen. L. Crowder; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. K. Grantham; Sen. L. Guzman; Sen. C. Holbert; Sen. C. Jahn; Sen. M. Jones; Sen. D. Kagan; Sen. J. Kefalas; Sen. A. Kerr; Sen. K. Lambert; Sen. K. Lundberg; Sen. V. Marble; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. D. Moreno; Sen. T. Neville; Sen. K. Priola; Sen. R. Scott; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. A. Williams; Sen. R. Zenzinger,,,Concerning the defense industry in Colorado.,,https://leg.colorado.gov/bills/HJR17-1010
