bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB22-1140,2022,RS,Bill,Green Hydrogen To Meet Pollution Reduction Goals,Energy,Introduced; Lost,Representative Donald Valdez; Representative Dan Woog,,,Energy & Environment,,Concerning the use of green hydrogen to meet statewide greenhouse gas pollution reduction goals.,The bill includes green hydrogen as a renewable energy resource that certain retail electric service providers (providers) may use to meet standards requiring that a certain percentage of the provider's electricity sales be from an eligible energy resource. The bill also requires the governor to update the Colorado greenhouse gas pollution reduction roadmap to expressly include green hydrogen as a renewable energy resource that providers may use to meet statewide greenhouse gas pollution reduction goals for the electric utility sector. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/HB22-1140
HB22-1141,2022,RS,Bill,Nuisance Suits Agricultural Operations,Agriculture,Introduced; Lost,Representative Richard Holtorf; Senator Jerry Sonnenberg,,,Judiciary,,Concerning nuisance actions filed against agricultural operations.,"The bill requires that, to file a nuisance suit against an agricultural operation, a plaintiff must occupy land that is within 2,640 feet of the operation. Punitive damages are not allowed unless the agricultural operation has violated certain environmental laws against pollution, the nuisance arises from the violation, and the action is brought within one year after the operation is held to have committed the violation. Under current law, the prevailing party may be awarded court costs and attorney fees in a nuisance action against an agricultural operation. The bill changes this to award court costs and attorney fees only to a prevailing agricultural operation. The bill also requires the state of Colorado, a county, a municipality, or a city and county to pay the owner or operator of an agricultural operation reasonable compensation, as determined by a court, for the loss of agricultural use if: The government brings a nuisance action against the agricultural operation that results in the court enjoining the agricultural operation from continuing agricultural production on the land; and The agricultural operation has been using the land for agricultural production for 10 years or longer. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1141
HB22-1142,2022,RS,Bill,Alcohol Beverages Extended Service Hours Permit,"Liquor, Tobacco, & Marijuana",Introduced; Lost,Representative Marc Snyder,,,Business Affairs & Labor,,Concerning the creation of an extended service hours permit to allow specified persons licensed to sell alcohol beverages to operate during extended hours.,"Current law restricts the sale of malt, vinous, or spirituous liquors to between the hours of 7:00 a.m. and 2:00 a.m., and restricts the sale of fermented malt beverages to between the hours of 8:00 a.m. and 12 midnight. The bill creates an extended service hours permit to authorize certain liquor licensees that are authorized to sell alcohol beverages for consumption on the licensed premises to sell alcohol beverages outside of these specified hours. A licensee must obtain a permit from both the state and local licensing authorities before operating during extended hours. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1142
HB22-1143,2022,RS,Bill,State Auxiliary Services Program,Human Services,Introduced; Lost,Representative Mary Bradfield; Senator Joann Ginal,Rep. L. Herod; Rep. D. Michaelson Jenet; Rep. T. Van Beber,,Public & Behavioral Health & Human Services,,Concerning the continuation of the state auxiliary services program to provide auxiliary services to state agencies.,"There is a state auxiliary services pilot program that arranges for the provision of auxiliary services for state departments and agencies that employ or serve individuals who are deaf, hard of hearing, and deafblind. The bill requires the Colorado commission for the deaf, hard of hearing, and deafblind (commission) to continue the operations of the state auxiliary services program (program) indefinitely. The commission is required to perform the following functions: Coordinate on a statewide basis the day-to-day scheduling for auxiliary services; Create and manage efficient and consistent processes through which an auxiliary services provider may submit required documentation and receive payment for auxiliary services provided; Create and manage a process for the intake and fulfillment of requests by state departments and agencies for auxiliary services; Resolve any issues that may arise with regard to auxiliary services; Communicate with auxiliary services users, auxiliary services providers, and appointing authorities; and Establish, monitor, and publish a list of CART providers and qualified interpreters. The bill requires the commission to convene an advisory council to make recommendations concerning the provision of auxiliary services. The bill requires the commission to include data on the functions of the program in its annual report to the governor and the general assembly. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1143
HB22-1144,2022,RS,Bill,Naturally Acquired Immunity COVID-19,State Government; Health Care & Health Insurance; Labor & Employment; Public Health,Introduced; Lost,Representative Mark Baisley,,,Health & Insurance,,Concerning the ability of individuals to demonstrate naturally acquired immunity to COVID-19 in lieu of complying with requirements imposed to limit the transmission of COVID-19.,"The bill requires an employer, as a condition of employment, or a state agency that imposes a COVID-19 vaccine or testing requirement to allow a person subject to the requirement to instead provide documentation demonstrating that the person has naturally acquired immunity to the disease. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1144
HB22-1145,2022,RS,Bill,Possess Large Ammunition Magazine For Competitions,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Perry Will,,,"State, Civic, Military, & Veterans Affairs",,Concerning permitting possession of large-capacity ammunition magazines for participation in a shooting competition.,"Under existing law, it is unlawful for a person to sell, transfer, or possess large-capacity ammunition magazines (LCMs), with some exceptions. The bill allows a person to possess an LCM for the purpose of participating in a firearm shooting competition that is sanctioned by, under the auspices of, or in coordination with a state agency. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1145
HB22-1146,2022,RS,Bill,Investment of Public School Fund Study And Report,Education & School Finance (Pre & K-12),Introduced; Passed; Became Law,Representative Colin Larson; Representative Julie McCluskie; Senator Paul Lundeen; Senator Kirkmeyer,Rep. L. Herod; Rep. C. Kipp; Sen. J. Bridges; Sen. J. Coleman; Sen. R. Zenzinger,Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. E. Hooton; Rep. I. Jodeh; Rep. C. Kennedy; Rep. M. Lindsay; Rep. S. Lontine; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. N. Ricks; Rep. E. Sirota; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. T. Van Beber; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young; Sen. J. Buckner; Sen. J. Cooke; Sen. D. Coram; Sen. J. Ginal; Sen. C. Holbert; Sen. C. Kolker; Sen. B. Pettersen; Sen. K. Priola; Sen. R. Scott; Sen. C. Simpson; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. R. Woodward,Education,Education,Concerning the investment of money in the public school fund.,"The act authorizes the state treasurer to stagger the terms of the state treasurer's 3 appointed members to the public school fund investment board (investment board), commencing with new appointments beginning on and after July 1, 2022, to ensure that no more than 2 members' terms expire in the same year. Beginning in the 2022-23 state fiscal year, the act reorganizes the distribution of interest or income earned on the investment of the money in the public school fund (fund) to: Pay first from the distribution the services of the investment consultant hired by the investment board; Credit next to the state public school fund, for distribution for school finance, all remaining interest and income, not to exceed $21 million dollars; and Credit next to the public school capital construction assistance fund all remaining interest and income, not to exceed $20 million dollars. The act creates a working group, convened by the state treasurer, to consider opportunities to improve the growth of the public school fund and its distributions for the intergenerational benefit of public schools. The act authorizes the state treasurer, after consulting with the investment board, to select the members of the working group, and the act specifies the issues the working group must study. Not later than February 28, 2023, the state treasurer shall report the findings and recommendations of the working group to the joint budget committee and to the education committees of the house of representatives and of the senate. The act modifies the time frame and clarifies the circumstances in which a realized investment loss to the fund may be offset by realized gains before the general assembly is required to appropriate money to cover losses to the fund. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1146
HB22-1147,2022,RS,Bill,Sheriffs' Authority In Relation To Federal Gov,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Stephanie Luck,Rep. P. Neville; Rep. R. Pelton; Rep. K. Ransom,,Judiciary,,Concerning sheriffs' authority in relation to the federal government.,"The bill requires a federal government employee who is not designated as a peace officer in Colorado to receive permission from the sheriff, or the sheriff's designee, before executing an arrest or search warrant within the sheriff's jurisdiction, with exceptions. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1147
HB22-1148,2022,RS,Bill,Wildfire Camera Pilot Program,State Government,Introduced; Lost,Representative Marc Catlin; Representative Dylan Roberts; Senator Don Coram; Senator Joann Ginal,,,"Agriculture, Livestock, & Water",,"Concerning the establishment of a pilot program to implement a remote camera wildfire alert system, and, in connection therewith, making an appropriation.","The bill requires the Colorado water conservation board (board) to establish one or more remote wildfire camera technology pilot programs. The board must acquire or contract for a system of remote pan-tilt-zoom cameras and associated tools to provide a live feed of information that can detect, locate, and confirm ignition in the wildland-urban interface. The board must report to the wildfire matters review committee on the system's effectiveness and potential for more widespread use in the state. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1148
HB22-1149,2022,RS,Bill,Advanced Industry Investment Tax Credit,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Mike Lynch; Representative Shannon Bird; Senator Bob Rankin; Senator Chris Hansen,,Rep. T. Bernett; Rep. R. Bockenfeld; Rep. A. Boesenecker; Rep. T. Exum; Rep. E. Hooton; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. D. Ortiz; Rep. R. Pelton; Rep. N. Ricks; Rep. D. Roberts; Rep. M. Snyder; Rep. M. Soper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Sen. J. Bridges; Sen. S. Fenberg; Sen. P. Lee; Sen. R. Zenzinger,Finance,Finance,"Concerning the expansion of the advanced industry investment tax credit, and, in connection therewith, making an appropriation.","The act extends the advanced industry investment tax credit (credit) for an additional 4 years, increases the aggregate annual maximum amount of credits that may be allowed from $750,000 to $4 million, increases the credit from 30% to 35% of the amount of a qualified investment in rural or economically distressed areas, and increases the total amount of the credit for each qualified investment from $50,000 to $100,000. Current law requires that individuals who are co-owners of a business claim only their pro rata share of the credit. The act allows the credit to be allocated among partners, shareholders, members, or other constituent qualified investors in any manner agreed to by such partners, shareholders, members, or other constituent qualified investors. The act appropriates $90,000 to the office of the governor for use by economic development programs for advanced industries. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1149
HB22-1150,2022,RS,Bill,Eliminate Signature Requirement Certain Citations,Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Rod Bockenfeld; Representative Tony Exum; Senator John Cooke; Senator Rhonda Fields,,Rep. M. Gray; Rep. C. Kipp; Rep. M. Lindsay; Rep. N. Ricks; Rep. M. Snyder; Sen. J. Gonzales; Sen. P. Lee,Judiciary,Judiciary,Concerning the elimination of signature requirements for persons who are alleged to have violated certain offenses.,"Under current law, a defendant is required to execute the defendant's signature on citations for a misdemeanor, petty offense, misdemeanor traffic offense, or traffic infraction to signify agreement to pay the penalties or appear in court. The act eliminates the defendant signature requirement. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1150
HB22-1151,2022,RS,Bill,Turf Replacement Program,Water,Introduced; Passed; Became Law,Representative Marc Catlin; Representative Dylan Roberts; Senator Jeff Bridges; Senator Cleave Simpson,,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. D. Esgar; Rep. M. Froelich; Rep. A. Garnett; Rep. R. Holtorf; Rep. E. Hooton; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. H. McKean; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. A. Pico; Rep. N. Ricks; Rep. E. Sirota; Rep. M. Snyder; Rep. M. Soper; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. P. Will; Rep. S. Woodrow; Rep. M. Young; Sen. J. Buckner; Sen. S. Fenberg; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. F. Winter,"Agriculture, Livestock, & Water",Appropriations,"Concerning measures to incentivize water-wise landscapes, and, in connection therewith, creating a state program to finance the voluntary replacement of irrigated turf and making an appropriation.","The act requires the Colorado water conservation board (board) to develop a statewide program to provide financial incentives for the voluntary replacement of irrigated turf with water-wise landscaping (turf replacement program). The act defines water-wise landscaping as a water- and plant-management practice that emphasizes using plants with lower water needs. Local governments, certain districts, Native American tribes, and nonprofit organizations with their own turf replacement programs may apply to the board for money to help finance their turf replacement programs. The board will contract with one or more third parties to administer one or more turf replacement programs in areas where local turf replacement programs do not exist. The state treasurer is required to transfer $2 million from the general fund to the turf replacement fund, which fund is created to finance the turf replacement program. The money is appropriated to the department of natural resources for use by the board to implement the turf replacement program, with $11,400 of the money reappropriated to the office of the governor for use by the office of information technology to provide information technology services to the department of natural resources. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1151
HB22-1152,2022,RS,Bill,Prohibit Employer Adverse Action Marijuana Use,Labor & Employment,Introduced; Lost,Representative Edie Hooton,,,Business Affairs & Labor,,Concerning limitations on the ability of an employer to take an adverse action against an employee based on the employee's use of marijuana.,"The bill prohibits an employer from taking adverse action against an employee, including an applicant for employment, who engages in the use of: Medical marijuana on the premises of the employer during working hours; or Retail or medical marijuana off the premises of the employer during nonworking hours. An employer is permitted to impose restrictions on employee use of medical or retail marijuana under specified circumstances. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1152
HB22-1153,2022,RS,Bill,Affirm Parentage Adoption In Assisted Reproduction,Children & Domestic Matters,Introduced; Passed; Became Law,Representative Kerry Tipper; Representative Daneya Esgar; Senator Jeff Bridges; Senator Dominick Moreno,,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Ortiz; Rep. N. Ricks; Rep. D. Roberts; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young; Sen. J. Buckner; Sen. J. Coleman; Sen. D. Coram; Sen. J. Danielson; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. P. Lee; Sen. B. Pettersen; Sen. R. Rodriguez; Sen. T. Story; Sen. F. Winter; Sen. R. Zenzinger,Public & Behavioral Health & Human Services,Health & Human Services,Concerning affirming parentage by adoption for a person who did not give birth when the child is conceived as a result of assisted reproduction.,"Whenever a child is conceived or born as a result of an assisted reproduction procedure (procedure) and the person who did not give birth is a parent or a presumed parent, the act allows the parents to complete an adoption of the child to affirm parentage. In such an instance, both parents must join the adoption petition as petitioners. The act details what must be included on a form for adoption or a voluntary acknowledgment of parentage to acknowledge parentage of the child, as well as jurisdictional requirements and options. The act clarifies the requirements for parentage when a child is conceived through a procedure, including that the donor of gametes used in the procedure is not considered a parent, unless the gamete donor is a spouse or civil union partner of the person who gives birth to the child. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1153
HB22-1154,2022,RS,Bill,Colorado Rotary License Plates,Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Barbara McLachlan; Representative Donald Valdez; Senator Don Coram,,Rep. M. Lindsay; Rep. K. McCormick; Rep. D. Michaelson Jenet; Rep. S. Sandridge; Rep. M. Soper; Sen. L. Liston; Sen. D. Moreno,Transportation & Local Government,Finance,"Concerning the creation of a Colorado rotary license plate, and, in connection therewith, making an appropriation.","The act creates the Colorado rotary license plate. To qualify for the license plate, a person must be a member in good standing of a rotary district of Colorado. In addition to the normal fees for a license plate, a person must pay 2 additional one-time fees of $25 for the issuance of the plate. The fees are credited to the highway users tax fund and the licensing services cash fund, respectively. To implement the act, $18,184 is appropriated to the department of revenue for use by the division of motor vehicles, and, of this amount, $2,129 is reappropriated to the office of the governor for use by the office of information technology to provide information technology services to the department. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1154
HB22-1155,2022,RS,Bill,In-state Tuition For Colorado High School Graduates,Higher Education,Introduced; Passed; Became Law,Representative Perry Will; Representative Julie McCluskie; Senator Julie Gonzales; Senator Dominick Moreno,,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Ortiz; Rep. D. Roberts; Rep. E. Sirota; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Coleman; Sen. J. Danielson; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. P. Lee; Sen. B. Pettersen; Sen. K. Priola; Sen. R. Rodriguez; Sen. T. Story; Sen. F. Winter; Sen. R. Zenzinger,Education,Education,Concerning in-state tuition classification at institutions of higher education for students who complete high school in Colorado.,"The act repeals the requirement that an institution of higher education (institution) must classify a student, other than a nonimmigrant alien, as an in-state student for tuition purposes if the student has attended a Colorado high school for 3 years and been admitted to college within 12 months of graduating or completing an equivalency examination. Instead, the act requires an institution to classify a student as an in-state student for tuition purposes if the student: Either attended a public or private high school for one year immediately preceding the date the student graduated from a Colorado high school or was physically present in Colorado for at least one year immediately preceding the date the student successfully completed a high school equivalency examination in Colorado; and Has been physically present in Colorado for at least 12 consecutive months prior to enrolling in an institution. The act clarifies that a student who is classified as an in-state student because the student meets the requirements in the act is an in-state student for the purposes of determining whether an institution meets the minimum required percentage of in-state students in an incoming freshman class. Because the act repeals the requirement to be admitted to college within 12 months of graduation, the act also repeals the exception to that requirement for a student who does not have lawful immigration status and graduated or successfully completed the equivalency examination prior to September 1, 2013. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1155
HB22-1156,2022,RS,Bill,Public Official Reporting Requirements Modification,Elections & Redistricting,Introduced; Passed; Became Law,Representative Chris Kennedy; Representative Dave Williams; Senator Jeff Bridges; Senator Bob Gardner,,Rep. M. Duran; Rep. C. Kipp; Rep. S. Lontine; Rep. M. Snyder,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs","Concerning modification of reporting requirements affecting the disclosure of information of individuals seeking elected public office, and, in connection therewith, changing a campaign finance reporting deadline and clarifying a personal financial disclosure requirement.","Under the ""Fair Campaign Practices Act"" (""FCPA""), the candidate committees of candidates for statewide offices must submit a post-election report disclosing contributions and expenditures 30 days after the major election in election years. The committees of candidates for county, special district, and municipal offices must submit a post-election report 30 days after the primary election, where applicable, and 30 days after the major election in election years. Under the public official disclosure law (""PODL""), elected candidates and incumbents are required to file a personal financial disclosure statement and an annual update to the personal financial disclosure statement. Under the FCPA, candidates are required to file a disclosure statement. The act changes the post-election report filing deadline from 30 days to 35 days and exempts a political party committee from the requirement of filing a report of a major contribution during an off-election year. The act exempts candidates seeking reelection who have filed their annual update to the personal financial disclosure statement under the PODL from the requirement of filing a disclosure statement under the FCPA. The act further clarifies that an incumbent seeking reelection who files an annual update to the personal financial disclosure statement under the PODL is exempt from the requirement of filing a disclosure statement under the FCPA. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1156
HB22-1157,2022,RS,Bill,Utilization Of Demographic Data By Colorado Department Public Health And Environment,Public Health,Introduced; Passed; Became Law,Representative Karen McCormick; Representative Brianna Titone; Senator Sonya Jaquez Lewis,Rep. D. Ortiz,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. A. Boesenecker; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. E. Sirota; Rep. A. Valdez; Rep. S. Woodrow; Sen. J. Bridges; Sen. J. Buckner; Sen. K. Donovan; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. P. Lee; Sen. D. Moreno; Sen. F. Winter; Sen. R. Zenzinger,Public & Behavioral Health & Human Services,Health & Human Services,"Concerning the utilization of demographic health data by the department of public health and environment to address health inequities, and, in connection therewith, making an appropriation.","The act requires the department of public health and environment (department), as part of its duty to disseminate public health information, to: Collect public health information from data sources and data provided to the department, including information concerning race, ethnicity, disability, sexual orientation, and gender identity, to the extent permissible under applicable federal and state data privacy laws, rules, and regulations and federal contracts; and Provide direction and technical assistance relating to public health information. The act clarifies that no person is required to provide demographic information concerning race, ethnicity, disability, sexual orientation, or gender identity. The act requires the state board of health to promulgate rules, which rules apply to all state and county, district, and municipal public health agencies, public health directors, and other persons required to collect and report data, concerning the requirements for collecting data, and the manner and time frame for reporting and disaggregating data in compliance with applicable federal and state privacy laws, rules, and regulations and federal contracts to protect sensitive medical information and personally identifying information. For required health equity commission (commission) reports that do not include complete demographic information, the act requires state agencies that are represented on the commission to publish a supplemental report to address the social determinants of health and the strategies used to address health disparities and inequities based on race, ethnicity, disability, sexual orientation, and gender identity. To assist with the department's assessment of health disparities and inequities, the act requires the commission to convene a data advisory working group (working group) to advise the commission concerning collecting and aggregating nonidentifying demographic data and information from Colorado residents about race, ethnicity, disability, sexual orientation, and gender identity as part of public health programs and from information acquired by or submitted to the department. The act includes the selection of members for the working group. The act removes the requirement that a birth certificate include the person's gender as male or female at birth, but requires a report of birth filed with the state registrar to be completed in compliance with federal law. For the 2022-23 state fiscal year, the act appropriates $360,000 from the general fund to the department to implement the act, including: $40,000 for use by administration and support for operating expenses related to health statistics and vital records; and $320,000 for use by disease control and public health response for immunization operating expenses related to general disease control and surveillance. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1157
HB22-1158,2022,RS,Bill,Establish Substance Use Counseling Center Colorado Springs,Health Care & Health Insurance; Public Health,Introduced; Lost,Representative Shane Sandridge; Representative Marc Snyder,,,Public & Behavioral Health & Human Services,,Concerning the establishment of a center at the Colorado Springs campus of the university of Colorado to provide accessible community services related to substance use.,"The bill establishes the CARE center in the Colorado Springs campus of the university of Colorado (center). The purpose of the center is to provide accessible substance use prevention and treatment services to the community, train competent and culturally responsive substance use counselors, and collect data that will contribute to research regarding the efficacy of substance use interventions. The center shall submit a report on its work and data collected to the health and human services committee of the senate and the public and behavioral health and human services committee of the house of representatives, or any successor committees, on or before December 30, 2027. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1158
HB22-1159,2022,RS,Bill,Waste Diversion And Circular Economy Development Center,Public Health,Introduced; Passed; Became Law,Representative Lisa Cutter; Senator Kevin Priola; Senator Faith Winter,,Rep. J. Amabile; Rep. J. Bacon; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. T. Exum; Rep. M. Froelich; Rep. E. Hooton; Rep. C. Kipp; Rep. M. Lindsay; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. N. Ricks; Rep. E. Sirota; Rep. B. Titone; Rep. A. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Sen. S. Fenberg; Sen. S. Jaquez Lewis; Sen. P. Lee; Sen. D. Moreno; Sen. T. Story,Energy & Environment,Finance,"Concerning waste diversion, and, in connection therewith, creating the circular economy development center in the department of public health and environment, establishing the costs of operating the center as a permissible use of money from the front range waste diversion cash fund and the recycling resources economic opportunity fund, and extending and removing certain repeal dates associated with existing statutory waste diversion efforts.","The act creates the circular economy development center (center) in the department of public health and environment (department). The purpose of the center is to grow existing markets; create new markets; and provide necessary infrastructure, systems, logistics, and marketing to create a sustainable circular economy for recycled commodities and compost in Colorado. On or before July 1, 2023, subject to available appropriations, the department must contract with a third-party administrator to operate the center. The center must conduct a statewide, end-market gap analysis and opportunity assessment and submit a final report of the analysis and assessment to the department by August 1, 2024. Beginning September 1, 2023, and on or before each September 1 thereafter, the center must also submit a report to the department describing the progress of the center. The department must include the report in its annual presentation to the general assembly pursuant to the ""State Measurement for Accountable, Responsive, and Transparent (SMART) Government Act"". The center is repealed, effective September 1, 2030. Before the repeal, the activities of the center are scheduled for a sunset review by the department of regulatory agencies. The act requires the front range waste diversion enterprise (enterprise), in coordination with the department, to pay for direct and indirect costs associated with the operation of the center through the front range waste diversion cash fund (fund). The act also makes changes to the front range waste diversion enterprise grant program as follows: Current law imposes limitations for grant applications that are received from a waste hauler or a landfill owner or operator. Specifically, as to the portions of such an application that relate to infrastructure or equipment, only 50% of infrastructure or equipment can be funded through the grant program and, if the board of directors of the enterprise (board) awards a grant to a waste hauler or landfill owner or operator for infrastructure or equipment, the grantee is ineligible to receive a grant for the following 5 years. The act removes these limitations. Current law prohibits the board from allocating more than 20% of the annual fund revenue in any single grant award. The act raises this maximum to 50%. The act also requires the department to use money appropriated from the recycling resources economic opportunity fund to pay for up to 40% of the direct and indirect costs associated with the operation of the center. Under current law, the solid waste user fee is repealed, effective July 1, 2026. The act eliminates this repeal date and extends, from September 1, 2029, to September 1, 2030, the repeal date of a specific user fee that is associated with the solid waste user fee. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB22-1159
HB22-1160,2022,RS,Bill,Establishing Family Justice Centers,"Crimes, Corrections, & Enforcement; Human Services",Introduced; Lost,Representative Kerry Tipper,,,Public & Behavioral Health & Human Services,,Concerning the establishment of family justice centers to ensure victims are able to access needed services in one location.,"The bill authorizes a city, county, city and county, or community-based nonprofit organization to establish a multiagency, multidisciplinary family justice center to ensure victims of domestic violence, sexual assault, elder or dependent adult abuse, and human trafficking are able to access all needed services in one location. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB22-1160
