bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB16-1402,2016,RS,Bill,Prohibit Device Wager Previous Sporting Event,"Gaming, Lottery, & Racing",Introduced; Passed; Became Law,Representative KC Becker; Representative Polly Lawrence; Senator Chris Holbert; Senator Leroy Garcia,Rep. J. Arndt; Rep. K. Conti; Rep. T. Dore; Rep. D. Esgar; Rep. J. Joshi; Rep. G. Klingenschmitt; Rep. P. Lundeen; Rep. J. Melton; Rep. D. Nordberg; Rep. B. Rankin; Rep. C. Roupe; Rep. D. Thurlow; Rep. K. Van Winkle; Rep. J. Wilson; Sen. R. Scott; Sen. P. Steadman; Sen. J. Tate,Rep. R. Fields; Rep. K. Priola; Rep. S. Ryden; Rep. M. Tyler; Rep. J. Windholz; Sen. B. Cadman; Sen. K. Grantham; Sen. R. Heath; Sen. K. Lambert; Sen. T. Neville,Finance,Finance,Concerning a prohibition on the use of a device to allow a person to place a wager on a previously run sporting event.,"The act: Defines a 'racing replay and wagering device' as a mechanical, electronic, or computerized piece of equipment that can display a previously run sporting event and gives a player who places a wager on the outcome of the previously run sporting event an opportunity to win a thing of value, whether due to the skill of the player, chance, or both; Prohibits state and local governments from permitting the use of racing replay and wagering devices and prohibits racing licensees from using racing replay and wagering devices or allowing any person to use a racing replay and wagering device to place a wager on a previously run sporting event; and Excludes simulcast races from the prohibition. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1402
HB16-1403,2016,RS,Bill,Colorado Secure Savings Plan,State Government,Introduced; Lost,Representative Brittany Pettersen; Representative Janet Buckner; Senator Nancy Todd; Senator Kerry Donovan,Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. F. Winter,,Finance,,Concerning the creation of the Colorado secure savings plan.,"The bill establishes the Colorado secure savings plan (plan), which is a retirement savings plan for private-sector employees in the form of an automatic enrollment payroll deduction individual retirement account. Employers with a specified number of employees in the state are required to participate in the plan, but any employer may choose to participate in the plan. The Colorado secure savings plan board of trustees (board) is created and consists of the state controller, the director of the governor's office of state planning and budgeting, and 7 additional trustees with certain experience who are appointed by the governor and confirmed by the senate. The trustees on the board have a fiduciary duty to the plan's enrollees and beneficiaries and are required to: Establish investment options that offer employees returns on contributions without incurring debt or liabilities to the state; Establish the process for allocating investment earnings and losses to individual plan accounts on a pro rata basis; Make and enter into contracts and hire staff as necessary for the administration of the plan; Conduct a periodic review of the performance of any investment vendors; Cause moneys in the Colorado secure savings plan fund (fund) to be held and invested together in trust; Establish the process for an enrollee to contribute a portion of his or her wages to the plan for automatic deposit and establish the process by which the participating employer forwards those contributions to the plan; Establish the process for enrollment in the plan including the process by which an employee can opt not to participate in the plan; Accept gifts, grants, and donations from specified entities and pursue options for bank loans or a line of credit to cover the start-up costs of the plan; Procure, as needed, insurance against loss in connection with the property, assets, or activities of the plan; Allocate administrative fees to individual retirement accounts in the plan on a pro rata basis; Set minimum and maximum contribution levels; Facilitate education and outreach to employers and employees; Ensure that the plan complies with all applicable state and federal laws; Deposit all gifts, grants, donations, fees, and earnings from investment of moneys in the fund into the fund and pay the administrative costs and expenses for the creation, management, and operation of the plan from moneys in the fund; Determine any nominal and reasonable assistance that may be provided to businesses to offset the initial costs of enrolling employees in the plan; Prepare or cause to be prepared certain annual audits and annual reports regarding the plan; and Develop a process to ensure that employers are in compliance with the requirements of the plan and develop a penalty structure for employers who fail, without reasonable cause, to enroll employees in the plan. The bill specifies the process by which the board is required to engage an investment manager to invest the assets of the plan and specifies the investment options that the board is required to create. The bill creates the Colorado secure savings plan fund as a trust outside of the state treasury, specifies that the fund will include the individual retirement accounts of enrollees in the plan, and allows the board to use a certain percentage of moneys in the fund for the administrative expenses of the plan. The moneys in the fund are not property of the state and cannot be commingled with state moneys. The board is required to design and disseminate to all employers that are required to or that choose to participate in the plan employer and employee information packets regarding the plan and the options for employee participation in the plan. The bill dictates the timing for the board to implement the plan and a time frame for employers to establish a system by which enrollees in the plan can remit payroll deduction contributions to the plan. Employers are required to automatically enroll employees in the plan unless an employee has opted out of participation in the plan. Enrollees may select an investment option and contribution level or use the default investment option and contribution amount established by the board. The bill specifies that the state and employers do not have any duty or liability to any party for the payments of any retirement savings benefits accrued by any individual through the plan. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB16-1403
HB16-1404,2016,RS,Bill,Regulate Fantasy Contests,Financial Services & Commerce,Introduced; Passed; Became Law,Representative Crisanta Duran; Representative Cole Wist; Senator John Cooke; Senator Lucia Guzman,,Rep. D. Esgar; Rep. A. Garnett; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. D. Mitsch Bush; Rep. D. Pabon; Rep. K. Priola; Rep. P. Rosenthal; Rep. S. Ryden; Rep. A. Williams; Rep. F. Winter; Sen. B. Cadman; Sen. O. Hill; Sen. C. Jahn; Sen. M. Johnston; Sen. A. Kerr,Business Affairs and Labor,Finance,"Concerning the regulation of fantasy contests, and in connection therewith, making an appropriation.","The act defines a 'fantasy contest' as a game or contest in which: The value of all prizes offered to winning participants is made known to the participants in advance of the contest; and Winning outcomes: Reflect the relative knowledge and skill of the participants; Are determined predominantly by accumulated statistical results of the performance of athletes in fully completed sporting events; and Are not based on randomized or historical events or on the score, point spread, or any performance of any single actual sports team or combination of such teams or solely on any single performance of an individual athlete in any single actual sporting event. University, college, high school, and youth sporting events are excluded from fantasy contests. Effective July 1, 2017, a person must be licensed by the director of the division of professions and occupations in the department of regulatory agencies to be able to offer to conduct a fantasy contest; except that an operator with no more than 7,500 players need only be registered with the director. Fantasy contests may be conducted by a fantasy contest operator at licensed gaming establishments, class B horse racing tracks, and at a licensed facility at which pari-mutuel wagering may occur. A fantasy contest operator must: Submit to a fingerprint-based criminal history record check in connection with initial licensure; Not use a device that replicates or qualifies as limited gaming; If the operator is licensed, contract with a third party to annually perform an independent audit to ensure compliance and submit the results of the audit to the director; and Keep daily records of its operations and maintain the records for at least 3 years. A fantasy contest operator who violates the act is subject to a civil penalty of not more than $1,000 for each violation. The director may discipline operators for violation of the act, including issuance of a cease-and-desist order. The regulation of fantasy contests is subject to periodic review by the department of regulatory agencies under the sunset law, with the first sunset review scheduled for 2020. $77,546 and 0.9 FTE is appropriated to the division from the division of professions and occupations cash fund to implement the act, of which amount $9,501 is reappropriated to the department of law and $527 is reappropriated to the department of public safety for implementation of the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1404
HB16-1405,2016,RS,Bill,2016-17 Long Appropriation Bill,State Government; State Revenue & Budget,Introduced; Passed; Became Law,Representative Millie Hamner; Senator Kent Lambert,Rep. B. Rankin; Rep. D. Young; Sen. K. Grantham; Sen. P. Steadman,Rep. J. Arndt; Rep. K. Becker; Rep. J. Brown; Rep. P. Buck; Rep. J. Buckner; Rep. L. Court; Rep. J. Danielson; Rep. C. Duran; Rep. D. Esgar; Rep. R. Fields; Rep. A. Garnett; Rep. J. Ginal; Rep. D. Hullinghorst; Rep. D. Kagan; Rep. T. Kraft-Tharp; Rep. S. Lebsock; Rep. P. Lee; Rep. S. Lontine; Rep. E. McCann; Rep. J. Melton; Rep. D. Mitsch Bush; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. P. Rosenthal; Rep. S. Ryden; Rep. J. Singer; Rep. M. Tyler; Rep. E. Vigil; Rep. A. Williams; Rep. F. Winter; Sen. I. Aguilar; Sen. B. Cadman; Sen. L. Crowder; Sen. L. Garcia; Sen. L. Guzman; Sen. M. Hodge; Sen. C. Jahn; Sen. K. Lundberg; Sen. B. Martinez Humenik; Sen. L. Newell; Sen. E. Roberts; Sen. M. Scheffel; Sen. J. Tate; Sen. N. Todd,Appropriations,Appropriations,"Concerning the provision for payment of the expenses of the executive, legislative, and judicial departments of the state of Colorado, and of its agencies and institutions, for and during the fiscal year beginning July 1, 2016, except as otherwise noted.","For the fiscal year beginning July 1, 2016, the act provides for the payment of expenses of the executive, legislative, and judicial departments of the state of Colorado, and of its agencies and institutions, for and during the fiscal year beginning July 1, 2016. The grand total for the operating budget is set at $26,987,067,029 of which $7,384,526,968 is from the general fund portion of the appropriation, $2,566,465,180 is from the general fund exempt portion, 7,388,529,222 is from the cash funds portion, $1,540,567,479 is from the reappropriated funds portion, and $8,106,978,180 is from the federal funds portion. The grand total for the fiscal year 2016 capital construction projects is $239,086,768 fo which $115,569,901 is from the capital construction fund portion of the appropriation, $108,931,647 is from the cash funds portion, and $14,585,220 is from the federal funds portion. The 2014 general appropriation act, capital construction projects, is amended to balance and make adjustments to the total amount appropriated for controlled maintenance. The 2015 general appropriation act is amended to balance and make adjustments to the total amount appropriated to the departments of education, health care policy and financing, higher education, judicial, personnel, public health and environment, and public safety. Appropriations made in House Bill 14-1317, concerning modifications to the Colorado child care assistance program, is amended to make adjustments in the total amount appropriated and to clarify that the funds remain available until June 30, 2017. Appropriations made in House Bill 15-1186, concerning a sales and use tax exemption for qualified property used in space flight, is amended to make adjustments in the total amount appropriated. Appropriations made in House Bill 15-1367, concerning retail marijuana taxes, is amended to clarify that the unexpended funds remain available until June 30, 2017. Appropriations made in Senate Bill 15-204, concerning the independent functioning of the office of the child protection ombudsman, is amended to make adjustments in the total amount appropriated. Appropriations made in Senate Bill 15-014, concerning marijuana issues that are not regulated by the department of revenue, is amended to clarify that the funds remain available until June 30, 2017. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1405
HB16-1406,2016,RS,Bill,County Coroners Reimbursement By Department Of Corrections,"Crimes, Corrections, & Enforcement; Local Government",Introduced; Passed; Became Law,Representative Dave Young; Senator Kevin Grantham,Rep. M. Hamner; Rep. B. Rankin; Sen. K. Lambert; Sen. P. Steadman,Rep. R. Fields; Rep. D. Mitsch Bush; Rep. B. Pettersen; Rep. E. Vigil; Rep. J. Wilson,Appropriations,Appropriations,"Concerning department of corrections reimbursements of expenses of county coroners, and, in connection therewith, making an appropriation.","The act directs the department of corrections (department) to reimburse a county for reasonable and necessary expenses of investigations and autopsies performed by the county coroner on persons in the custody of the department. $32,175 is appropriated from the general fund to the department for the implementation of this act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1406
HB16-1407,2016,RS,Bill,Extend Medicaid Payment Reform And Innovation Pilot,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Dave Young; Senator Pat Steadman,Rep. M. Hamner; Rep. B. Rankin; Sen. K. Grantham; Sen. K. Lambert,Rep. K. Becker; Rep. C. Duran; Rep. R. Fields; Rep. D. Hullinghorst; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. B. Pettersen; Rep. P. Rosenthal; Sen. I. Aguilar; Sen. R. Heath; Sen. J. Kefalas; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. E. Roberts,Appropriations,Appropriations,"Concerning the continuation of the medicaid payment reform and innovation pilot program, and, in connection therewith, changing the time frames, eliminating the repeal date of the pilot program, enhancing the reporting requirements of the department of health care policy and financing, and making an appropriation.","The act removes the date by which the department of health care policy and financing (department) must select payment projects to be included in the medicaid payment reform and innovation pilot program (pilot program), allowing the department to continue selecting new payment projects for the pilot program. Further, the act removes the date for completion of pilot projects. The act amends the department's ongoing reporting requirements and specifies information that must be included in the annual report. The act also includes issues relating to the department's evaluation of the pilot program's payment projects. $245, 639 is appropriated from the general fund to the department for implementation of the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1407
HB16-1408,2016,RS,Bill,Cash Fund Allocations For Health-related Programs,"Health Care & Health Insurance; Liquor, Tobacco, & Marijuana; Public Health; State Government",Introduced; Passed; Became Law,Representative Bob Rankin; Senator Pat Steadman,Rep. M. Hamner; Rep. D. Young; Sen. K. Grantham; Sen. K. Lambert,Rep. J. Arndt; Rep. K. Becker; Rep. L. Court; Rep. R. Fields; Rep. D. Hullinghorst; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. B. Pettersen; Rep. D. Primavera; Rep. P. Rosenthal; Rep. S. Ryden; Rep. J. Singer; Rep. E. Vigil; Rep. A. Williams; Sen. I. Aguilar; Sen. R. Heath; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. M. Merrifield; Sen. L. Newell; Sen. N. Todd,Appropriations,Appropriations,"Concerning the allocation of cash fund revenues to health-related programs, and, in connection therewith, modifying and streamlining the allocation of tobacco litigation settlement moneys by replacing the current two-tier allocation system that includes both percentage-based and fixed amount allocations of settlement moneys with a single set of exclusively percentage-based allocations and replacing settlement moneys funding for specified programs with marijuana tax cash fund funding; allocating additional settlement moneys to the university of Colorado health sciences center for cancer research only; transferring a specified amount from the children's basic health plan trust to a newly created primary care provider sustainability fund on July 1, 2016; and making and reducing appropriations.","The act modifies the allocation of cash fund revenues to various health-related programs as follows: The allocation of revenues annually received by the state pursuant to the tobacco litigation settlement (settlement moneys) is modified and streamlined by replacing the current 2-tier allocation system that includes both percentage-based and fixed amount allocations of settlement moneys with a single set of exclusively percentage-based allocations and replacing settlement moneys funding for specified programs with marijuana tax cash fund funding; An additional allocation of settlement moneys is made to the university of Colorado health sciences center for the sole purpose of funding cancer research; and $20 million is transferred from the children's basic health plan trust to a newly created primary care provider sustainability fund on July 1, 2016, for the purpose of increasing access to primary care through rate enhancements for primary care office visits, preventative medicine visits, counseling and health risk assessments, immunization administration, health screening services, and newborn care, including neonatal critical care. Money expended from the fund for the purposes of increasing access to primary care through rate enhancements supplements and does not supplant general fund appropriations for that purpose. The act makes and reduces various appropriations in order to accomplish its purposes and repeals various obsolete statutory provisions relating to the past allocation of settlement moneys and past transfers to and from cash funds. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1408
HB16-1409,2016,RS,Bill,Unclaimed Property Fund Transfer For State Programs,State Revenue & Budget,Introduced; Passed; Became Law,Representative Millie Hamner; Senator Kent Lambert,Rep. B. Rankin; Rep. D. Young; Sen. K. Grantham; Sen. P. Steadman,Rep. D. Hullinghorst; Rep. T. Kraft-Tharp; Rep. B. Pettersen; Rep. D. Primavera; Rep. P. Rosenthal; Sen. I. Aguilar; Sen. R. Heath; Sen. J. Kefalas,Appropriations,Appropriations,"Concerning the transfer of forty-two million eight hundred thousand dollars on June 30, 2016, from the unclaimed property trust fund for state programs.","On June 30, 2016, the state treasurer is required to transfer $34.8 million from the unclaimed property trust fund to the adult dental fund. This transfer will be used to implement the adult dental benefit for the fiscal year 2016-17. On the same day, the state treasurer is also required to transfer $8 million from the trust fund to the general fund. The act also clarifies that any amount from the trust fund that is credited to the adult dental fund or the general fund constitutes fiscal year spending for purposes of the state constitution. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1409
HB16-1410,2016,RS,Bill,Competency Evaluation Location,"Courts & Judicial; Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Dave Young; Senator Kevin Grantham,Rep. M. Hamner; Rep. B. Rankin; Sen. K. Lambert; Sen. P. Steadman,Rep. D. Esgar; Rep. R. Fields; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. B. Pettersen; Rep. P. Rosenthal,Appropriations,Appropriations,"Concerning matters related to the location where a competency evaluation is conducted, and, in connection therewith, making and reducing appropriations.","Under current law, the court determines the location of a competency evaluation. The act specifies the evaluation must be done on an outpatient basis or where the defendant is held in custody. The act allows a defendant to be placed in the custody of the Colorado mental health institute at Pueblo (CMHIP) for purposes of the examination if: The court finds the defendant may be a danger to self or others; The court finds that an inadequate competency evaluation and report has been completed or two or more conflicting competency evaluations and reports have been completed; The court finds that an observation period is necessary to determine if the defendant is competent to stand trial; The court receives a recommendation from the CMHIP court services evaluator that conducting the examination at the CMHIP is appropriate because the evaluator conducting the evaluation for the CMHIP determines that the defendant has been uncooperative or the defendant has clinical needs that warrant transfer to the CMHIP; or The court receives written approval for the evaluation to be conducted at the CMHIP from the executive director of the department of human services, or his or her designee. The court is prohibited from considering whether the defendant is going to have a competency evaluation when deciding whether to grant bond to the defendant. If a defendant needs to return to the county jail after completing the evaluation, the act directs the county sheriff to make all reasonable efforts to return the defendant to the jail as soon as possible after the defendant's evaluation is completed. The act repeals the provision that CMHIP must bill the court for the costs associated with the evaluation. The act makes adjustments to the 2016 general appropriation act (House Bill 16-1405) for the implementation of this act. $107,076 is appropriated to the department of human services from the general fund for the implementation of the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1410
HB16-1411,2016,RS,Bill,Fort Lyon Residential Community Study,Housing; State Government,Introduced; Passed; Became Law,Representative Bob Rankin; Senator Pat Steadman,Rep. M. Hamner; Rep. D. Young; Sen. K. Grantham; Sen. K. Lambert,Rep. L. Court; Rep. C. Duran; Rep. D. Esgar; Rep. R. Fields; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. P. Rosenthal; Rep. S. Ryden; Rep. E. Vigil; Rep. A. Williams; Sen. I. Aguilar; Sen. R. Baumgardner; Sen. L. Crowder; Sen. L. Garcia; Sen. L. Guzman; Sen. R. Heath; Sen. C. Jahn; Sen. M. Johnston; Sen. J. Kefalas; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. M. Merrifield; Sen. L. Newell; Sen. R. Scott; Sen. J. Sonnenberg; Sen. N. Todd,Appropriations,Appropriations,"Concerning the supportive residential community program operated at the Fort Lyon property, and, in connection therewith, requiring a longitudinal evaluation of the program; and making an appropriation.",,https://leg.colorado.gov/bills/HB16-1411
HB16-1412,2016,RS,Bill,Fund Address Confidentiality Program,State Government,Introduced; Lost,Representative Millie Hamner; Senator Kevin Grantham,Rep. B. Rankin; Rep. D. Young; Sen. K. Lambert; Sen. P. Steadman,,Appropriations,,Concerning an allocation of money for the address confidentiality program.,"The bill allocates $100,000 annually from the victims assistance and law enforcement fund to the department of personnel for the address confidentiality program. (Note: This summary applies to this bill as introduced and does not reflect any amendments that were subsequently adopted.)",https://leg.colorado.gov/bills/HB16-1412
HB16-1413,2016,RS,Bill,Refinance Water Pollution Control Program,Natural Resources & Environment; Public Health,Introduced; Passed; Became Law,Representative Bob Rankin; Senator Kevin Grantham,Rep. M. Hamner; Rep. D. Young; Sen. K. Lambert; Sen. P. Steadman,Rep. J. Arndt; Rep. K. Becker; Rep. C. Duran; Rep. R. Fields; Rep. D. Hullinghorst; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. A. Williams,Appropriations,Appropriations,"Concerning the financing of the water pollution control program, and, in connection therewith, making an appropriation.","Currently, the water pollution control statute categorizes the various sources that pay fees pursuant to the statute within different sectors, specifies the amount of each fee that the subcategories within each sector pay, and credits all fees from all sectors to the water quality control fund. Section 1 of the act repeals this fund, creates a separate cash fund for each of the sectors (commerce and industry, construction, pesticides, municipal separate storm sewer system, public and private utilities, and water quality certifications), and allocates the fees from each sector to that sector's cash fund. If the money derived from a particular sector is inadequate to cover the direct and indirect costs of the department of public health and environment in administering that sector, the general assembly may appropriate money from any of the funds for the department's direct and indirect costs in administering that sector. The department will conduct a stakeholder process regarding the appropriate and necessary fees that each subcategory of each sector should pay to enable each sector to be adequately funded by fees collected from that sector, and the department will then submit a legislative proposal to the joint budget committee by November 1, 2016, concerning its conclusions regarding the fees. The department must annually report to the joint budget committee, accounting separately for its expenditures by fund source and revenues by fund and sector source. $1,208,007 is appropriated from the water quality improvement fund to the department of public health and environment for use by the water quality control division to implement the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1413
HB16-1414,2016,RS,Bill,Funding Base For Telecom Relay Services,Telecommunications & Information Technology,Introduced; Passed; Became Law,Representative Bob Rankin; Senator Pat Steadman,Rep. M. Hamner; Rep. D. Young; Sen. K. Grantham; Sen. K. Lambert,Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. B. Pettersen; Rep. S. Ryden; Rep. A. Williams; Sen. I. Aguilar; Sen. M. Carroll; Sen. L. Garcia; Sen. L. Guzman; Sen. R. Heath; Sen. C. Jahn; Sen. M. Johnston; Sen. M. Jones; Sen. J. Kefalas; Sen. A. Kerr; Sen. M. Merrifield; Sen. L. Newell; Sen. N. Todd; Sen. J. Ulibarri,Appropriations,Appropriations,"Concerning the assessment of a monthly surcharge on customers of voice telecommunications providers to fund telecommunications relay services for telephone users with disabilities, and, in connection therewith, making an appropriation.","Telecommunications relay services are telecommunications services that provide 2-way communication for individuals with hearing or speech disabilities. Telecommunications relay services are funded in Colorado through the Colorado disabled telephone users fund (fund). Money in the fund is collected through a surcharge that the public utilities commission (commission) assesses on each telephone landline in Colorado. Section 5 of the act renames the fund the Colorado telephone users with disabilities fund. Sections 3 and 4 apply the surcharge to customers of mobile wireless providers and voice-over-internet-protocol service providers in Colorado by applying the surcharge to all voice service providers, which is defined in section 3. Section 4 also establishes a maximum surcharge amount of 15 cents per month per telephone access line and exempts voice service providers and consumers of federally supported lifeline service, which assists low-income consumers in obtaining wireline or wireless telephone service. Section 1 applies a surcharge to prepaid wireless telecommunications service. Section 6 provides that the act neither affects the commission's method of regulation over any provider nor grants the commission any additional jurisdiction over providers. The act applies to surcharges assessed on or after September 1, 2016. $172,778 is appropriated on July 1, 2016, from the Colorado telephone users with disabilities fund to the Colorado commission for the deaf and hard of hearing cash fund and reappropriates the money to the department of human services for implementation of the act by the Colorado commission for the deaf and hard of hearing. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1414
HB16-1415,2016,RS,Bill,Driver & Motor Vehicle Services,State Revenue & Budget; Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Millie Hamner; Senator Pat Steadman,Rep. B. Rankin; Rep. D. Young; Sen. K. Grantham; Sen. K. Lambert,Rep. K. Becker; Rep. R. Fields; Rep. D. Hullinghorst; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. D. Mitsch Bush; Rep. D. Pabon; Rep. B. Pettersen; Rep. D. Primavera; Rep. P. Rosenthal; Rep. E. Vigil; Sen. B. Cadman; Sen. L. Crowder; Sen. R. Heath; Sen. M. Merrifield,Appropriations,Appropriations,"Concerning the manner in which the state funds driver and vehicle services by the division of motor vehicles in the department of revenue, and, in connection therewith, making and reducing an appropriation.","Beginning July 1, 2016, fees related to a driver's license are increased. These fees, which were initially set in statute and increased by the department of revenue, are further increased as follows: $2.60 to $9 for a driving record; $3.20 to $10 for a certified driving record; $9 to $12 for a duplicate permit or minor driver's license; $3.60 to $6.50 for a driver's license extension; $360 to $3,094 for licensing testing units for the initial license, and from $120 to $1,052 for each subsequent annual license renewal; and $120 to $148 for licensing driving testers for the initial license, and from $60 to $140 for each subsequent annual license renewal. In addition, the fee for a driver's license or minor driver's license is increased from $25 to $26 during the fiscal year 2016-17, to $27 for the fiscal year 2017-18, and to $28 thereafter. Like the existing fees, the department has the authority to raise or lower all of the increased fees in the future. The portion of the revenue from these fees and others that a county clerk and recorder collects and retains is increased. The state's portion of the fees is deposited in the licensing services cash fund, and the act requires all of the money in the fund to remain there at the end of a fiscal year. If a person fails a driver's license test, the act: Specifies that the current surcharge for retesting, added for issuance of a driver's or minor driver's license, applies regardless of whether an applicant retakes the examination or demonstration with the department of revenue or a vendor approved by the department; Establishes a procedure whereby, after qualifying for a driver's license but failing the driving test, an applicant for a driver's license who is not a permanent lawful resident may use a private vendor to readminister the driving test. The applicant must successfully complete the driver's test within 60 days after the first attempt. For the next 3 fiscal years, the general assembly is permitted to appropriate moneys from the highway users tax fund to the department for use by the division of motor vehicles for expenses incurred in connection with the administration of driver and vehicle services. These appropriations are in addition to the existing off-the-top appropriations from the fund for the Colorado state patrol. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1415
HB16-1416,2016,RS,Bill,State Infrastructure General Fund Transfers,Capital Construction; State Revenue & Budget; Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Millie Hamner; Senator Kent Lambert,Rep. B. Rankin; Rep. D. Young; Sen. K. Grantham; Sen. P. Steadman,Rep. J. Brown; Rep. R. Fields; Rep. S. Lontine; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. A. Williams; Sen. R. Heath; Sen. J. Kefalas; Sen. N. Todd,Appropriations,Appropriations,Concerning the transfer of money from the general fund to cash funds that are used for the state's infrastructure.,"In lieu of formulaic transfers, the act requires the state treasurer to transfer the following amounts from the general fund: $49.8 million to the capital construction fund on June 30, 2016; $199.2 million to the highway users tax fund on June 30, 2016; $52.7 million to the capital construction fund on June 30, 2017; and $158 million to the highway users tax fund on June 30, 2017. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1416
HB16-1417,2016,RS,Bill,Capital-related Transfers Of Moneys,Capital Construction; State Revenue & Budget,Introduced; Passed; Became Law,Representative Millie Hamner; Senator Kent Lambert,Rep. B. Rankin; Rep. D. Young; Sen. K. Grantham; Sen. P. Steadman,Rep. J. Brown; Rep. D. Esgar; Rep. R. Fields; Rep. D. Hullinghorst; Rep. S. Lontine; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. S. Ryden; Rep. E. Vigil; Sen. R. Baumgardner; Sen. R. Heath; Sen. J. Kefalas; Sen. A. Kerr; Sen. B. Martinez Humenik; Sen. L. Newell,Appropriations,Appropriations,Concerning capital-related transfers of moneys.,"For the 2016-17 fiscal year, the act transfers: $20,586,398 from the general fund to the capital construction fund; $10,697,409 from the general fund to the information technology capital account of the capital construction fund; $500,000 from the general fund exempt account of the general fund to the capital construction fund; $1 million of interest earned on the principal of the controlled maintenance trust fund to the capital construction fund; and $1 million from the preservation grant program account of the state historical fund to the capital construction fund for historical renovations of the state house of representatives' chambers and the state senate's chambers. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1417
HB16-1418,2016,RS,Bill,Marijuana Tax Cash Fund Transfer To General Fund,"Liquor, Tobacco, & Marijuana; State Revenue & Budget",Introduced; Passed; Became Law,Representative Bob Rankin; Senator Pat Steadman,Rep. M. Hamner; Rep. D. Young; Sen. K. Grantham; Sen. K. Lambert,Rep. R. Fields; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. B. Pettersen; Rep. P. Rosenthal; Rep. E. Vigil; Sen. L. Crowder; Sen. M. Merrifield,Appropriations,Appropriations,Concerning a transfer from the marijuana tax cash fund to the general fund.,"On July 1, 2016, the state treasurer is required to transfer $26,277,661 from the marijuana tax cash fund to the general fund. A provision that reduces transfers from the general fund to the marijuana tax fund is repealed. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1418
HB16-1419,2016,RS,Bill,FY Fiscal Year 2015-16 Statutory Reserve Reduction,State Revenue & Budget,Introduced; Passed; Became Law,Representative Millie Hamner; Senator Kent Lambert,Rep. B. Rankin; Rep. D. Young; Sen. K. Grantham; Sen. P. Steadman,Rep. R. Fields; Rep. D. Hullinghorst; Rep. P. Lee; Rep. S. Lontine; Rep. D. Pabon; Rep. B. Pettersen; Rep. M. Tyler,Appropriations,Appropriations,Concerning a reduction in the amount of the general fund reserve required for the fiscal year 2015-16.,"For the fiscal year 2015-16, the act reduces the statutorily required general fund reserve from 6.5% to 5.6% of the amount appropriated for expenditure from the general fund. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB16-1419
