bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB23-1244,2023,RS,Bill,Regional Health Connector Program,Public Health; Human Services,Introduced; Passed; Became Law,Representative Chris Kennedy; Representative Elizabeth Velasco; Senator Kevin Priola,,Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. M. Duran; Rep. R. English; Rep. E. Epps; Rep. M. Froelich; Rep. L. García; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lukens; Rep. J. Mabrey; Rep. B. Marshall; Rep. J. McCluskie; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. N. Ricks; Rep. S. Sharbini; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Story; Rep. B. Titone; Rep. M. Weissman; Rep. J. Willford; Rep. S. Woodrow; Rep. M. Young; Sen. L. Cutter; Sen. S. Jaquez Lewis; Sen. J. Marchman; Sen. D. Roberts; Sen. R. Rodriguez,Public & Behavioral Health & Human Services,Health & Human Services,"Concerning the transfer of the regional health connector program from the university of Colorado school of medicine to the prevention services division in the department of public health and environment, and, in connection therewith, making an appropriation.","The act moves the regional health connector program (program) from the university of Colorado school of medicine to the prevention services division (division) in the department of public health and environment (department). The act requires the division to administer the program and requires the department to contract with a third-party entity to coordinate and oversee the program. The contracted entity is required to distribute money to each locally based host organization, which hires and supports a regional health connector to engage in program activities. For the 2023-24 state fiscal year, the act appropriates $1.5 million to the department of higher education for use by the regents of the university of Colorado for allocation to the school of medicine and $71,903 to the department for use by the division for the program. For the 2024-25 state fiscal year, the act annually appropriates $1.5 million to the division for the program. APPROVED by Governor June 7, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1244
HB23-1245,2023,RS,Bill,Campaign Practices For Municipal Elections,Local Government,Introduced; Passed; Became Law,Representative Jennifer Parenti; Representative Jenny Willford; Senator Kevin Priola; Senator Robert Rodriguez,,Rep. J. Bacon; Rep. S. Bird; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. R. English; Rep. E. Epps; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. I. Jodeh; Rep. J. Joseph; Rep. M. Lindsay; Rep. J. Mabrey; Rep. M. Snyder; Rep. T. Story; Rep. E. Velasco; Rep. M. Weissman; Rep. S. Woodrow; Sen. J. Coleman; Sen. T. Exum; Sen. R. Fields; Sen. J. Gonzales; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. D. Moreno; Sen. K. Mullica,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs","Concerning requirements under the ""Fair Campaign Practices Act"" for municipal elections.","The law regulating campaign finance did not set limits on contributions to candidates for municipal elected office. For municipal elections held on or after January 1, 2024, the act sets aggregate limits on contributions to candidates for municipal office from persons, including any political party and excluding any small donor committee, for any election cycle in the amount of $400. The act sets aggregate limits on contributions to candidates for municipal office from small donor committees for any election cycle in the amount of $4,000. The act subjects the new contribution limits to existing statutory provisions governing the disclosure of campaign contributions. The act requires campaign contribution reports for candidates for a municipal office for a municipality that has a population of 1,000 or more to be filed with the municipal clerk no later than 60 days, 30 days, and 15 days before and 30 days after the major election in election years and annually in off-election years; except that, for a runoff election, reports must be filed no later than 15 days before and after the runoff election. The act clarifies that an independent expenditure committee that makes expenditures in connection with a municipal election must file its disclosure reports with the applicable municipal clerk. The act also extends the retention requirements for campaign contribution reports from one year to 10 years for a candidate that is not elected and from one year to 6 years after the candidate leaves office for a candidate that is elected and requires that reports be made publicly available without charge on a website or for in-person inspection. APPROVED by Governor June 7, 2023 EFFECTIVE January 1, 2024 NOTE: This act was passed without a safety clause. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1245
HB23-1246,2023,RS,Bill,Support In-demand Career Workforce,Higher Education,Introduced; Passed; Became Law,Representative Julie McCluskie; Representative Rose Pugliese; Senator Janet Buckner; Senator Perry Will,,Rep. J. Amabile; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. R. English; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lukens; Rep. M. Martinez; Rep. K. McCormick; Rep. B. McLachlan; Rep. N. Ricks; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Story; Rep. R. Taggart; Rep. B. Titone; Rep. A. Valdez; Rep. E. Velasco; Rep. S. Vigil; Rep. M. Weissman; Rep. J. Willford; Rep. M. Young; Sen. J. Bridges; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. D. Moreno; Sen. K. Mullica; Sen. B. Pelton; Sen. K. Priola; Sen. D. Roberts; Sen. R. Rodriguez; Sen. C. Simpson; Sen. T. Sullivan; Sen. R. Zenzinger,Education,Education,"Concerning measures to support the in-demand career workforce, and, in connection therewith, making an appropriation.","The act directs the state board of community colleges and occupational education (board) to administer the in-demand short-term credentials program (program) to support the expansion of the number of available and qualified professionals who are able to meet Colorado's in-demand workforce needs. Under the program, the board is required to allocate funds to community and technical colleges, area technical colleges, local district colleges, and Colorado Mesa university to provide assistance to students for eligible expenses that support their enrollment in eligible programs. If unexpended resources exist, the funds must be used to pay for a student's housing, transportation, child or dependent care, or food expenses. The act requires the Colorado commission on higher education to submit a report regarding the program to the house of representatives and senate education committees during its annual ""SMART Act"" hearing. The act requires the office of future work (office) to provide grants to registered apprenticeship programs that provide training in the building and construction trade at no cost to apprentices (grant program). The act requires the office to submit a report regarding the grant program to the house of representatives business affairs and labor committee and senate business, labor, and technology committee during its annual ""SMART Act"" hearing. In the 2022-23 state fiscal year, the general assembly appropriated $10 million to the department of public health and environment (department) for the purpose of recruitment and re-engagement efforts with health-care professionals with licenses and staffing. The act extends the authority for the department to use the appropriation through December 30, 2024. In the 2022-23 state fiscal year, the general assembly appropriated $3 million to the department for the school nurse grant program, which provides grants for hiring school nurses for public schools. The act extends the authority for the department to use the appropriation through December 30, 2024. For the 2023-24 state fiscal year, $43,600,000 is appropriated from the general fund to the department of higher education, of which: $38,600,000 for the program; and $5,000,000 to establish 2 new short-term degree nursing programs at community or technical colleges. For the 2023-24 state fiscal year, $1,400,000 is appropriated from the general fund to the department of labor and employment for the grant program. APPROVED by Governor May 16, 2023 EFFECTIVE May 16, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1246
HB23-1247,2023,RS,Bill,Assess Advanced Energy Solutions In Rural Colorado,State Government; Energy; Local Government,Introduced; Passed; Became Law,Representative Meghan Lukens; Representative Ty Winter; Senator Dylan Roberts; Senator Rod Pelton,,Rep. J. Amabile; Rep. R. Bockenfeld; Rep. B. Bradley; Rep. K. Brown; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. R. Dickson; Rep. M. Duran; Rep. G. Evans; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lynch; Rep. B. Marshall; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. R. Pugliese; Rep. M. Soper; Rep. R. Taggart; Rep. S. Vigil; Rep. R. Weinberg; Rep. S. Woodrow; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Coleman; Sen. T. Exum; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. B. Kirkmeyer; Sen. J. Marchman; Sen. K. Mullica; Sen. B. Pelton; Sen. K. Priola; Sen. C. Simpson; Sen. P. Will,Energy & Environment,Transportation & Energy,"Concerning a requirement that the Colorado energy office conduct studies to assess advanced energy solutions in rural Colorado, and, in connection therewith, making an appropriation.","The director of the Colorado energy office or the director's designee (director) is required to conduct studies of electric transmission and advanced energy solutions technologies in rural Colorado. One study must consider ways to assist northwestern and west end of Montrose county, Colorado as it transitions to producing advanced firm dispatchable energy resources. The other study must consider the potential for the development of new energy resources in southeastern Colorado. The act specifies information that the director is required to consider in the studies. On or before July 1, 2025, the director is required to submit the director's findings and conclusions of both studies to the legislative committees of reference with jurisdiction over energy matters and to the just transition office. The act appropriates $50,000 from the just transition cash fund to the office of the governor for use by the Colorado energy office to implement the act. APPROVED by Governor May 20, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1247
HB23-1248,2023,RS,Bill,Executive Committee's Investigatory Authority,General Assembly,Introduced; Lost,Representative Lorena Garcia; Representative Javier Mabrey; Senator Julie Gonzales; Senator Jessie Danielson,,,,,"Concerning the executive committee of the legislative council's investigatory authority, and, in connection therewith, authorizing the executive committee of the legislative council to create an ad hoc investigatory committee and issue subpoenas.","Current law authorizes the general assembly to prescribe the conditions and manner under which a witness may be summoned to attend, to produce documents, or both, before a committee, or to either the house of representatives or senate. Joint rule 33 of the Colorado legislative joint rules of the senate and house outlines the current mechanism by which the general assembly exercises its investigatory authority and issues subpoenas. The bill authorizes the executive committee of the legislative council (executive committee) to create ad hoc investigatory committees and grants the executive committee the power to subpoena a witness, to take testimony under oath, and to assemble records, documents, and other evidence by subpoena duces tecum. The bill also requires the executive committee, if it decides not to issue a subpoena under its own discretion, to issue a subpoena if 30% or more of the voting members of an ad hoc investigatory committee, created by the executive committee, vote to require the executive committee to do so. The bill requires a subpoena issued by the executive committee to include: The name of the issuing body; The authority under which the subpoena is issued; The subject of the inquiry and a command to the person to whom it is issued to attend and give testimony at a time and place specified in the subpoena; or A command to the person to whom the subpoena is directed to produce books, records, documents, or other tangible evidence as the executive committee may require. The bill requires service of process to be made by a sheriff, the sheriff's deputy, or any other person who is at least 18 years of age and not interested in the proceeding. Service must be made by delivering a copy of the subpoena to the person named in the subpoena not later than 48 hours before the time specified for appearance in the subpoena unless, for good cause shown, a majority of the executive committee authorizes service within the 48-hour period. The bill allows any person subpoenaed by the executive committee to seek relief by providing the executive committee with a written statement indicating how such disclosure would be illegal or unduly oppressive or burdensome. The executive committee may consider any relief request but is not obligated to do so if it determines that the potential impact of the subpoena outweighs the burden imposed on the person subject to the subpoena. Any person who is issued a subpoena and is denied a request for relief by the executive committee may request that a district court in the county where the subpoena was served, the county of the residence of the witness or custodian served, or the city and county of Denver quash or limit the scope of the subpoena. The bill also permits any person who is subpoenaed by the executive committee to be represented by legal counsel. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB23-1248
HB23-1249,2023,RS,Bill,Reduce Justice-involvement For Young Children,Children & Domestic Matters; Human Services,Introduced; Passed; Became Law,Representative Ryan Armagost; Representative Serena Gonzales-Gutierrez; Senator Cleave Simpson; Senator James Coleman,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Boesenecker; Rep. M. Bradfield; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. E. Epps; Rep. L. García; Rep. I. Jodeh; Rep. J. Joseph; Rep. W. Lindstedt; Rep. J. Mabrey; Rep. M. Martinez; Rep. D. Ortiz; Rep. S. Sharbini; Rep. E. Velasco; Rep. S. Vigil; Rep. S. Woodrow; Sen. J. Gonzales; Sen. N. Hinrichsen; Sen. D. Moreno,Rep. K. Brown; Rep. R. Dickson; Rep. R. English; Rep. M. Froelich; Rep. E. Hamrick; Rep. L. Herod; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. B. Marshall; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. J. Parenti; Rep. N. Ricks; Rep. E. Sirota; Rep. M. Soper; Rep. T. Story; Rep. B. Titone; Rep. M. Weissman; Rep. J. Willford; Sen. J. Bridges; Sen. J. Buckner; Sen. L. Cutter; Sen. J. Danielson; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. K. Priola; Sen. R. Rodriguez; Sen. F. Winter,Judiciary,Judiciary,"Concerning measures to improve outcomes for young children by replacing justice involvement with community-based services, and, in connection therewith, making an appropriation.","The act requires that the department of human services (department) add to its report information on the number of youth who at the time they received services from the county department of human or social services (county department) or were placed in out-of-home placement by a county department had an open delinquency case in a district court, were on juvenile probation, or had a juvenile deferred sentence. The act repeals the requirement to created performance measures for local collaborative management programs. The act requires a local collaborative management program to create one or more individualized service and support teams which may refer a child to services and establish a service and support plan for a child in need of services. The act requires the department to create an information form to be used by certain agencies and individuals to refer a child to a local collaborative management program for services. The act delineates who has access to the records created by an individualized service and support team. The act requires the department to include strategies for children who would benefit from integrated multi-agency services in its training for counties participating in a local collaborative management program. The act requires each interagency oversight group to add to its report to the executive director of each department and agency that is a party to a memorandum of understanding certain demographic, status, and referral information on children and families served and referred to services through a local collaborative management program. On July 1, 2023 and annually thereafter, the act requires the general assembly to appropriate money to the collaborative management cash fund (fund) to serve children who would benefit from integrated multi-agency services. Beginning July 1, 2024, the act requires the executive director of the department to provide an annual sum to each local collaborative management program to provide services to children who would benefit from integrated multi-agency services based on a funding formula that takes into account the amount of available funds, the need for a base of resources to direct a child and family members to appropriate services, and the number of children in the population to be served. On or before July 1, 2024, a local collaborative management program nd each July 1 thereafter, the act requires the district attorney of each judicial district to submit a report to the house of representatives judiciary committee and the senate judiciary committee that includes information on children who are offered an opportunity to participate in a diversion program. The act appropriates $2,257,411 from the general fund to the department for use by the division of child welfare. From this appropriation, $257,411 must be used for collaborative management program administration and evaluation and $2,000,000 must be used to assist interested counties that do not already operate a local collaborative management program with establishing a local collaborative management program or joining an existing local collaborative management program. The act further appropriates $1,165,039 from the general fund to the fund for use by the division of child welfare for distribution to existing local collaborative management programs. APPROVED by Governor June 1, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1249
HB23-1250,2023,RS,Bill,Attorney General Jurisdiction Regulate Architects,Professions & Occupations,Introduced; Passed; Became Law,Representative Rose Pugliese; Senator Byron Pelton,,Rep. M. Duran; Rep. S. Gonzales-Gutierrez; Rep. M. Lindsay; Rep. J. McCluskie; Rep. N. Ricks; Rep. S. Woodrow; Sen. K. Priola,Judiciary,Judiciary,Concerning a correction to the Colorado Revised Statutes to ensure that the attorney general's powers and duties include concurrent jurisdiction with the relevant district attorney over the regulation of architects.,"Current law states that the attorney general has concurrent jurisdiction with the relevant district attorney over regulation of land surveyors. The act makes a correction to the law by changing the relevant part of statute to refer to the regulation of architects. APPROVED by Governor June 7, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1250
HB23-1251,2023,RS,Bill,Repeal Of Obsolete Provisions In Title 39,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Elisabeth Epps; Representative Rose Pugliese; Senator Byron Pelton,,Rep. L. Garcia; Rep. S. Gonzales-Gutierrez; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. J. Mabrey; Rep. M. Martinez; Rep. D. Ortiz; Rep. M. Snyder; Rep. R. Taggart; Rep. E. Velasco; Sen. D. Moreno; Sen. D. Roberts; Sen. J. Smallwood,"State, Civic, Military, & Veterans Affairs",Finance,Concerning the repeal of obsolete provisions in title 39 of the Colorado Revised Statutes.,"The act repeals obsolete provisions in title 39 as follows: To conform with the expiration of the tax credit previously allowed for category 2 and category 3 motor vehicles, the act repeals the tax credit and the definitions of category 2 and category 3 motor vehicles; The act repeals the obsolete definition of ""Colorado company, limited liability company, or partnership"" in the law regarding tax modifications for net capital gains; To conform with the expiration of the tax credit previously allowed for employers who hired a person with a developmental disability, the act repeals the tax credit; and The act repeals a provision relating to an exemption for tax paid by an independent contractor under certain conditions that was only applicable before July 1, 1979. APPROVED by Governor June 7, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1251
HB23-1252,2023,RS,Bill,Thermal Energy,Energy,Introduced; Passed; Became Law,Representative Sheila Lieder; Representative Cathy Kipp; Senator Tony Exum; Senator Chris Hansen,,Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. R. Dickson; Rep. E. Hamrick; Rep. L. Herod; Rep. J. Joseph; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. M. Lynch; Rep. J. Mabrey; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. J. Parenti; Rep. R. Pugliese; Rep. N. Ricks; Rep. M. Snyder; Rep. M. Soper; Rep. T. Story; Rep. R. Taggart; Rep. B. Titone; Rep. A. Valdez; Rep. E. Velasco; Rep. S. Vigil; Rep. J. Willford; Rep. M. Young; Sen. J. Ginal; Sen. K. Mullica; Sen. K. Priola; Sen. T. Sullivan; Sen. F. Winter,Energy & Environment,Transportation & Energy,Concerning the implementation of measures to advance thermal energy service.,"The act authorizes the Colorado energy office to award grants for retrofitting existing buildings for installation of geothermal systems for heating and cooling under the single-structure geothermal grant that the office administers, and for generating geothermal energy through direct air capture technology under the geothermal electricity generation grant that the office administers. The act establishes labor standards for thermal energy public projects that a state agency or a state institution of higher education procures. In Colorado, a gas distribution utility providing gas service to more than 90,000 retail customers is required to file with the public utilities commission (commission) a clean heat plan, which plan demonstrates how the utility will use clean heat resources to meet clean heat targets for reducing carbon dioxide and methane emissions. The act adds thermal energy as an eligible clean heat resource for helping to meet clean heat targets. A gas utility that the commission regulates is authorized to apply for review and approval of the use of thermal energy networks in the gas utility's service area. A gas utility that the commission regulates and that serves more than 500,000 customers is additionally required to propose pilot thermal energy network projects for the commission's review and approval. The commission shall initiate a proceeding on or before January 1, 2025, to determine if rule-making or legislative changes are needed to facilitate the development of thermal energy in the state. The act repeals the ""Geothermal Heat Suppliers Act"", which requires geothermal heat suppliers to obtain operating permits from the commission. APPROVED by Governor May 11, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1252
HB23-1253,2023,RS,Bill,Task Force To Study Corporate Housing Ownership,Housing,Introduced; Passed; Became Law,Representative Said Sharbini; Representative Mandy Lindsay; Senator Nick Hinrichsen,,Rep. J. Amabile; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. R. English; Rep. M. Froelich; Rep. L. García; Rep. S. Gonzales-Gutierrez; Rep. E. Hamrick; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. J. Mabrey; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. J. Parenti; Rep. N. Ricks; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Story; Rep. B. Titone; Rep. A. Valdez; Rep. E. Velasco; Rep. S. Vigil; Rep. M. Weissman; Rep. J. Willford; Rep. S. Woodrow; Sen. L. Cutter; Sen. J. Gonzales; Sen. S. Jaquez Lewis; Sen. J. Marchman; Sen. D. Moreno; Sen. K. Priola; Sen. T. Sullivan; Sen. F. Winter,"Transportation, Housing & Local Government",Local Government & Housing,"Concerning a task force to study corporate ownership of housing in Colorado, and, in connection therewith, making an appropriation.","The act creates the task force on corporate housing ownership (task force) in the state demography office in the department of local affairs and directs the task force to: Examine housing ownership by corporate entities and residential real estate transactions by corporate entities in Colorado since January 1, 2008, including purchases resulting from foreclosures; Determine a methodology by which to examine the impacts of corporate acquisition and ownership of residential property, with a focus on single-family homes, condominiums, and townhomes; Gather and analyze data, reports, and public records related to corporate ownership of housing; Make legislative recommendations to mitigate any negative impacts related to corporate ownership of housing that are identified by the task force; and Report to specified legislative committees certain information concerning the impacts of corporate ownership of housing. The task force must report its findings to the transportation, housing, and local government committee of the house of representatives and the local government and housing committee of the senate, or to any successor committees, by October 1, 2025. The task force is repealed, effective September 1, 2027. For the 2023-24 state fiscal year, the act appropriates from the general fund: $122,549 to the department of local affairs for use by the state demography office; and $1,416 to the legislative department for use by the general assembly. APPROVED by Governor June 7, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1253
HB23-1254,2023,RS,Bill,Habitability of Residential Premises,Housing,Introduced; Passed; Became Law,Representative Kyle Brown; Representative Javier Mabrey; Senator Lisa Cutter,,Rep. J. Amabile; Rep. C. deGruy Kennedy; Rep. R. Dickson; Rep. R. English; Rep. E. Epps; Rep. M. Froelich; Rep. L. Garcia; Rep. S. Gonzales-Gutierrez; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. N. Ricks; Rep. S. Sharbini; Rep. E. Sirota; Rep. T. Story; Rep. B. Titone; Rep. E. Velasco; Rep. S. Vigil; Rep. M. Weissman; Sen. J. Buckner; Sen. T. Exum; Sen. R. Fields; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. K. Priola; Sen. T. Sullivan,"Transportation, Housing & Local Government",Local Government & Housing,"Concerning the conditions covered under the warranty of habitability for residential premises, and, in connection therewith, specifying a landlord's requirements to remediate a residential premises that is damaged due to an environmental public health event, expanding what constitutes retaliation by a landlord, and describing situations in which a tenant may terminate a lease after the premises has been damaged due to an environmental public health event.","The act expands conditions covered under the warranty of habitability for residential premises to include damage due to an environmental public health event. The act requires a landlord to have a residential premises remediated to a condition that complies with applicable standards for the remediation and clean up of residential premises after damage due to an environmental public health event. The act also clarifies landlord responsibilities regarding the warranty of habitability and how a tenant must give notice to a landlord if there are habitability issues with the tenant's residence. The act prohibits a landlord from retaliating against a tenant for making a good faith complaint about the conditions of the residential premises and provides conditions by which a tenant may terminate a lease if a habitability issue is not remediated. The act also specifies conditions by which certain vulnerable populations may terminate a lease if the residential premises has been damaged due to an environmental public health event that would be detrimental to the health, safety, or quality of life of those vulnerable populations. APPROVED by Governor May 12, 2023 EFFECTIVE May 12, 2023 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1254
HB23-1255,2023,RS,Bill,Regulating Local Housing Growth Restrictions,Local Government,Introduced; Passed; Became Law,Representative William Lindstedt; Representative Ruby Dickson; Senator Julie Gonzales,,Rep. C. deGruy Kennedy; Rep. E. Epps; Rep. M. Froelich; Rep. L. García; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. J. Mabrey; Rep. D. Michaelson Jenet; Rep. S. Sharbini; Rep. E. Sirota; Rep. T. Story; Rep. S. Vigil; Rep. M. Weissman; Rep. S. Woodrow; Sen. J. Buckner; Sen. L. Cutter; Sen. N. Hinrichsen; Sen. D. Moreno; Sen. K. Priola; Sen. F. Winter,"Transportation, Housing & Local Government",Local Government & Housing,Concerning preemption of local regulations limiting the number of building permits issued for development.,"The act preempts any existing local governmental entity housing growth restriction that explicitly limits either the growth of the population in the local governmental entity's jurisdiction or the number of development permits or building permit applications for residential development or the residential component of any mixed use development submitted to, reviewed by, approved by, or issued by a governmental entity for any calendar or fiscal year and forbids the enactment or enforcement of any such future local housing growth restriction unless the governmental entity has experienced a disaster emergency, has developed or amended land use plans or land use laws covering residential development or the residential component of a mixed-use development, or is extending or acquiring public infrastructure, public services, or water resources. A governmental entity that experiences one of these events may implement a growth cap for up to 24 months in a 5-year period. APPROVED by Governor June 7, 2023 EFFECTIVE August 7, 2023 NOTE: This act was passed without a safety clause and takes effect 90 days after sine die. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB23-1255
HB23-1256,2023,RS,Bill,Health-care Professional Telehealth Out-of-state Patient,Health Care & Health Insurance; Professions & Occupations,Introduced; Lost,Representative Dafna Michaelson Jene; Representative Regina English; Senator Lisa Cutter,,,Public & Behavioral Health & Human Services,,Concerning the ability of a health-care professional authorized to practice in Colorado to render care through telehealth to individuals located in another state.,"The bill specifies that a Colorado-licensed, -certified, or -registered health-care professional may render care via telehealth to patients or clients located in another state if the professional is authorized to practice the profession in the other state pursuant to an interstate compact or other grant of authority from the other state. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB23-1256
