bill_number,session,session_type,chamber,action_date,action,order
HB17-1361,2017,RS,Senate,2017-05-09,Senate Third Reading Passed - No Amendments,8
HB17-1361,2017,RS,Senate,2017-05-19,Signed by the President of the Senate,9
HB17-1361,2017,RS,House,2017-05-19,Signed by the Speaker of the House,10
HB17-1361,2017,RS,Governor,2017-05-22,Sent to the Governor,11
HB17-1361,2017,RS,Governor,2017-06-05,Governor Signed,12
HB17-1362,2017,RS,House,2017-04-26,Introduced In House - Assigned to Transportation & Energy,1
HB17-1362,2017,RS,House,2017-04-27,House Committee on Transportation & Energy Refer Unamended to House Committee of the Whole,2
HB17-1362,2017,RS,House,2017-04-28,House Second Reading Special Order - Passed - No Amendments,3
HB17-1362,2017,RS,House,2017-05-01,House Third Reading Passed - No Amendments,4
HB17-1362,2017,RS,Senate,2017-05-01,Introduced In Senate - Assigned to Finance,5
HB17-1362,2017,RS,Senate,2017-05-04,Senate Committee on Finance Postpone Indefinitely,6
HB17-1363,2017,RS,House,2017-04-26,Introduced In House - Assigned to Transportation & Energy,1
HB17-1363,2017,RS,House,2017-05-03,House Committee on Transportation & Energy Refer Amended to House Committee of the Whole,2
HB17-1363,2017,RS,House,2017-05-05,House Second Reading Special Order - Passed with Amendments - Committee,3
HB17-1363,2017,RS,House,2017-05-08,House Third Reading Passed - No Amendments,4
HB17-1363,2017,RS,Senate,2017-05-08,Introduced In Senate - Assigned to Finance,5
HB17-1363,2017,RS,Senate,2017-05-08,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB17-1363,2017,RS,Senate,2017-05-09,Senate Second Reading Special Order - Passed - No Amendments,7
HB17-1363,2017,RS,Senate,2017-05-10,Senate Third Reading Passed - No Amendments,8
HB17-1363,2017,RS,Senate,2017-05-19,Signed by the President of the Senate,9
HB17-1363,2017,RS,House,2017-05-19,Signed by the Speaker of the House,10
HB17-1363,2017,RS,Governor,2017-05-22,Sent to the Governor,11
HB17-1363,2017,RS,Governor,2017-06-05,Governor Signed,12
HB17-1364,2017,RS,House,2017-04-27,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HB17-1364,2017,RS,House,2017-05-01,"House Committee on Agriculture, Livestock, & Natural Resources Postpone Indefinitely",2
HB17-1365,2017,RS,House,2017-04-27,Introduced In House - Assigned to Business Affairs and Labor,1
HB17-1365,2017,RS,House,2017-04-27,House Committee on Business Affairs and Labor Refer Unamended to House Committee of the Whole,2
HB17-1365,2017,RS,House,2017-05-01,House Second Reading Passed - No Amendments,3
HB17-1365,2017,RS,House,2017-05-02,House Third Reading Passed - No Amendments,4
HB17-1365,2017,RS,Senate,2017-05-02,Introduced In Senate - Assigned to Finance,5
HB17-1365,2017,RS,Senate,2017-05-05,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB17-1365,2017,RS,Senate,2017-05-08,Senate Second Reading Special Order - Passed - No Amendments,7
HB17-1365,2017,RS,Senate,2017-05-09,Senate Third Reading Passed - No Amendments,8
HB17-1365,2017,RS,Senate,2017-05-19,Signed by the President of the Senate,9
HB17-1365,2017,RS,House,2017-05-19,Signed by the Speaker of the House,10
HB17-1365,2017,RS,Governor,2017-05-22,Sent to the Governor,11
HB17-1365,2017,RS,Governor,2017-06-06,Governor Signed,12
HB17-1366,2017,RS,House,2017-04-27,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB17-1366,2017,RS,House,2017-05-04,"House Committee on Health, Insurance, & Environment Refer Unamended to House Committee of the Whole",2
HB17-1366,2017,RS,House,2017-05-05,House Second Reading Special Order - Passed - No Amendments,3
HB17-1366,2017,RS,House,2017-05-08,House Third Reading Passed - No Amendments,4
HB17-1366,2017,RS,Senate,2017-05-08,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB17-1366,2017,RS,Senate,2017-05-08,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",6
HB17-1367,2017,RS,House,2017-04-27,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HB17-1367,2017,RS,House,2017-05-01,"House Committee on Agriculture, Livestock, & Natural Resources Refer Unamended to Finance",2
HB17-1367,2017,RS,House,2017-05-04,House Committee on Finance Refer Amended to Appropriations,3
HB17-1367,2017,RS,House,2017-05-05,House Committee on Appropriations Refer Unamended to House Committee of the Whole,4
HB17-1367,2017,RS,House,2017-05-05,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",5
HB17-1367,2017,RS,House,2017-05-08,House Third Reading Passed - No Amendments,6
HB17-1367,2017,RS,Senate,2017-05-08,Introduced In Senate - Assigned to Finance,7
HB17-1367,2017,RS,Senate,2017-05-08,Senate Committee on Finance Refer Unamended to Appropriations,8
HB17-1367,2017,RS,Senate,2017-05-09,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB17-1367,2017,RS,Senate,2017-05-09,Senate Second Reading Special Order - Passed with Amendments - Floor,10
HB17-1367,2017,RS,Senate,2017-05-10,Senate Third Reading Passed with Amendments - Floor,11
HB17-1367,2017,RS,Senate,2017-05-10,Senate Third Reading Reconsidered - No Amendments,12
HB17-1367,2017,RS,House,2017-05-10,House Considered Senate Amendments - Result was to Concur - Repass,13
HB17-1367,2017,RS,House,2017-05-24,Signed by the Speaker of the House,14
HB17-1367,2017,RS,Senate,2017-05-24,Signed by the President of the Senate,15
HB17-1367,2017,RS,Governor,2017-05-25,Sent to the Governor,16
HB17-1367,2017,RS,Governor,2017-06-07,Governor Became Law,17
HB17-1368,2017,RS,House,2017-04-27,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB17-1368,2017,RS,House,2017-05-04,"House Committee on Health, Insurance, & Environment Postpone Indefinitely",2
HB17-1369,2017,RS,House,2017-05-01,Introduced In House - Assigned to Finance,1
HB17-1369,2017,RS,House,2017-05-04,House Committee on Finance Refer Unamended to Appropriations,2
HB17-1369,2017,RS,House,2017-05-05,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB17-1369,2017,RS,House,2017-05-05,House Second Reading Special Order - Passed with Amendments - Floor,4
HB17-1369,2017,RS,House,2017-05-08,House Third Reading Passed with Amendments - Floor,5
HB17-1369,2017,RS,Senate,2017-05-08,Introduced In Senate - Assigned to Finance,6
HB17-1369,2017,RS,Senate,2017-05-08,Senate Committee on Finance Refer Unamended to Appropriations,7
HB17-1369,2017,RS,Senate,2017-05-09,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB17-1369,2017,RS,Senate,2017-05-09,Senate Second Reading Special Order - Passed - No Amendments,9
HB17-1369,2017,RS,Senate,2017-05-10,Senate Third Reading Passed - No Amendments,10
HB17-1369,2017,RS,House,2017-05-24,Signed by the Speaker of the House,11
HB17-1369,2017,RS,Senate,2017-05-24,Signed by the President of the Senate,12
HB17-1369,2017,RS,Governor,2017-05-25,Sent to the Governor,13
HB17-1369,2017,RS,Governor,2017-06-06,Governor Signed,14
HB17-1370,2017,RS,House,2017-05-02,Introduced In House - Assigned to Finance,1
HB17-1370,2017,RS,House,2017-05-03,House Committee on Finance Refer Amended to Appropriations,2
HB17-1370,2017,RS,House,2017-05-05,House Committee on Appropriations Postpone Indefinitely,3
HB17-1371,2017,RS,House,2017-05-04,Introduced In House - Assigned to Judiciary,1
HB17-1371,2017,RS,House,2017-05-04,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB17-1371,2017,RS,House,2017-05-05,House Second Reading Special Order - Passed - No Amendments,3
HB17-1371,2017,RS,House,2017-05-08,House Third Reading Passed - No Amendments,4
HB17-1371,2017,RS,Senate,2017-05-08,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB17-1371,2017,RS,Senate,2017-05-08,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
HB17-1371,2017,RS,Senate,2017-05-09,Senate Second Reading Special Order - Passed - No Amendments,7
HB17-1371,2017,RS,Senate,2017-05-10,Senate Third Reading Passed - No Amendments,8
HB17-1371,2017,RS,Senate,2017-05-19,Signed by the President of the Senate,9
HB17-1371,2017,RS,House,2017-05-19,Signed by the Speaker of the House,10
HB17-1371,2017,RS,Governor,2017-05-22,Sent to the Governor,11
HB17-1371,2017,RS,Governor,2017-06-02,Governor Signed,12
HB17-1372,2017,RS,House,2017-05-05,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1372,2017,RS,House,2017-05-05,"House Committee on State, Veterans, & Military Affairs Refer Amended to Appropriations",2
HB17-1372,2017,RS,House,2017-05-08,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB17-1372,2017,RS,House,2017-05-08,House Second Reading Special Order - Laid Over to 05/09/2017 - No Amendments,4
HB17-1372,2017,RS,House,2017-05-09,House Second Reading Special Order - Laid Over Daily - No Amendments,5
HB17-1373,2017,RS,House,2017-05-05,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1373,2017,RS,House,2017-05-05,"House Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",2
HB17-1373,2017,RS,House,2017-05-08,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB17-1373,2017,RS,House,2017-05-08,House Second Reading Special Order - Passed - No Amendments,4
HB17-1373,2017,RS,House,2017-05-09,House Third Reading Passed - No Amendments,5
HB17-1373,2017,RS,Senate,2017-05-09,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB17-1373,2017,RS,Senate,2017-05-09,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",7
HB17-1374,2017,RS,House,2017-05-05,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB17-1374,2017,RS,House,2017-05-08,"House Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",2
HB17-1375,2017,RS,House,2017-05-08,Introduced In House - Assigned to Education,1
HB17-1375,2017,RS,House,2017-05-08,House Committee on Education Refer Unamended to House Committee of the Whole,2
HB17-1375,2017,RS,House,2017-05-08,House Second Reading Special Order - Passed with Amendments - Floor,3
HB17-1375,2017,RS,House,2017-05-09,House Third Reading Passed with Amendments - Floor,4
HB17-1375,2017,RS,Senate,2017-05-09,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB17-1375,2017,RS,Senate,2017-05-09,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Senate Committee of the Whole",6
HB17-1375,2017,RS,Senate,2017-05-09,Senate Second Reading Special Order - Passed - No Amendments,7
HB17-1375,2017,RS,Senate,2017-05-10,Senate Third Reading Passed - No Amendments,8
HB17-1375,2017,RS,House,2017-05-24,Signed by the Speaker of the House,9
HB17-1375,2017,RS,Senate,2017-05-24,Signed by the President of the Senate,10
HB17-1375,2017,RS,Governor,2017-05-25,Sent to the Governor,11
HB17-1375,2017,RS,Governor,2017-06-02,Governor Signed,12
HB17B-1001,2017,S1,House,2017-10-02,Introduced In House - Assigned to Finance,1
HB17B-1001,2017,S1,House,2017-10-02,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB17B-1001,2017,S1,House,2017-10-02,House Second Reading Passed - No Amendments,3
HB17B-1001,2017,S1,House,2017-10-03,House Third Reading Passed - No Amendments,4
HB17B-1001,2017,S1,Senate,2017-10-03,Introduced In Senate - Assigned to Transportation,5
HB17B-1001,2017,S1,Senate,2017-10-03,Senate Committee on Transportation Postpone Indefinitely,6
HCR17-1001,2017,RS,House,2017-03-28,"Introduced In House - Assigned to State, Veterans, & Military Affairs + Appropriations",1
HCR17-1001,2017,RS,House,2017-04-20,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HJM17-1001,2017,RS,House,2017-03-31,Introduced In House - Assigned to,1
HJM17-1001,2017,RS,House,2017-04-03,House Third Reading Laid Over Daily - No Amendments,2
HJM17-1001,2017,RS,House,2017-04-13,House Third Reading Laid Over to 04/20/2017 - No Amendments,3
HJM17-1001,2017,RS,House,2017-04-20,House Third Reading Laid Over to 04/25/2017 - No Amendments,4
HJM17-1001,2017,RS,House,2017-04-28,House Third Reading Passed with Amendments - Floor,5
HJM17-1001,2017,RS,Senate,2017-04-28,Senate Third Reading Laid Over Daily - No Amendments,6
HJM17-1001,2017,RS,Senate,2017-04-28,Introduced In Senate - Assigned to,7
HJM17-1001,2017,RS,Senate,2017-05-01,Senate Third Reading Passed - No Amendments,8
HJM17-1001,2017,RS,House,2017-05-16,Signed by the Speaker of the House,9
HJM17-1001,2017,RS,Senate,2017-05-18,Signed by the President of the Senate,10
HJR17-1001,2017,RS,House,2017-01-11,Introduced In House - Assigned to,1
HJR17-1001,2017,RS,House,2017-01-11,House Third Reading Passed - No Amendments,2
HJR17-1001,2017,RS,Senate,2017-01-11,Introduced In Senate - Assigned to,3
HJR17-1001,2017,RS,Senate,2017-01-11,Senate Third Reading Passed - No Amendments,4
HJR17-1001,2017,RS,House,2017-01-20,Signed by the Speaker of the House,5
HJR17-1001,2017,RS,Senate,2017-01-23,Signed by the President of the Senate,6
HJR17-1002,2017,RS,House,2017-01-11,Introduced In House - Assigned to,1
HJR17-1002,2017,RS,House,2017-01-11,House Third Reading Passed - No Amendments,2
HJR17-1002,2017,RS,Senate,2017-01-11,Introduced In Senate - Assigned to,3
HJR17-1002,2017,RS,Senate,2017-01-11,Senate Third Reading Passed - No Amendments,4
HJR17-1002,2017,RS,House,2017-01-20,Signed by the Speaker of the House,5
HJR17-1002,2017,RS,Senate,2017-01-23,Signed by the President of the Senate,6
HJR17-1003,2017,RS,House,2017-01-17,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HJR17-1003,2017,RS,House,2017-01-30,"House Committee on Agriculture, Livestock, & Natural Resources Refer Unamended to House Committee of the Whole",2
HJR17-1003,2017,RS,House,2017-02-03,House Third Reading Passed - No Amendments,3
HJR17-1003,2017,RS,Senate,2017-02-03,"Introduced In Senate - Assigned to Agriculture, Natural Resources, & Energy",4
HJR17-1003,2017,RS,Senate,2017-02-09,"Senate Committee on Agriculture, Natural Resources, & Energy Refer Unamended to Senate Committee of the Whole",5
HJR17-1003,2017,RS,Senate,2017-02-14,Senate Third Reading Passed - No Amendments,6
HJR17-1003,2017,RS,House,2017-02-15,Signed by the Speaker of the House,7
HJR17-1003,2017,RS,Senate,2017-02-16,Signed by the President of the Senate,8
HJR17-1003,2017,RS,Governor,2017-02-16,Sent to the Governor,9
HJR17-1003,2017,RS,Governor,2017-02-21,Governor Signed,10
HJR17-1004,2017,RS,House,2017-01-17,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HJR17-1004,2017,RS,House,2017-01-23,"House Committee on Agriculture, Livestock, & Natural Resources Refer Unamended to House Committee of the Whole",2
HJR17-1004,2017,RS,House,2017-01-25,House Third Reading Passed with Amendments - Floor,3
HJR17-1004,2017,RS,Senate,2017-01-30,Introduced In Senate - Assigned to,4
HJR17-1004,2017,RS,Senate,2017-01-30,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1004,2017,RS,Senate,2017-02-01,Senate Third Reading Passed - No Amendments,6
HJR17-1004,2017,RS,House,2017-02-03,Signed by the Speaker of the House,7
HJR17-1004,2017,RS,Senate,2017-02-06,Signed by the President of the Senate,8
HJR17-1005,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1005,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1005,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1005,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1005,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1005,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1005,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1005,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1006,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1006,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1006,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1006,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1006,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1006,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1006,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1006,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1007,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1007,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1007,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1007,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1007,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1007,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1007,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1007,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1008,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1008,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1008,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1008,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1008,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1008,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1008,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1008,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1009,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1009,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1009,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1009,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1009,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1009,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1009,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1009,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1010,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1010,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1010,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1010,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1010,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1010,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1010,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1010,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1011,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1011,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1011,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1011,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1011,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1011,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1011,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1011,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1012,2017,RS,House,2017-01-25,Introduced In House - Assigned to,1
HJR17-1012,2017,RS,House,2017-01-25,House Third Reading Laid Over to 01/27/2017 - No Amendments,2
HJR17-1012,2017,RS,House,2017-01-27,House Third Reading Passed - No Amendments,3
HJR17-1012,2017,RS,Senate,2017-01-27,Introduced In Senate - Assigned to,4
HJR17-1012,2017,RS,Senate,2017-01-27,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1012,2017,RS,Senate,2017-01-30,Senate Third Reading Passed - No Amendments,6
HJR17-1012,2017,RS,House,2017-01-31,Signed by the Speaker of the House,7
HJR17-1012,2017,RS,Senate,2017-02-02,Signed by the President of the Senate,8
HJR17-1013,2017,RS,House,2017-01-30,Introduced In House - Assigned to,1
HJR17-1013,2017,RS,House,2017-01-31,House Third Reading Passed - No Amendments,2
HJR17-1013,2017,RS,Senate,2017-02-06,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",3
HJR17-1013,2017,RS,Senate,2017-02-07,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",4
HJR17-1014,2017,RS,House,2017-03-06,House Third Reading Passed - No Amendments,1
HJR17-1014,2017,RS,House,2017-03-06,Introduced In House - Assigned to,2
HJR17-1014,2017,RS,Senate,2017-03-07,Introduced In Senate - Assigned to,3
HJR17-1014,2017,RS,Senate,2017-03-07,Senate Third Reading Laid Over Daily - No Amendments,4
HJR17-1014,2017,RS,Senate,2017-03-08,Senate Third Reading Passed - No Amendments,5
HJR17-1014,2017,RS,House,2017-03-10,Signed by the Speaker of the House,6
HJR17-1014,2017,RS,Senate,2017-03-14,Signed by the President of the Senate,7
HJR17-1015,2017,RS,House,2017-03-06,Introduced In House - Assigned to Transportation & Energy,1
HJR17-1015,2017,RS,House,2017-03-09,House Committee on Transportation & Energy Refer Unamended to House Committee of the Whole,2
HJR17-1015,2017,RS,House,2017-03-13,House Third Reading Passed - No Amendments,3
HJR17-1015,2017,RS,Senate,2017-03-13,Introduced In Senate - Assigned to,4
HJR17-1015,2017,RS,Senate,2017-03-13,Senate Third Reading Passed - No Amendments,5
HJR17-1015,2017,RS,House,2017-03-14,Signed by the Speaker of the House,6
HJR17-1015,2017,RS,Senate,2017-03-16,Signed by the President of the Senate,7
HJR17-1016,2017,RS,House,2017-03-07,Introduced In House - Assigned to,1
HJR17-1016,2017,RS,House,2017-03-08,House Third Reading Passed - No Amendments,2
HJR17-1016,2017,RS,Senate,2017-03-08,Introduced In Senate - Assigned to,3
HJR17-1016,2017,RS,Senate,2017-03-08,Senate Third Reading Passed - No Amendments,4
HJR17-1016,2017,RS,House,2017-03-10,Signed by the Speaker of the House,5
HJR17-1016,2017,RS,Senate,2017-03-14,Signed by the President of the Senate,6
HJR17-1017,2017,RS,House,2017-03-07,Introduced In House - Assigned to,1
HJR17-1017,2017,RS,House,2017-03-08,House Third Reading Passed - No Amendments,2
HJR17-1017,2017,RS,Senate,2017-03-08,Introduced In Senate - Assigned to,3
HJR17-1017,2017,RS,Senate,2017-03-08,Senate Third Reading Passed - No Amendments,4
HJR17-1017,2017,RS,House,2017-03-12,Signed by the Speaker of the House,5
HJR17-1017,2017,RS,Senate,2017-03-14,Signed by the President of the Senate,6
HJR17-1018,2017,RS,House,2017-04-05,House Committee on Transportation & Energy Refer Unamended to House Committee of the Whole,1
HJR17-1018,2017,RS,House,2017-04-10,House Third Reading Laid Over Daily - No Amendments,2
HJR17-1018,2017,RS,House,2017-04-11,House Third Reading Passed - No Amendments,3
HJR17-1018,2017,RS,Senate,2017-04-12,Introduced In Senate - Assigned to,4
HJR17-1018,2017,RS,Senate,2017-04-12,Senate Third Reading Laid Over Daily - No Amendments,5
HJR17-1018,2017,RS,Senate,2017-04-17,Senate Third Reading Laid Over to 04/21/2017 - No Amendments,6
HJR17-1018,2017,RS,Senate,2017-04-21,Senate Third Reading Laid Over to 05/02/2017 - No Amendments,7
HJR17-1018,2017,RS,Senate,2017-05-02,Senate Third Reading Passed - No Amendments,8
HJR17-1018,2017,RS,House,2017-05-02,Introduced In House - Assigned to Transportation & Energy,9
HJR17-1018,2017,RS,House,2017-05-16,Signed by the Speaker of the House,10
HJR17-1018,2017,RS,Senate,2017-05-18,Signed by the President of the Senate,11
HJR17-1019,2017,RS,House,2017-03-17,Introduced In House - Assigned to,1
HJR17-1019,2017,RS,House,2017-03-17,House Third Reading Laid Over to 03/24/2017 - No Amendments,2
HJR17-1019,2017,RS,House,2017-03-24,House Third Reading Passed - No Amendments,3
HJR17-1019,2017,RS,Senate,2017-03-24,Introduced In Senate - Assigned to,4
HJR17-1019,2017,RS,Senate,2017-03-24,Senate Third Reading Passed - No Amendments,5
HJR17-1019,2017,RS,House,2017-03-29,Signed by the Speaker of the House,6
HJR17-1019,2017,RS,Senate,2017-03-29,Signed by the President of the Senate,7
HJR17-1020,2017,RS,House,2017-03-23,Introduced In House - Assigned to,1
HJR17-1020,2017,RS,House,2017-03-23,House Third Reading Passed - No Amendments,2
HJR17-1020,2017,RS,Senate,2017-03-23,Introduced In Senate - Assigned to,3
HJR17-1020,2017,RS,Senate,2017-03-23,Senate Third Reading Laid Over Daily - No Amendments,4
HJR17-1020,2017,RS,Senate,2017-03-27,Senate Third Reading Passed - No Amendments,5
HJR17-1020,2017,RS,House,2017-03-29,Signed by the Speaker of the House,6
HJR17-1020,2017,RS,Senate,2017-03-29,Signed by the President of the Senate,7
HJR17-1021,2017,RS,House,2017-03-30,Introduced In House - Assigned to,1
HJR17-1021,2017,RS,House,2017-03-31,House Third Reading Passed - No Amendments,2
HJR17-1021,2017,RS,Senate,2017-03-31,Introduced In Senate - Assigned to,3
HJR17-1021,2017,RS,Senate,2017-03-31,Senate Third Reading Passed - No Amendments,4
HJR17-1021,2017,RS,House,2017-04-18,Signed by the Speaker of the House,5
HJR17-1021,2017,RS,Senate,2017-04-20,Signed by the President of the Senate,6
HJR17-1022,2017,RS,House,2017-04-03,Introduced In House - Assigned to,1
HJR17-1022,2017,RS,House,2017-04-04,House Third Reading Passed - No Amendments,2
HJR17-1022,2017,RS,Senate,2017-04-05,Introduced In Senate - Assigned to,3
HJR17-1022,2017,RS,Senate,2017-04-05,Senate Third Reading Laid Over to 04/11/2017 - No Amendments,4
HJR17-1022,2017,RS,Senate,2017-04-11,Senate Third Reading Passed - No Amendments,5
HJR17-1022,2017,RS,House,2017-04-19,Signed by the Speaker of the House,6
HJR17-1022,2017,RS,Senate,2017-04-20,Signed by the President of the Senate,7
HJR17-1023,2017,RS,House,2017-04-13,Introduced In House - Assigned to,1
HJR17-1023,2017,RS,House,2017-04-13,House Third Reading Laid Over to 04/21/2017 - No Amendments,2
HJR17-1023,2017,RS,House,2017-04-21,House Third Reading Passed - No Amendments,3
HJR17-1023,2017,RS,Senate,2017-04-21,Introduced In Senate - Assigned to,4
HJR17-1023,2017,RS,Senate,2017-04-21,Senate Third Reading Passed - No Amendments,5
HJR17-1023,2017,RS,Senate,2017-05-19,Signed by the President of the Senate,6
HJR17-1023,2017,RS,House,2017-05-19,Signed by the Speaker of the House,7
HJR17-1024,2017,RS,House,2017-04-13,Introduced In House - Assigned to,1
HJR17-1024,2017,RS,House,2017-04-17,House Third Reading Passed - No Amendments,2
HJR17-1024,2017,RS,Senate,2017-04-17,Introduced In Senate - Assigned to,3
HJR17-1024,2017,RS,Senate,2017-04-17,Senate Third Reading Passed - No Amendments,4
HJR17-1024,2017,RS,House,2017-04-18,Signed by the Speaker of the House,5
HJR17-1024,2017,RS,Senate,2017-04-20,Signed by the President of the Senate,6
HJR17-1025,2017,RS,House,2017-04-13,Introduced In House - Assigned to,1
HJR17-1025,2017,RS,House,2017-04-13,House Third Reading Laid Over to 04/21/2017 - No Amendments,2
HJR17-1025,2017,RS,House,2017-04-21,House Third Reading Passed with Amendments - Floor,3
