bill_number,session,session_type,chamber,action_date,action,order
HB18-1087,2018,RS,Governor,2018-03-15,Governor Signed,13
HB18-1088,2018,RS,House,2018-01-18,Introduced In House - Assigned to Education + Appropriations,1
HB18-1088,2018,RS,House,2018-02-12,House Committee on Education Refer Unamended to Appropriations,2
HB18-1088,2018,RS,House,2018-05-07,House Committee on Appropriations Postpone Indefinitely,3
HB18-1089,2018,RS,House,2018-01-18,Introduced In House - Assigned to Judiciary,1
HB18-1089,2018,RS,House,2018-02-22,House Committee on Judiciary Witness Testimony and/or Committee Discussion Only,2
HB18-1089,2018,RS,House,2018-03-08,House Committee on Judiciary Refer Amended to House Committee of the Whole,3
HB18-1089,2018,RS,House,2018-03-13,House Second Reading Passed with Amendments - Committee,4
HB18-1089,2018,RS,House,2018-03-14,House Third Reading Laid Over to 03/20/2018 - No Amendments,5
HB18-1089,2018,RS,House,2018-03-20,House Third Reading Laid Over to 03/21/2018 - No Amendments,6
HB18-1089,2018,RS,House,2018-03-21,House Third Reading Re-referred with Amendments - Committee,7
HB18-1089,2018,RS,House,2018-03-22,House Second Reading Laid Over to 03/23/2018 - No Amendments,8
HB18-1089,2018,RS,House,2018-03-23,House Second Reading Laid Over to 03/26/2018 - No Amendments,9
HB18-1089,2018,RS,House,2018-03-26,House Second Reading Passed with Amendments - Floor,10
HB18-1089,2018,RS,House,2018-03-27,House Third Reading Laid Over to 03/28/2018 - No Amendments,11
HB18-1089,2018,RS,House,2018-03-28,House Third Reading Laid Over to 03/29/2018 - No Amendments,12
HB18-1089,2018,RS,House,2018-03-29,House Third Reading Passed - No Amendments,13
HB18-1089,2018,RS,Senate,2018-04-02,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",14
HB18-1089,2018,RS,Senate,2018-04-16,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",15
HB18-1090,2018,RS,House,2018-01-18,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB18-1090,2018,RS,House,2018-02-07,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB18-1091,2018,RS,House,2018-01-18,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB18-1091,2018,RS,House,2018-02-13,"House Committee on Health, Insurance, & Environment Refer Unamended to House Committee of the Whole",2
HB18-1091,2018,RS,House,2018-02-16,House Second Reading Passed - No Amendments,3
HB18-1091,2018,RS,House,2018-02-20,House Third Reading Laid Over to 02/21/2018 - No Amendments,4
HB18-1091,2018,RS,House,2018-02-21,House Third Reading Passed - No Amendments,5
HB18-1091,2018,RS,Senate,2018-02-21,Introduced In Senate - Assigned to Health & Human Services,6
HB18-1091,2018,RS,Senate,2018-02-28,Senate Committee on Health & Human Services Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB18-1091,2018,RS,Senate,2018-03-05,Senate Second Reading Passed - No Amendments,8
HB18-1091,2018,RS,Senate,2018-03-06,Senate Third Reading Laid Over to 03/08/2018 - No Amendments,9
HB18-1091,2018,RS,Senate,2018-03-08,Senate Third Reading Passed - No Amendments,10
HB18-1091,2018,RS,House,2018-03-19,Signed by the Speaker of the House,11
HB18-1091,2018,RS,Senate,2018-03-19,Signed by the President of the Senate,12
HB18-1091,2018,RS,Governor,2018-03-19,Sent to the Governor,13
HB18-1091,2018,RS,Governor,2018-03-29,Governor Signed,14
HB18-1092,2018,RS,House,2018-01-18,Introduced In House - Assigned to Finance,1
HB18-1092,2018,RS,House,2018-02-14,House Committee on Finance Refer Amended to Appropriations,2
HB18-1092,2018,RS,House,2018-03-16,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB18-1092,2018,RS,House,2018-03-20,"House Second Reading Passed with Amendments - Committee, Floor",4
HB18-1092,2018,RS,House,2018-03-21,House Third Reading Laid Over to 03/22/2018 - No Amendments,5
HB18-1092,2018,RS,House,2018-03-22,House Third Reading Passed - No Amendments,6
HB18-1092,2018,RS,Senate,2018-03-26,Introduced In Senate - Assigned to Judiciary,7
HB18-1092,2018,RS,Senate,2018-04-11,Senate Committee on Judiciary Witness Testimony and/or Committee Discussion Only,8
HB18-1092,2018,RS,Senate,2018-04-18,Senate Committee on Judiciary Postpone Indefinitely,9
HB18-1093,2018,RS,House,2018-01-18,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HB18-1093,2018,RS,House,2018-01-29,"House Committee on Agriculture, Livestock, & Natural Resources Refer Amended to Appropriations",2
HB18-1093,2018,RS,House,2018-02-23,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB18-1093,2018,RS,House,2018-02-27,House Second Reading Laid Over to 02/28/2018 - No Amendments,4
HB18-1093,2018,RS,House,2018-02-28,House Second Reading Passed with Amendments - Committee,5
HB18-1093,2018,RS,House,2018-03-01,House Third Reading Laid Over to 03/05/2018 - No Amendments,6
HB18-1093,2018,RS,House,2018-03-05,House Third Reading Passed - No Amendments,7
HB18-1093,2018,RS,Senate,2018-03-12,"Introduced In Senate - Assigned to Agriculture, Natural Resources, & Energy",8
HB18-1093,2018,RS,Senate,2018-03-22,"Senate Committee on Agriculture, Natural Resources, & Energy Refer Unamended to Appropriations",9
HB18-1093,2018,RS,Senate,2018-04-03,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,10
HB18-1093,2018,RS,Senate,2018-04-04,Senate Second Reading Special Order - Passed - No Amendments,11
HB18-1093,2018,RS,Senate,2018-04-05,Senate Third Reading Passed - No Amendments,12
HB18-1093,2018,RS,House,2018-04-16,Signed by the Speaker of the House,13
HB18-1093,2018,RS,Senate,2018-04-16,Signed by the President of the Senate,14
HB18-1093,2018,RS,Governor,2018-04-17,Sent to the Governor,15
HB18-1093,2018,RS,Governor,2018-04-28,Governor Became Law,16
HB18-1094,2018,RS,House,2018-01-18,Introduced In House - Assigned to Public Health Care & Human Services,1
HB18-1094,2018,RS,House,2018-02-13,House Committee on Public Health Care & Human Services Refer Amended to Appropriations,2
HB18-1094,2018,RS,House,2018-04-19,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB18-1094,2018,RS,House,2018-04-19,House Second Reading Special Order - Passed with Amendments - Committee,4
HB18-1094,2018,RS,House,2018-04-20,House Third Reading Passed - No Amendments,5
HB18-1094,2018,RS,Senate,2018-04-23,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB18-1094,2018,RS,Senate,2018-05-02,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",7
HB18-1094,2018,RS,Senate,2018-05-07,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB18-1094,2018,RS,Senate,2018-05-07,Senate Second Reading Special Order - Passed - No Amendments,9
HB18-1094,2018,RS,Senate,2018-05-08,Senate Third Reading Passed - No Amendments,10
HB18-1094,2018,RS,House,2018-05-22,Signed by the Speaker of the House,11
HB18-1094,2018,RS,Senate,2018-05-22,Signed by the President of the Senate,12
HB18-1094,2018,RS,Governor,2018-05-22,Sent to the Governor,13
HB18-1094,2018,RS,Governor,2018-05-30,Governor Signed,14
HB18-1095,2018,RS,House,2018-01-18,Introduced In House - Assigned to Education,1
HB18-1095,2018,RS,House,2018-01-31,House Committee on Education Refer Amended to House Committee of the Whole,2
HB18-1095,2018,RS,House,2018-02-05,House Second Reading Passed with Amendments - Committee,3
HB18-1095,2018,RS,House,2018-02-06,House Third Reading Passed - No Amendments,4
HB18-1095,2018,RS,Senate,2018-02-12,Introduced In Senate - Assigned to Education,5
HB18-1095,2018,RS,Senate,2018-03-01,Senate Committee on Education Refer Unamended to Senate Committee of the Whole,6
HB18-1095,2018,RS,Senate,2018-03-06,Senate Second Reading Passed - No Amendments,7
HB18-1095,2018,RS,Senate,2018-03-07,Senate Third Reading Laid Over Daily - No Amendments,8
HB18-1095,2018,RS,Senate,2018-03-08,Senate Third Reading Passed - No Amendments,9
HB18-1095,2018,RS,House,2018-03-14,Signed by the Speaker of the House,10
HB18-1095,2018,RS,Senate,2018-03-15,Signed by the President of the Senate,11
HB18-1095,2018,RS,Governor,2018-03-15,Sent to the Governor,12
HB18-1095,2018,RS,Governor,2018-03-22,Governor Signed,13
HB18-1096,2018,RS,House,2018-01-18,Introduced In House - Assigned to Business Affairs and Labor,1
HB18-1096,2018,RS,House,2018-01-30,House Committee on Business Affairs and Labor Refer Unamended to House Committee of the Whole,2
HB18-1096,2018,RS,House,2018-02-02,House Second Reading Laid Over to 02/05/2018 - No Amendments,3
HB18-1096,2018,RS,House,2018-02-05,House Second Reading Passed - No Amendments,4
HB18-1096,2018,RS,House,2018-02-06,House Third Reading Passed - No Amendments,5
HB18-1096,2018,RS,Senate,2018-02-12,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB18-1096,2018,RS,Senate,2018-02-26,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",7
HB18-1096,2018,RS,Senate,2018-03-01,Senate Second Reading Passed - No Amendments,8
HB18-1096,2018,RS,Senate,2018-03-02,Senate Third Reading Laid Over Daily - No Amendments,9
HB18-1096,2018,RS,Senate,2018-03-05,Senate Third Reading Passed - No Amendments,10
HB18-1096,2018,RS,House,2018-03-08,Signed by the Speaker of the House,11
HB18-1096,2018,RS,Senate,2018-03-08,Signed by the President of the Senate,12
HB18-1096,2018,RS,Governor,2018-03-09,Sent to the Governor,13
HB18-1096,2018,RS,Governor,2018-03-15,Governor Signed,14
HB18-1097,2018,RS,House,2018-01-18,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB18-1097,2018,RS,House,2018-02-15,"House Committee on Health, Insurance, & Environment Refer Unamended to House Committee of the Whole",2
HB18-1097,2018,RS,House,2018-02-20,House Second Reading Laid Over to 02/22/2018 - No Amendments,3
HB18-1097,2018,RS,House,2018-02-22,House Second Reading Passed - No Amendments,4
HB18-1097,2018,RS,House,2018-02-23,House Third Reading Passed - No Amendments,5
HB18-1097,2018,RS,Senate,2018-03-12,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB18-1097,2018,RS,Senate,2018-03-19,"Senate Committee on Business, Labor, & Technology Postpone Indefinitely",7
HB18-1098,2018,RS,House,2018-01-18,Introduced In House - Assigned to Transportation & Energy + Finance,1
HB18-1098,2018,RS,House,2018-02-07,House Committee on Transportation & Energy Refer Unamended to Finance,2
HB18-1098,2018,RS,House,2018-02-12,House Committee on Finance Refer Unamended to House Committee of the Whole,3
HB18-1098,2018,RS,House,2018-02-27,House Second Reading Laid Over to 02/28/2018 - No Amendments,4
HB18-1098,2018,RS,House,2018-02-28,House Second Reading Passed - No Amendments,5
HB18-1098,2018,RS,House,2018-03-01,House Third Reading Laid Over to 03/05/2018 - No Amendments,6
HB18-1098,2018,RS,House,2018-03-05,House Third Reading Laid Over to 03/08/2018 - No Amendments,7
HB18-1098,2018,RS,House,2018-03-08,House Third Reading Laid Over to 03/09/2018 - No Amendments,8
HB18-1098,2018,RS,House,2018-03-09,House Third Reading Passed - No Amendments,9
HB18-1098,2018,RS,Senate,2018-03-12,"Introduced In Senate - Assigned to Agriculture, Natural Resources, & Energy",10
HB18-1098,2018,RS,Senate,2018-03-22,"Senate Committee on Agriculture, Natural Resources, & Energy Refer Unamended - Consent Calendar to Senate Committee of the Whole",11
HB18-1098,2018,RS,Senate,2018-03-27,Senate Second Reading Laid Over Daily - No Amendments,12
HB18-1098,2018,RS,Senate,2018-03-28,Senate Second Reading Passed - No Amendments,13
HB18-1098,2018,RS,Senate,2018-03-29,Senate Third Reading Passed - No Amendments,14
HB18-1098,2018,RS,House,2018-04-04,Signed by the Speaker of the House,15
HB18-1098,2018,RS,Senate,2018-04-04,Signed by the President of the Senate,16
HB18-1098,2018,RS,Governor,2018-04-04,Sent to the Governor,17
HB18-1098,2018,RS,Governor,2018-04-09,Governor Signed,18
HB18-1099,2018,RS,House,2018-01-18,Introduced In House - Assigned to Transportation & Energy,1
HB18-1099,2018,RS,House,2018-02-28,House Committee on Transportation & Energy Refer Unamended to House Committee of the Whole,2
HB18-1099,2018,RS,House,2018-03-05,House Second Reading Passed - No Amendments,3
HB18-1099,2018,RS,House,2018-03-06,House Third Reading Passed - No Amendments,4
HB18-1099,2018,RS,Senate,2018-03-12,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB18-1099,2018,RS,Senate,2018-03-19,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
HB18-1099,2018,RS,Senate,2018-03-22,Senate Second Reading Passed - No Amendments,7
HB18-1099,2018,RS,Senate,2018-03-23,Senate Third Reading Passed - No Amendments,8
HB18-1099,2018,RS,House,2018-03-29,Signed by the Speaker of the House,9
HB18-1099,2018,RS,Senate,2018-04-02,Signed by the President of the Senate,10
HB18-1099,2018,RS,Governor,2018-04-02,Sent to the Governor,11
HB18-1099,2018,RS,Governor,2018-04-02,Governor Signed,12
HB18-1100,2018,RS,House,2018-01-18,Introduced In House - Assigned to Finance,1
HB18-1100,2018,RS,House,2018-01-31,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB18-1100,2018,RS,House,2018-02-05,House Second Reading Passed - No Amendments,3
HB18-1100,2018,RS,House,2018-02-06,House Third Reading Passed - No Amendments,4
HB18-1100,2018,RS,Senate,2018-02-12,Introduced In Senate - Assigned to Appropriations,5
HB18-1100,2018,RS,Senate,2018-02-27,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB18-1100,2018,RS,Senate,2018-03-01,Senate Second Reading Passed - No Amendments,7
HB18-1100,2018,RS,Senate,2018-03-02,Senate Third Reading Laid Over Daily - No Amendments,8
HB18-1100,2018,RS,Senate,2018-03-05,Senate Third Reading Passed - No Amendments,9
HB18-1100,2018,RS,House,2018-03-12,Signed by the Speaker of the House,10
HB18-1100,2018,RS,Senate,2018-03-13,Signed by the President of the Senate,11
HB18-1100,2018,RS,Governor,2018-03-13,Sent to the Governor,12
HB18-1100,2018,RS,Governor,2018-03-15,Governor Signed,13
HB18-1101,2018,RS,House,2018-01-18,Introduced In House - Assigned to Finance,1
HB18-1101,2018,RS,House,2018-01-31,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB18-1101,2018,RS,House,2018-02-05,House Second Reading Passed - No Amendments,3
HB18-1101,2018,RS,House,2018-02-06,House Third Reading Passed - No Amendments,4
HB18-1101,2018,RS,Senate,2018-02-12,Introduced In Senate - Assigned to Appropriations,5
HB18-1101,2018,RS,Senate,2018-02-27,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB18-1101,2018,RS,Senate,2018-03-01,Senate Second Reading Passed - No Amendments,7
HB18-1101,2018,RS,Senate,2018-03-02,Senate Third Reading Laid Over Daily - No Amendments,8
HB18-1101,2018,RS,Senate,2018-03-05,Senate Third Reading Passed - No Amendments,9
HB18-1101,2018,RS,House,2018-03-12,Signed by the Speaker of the House,10
HB18-1101,2018,RS,Senate,2018-03-13,Signed by the President of the Senate,11
HB18-1101,2018,RS,Governor,2018-03-13,Sent to the Governor,12
HB18-1101,2018,RS,Governor,2018-03-15,Governor Signed,13
HB18-1102,2018,RS,House,2018-01-18,Introduced In House - Assigned to Judiciary,1
HB18-1102,2018,RS,House,2018-02-20,House Committee on Judiciary Refer Amended to Appropriations,2
HB18-1102,2018,RS,House,2018-05-04,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB18-1102,2018,RS,House,2018-05-04,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB18-1102,2018,RS,House,2018-05-07,House Third Reading Passed - No Amendments,5
HB18-1102,2018,RS,Senate,2018-05-07,Introduced In Senate - Assigned to Finance,6
HB18-1102,2018,RS,Senate,2018-05-07,Senate Committee on Finance Postpone Indefinitely,7
HB18-1103,2018,RS,House,2018-01-18,Introduced In House - Assigned to Transportation & Energy,1
HB18-1103,2018,RS,House,2018-02-15,House Committee on Transportation & Energy Refer Amended to House Committee of the Whole,2
HB18-1103,2018,RS,House,2018-02-20,House Second Reading Passed with Amendments - Committee,3
HB18-1103,2018,RS,House,2018-02-21,House Third Reading Passed - No Amendments,4
HB18-1103,2018,RS,Senate,2018-02-21,Introduced In Senate - Assigned to Transportation,5
HB18-1103,2018,RS,Senate,2018-03-08,Senate Committee on Transportation Refer Amended to Senate Committee of the Whole,6
HB18-1103,2018,RS,Senate,2018-03-13,Senate Second Reading Passed with Amendments - Committee,7
HB18-1103,2018,RS,Senate,2018-03-14,Senate Third Reading Passed - No Amendments,8
HB18-1103,2018,RS,House,2018-03-15,House Considered Senate Amendments - Result was to Concur - Repass,9
HB18-1103,2018,RS,House,2018-03-21,Signed by the Speaker of the House,10
HB18-1103,2018,RS,Senate,2018-03-21,Signed by the President of the Senate,11
HB18-1103,2018,RS,Governor,2018-03-21,Sent to the Governor,12
HB18-1103,2018,RS,Governor,2018-03-29,Governor Signed,13
HB18-1104,2018,RS,House,2018-01-18,Introduced In House - Assigned to Public Health Care & Human Services,1
HB18-1104,2018,RS,House,2018-02-20,House Committee on Public Health Care & Human Services Witness Testimony and/or Committee Discussion Only,2
HB18-1104,2018,RS,House,2018-03-13,House Committee on Public Health Care & Human Services Refer Amended to House Committee of the Whole,3
HB18-1104,2018,RS,House,2018-03-16,House Second Reading Laid Over to 03/19/2018 - No Amendments,4
HB18-1104,2018,RS,House,2018-03-19,House Second Reading Passed with Amendments - Committee,5
HB18-1104,2018,RS,House,2018-03-20,House Third Reading Passed - No Amendments,6
HB18-1104,2018,RS,Senate,2018-03-26,Introduced In Senate - Assigned to Health & Human Services,7
HB18-1104,2018,RS,Senate,2018-03-29,Senate Committee on Health & Human Services Refer Unamended to Senate Committee of the Whole,8
HB18-1104,2018,RS,Senate,2018-04-04,Senate Second Reading Passed - No Amendments,9
HB18-1104,2018,RS,Senate,2018-04-05,Senate Third Reading Passed - No Amendments,10
HB18-1104,2018,RS,Senate,2018-04-05,Senate Third Reading Reconsidered - No Amendments,11
HB18-1104,2018,RS,House,2018-04-17,Signed by the Speaker of the House,12
HB18-1104,2018,RS,Senate,2018-04-19,Signed by the President of the Senate,13
HB18-1104,2018,RS,Governor,2018-04-19,Sent to the Governor,14
HB18-1104,2018,RS,Governor,2018-04-25,Governor Signed,15
HB18-1105,2018,RS,House,2018-01-18,Introduced In House - Assigned to Business Affairs and Labor,1
HB18-1105,2018,RS,House,2018-02-01,House Committee on Business Affairs and Labor Refer Unamended to House Committee of the Whole,2
HB18-1105,2018,RS,House,2018-02-06,House Second Reading Laid Over to 02/07/2018 - No Amendments,3
HB18-1105,2018,RS,House,2018-02-07,House Second Reading Passed - No Amendments,4
HB18-1105,2018,RS,House,2018-02-08,House Third Reading Passed - No Amendments,5
HB18-1105,2018,RS,Senate,2018-02-12,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB18-1105,2018,RS,Senate,2018-02-21,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",7
HB18-1105,2018,RS,Senate,2018-02-26,Senate Second Reading Passed - No Amendments,8
HB18-1105,2018,RS,Senate,2018-02-27,Senate Third Reading Passed - No Amendments,9
HB18-1105,2018,RS,Senate,2018-03-06,Signed by the President of the Senate,10
HB18-1105,2018,RS,House,2018-03-06,Signed by the Speaker of the House,11
HB18-1105,2018,RS,Governor,2018-03-07,Sent to the Governor,12
HB18-1105,2018,RS,Governor,2018-03-07,Governor Signed,13
HB18-1106,2018,RS,House,2018-01-18,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB18-1106,2018,RS,House,2018-01-24,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB18-1107,2018,RS,House,2018-01-18,Introduced In House - Assigned to Transportation & Energy,1
HB18-1107,2018,RS,House,2018-02-08,House Committee on Transportation & Energy Refer Unamended to House Committee of the Whole,2
HB18-1107,2018,RS,House,2018-02-13,House Second Reading Passed - No Amendments,3
HB18-1107,2018,RS,House,2018-02-14,House Third Reading Passed - No Amendments,4
HB18-1107,2018,RS,Senate,2018-02-21,Introduced In Senate - Assigned to Transportation,5
HB18-1107,2018,RS,Senate,2018-03-20,Senate Committee on Transportation Postpone Indefinitely,6
HB18-1108,2018,RS,House,2018-01-18,Introduced In House - Assigned to Public Health Care & Human Services,1
HB18-1108,2018,RS,House,2018-04-10,House Committee on Public Health Care & Human Services Refer Amended to Appropriations,2
HB18-1108,2018,RS,House,2018-04-19,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB18-1108,2018,RS,House,2018-04-19,House Second Reading Special Order - Passed with Amendments - Committee,4
HB18-1108,2018,RS,House,2018-04-20,House Third Reading Passed - No Amendments,5
HB18-1108,2018,RS,Senate,2018-04-23,Introduced In Senate - Assigned to Health & Human Services,6
HB18-1108,2018,RS,Senate,2018-04-25,Senate Committee on Health & Human Services Refer Amended to Appropriations,7
HB18-1108,2018,RS,Senate,2018-04-27,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB18-1108,2018,RS,Senate,2018-05-01,Senate Second Reading Passed with Amendments - Committee,9
HB18-1108,2018,RS,Senate,2018-05-02,Senate Third Reading Passed - No Amendments,10
HB18-1108,2018,RS,House,2018-05-02,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB18-1108,2018,RS,House,2018-05-04,House Considered Senate Amendments - Result was to Concur - Repass,12
HB18-1108,2018,RS,House,2018-05-15,Signed by the Speaker of the House,13
HB18-1108,2018,RS,Senate,2018-05-16,Signed by the President of the Senate,14
HB18-1108,2018,RS,Governor,2018-05-16,Sent to the Governor,15
HB18-1108,2018,RS,Governor,2018-05-29,Governor Signed,16
HB18-1109,2018,RS,House,2018-01-18,Introduced In House - Assigned to Judiciary,1
HB18-1109,2018,RS,House,2018-03-15,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB18-1109,2018,RS,House,2018-03-20,House Second Reading Laid Over to 03/21/2018 - No Amendments,3
HB18-1109,2018,RS,House,2018-03-21,House Second Reading Laid Over to 03/22/2018 - No Amendments,4
HB18-1109,2018,RS,House,2018-03-22,House Second Reading Laid Over to 03/23/2018 - No Amendments,5
HB18-1109,2018,RS,House,2018-03-23,"House Second Reading Passed with Amendments - Committee, Floor",6
HB18-1109,2018,RS,House,2018-03-26,House Third Reading Passed - No Amendments,7
HB18-1109,2018,RS,Senate,2018-03-26,Introduced In Senate - Assigned to Judiciary,8
HB18-1109,2018,RS,Senate,2018-04-02,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,9
HB18-1109,2018,RS,Senate,2018-04-04,Senate Second Reading Special Order - Passed - No Amendments,10
HB18-1109,2018,RS,Senate,2018-04-05,Senate Third Reading Passed - No Amendments,11
HB18-1109,2018,RS,House,2018-04-16,Signed by the Speaker of the House,12
HB18-1109,2018,RS,Senate,2018-04-16,Signed by the President of the Senate,13
HB18-1109,2018,RS,Governor,2018-04-17,Sent to the Governor,14
HB18-1109,2018,RS,Governor,2018-04-23,Governor Signed,15
HB18-1110,2018,RS,House,2018-01-19,Introduced In House - Assigned to Judiciary,1
HB18-1110,2018,RS,House,2018-02-01,House Committee on Judiciary Postpone Indefinitely,2
HB18-1111,2018,RS,House,2018-01-19,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB18-1111,2018,RS,House,2018-02-14,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB18-1112,2018,RS,House,2018-01-19,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB18-1112,2018,RS,House,2018-02-20,"House Committee on Health, Insurance, & Environment Refer Unamended to House Committee of the Whole",2
HB18-1112,2018,RS,House,2018-02-23,House Second Reading Laid Over to 02/26/2018 - No Amendments,3
HB18-1112,2018,RS,House,2018-02-26,House Second Reading Passed - No Amendments,4
HB18-1112,2018,RS,House,2018-02-27,House Third Reading Passed - No Amendments,5
HB18-1112,2018,RS,Senate,2018-03-05,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB18-1112,2018,RS,Senate,2018-03-19,"Senate Committee on Business, Labor, & Technology Refer Unamended to Senate Committee of the Whole",7
HB18-1112,2018,RS,Senate,2018-03-22,Senate Second Reading Passed - No Amendments,8
HB18-1112,2018,RS,Senate,2018-03-23,Senate Third Reading Passed - No Amendments,9
HB18-1112,2018,RS,House,2018-03-29,Signed by the Speaker of the House,10
HB18-1112,2018,RS,Senate,2018-04-02,Signed by the President of the Senate,11
HB18-1112,2018,RS,Governor,2018-04-02,Sent to the Governor,12
HB18-1112,2018,RS,Governor,2018-04-09,Governor Signed,13
HB18-1113,2018,RS,House,2018-01-19,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB18-1113,2018,RS,House,2018-02-14,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB18-1114,2018,RS,House,2018-01-19,"Introduced In House - Assigned to Health, Insurance, & Environment",1
HB18-1114,2018,RS,House,2018-03-08,"House Committee on Health, Insurance, & Environment Refer Amended to Finance",2
HB18-1114,2018,RS,House,2018-03-14,House Committee on Finance Refer Unamended to Appropriations,3
HB18-1114,2018,RS,House,2018-04-06,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB18-1114,2018,RS,House,2018-04-06,House Second Reading Special Order - Passed with Amendments - Committee,5
HB18-1114,2018,RS,House,2018-04-09,House Third Reading Laid Over to 04/12/2018 - No Amendments,6
HB18-1114,2018,RS,House,2018-04-12,House Third Reading Passed - No Amendments,7
HB18-1114,2018,RS,Senate,2018-04-12,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",8
HB18-1114,2018,RS,Senate,2018-04-24,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",9
HB18-1115,2018,RS,House,2018-01-19,Introduced In House - Assigned to Judiciary,1
HB18-1115,2018,RS,House,2018-03-13,House Committee on Judiciary Refer Amended to Appropriations,2
HB18-1115,2018,RS,House,2018-04-30,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB18-1115,2018,RS,House,2018-04-30,House Second Reading Special Order - Passed with Amendments - Committee,4
HB18-1115,2018,RS,House,2018-05-01,House Third Reading Passed - No Amendments,5
HB18-1115,2018,RS,Senate,2018-05-01,Introduced In Senate - Assigned to Finance,6
HB18-1115,2018,RS,Senate,2018-05-02,Senate Committee on Finance Refer Amended to Appropriations,7
HB18-1115,2018,RS,Senate,2018-05-08,Senate Committee on Appropriations Postpone Indefinitely,8
HB18-1116,2018,RS,House,2018-01-19,Introduced In House - Assigned to Finance,1
HB18-1116,2018,RS,House,2018-01-22,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB18-1116,2018,RS,House,2018-01-23,House Second Reading Passed - No Amendments,3
HB18-1116,2018,RS,House,2018-01-24,House Third Reading Passed - No Amendments,4
HB18-1116,2018,RS,Senate,2018-01-24,Introduced In Senate - Assigned to Appropriations,5
HB18-1116,2018,RS,Senate,2018-01-25,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,6
HB18-1116,2018,RS,Senate,2018-01-25,Senate Second Reading Special Order - Passed - No Amendments,7
HB18-1116,2018,RS,Senate,2018-01-26,Senate Third Reading Passed - No Amendments,8
HB18-1116,2018,RS,House,2018-01-29,Signed by the Speaker of the House,9
HB18-1116,2018,RS,Governor,2018-01-29,Governor Signed,10
HB18-1116,2018,RS,Senate,2018-01-29,Signed by the President of the Senate,11
HB18-1116,2018,RS,Governor,2018-01-29,Sent to the Governor,12
HB18-1117,2018,RS,House,2018-01-19,Introduced In House - Assigned to Business Affairs and Labor,1
HB18-1117,2018,RS,House,2018-02-08,House Committee on Business Affairs and Labor Refer Unamended to House Committee of the Whole,2
HB18-1117,2018,RS,House,2018-02-12,House Second Reading Passed - No Amendments,3
HB18-1117,2018,RS,House,2018-02-13,House Third Reading Passed - No Amendments,4
