bill_number,session,session_type,chamber,action_date,action,order
HB20-1137,2020,RS,House,2020-02-28,House Third Reading Passed - No Amendments,6
HB20-1137,2020,RS,Senate,2020-03-03,"Introduced In Senate - Assigned to Business, Labor, & Technology",7
HB20-1137,2020,RS,Senate,2020-03-09,"Senate Committee on Business, Labor, & Technology Refer Unamended to Appropriations",8
HB20-1137,2020,RS,Senate,2020-06-04,Senate Committee on Appropriations Refer Amended - Consent Calendar to Senate Committee of the Whole,9
HB20-1137,2020,RS,Senate,2020-06-04,Senate Second Reading Special Order - Passed with Amendments - Committee,10
HB20-1137,2020,RS,Senate,2020-06-05,Senate Third Reading Passed - No Amendments,11
HB20-1137,2020,RS,House,2020-06-08,House Considered Senate Amendments - Result was to Laid Over Daily,12
HB20-1137,2020,RS,House,2020-06-12,House Considered Senate Amendments - Result was to Concur - Repass,13
HB20-1137,2020,RS,House,2020-06-29,Signed by the Speaker of the House,14
HB20-1137,2020,RS,Senate,2020-06-29,Signed by the President of the Senate,15
HB20-1137,2020,RS,Governor,2020-06-29,Sent to the Governor,16
HB20-1137,2020,RS,Governor,2020-07-06,Governor Signed,17
HB20-1138,2020,RS,House,2020-01-16,Introduced In House - Assigned to Transportation & Local Government + Appropriations,1
HB20-1138,2020,RS,House,2020-02-19,House Committee on Transportation & Local Government Refer Amended to Appropriations,2
HB20-1138,2020,RS,House,2020-06-16,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB20-1139,2020,RS,House,2020-01-16,Introduced In House - Assigned to Public Health Care & Human Services + Finance + Appropriations,1
HB20-1139,2020,RS,House,2020-02-05,House Committee on Public Health Care & Human Services Refer Amended to Finance,2
HB20-1139,2020,RS,House,2020-02-20,House Committee on Finance Refer Unamended to Appropriations,3
HB20-1139,2020,RS,House,2020-06-16,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,4
HB20-1140,2020,RS,House,2020-01-16,Introduced In House - Assigned to Health & Insurance,1
HB20-1140,2020,RS,House,2020-03-11,House Committee on Health & Insurance Postpone Indefinitely,2
HB20-1141,2020,RS,House,2020-01-16,Introduced In House - Assigned to Business Affairs & Labor,1
HB20-1141,2020,RS,House,2020-02-26,House Committee on Business Affairs & Labor Postpone Indefinitely,2
HB20-1142,2020,RS,House,2020-01-17,Introduced In House - Assigned to Energy & Environment + Finance + Appropriations,1
HB20-1142,2020,RS,House,2020-02-06,House Committee on Energy & Environment Witness Testimony and/or Committee Discussion Only,2
HB20-1142,2020,RS,House,2020-02-20,House Committee on Energy & Environment Refer Amended to Finance,3
HB20-1142,2020,RS,House,2020-05-28,House Committee on Finance Postpone Indefinitely,4
HB20-1143,2020,RS,House,2020-01-17,Introduced In House - Assigned to Energy & Environment + Finance,1
HB20-1143,2020,RS,House,2020-02-10,House Committee on Energy & Environment Refer Amended to Finance,2
HB20-1143,2020,RS,House,2020-02-27,House Committee on Finance Refer Amended to Appropriations,3
HB20-1143,2020,RS,House,2020-06-03,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB20-1143,2020,RS,House,2020-06-04,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",5
HB20-1143,2020,RS,House,2020-06-05,House Third Reading Passed - No Amendments,6
HB20-1143,2020,RS,Senate,2020-06-06,Introduced In Senate - Assigned to Finance,7
HB20-1143,2020,RS,Senate,2020-06-08,Senate Committee on Finance Refer Unamended to Appropriations,8
HB20-1143,2020,RS,Senate,2020-06-09,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB20-1143,2020,RS,Senate,2020-06-09,Senate Second Reading Special Order - Passed - No Amendments,10
HB20-1143,2020,RS,Senate,2020-06-10,Senate Third Reading Passed - No Amendments,11
HB20-1143,2020,RS,House,2020-06-29,Signed by the Speaker of the House,12
HB20-1143,2020,RS,Senate,2020-06-29,Signed by the President of the Senate,13
HB20-1143,2020,RS,Governor,2020-06-29,Sent to the Governor,14
HB20-1143,2020,RS,Governor,2020-07-02,Governor Signed,15
HB20-1144,2020,RS,House,2020-01-17,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB20-1144,2020,RS,House,2020-02-13,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB20-1145,2020,RS,House,2020-01-17,Introduced In House - Assigned to Transportation & Local Government,1
HB20-1145,2020,RS,House,2020-02-18,House Committee on Transportation & Local Government Refer Amended to House Committee of the Whole,2
HB20-1145,2020,RS,House,2020-02-21,House Second Reading Special Order - Passed with Amendments - Committee,3
HB20-1145,2020,RS,House,2020-02-24,House Third Reading Laid Over Daily - No Amendments,4
HB20-1145,2020,RS,House,2020-02-27,House Third Reading Passed - No Amendments,5
HB20-1145,2020,RS,Senate,2020-02-28,Introduced In Senate - Assigned to Transportation & Energy,6
HB20-1145,2020,RS,Senate,2020-03-10,Senate Committee on Transportation & Energy Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB20-1145,2020,RS,Senate,2020-03-12,Senate Second Reading Special Order - Passed - No Amendments,8
HB20-1145,2020,RS,Senate,2020-03-13,Senate Third Reading Passed - No Amendments,9
HB20-1145,2020,RS,House,2020-03-14,Signed by the Speaker of the House,10
HB20-1145,2020,RS,Senate,2020-03-14,Signed by the President of the Senate,11
HB20-1145,2020,RS,Governor,2020-04-03,Governor Signed,12
HB20-1145,2020,RS,Governor,2020-04-10,Sent to the Governor,13
HB20-1146,2020,RS,House,2020-01-17,Introduced In House - Assigned to Rural Affairs & Agriculture + Finance + Appropriations,1
HB20-1146,2020,RS,House,2020-02-10,House Committee on Rural Affairs & Agriculture Postpone Indefinitely,2
HB20-1147,2020,RS,House,2020-01-17,Introduced In House - Assigned to Judiciary,1
HB20-1147,2020,RS,House,2020-02-13,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB20-1147,2020,RS,House,2020-02-19,House Second Reading Laid Over Daily - No Amendments,3
HB20-1147,2020,RS,House,2020-02-25,House Second Reading Passed with Amendments - Committee,4
HB20-1147,2020,RS,House,2020-02-26,House Third Reading Laid Over Daily - No Amendments,5
HB20-1147,2020,RS,House,2020-02-27,House Third Reading Passed - No Amendments,6
HB20-1147,2020,RS,Senate,2020-02-28,Introduced In Senate - Assigned to Judiciary,7
HB20-1147,2020,RS,Senate,2020-05-26,Senate Committee on Judiciary Postpone Indefinitely,8
HB20-1148,2020,RS,House,2020-01-17,Introduced In House - Assigned to Judiciary,1
HB20-1148,2020,RS,House,2020-02-04,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB20-1148,2020,RS,House,2020-02-10,House Second Reading Passed - No Amendments,3
HB20-1148,2020,RS,House,2020-02-11,House Third Reading Laid Over Daily - No Amendments,4
HB20-1148,2020,RS,House,2020-02-12,House Third Reading Passed - No Amendments,5
HB20-1148,2020,RS,Senate,2020-02-13,Introduced In Senate - Assigned to Judiciary,6
HB20-1148,2020,RS,Senate,2020-02-26,Senate Committee on Judiciary Refer Unamended to Appropriations,7
HB20-1148,2020,RS,Senate,2020-03-06,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB20-1148,2020,RS,Senate,2020-03-10,Senate Second Reading Passed with Amendments - Floor,9
HB20-1148,2020,RS,Senate,2020-03-11,Senate Third Reading Passed - No Amendments,10
HB20-1148,2020,RS,House,2020-03-12,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB20-1148,2020,RS,House,2020-03-13,House Considered Senate Amendments - Result was to Concur - Repass,12
HB20-1148,2020,RS,Senate,2020-03-17,Signed by the President of the Senate,13
HB20-1148,2020,RS,House,2020-03-17,Signed by the Speaker of the House,14
HB20-1148,2020,RS,Governor,2020-03-23,Sent to the Governor,15
HB20-1148,2020,RS,Governor,2020-04-01,Governor Signed,16
HB20-1149,2020,RS,House,2020-01-17,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB20-1149,2020,RS,House,2020-03-03,"House Committee on State, Veterans, & Military Affairs Refer Amended to Appropriations",2
HB20-1149,2020,RS,House,2020-06-16,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB20-1150,2020,RS,House,2020-01-17,Introduced In House - Assigned to Judiciary,1
HB20-1150,2020,RS,House,2020-05-26,House Committee on Judiciary Postpone Indefinitely,2
HB20-1151,2020,RS,House,2020-01-17,Introduced In House - Assigned to Transportation & Local Government + Appropriations,1
HB20-1151,2020,RS,House,2020-03-11,House Committee on Transportation & Local Government Refer Amended to Appropriations,2
HB20-1151,2020,RS,House,2020-06-16,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB20-1152,2020,RS,House,2020-01-17,Introduced In House - Assigned to Judiciary,1
HB20-1152,2020,RS,House,2020-03-10,House Committee on Judiciary Witness Testimony and/or Committee Discussion Only,2
HB20-1152,2020,RS,House,2020-05-26,House Committee on Judiciary Postpone Indefinitely,3
HB20-1153,2020,RS,House,2020-01-17,"Introduced In House - Assigned to State, Veterans, & Military Affairs + Appropriations",1
HB20-1153,2020,RS,House,2020-01-28,"House Committee on State, Veterans, & Military Affairs Refer Amended to Appropriations",2
HB20-1153,2020,RS,House,2020-02-04,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB20-1153,2020,RS,House,2020-02-10,House Second Reading Laid Over Daily - No Amendments,4
HB20-1153,2020,RS,House,2020-02-14,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",5
HB20-1153,2020,RS,House,2020-02-18,House Third Reading Passed - No Amendments,6
HB20-1153,2020,RS,Senate,2020-02-20,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs + Appropriations",7
HB20-1153,2020,RS,Senate,2020-03-09,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",8
HB20-1153,2020,RS,Senate,2020-03-13,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,9
HB20-1153,2020,RS,Senate,2020-05-26,Senate Second Reading Laid Over Daily - No Amendments,10
HB20-1153,2020,RS,Senate,2020-06-01,"Senate Second Reading Passed with Amendments - Committee, Floor",11
HB20-1153,2020,RS,Senate,2020-06-02,Senate Third Reading Passed - No Amendments,12
HB20-1153,2020,RS,House,2020-06-02,House Considered Senate Amendments - Result was to Laid Over Daily,13
HB20-1153,2020,RS,House,2020-06-03,House Considered Senate Amendments - Result was to Concur - Repass,14
HB20-1153,2020,RS,House,2020-06-05,Signed by the Speaker of the House,15
HB20-1153,2020,RS,Senate,2020-06-08,Signed by the President of the Senate,16
HB20-1153,2020,RS,Governor,2020-06-08,Sent to the Governor,17
HB20-1153,2020,RS,Governor,2020-06-16,Governor Signed,18
HB20-1154,2020,RS,House,2020-01-17,Introduced In House - Assigned to Business Affairs & Labor,1
HB20-1154,2020,RS,House,2020-02-12,House Committee on Business Affairs & Labor Refer Unamended to Appropriations,2
HB20-1154,2020,RS,House,2020-06-16,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB20-1155,2020,RS,House,2020-01-17,Introduced In House - Assigned to Energy & Environment,1
HB20-1155,2020,RS,House,2020-02-13,House Committee on Energy & Environment Refer Amended to House Committee of the Whole,2
HB20-1155,2020,RS,House,2020-02-19,House Second Reading Laid Over Daily - No Amendments,3
HB20-1155,2020,RS,House,2020-02-20,House Second Reading Passed with Amendments - Committee,4
HB20-1155,2020,RS,House,2020-02-21,House Third Reading Passed - No Amendments,5
HB20-1155,2020,RS,Senate,2020-02-24,Introduced In Senate - Assigned to Transportation & Energy,6
HB20-1155,2020,RS,Senate,2020-03-05,Senate Committee on Transportation & Energy Refer Amended to Senate Committee of the Whole,7
HB20-1155,2020,RS,Senate,2020-03-10,"Senate Second Reading Passed with Amendments - Committee, Floor",8
HB20-1155,2020,RS,Senate,2020-03-11,Senate Third Reading Passed - No Amendments,9
HB20-1155,2020,RS,House,2020-03-12,House Considered Senate Amendments - Result was to Laid Over Daily,10
HB20-1155,2020,RS,House,2020-03-13,House Considered Senate Amendments - Result was to Not Concur - Request Conference Committee,11
HB20-1155,2020,RS,House,2020-05-26,House Considered Senate Amendments - Result was to Concur - Repass,12
HB20-1155,2020,RS,House,2020-05-26,House Consideration of First Conference Committee Report result was to Recede - Adhered or receded prior to CC,13
HB20-1155,2020,RS,Senate,2020-06-16,Signed by the President of the Senate,14
HB20-1155,2020,RS,House,2020-06-16,Signed by the Speaker of the House,15
HB20-1155,2020,RS,Governor,2020-06-16,Sent to the Governor,16
HB20-1155,2020,RS,Governor,2020-06-30,Governor Signed,17
HB20-1156,2020,RS,House,2020-01-17,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB20-1156,2020,RS,House,2020-01-30,"House Committee on State, Veterans, & Military Affairs Refer Amended to House Committee of the Whole",2
HB20-1156,2020,RS,House,2020-02-05,House Second Reading Passed with Amendments - Committee,3
HB20-1156,2020,RS,House,2020-02-06,House Third Reading Passed - No Amendments,4
HB20-1156,2020,RS,Senate,2020-02-10,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB20-1156,2020,RS,Senate,2020-02-19,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Senate Committee of the Whole",6
HB20-1156,2020,RS,Senate,2020-02-24,Senate Second Reading Passed - No Amendments,7
HB20-1156,2020,RS,Senate,2020-02-25,Senate Third Reading Passed - No Amendments,8
HB20-1156,2020,RS,House,2020-03-13,Signed by the Speaker of the House,9
HB20-1156,2020,RS,Senate,2020-03-13,Signed by the President of the Senate,10
HB20-1156,2020,RS,Governor,2020-03-16,Sent to the Governor,11
HB20-1156,2020,RS,Governor,2020-03-20,Governor Signed,12
HB20-1157,2020,RS,House,2020-01-17,Introduced In House - Assigned to Rural Affairs & Agriculture,1
HB20-1157,2020,RS,House,2020-02-13,House Committee on Rural Affairs & Agriculture Refer Amended to House Committee of the Whole,2
HB20-1157,2020,RS,House,2020-02-19,House Second Reading Laid Over Daily - No Amendments,3
HB20-1157,2020,RS,House,2020-02-20,House Second Reading Passed with Amendments - Committee,4
HB20-1157,2020,RS,House,2020-02-21,House Third Reading Passed - No Amendments,5
HB20-1157,2020,RS,Senate,2020-02-24,Introduced In Senate - Assigned to Agriculture & Natural Resources,6
HB20-1157,2020,RS,Senate,2020-02-27,Senate Committee on Agriculture & Natural Resources Refer Unamended to Senate Committee of the Whole,7
HB20-1157,2020,RS,Senate,2020-03-03,Senate Second Reading Passed - No Amendments,8
HB20-1157,2020,RS,Senate,2020-03-04,Senate Third Reading Passed - No Amendments,9
HB20-1157,2020,RS,Senate,2020-03-14,Signed by the President of the Senate,10
HB20-1157,2020,RS,House,2020-03-14,Signed by the Speaker of the House,11
HB20-1157,2020,RS,Governor,2020-03-16,Sent to the Governor,12
HB20-1157,2020,RS,Governor,2020-03-20,Governor Signed,13
HB20-1158,2020,RS,House,2020-01-21,Introduced In House - Assigned to Health & Insurance,1
HB20-1158,2020,RS,House,2020-02-12,House Committee on Health & Insurance Refer Unamended to Appropriations,2
HB20-1158,2020,RS,House,2020-02-14,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB20-1158,2020,RS,House,2020-02-14,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB20-1158,2020,RS,House,2020-02-18,House Second Reading Special Order - Passed with Amendments - Committee,5
HB20-1158,2020,RS,House,2020-02-19,House Third Reading Passed - No Amendments,6
HB20-1158,2020,RS,Senate,2020-02-21,Introduced In Senate - Assigned to Health & Human Services,7
HB20-1158,2020,RS,Senate,2020-02-27,Senate Committee on Health & Human Services Refer Amended to Appropriations,8
HB20-1158,2020,RS,Senate,2020-03-06,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB20-1158,2020,RS,Senate,2020-03-10,Senate Second Reading Laid Over Daily - No Amendments,10
HB20-1158,2020,RS,Senate,2020-03-13,"Senate Second Reading Passed with Amendments - Committee, Floor",11
HB20-1158,2020,RS,Senate,2020-03-14,Senate Third Reading Passed - No Amendments,12
HB20-1158,2020,RS,House,2020-03-14,House Considered Senate Amendments - Result was to Concur - Repass,13
HB20-1158,2020,RS,Senate,2020-03-17,Signed by the President of the Senate,14
HB20-1158,2020,RS,House,2020-03-17,Signed by the Speaker of the House,15
HB20-1158,2020,RS,Governor,2020-03-23,Sent to the Governor,16
HB20-1158,2020,RS,Governor,2020-04-01,Governor Signed,17
HB20-1159,2020,RS,House,2020-01-21,Introduced In House - Assigned to Rural Affairs & Agriculture,1
HB20-1159,2020,RS,House,2020-02-10,House Committee on Rural Affairs & Agriculture Refer Unamended to House Committee of the Whole,2
HB20-1159,2020,RS,House,2020-02-13,House Second Reading Laid Over Daily - No Amendments,3
HB20-1159,2020,RS,House,2020-02-14,House Second Reading Special Order - Passed - No Amendments,4
HB20-1159,2020,RS,House,2020-02-18,House Third Reading Passed - No Amendments,5
HB20-1159,2020,RS,Senate,2020-02-20,Introduced In Senate - Assigned to Agriculture & Natural Resources,6
HB20-1159,2020,RS,Senate,2020-02-27,Senate Committee on Agriculture & Natural Resources Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB20-1159,2020,RS,Senate,2020-03-03,Senate Second Reading Passed - No Amendments,8
HB20-1159,2020,RS,Senate,2020-03-04,Senate Third Reading Passed - No Amendments,9
HB20-1159,2020,RS,Senate,2020-03-17,Signed by the President of the Senate,10
HB20-1159,2020,RS,House,2020-03-17,Signed by the Speaker of the House,11
HB20-1159,2020,RS,Governor,2020-03-23,Sent to the Governor,12
HB20-1159,2020,RS,Governor,2020-04-01,Governor Signed,13
HB20-1160,2020,RS,House,2020-01-21,Introduced In House - Assigned to Health & Insurance + Appropriations,1
HB20-1160,2020,RS,House,2020-02-12,House Committee on Health & Insurance Refer Amended to Finance,2
HB20-1160,2020,RS,House,2020-03-02,House Committee on Finance Refer Unamended to Appropriations,3
HB20-1160,2020,RS,House,2020-03-13,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB20-1160,2020,RS,House,2020-05-28,House Second Reading Laid Over to 06/01/2020 - No Amendments,5
HB20-1160,2020,RS,House,2020-06-01,House Second Reading Laid Over Daily - No Amendments,6
HB20-1161,2020,RS,House,2020-01-21,Introduced In House - Assigned to Finance,1
HB20-1161,2020,RS,House,2020-02-10,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB20-1161,2020,RS,House,2020-02-13,House Second Reading Laid Over Daily - No Amendments,3
HB20-1161,2020,RS,House,2020-02-14,House Second Reading Special Order - Passed - No Amendments,4
HB20-1161,2020,RS,House,2020-02-18,House Third Reading Passed - No Amendments,5
HB20-1161,2020,RS,Senate,2020-02-20,Introduced In Senate - Assigned to Finance,6
HB20-1161,2020,RS,Senate,2020-03-05,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB20-1161,2020,RS,Senate,2020-03-10,Senate Second Reading Passed - No Amendments,8
HB20-1161,2020,RS,Senate,2020-03-11,Senate Third Reading Passed - No Amendments,9
HB20-1161,2020,RS,Senate,2020-03-16,Signed by the President of the Senate,10
HB20-1161,2020,RS,House,2020-03-16,Signed by the Speaker of the House,11
HB20-1161,2020,RS,Governor,2020-03-16,Sent to the Governor,12
HB20-1161,2020,RS,Governor,2020-03-20,Governor Signed,13
HB20-1162,2020,RS,House,2020-01-21,Introduced In House - Assigned to Energy & Environment,1
HB20-1162,2020,RS,House,2020-02-24,House Committee on Energy & Environment Refer Amended to Appropriations,2
HB20-1162,2020,RS,House,2020-03-13,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB20-1162,2020,RS,House,2020-05-28,House Second Reading Laid Over to 12/31/2020 - No Amendments,4
HB20-1163,2020,RS,House,2020-01-21,Introduced In House - Assigned to Energy & Environment + Finance,1
HB20-1163,2020,RS,House,2020-02-24,House Committee on Energy & Environment Refer Amended to Finance,2
HB20-1163,2020,RS,House,2020-03-09,House Committee on Finance Refer Unamended to House Committee of the Whole,3
HB20-1163,2020,RS,House,2020-03-13,House Second Reading Laid Over Daily - No Amendments,4
HB20-1163,2020,RS,House,2020-03-14,House Second Reading Laid Over to 03/30/2020 - No Amendments,5
HB20-1163,2020,RS,House,2020-05-28,House Second Reading Laid Over to 12/31/2020 - No Amendments,6
HB20-1164,2020,RS,House,2020-01-23,Introduced In House - Assigned to Transportation & Local Government,1
HB20-1164,2020,RS,House,2020-02-12,House Committee on Transportation & Local Government Refer Amended to House Committee of the Whole,2
HB20-1164,2020,RS,House,2020-02-18,House Second Reading Laid Over Daily - No Amendments,3
HB20-1164,2020,RS,House,2020-05-28,House Second Reading Laid Over to 12/31/2020 - No Amendments,4
HB20-1165,2020,RS,House,2020-01-28,Introduced In House - Assigned to Business Affairs & Labor,1
HB20-1165,2020,RS,House,2020-02-18,House Committee on Business Affairs & Labor Refer Amended to House Committee of the Whole,2
HB20-1165,2020,RS,House,2020-02-21,House Second Reading Special Order - Passed with Amendments - Committee,3
HB20-1165,2020,RS,House,2020-02-24,House Third Reading Laid Over Daily - No Amendments,4
HB20-1165,2020,RS,House,2020-02-27,House Third Reading Passed - No Amendments,5
HB20-1165,2020,RS,Senate,2020-02-28,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB20-1165,2020,RS,Senate,2020-03-11,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",7
HB20-1165,2020,RS,Senate,2020-03-13,Senate Second Reading Special Order - Passed - No Amendments,8
HB20-1165,2020,RS,Senate,2020-03-14,Senate Third Reading Passed - No Amendments,9
HB20-1165,2020,RS,Senate,2020-03-17,Signed by the President of the Senate,10
HB20-1165,2020,RS,House,2020-03-17,Signed by the Speaker of the House,11
HB20-1165,2020,RS,Governor,2020-03-23,Sent to the Governor,12
HB20-1165,2020,RS,Governor,2020-04-01,Governor Signed,13
HB20-1166,2020,RS,House,2020-01-28,Introduced In House - Assigned to Finance,1
HB20-1166,2020,RS,House,2020-02-10,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB20-1166,2020,RS,House,2020-02-13,House Second Reading Laid Over Daily - No Amendments,3
HB20-1166,2020,RS,House,2020-02-14,House Second Reading Special Order - Laid Over Daily - No Amendments,4
HB20-1166,2020,RS,House,2020-02-18,House Second Reading Special Order - Passed - No Amendments,5
HB20-1166,2020,RS,House,2020-02-19,House Third Reading Laid Over Daily - No Amendments,6
HB20-1166,2020,RS,House,2020-02-20,House Third Reading Passed - No Amendments,7
HB20-1166,2020,RS,Senate,2020-02-21,Introduced In Senate - Assigned to Finance,8
HB20-1166,2020,RS,Senate,2020-03-03,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,9
HB20-1166,2020,RS,Senate,2020-03-06,Senate Second Reading Passed - No Amendments,10
HB20-1166,2020,RS,Senate,2020-03-09,Senate Third Reading Passed - No Amendments,11
HB20-1166,2020,RS,Senate,2020-03-17,Signed by the President of the Senate,12
HB20-1166,2020,RS,House,2020-03-17,Signed by the Speaker of the House,13
HB20-1166,2020,RS,Governor,2020-03-23,Sent to the Governor,14
HB20-1166,2020,RS,Governor,2020-04-01,Governor Signed,15
HB20-1167,2020,RS,House,2020-01-28,Introduced In House - Assigned to Energy & Environment,1
HB20-1167,2020,RS,House,2020-02-13,House Committee on Energy & Environment Refer Unamended to House Committee of the Whole,2
HB20-1167,2020,RS,House,2020-02-19,House Second Reading Laid Over Daily - No Amendments,3
HB20-1167,2020,RS,House,2020-02-20,House Second Reading Passed - No Amendments,4
HB20-1167,2020,RS,House,2020-02-21,House Third Reading Passed - No Amendments,5
HB20-1167,2020,RS,Senate,2020-02-24,Introduced In Senate - Assigned to Transportation & Energy,6
HB20-1167,2020,RS,Senate,2020-03-05,Senate Committee on Transportation & Energy Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB20-1167,2020,RS,Senate,2020-03-10,Senate Second Reading Passed - No Amendments,8
HB20-1167,2020,RS,Senate,2020-03-11,Senate Third Reading Passed - No Amendments,9
HB20-1167,2020,RS,Senate,2020-03-16,Signed by the President of the Senate,10
HB20-1167,2020,RS,House,2020-03-16,Signed by the Speaker of the House,11
HB20-1167,2020,RS,Governor,2020-03-16,Sent to the Governor,12
HB20-1167,2020,RS,Governor,2020-03-20,Governor Signed,13
HB20-1168,2020,RS,House,2020-01-28,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB20-1168,2020,RS,House,2020-02-18,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB20-1169,2020,RS,House,2020-01-28,"Introduced In House - Assigned to State, Veterans, & Military Affairs",1
HB20-1169,2020,RS,House,2020-02-25,"House Committee on State, Veterans, & Military Affairs Postpone Indefinitely",2
HB20-1170,2020,RS,House,2020-01-28,Introduced In House - Assigned to Transportation & Local Government,1
HB20-1170,2020,RS,House,2020-02-11,House Committee on Transportation & Local Government Witness Testimony and/or Committee Discussion Only,2
HB20-1170,2020,RS,House,2020-03-04,House Committee on Transportation & Local Government Refer Amended to House Committee of the Whole,3
HB20-1170,2020,RS,House,2020-03-09,House Second Reading Passed with Amendments - Committee,4
HB20-1170,2020,RS,House,2020-03-10,House Third Reading Passed - No Amendments,5
HB20-1170,2020,RS,Senate,2020-03-12,Introduced In Senate - Assigned to Transportation & Energy,6
HB20-1170,2020,RS,Senate,2020-05-26,Senate Committee on Transportation & Energy Postpone Indefinitely,7
HB20-1171,2020,RS,House,2020-01-28,Introduced In House - Assigned to Rural Affairs & Agriculture,1
HB20-1171,2020,RS,House,2020-03-02,House Committee on Rural Affairs & Agriculture Refer Unamended to Appropriations,2
HB20-1171,2020,RS,House,2020-06-16,House Committee on Appropriations Lay Over Unamended - Amendment(s) Failed,3
HB20-1172,2020,RS,House,2020-01-28,Introduced In House - Assigned to Rural Affairs & Agriculture,1
HB20-1172,2020,RS,House,2020-03-02,House Committee on Rural Affairs & Agriculture Postpone Indefinitely,2
HB20-1173,2020,RS,House,2020-01-28,Introduced In House - Assigned to Transportation & Local Government,1
HB20-1173,2020,RS,House,2020-02-12,House Committee on Transportation & Local Government Refer Amended to House Committee of the Whole,2
HB20-1173,2020,RS,House,2020-02-18,House Second Reading Laid Over Daily - No Amendments,3
HB20-1173,2020,RS,House,2020-02-28,House Second Reading Special Order - Passed with Amendments - Committee,4
HB20-1173,2020,RS,House,2020-03-02,House Third Reading Passed - No Amendments,5
HB20-1173,2020,RS,Senate,2020-03-03,Introduced In Senate - Assigned to Transportation & Energy,6
HB20-1173,2020,RS,Senate,2020-05-26,Senate Committee on Transportation & Energy Postpone Indefinitely,7
HB20-1174,2020,RS,House,2020-01-28,"Introduced In House - Assigned to State, Veterans, & Military Affairs + Appropriations",1
HB20-1174,2020,RS,House,2020-02-06,"House Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",2
HB20-1174,2020,RS,House,2020-02-14,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB20-1174,2020,RS,House,2020-02-19,House Second Reading Laid Over Daily - No Amendments,4
HB20-1174,2020,RS,House,2020-02-20,House Second Reading Passed - No Amendments,5
HB20-1174,2020,RS,House,2020-02-21,House Third Reading Passed - No Amendments,6
HB20-1174,2020,RS,Senate,2020-02-24,"Introduced In Senate - Assigned to Business, Labor, & Technology",7
HB20-1174,2020,RS,Senate,2020-03-04,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",8
HB20-1174,2020,RS,Senate,2020-03-09,Senate Second Reading Passed - No Amendments,9
HB20-1174,2020,RS,Senate,2020-03-10,Senate Third Reading Passed - No Amendments,10
HB20-1174,2020,RS,Senate,2020-03-17,Signed by the President of the Senate,11
HB20-1174,2020,RS,House,2020-03-17,Signed by the Speaker of the House,12
HB20-1174,2020,RS,Governor,2020-03-23,Sent to the Governor,13
HB20-1174,2020,RS,Governor,2020-04-01,Governor Signed,14
HB20-1175,2020,RS,House,2020-01-28,"Introduced In House - Assigned to State, Veterans, & Military Affairs + Appropriations",1
