bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB19-1242,2019,RS,Bill,Board Of Pharmacy Regulate Pharmacy Technicians,Professions & Occupations,Introduced; Passed; Became Law,Representative Dominique Jackson; Representative Sonya Jaquez Lewis; Senator Faith Winter; Senator Jack Tate,,Rep. S. Bird; Rep. J. Buckner; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. R. Galindo; Rep. A. Garnett; Rep. C. Kipp; Rep. S. Lontine; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. K. Tipper; Rep. B. Titone; Sen. J. Bridges; Sen. L. Crowder; Sen. J. Ginal; Sen. B. Pettersen; Sen. T. Story; Sen. N. Todd,Health & Insurance,Finance,"Concerning the regulation of pharmacy technicians by the state board of pharmacy, and, in connection therewith, making an appropriation.","Pharmacy technicians - regulation by state board of pharmacy - certification - provisional certification - criminal history record checks - renewal - continuing education - unprofessional conduct - discipline - supervision by pharmacist - authorized activities - sunset review - appropriation. The act requires pharmacy technicians practicing in Colorado on or after March 30, 2020, to obtain a certification from the state board of pharmacy (board). An applicant for certification by the board must provide proof of certification by a board-approved, nationally recognized organization that certifies pharmacy technicians and must either submit to a criminal history record check in the form and manner determined by the board by rule or provide evidence of submitting to a criminal history record check at the time of hire or as a condition of national certification as a pharmacy technician. If an applicant is not certified by a national certifying organization at the time of application for state certification, the board may grant a provisional certification to the applicant to allow the applicant up to 18 months or, if granted a hardship extension, an additional period determined by the board, to obtain national certification. A provisional certification is not renewable, and if the provisional certificant fails to obtain the national certification within the 18-month period or extended period granted by the board, the provisional certification expires and the person cannot practice as a pharmacy technician until the person satisfies all requirements for certification by the board. To renew a certification, in addition to board requirements for renewal, a pharmacy technician must satisfy renewal and continuing education requirements of the national accrediting organization that certified the pharmacy technician. Similar to pharmacists and interns, a pharmacy technician certified by the board is subject to the jurisdiction of the board and to discipline by the board for engaging in unprofessional conduct. The act maintains the limitation on the number of interns and pharmacy technicians that a pharmacist may supervise but specifies that if the pharmacist is supervising 3 or more pharmacy technicians, a majority of the pharmacy technicians must be certified and all others must hold a provisional certification. The regulation of pharmacy technicians by the board is subject to the same sunset review that applies to the board and its functions in regulating the practice of pharmacy. $183,063 is appropriated from the division of professions and occupations cash fund to the department of regulatory agencies (DORA) to implement the act, of which $15,545 is reappropriated to the department of law for legal services for DORA. Additionally, $128,188 is appropriated from the Colorado bureau of investigation identification unit fund to the department of public safety for use by the biometric identification and records unit to perform criminal history record checks. Specified provisions of the act are contingent upon House Bill 19-1172 becoming law. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1242
HB19-1243,2019,RS,Bill,16-year-olds Voting School District Elections,Elections & Redistricting,Introduced; Lost,Representative James Coleman; Senator Dominick Moreno,,,"State, Veterans, & Military Affairs",,Concerning participation in school district elections by individuals at least sixteen years of age.,"The bill allows a person who is preregistered to vote in school district elections beginning at 16 years of age. A school district election is defined as an election to recall a school district officer or an election called under title 22, Colorado Revised Statutes, including elections for: The state board of education; School district officers; Referred measures to impose or increase mill levies or to raise and expend property taxes; Referred measures relating to the organization of or plan of representation for school districts; and Referred measures related to the financial obligations and indebtedness of school districts. A preregistrant's voter information is required to be kept confidential. When a person preregisters, they must receive information concerning their eligibility to vote in school district elections, how to update their preregistration information and obtain and cast a ballot, and their confidential status and actions that could cause their information to become public even while in confidential status. A preregistrant is automatically registered to vote in all elections upon turning age 18. Individuals committed to juvenile detention facilities must be given information about their right to preregister and vote in school district elections. A preregistrant can circulate and sign petitions to nominate or recall a school district officer or to initiate an election under title 22, Colorado Revised Statutes. A preregistrant cannot run for office or be appointed to fill a vacancy. If a juvenile is charged with an election offense and no other crime is charged, the juvenile court is prohibited from transferring the charge to a district court. For any election in which preregistrants are eligible to vote and in which the county clerk and recorder has responsibilities for the election, the state is required to reimburse the county for the direct costs associated with ballots sent to preregistrants. The school district's share of the costs of the election in a cost-sharing agreement must be reduced by the amount of the state's reimbursement. The bill takes effect on January 1, 2021, and applies to elections conducted on or after that date. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1243
HB19-1244,2019,RS,Bill,Expand Peace Officer Mental Health Support Program,"Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative James Coleman; Representative Terri Carver; Senator Rhonda Fields; Senator Bob Gardner,Rep. J. Singer; Sen. J. Cooke; Sen. J. Tate,Rep. J. Arndt; Rep. M. Baisley; Rep. K. Becker; Rep. S. Beckman; Rep. A. Benavidez; Rep. S. Bird; Rep. R. Bockenfeld; Rep. J. Buckner; Rep. B. Buentello; Rep. Y. Caraveo; Rep. L. Cutter; Rep. M. Duran; Rep. T. Exum; Rep. M. Froelich; Rep. R. Galindo; Rep. A. Garnett; Rep. T. Geitner; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. S. Humphrey; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. T. Kraft-Tharp; Rep. K. Lewis; Rep. L. Liston; Rep. S. Lontine; Rep. J. McCluskie; Rep. H. McKean; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. R. Pelton; Rep. D. Roberts; Rep. S. Sandridge; Rep. E. Sirota; Rep. M. Snyder; Rep. M. Soper; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. D. Valdez; Rep. K. Van Winkle; Rep. M. Weissman; Rep. P. Will; Rep. J. Wilson; Sen. J. Bridges; Sen. L. Court; Sen. L. Crowder; Sen. J. Danielson; Sen. K. Donovan; Sen. L. Garcia; Sen. D. Hisey; Sen. P. Lundeen; Sen. D. Moreno; Sen. B. Pettersen; Sen. K. Priola; Sen. J. Sonnenberg; Sen. T. Story; Sen. N. Todd; Sen. A. Williams; Sen. F. Winter; Sen. R. Woodward; Sen. R. Zenzinger,Judiciary,Judiciary,"Concerning the peace officers mental health support grant program, and, in connection therewith, allowing certain agencies to apply for grants from the program and expanding the permissible uses of money awarded as grants under the program.","Peace officers - peace officers mental health support grant program - eligible applicants - use of grant money - reports required. Under current law, only county sheriffs' offices and municipal police departments may apply for a grant from the peace officers mental health support grant program (program). The act opens the program to additional ""eligible applicants"", which include other types of law enforcement agencies, a statewide association of police officers and former police officers, and organizations that provide services and programs that promote the mental health wellness of peace officers. The act also specifies new permissible uses of grant money and requires grant recipients to report to the department of local affairs concerning their use of grant money. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1244
HB19-1245,2019,RS,Bill,Affordable Housing Funding From Vendor Fee Changes,Fiscal Policy & Taxes; Housing,Introduced; Passed; Became Law,Representative Mike Weissman; Senator Julie Gonzales; Senator Mike Foote,,Rep. J. Arndt; Rep. K. Becker; Rep. S. Bird; Rep. J. Buckner; Rep. B. Buentello; Rep. Y. Caraveo; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. T. Exum; Rep. R. Galindo; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. J. McCluskie; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. J. Singer; Rep. E. Sirota; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Sen. L. Crowder; Sen. J. Ginal; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. T. Story; Sen. F. Winter,Finance,Finance,"Concerning an increase in affordable housing funding from increased state sales tax revenue that results from a modification to the state sales tax vendor fee, and, in connection therewith, enacting the ""Affordable Housing Act of 2019"" and making an appropriation.","Vendor fee rate increase - use of increased funds for affordable housing grants and loans. Beginning January 1, 2020, the act increases the vendor fee, which is an amount that a retailer is permitted to retain for its expenses incurred in collecting and remitting the state sales tax, from 3% to 4%, subject to a $1,000 monthly cap. This limit applies regardless of the number of the retailer's locations, and a vendor with multiple locations is required to register all locations under one account with the department of revenue. The state treasurer is annually required to credit an amount equal to the increase in sales taxes attributable to the vendor fee changes, minus a specified amount, to the housing development grant fund, which the division of housing in the department of local affairs (division) uses to make grants and loans to improve, preserve, or expand the supply of affordable housing in the state. The division is required to annually award at least 1/3 of this money for affordable housing projects for households whose annual income is less than or equal to 30% of the area median income. The increase in sales taxes attributable to the vendor fee changes that result from the act are excluded from the definition of ""state sales tax increment revenue"" for purposes of the ""Colorado Regional Tourism Act"" so that the increase is payable to the state and not an applicable financing entity. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1245
HB19-1246,2019,RS,Bill,Local Government Regulation Of Food Trucks,Local Government,Introduced; Passed; Became Law,Representative Kevin Van Winkle; Representative Tracy Kraft-Tharp; Senator John Cooke; Senator Dominick Moreno,,Rep. J. Arndt; Rep. M. Baisley; Rep. K. Becker; Rep. S. Beckman; Rep. R. Bockenfeld; Rep. M. Catlin; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. A. Garnett; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. S. Humphrey; Rep. L. Liston; Rep. S. Lontine; Rep. H. McKean; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. J. Rich; Rep. M. Snyder; Rep. B. Titone; Rep. A. Valdez; Rep. D. Williams; Sen. J. Bridges; Sen. L. Court; Sen. L. Crowder; Sen. L. Garcia; Sen. J. Gonzales; Sen. O. Hill; Sen. C. Holbert; Sen. P. Lundeen; Sen. B. Rankin; Sen. R. Scott; Sen. J. Smallwood; Sen. T. Story; Sen. J. Tate; Sen. N. Todd; Sen. F. Winter; Sen. R. Woodward,Transportation & Local Government,Local Government,Concerning the regulation of food truck businesses by local governments.,"Regulation of food trucks - study. The act recognizes that food trucks are a fast-growing part of the Colorado economy, and that because food trucks are inherently mobile and operate in multiple locations, the regulation of food trucks at the local level creates unique issues requiring further study. State and regional organizations representing local government may study the regulation of food trucks to identify areas of duplicate or conflicting regulation. The organizations may report to the business affairs and labor committee of the house and the business, labor, and technology committee of the senate on any findings or recommendations, including recommendations for future legislative solutions, by November 1, 2019. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1246
HB19-1247,2019,RS,Bill,Study Agricultural Applications For Blockchain,Agriculture; Business & Economic Development; Public Health; Telecommunications & Information Technology,Introduced; Passed; Became Law,Representative Donald Valdez; Representative Marc Catlin; Senator Kerry Donovan; Senator Don Coram,,Rep. J. Arndt; Rep. K. Becker; Rep. S. Bird; Rep. J. Buckner; Rep. B. Buentello; Rep. M. Duran; Rep. D. Esgar; Rep. L. Herod; Rep. S. Jaquez Lewis; Rep. J. McCluskie; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. R. Pelton; Rep. D. Roberts; Rep. M. Soper; Rep. B. Titone; Rep. A. Valdez; Rep. P. Will; Sen. J. Sonnenberg,Rural Affairs & Agriculture,Agriculture & Natural Resources,Concerning a study by the commissioner of agriculture on the potential applications for blockchain technology in agricultural operations.,"Blockchain technology - study of potential agricultural applications - creation of advisory group - report to general assembly. The act directs the commissioner of agriculture to convene an advisory group to study the potential applications for blockchain technology in agricultural operations and to report to the general assembly by January 15, 2020, with its findings and recommendations for legislation, if any, contingent on the commissioner's receipt of sufficient money through gifts, grants, and donations to fund the study and report. The advisory group is subject to repeal on July 1, 2020. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1247
HB19-1248,2019,RS,Bill,Lobbyist Transparency Act,Elections & Redistricting; State Government,Introduced; Passed; Became Law,Representative Mike Weissman; Representative Lisa Cutter; Senator Mike Foote,,Rep. J. Arndt; Rep. K. Becker; Rep. J. Buckner; Rep. Y. Caraveo; Rep. C. deGruy Kennedy; Rep. M. Froelich; Rep. R. Galindo; Rep. S. Gonzales-Gutierrez; Rep. E. Hooton; Rep. C. Kipp; Rep. S. Lontine; Rep. D. Michaelson Jenet; Rep. D. Roberts; Rep. S. Sandridge; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. K. Tipper; Rep. B. Titone; Sen. J. Bridges; Sen. L. Court; Sen. K. Donovan; Sen. S. Fenberg; Sen. L. Garcia; Sen. J. Gonzales; Sen. R. Rodriguez; Sen. N. Todd,"State, Veterans, & Military Affairs","State, Veterans, & Military Affairs","Concerning measures to promote transparency about the activities of persons lobbying state government officials, and, in connection therewith, making an appropriation.","Regulation of lobbyists - clarification of term ""client"" - heightened disclosure requirements - secretary of state to convene working group to consider upgrades to electronic filing system used by lobbyists - appropriation. The act clarifies that the term ""client"" used in connection with statutory provisions regulating lobbyists means the person who employs or retains the professional services of one or more lobbyists to undertake lobbying on behalf of that person. The act also clarifies that a professional lobbyist is not, for purposes of the statute, a client of either a lobbying firm or any other person that employs or retains one or more professional lobbyists to undertake lobbying on behalf of one or more clients. The act clarifies that existing provisions that require heightened disclosure when a lobbyist enters into an agreement to engage in lobbying apply when the general assembly is in regular or special session. In addition to any other disclosure, during the period that the general assembly is in regular or special session, the act also requires a professional lobbyist to notify the secretary of state (secretary) by means of the electronic filing system within 72 hours after: The lobbyist agrees to undertake lobbying in connection with new legislation, standards, rules, or rates for either a new or existing client of the lobbyist; or The lobbyist takes a new position on a new or existing bill for a new or existing client of the lobbyist. During this period, where the lobbyist agrees to undertake lobbying in connection with new or existing legislation for either a new or existing client, the disclosure required by the act includes the bill number of the legislation at issue and whether the lobbyist's client is supporting, opposing, amending, or monitoring the legislation at the time the lobbyist agrees to undertake lobbying in connection with the legislation or takes a new position. The act also states that an attorney who is a professional lobbyist may not decline to disclose his or her lobbying as such lobbying is required to be disclosed on the grounds that the lobbying is protected against disclosure as confidential matters between an attorney and a client. In connection with any requirement under existing law to disclose the identity of a client, a professional lobbyist who is a natural person and who is employed or retained by a lobbying firm or any other firm or entity may disclose the name of the lobbying firm or other person or entity by means of which, or under the name of which, a professional lobbyist does business, but to satisfy such disclosure requirement the lobbyist is also required to disclose the name of the client who employs or retains the professional services of the lobbyist, or a lobbying firm or any other person or entity that employs or retains the lobbyist, to undertake lobbying on its behalf. The act also requires the secretary to convene a working group to consider upgrades to the electronic filing system used by lobbyists to file their disclosure reports. The act specifies the mission of the working group and requirements affecting its organization and membership. The working group is required to report its conclusions to the general assembly. For the 2019-20 state fiscal year, the act appropriates $38,160 to the department of state from the department of state cash fund for use by the information technology division. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1248
HB19-1249,2019,RS,Bill,Safety And Accountability In School Contracts,Education & School Finance (Pre & K-12),Introduced; Lost,Representative Rochelle Galindo; Representative Emily Sirota; Senator Jessie Danielson,Rep. J. Buckner; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. T. Exum; Rep. S. Gonzales-Gutierrez; Rep. L. Herod; Rep. S. Jaquez Lewis; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. A. Valdez; Rep. M. Weissman,,Education,,Concerning the satisfaction of specified requirements to ensure accountability before a school district may enter into a professional services contract with a third-party contractor.,"Beginning October 1, 2019, before entering into a professional services contract with personnel costs of $200,000 or more, school districts are required to: Conduct a cost-benefit analysis of contracting for the services rather than using district personnel to perform the services, to be completed prior to making a recommendation to contract for services; Hold at least one public hearing conducted by the school district prior to soliciting bids to provide professional services and before entering into a contract for professional services; Allow competitive bidding for the contract; Review of all bids in a regularly scheduled school board meeting, unless a special meeting is authorized; and Provide an opportunity for affected employees to counter the competitive bid. The bill defines the types of professional services to which the contract requirements apply and excludes educational services and professional services procured in the normal course of business for school construction. The contract requirements do not apply to a small rural school district, board of cooperative services, time-limited contract that the school district enters into because of an emergency, or the renewal of an existing contract entered into before October 1, 2019. The bill also requires a contractor for a contract in any dollar amount to provide proof of liability insurance equivalent in amount and scope with that provided by the school district for the contracting activity. Further, a school district shall not enter into a contract for professional services with a contractor that has committed unfair labor practices within the 5 years preceding the date that bids are solicited. In addition, the school district shall not enter into a contract that takes effect prior to the expiration of an existing collective bargaining agreement concerning the employees impacted by the new contract. The contractor may offer available employee positions to the existing employees. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1249
HB19-1250,2019,RS,Bill,Sexual Assault While In Custody Or Detained,"Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Leslie Herod; Senator Jessie Danielson,,Rep. J. Arndt; Rep. K. Becker; Rep. A. Benavidez; Rep. S. Bird; Rep. J. Buckner; Rep. B. Buentello; Rep. Y. Caraveo; Rep. J. Coleman; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. R. Galindo; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. C. Hansen; Rep. E. Hooton; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. S. Sandridge; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. M. Weissman; Sen. J. Bridges; Sen. L. Garcia; Sen. B. Gardner; Sen. O. Hill; Sen. C. Holbert; Sen. P. Lundeen; Sen. D. Moreno; Sen. B. Pettersen; Sen. K. Priola; Sen. J. Smallwood; Sen. T. Story; Sen. J. Tate; Sen. N. Todd; Sen. F. Winter; Sen. R. Woodward,Judiciary,Judiciary,"Concerning sex offenses committed by a peace officer, and, in connection therewith, making an appropriation.","Unlawful sexual conduct by a peace officer - new offense - sex offender registration required - appropriation - applicability. The act creates the offense of unlawful sexual conduct by a peace officer. A peace officer commits the offense when he or she knowingly engages in sexual contact, sexual intrusion, or sexual penetration under any of the following circumstances: When the peace officer encounters the victim for the purpose of law enforcement or in the performance of the officer's duties; When the peace officer knows that the victim is, or causes the victim to believe that he or she is, the subject of an active investigation, and the peace officer uses that knowledge to further the sexual contact, intrusion, or penetration; or In furtherance of sexual contact, intrusion, or penetration, the peace officer makes any show of real or apparent authority. Unlawful sexual conduct by a peace officer is a class 4 felony when the offense is committed by sexual contact and is a class 3 felony when the offense is committed by sexual intrusion or sexual penetration. An offender convicted of unlawful sexual conduct by a peace officer is required to register as a sex offender. An offender convicted of class 3 felony unlawful sexual conduct by a peace officer is subject to lifetime supervision. To comply with the statutorily required 5-year prison appropriation, the act appropriates: For the 2019-20 state fiscal year, $178,471 from the capital construction fund to the corrections expansion reserve fund; For the 2020-21 state fiscal year, $39,701 to the department of corrections from the general fund; For the 2021-22 state fiscal year, $43,916 to the department of corrections from the general fund; For the 2022-23 state fiscal year, $43,311 to the department of corrections from the general fund; For the 2023-24 state fiscal year, $41,491 to the department of corrections from the general fund. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1250
HB19-1251,2019,RS,Bill,Age Of Marriage And Emancipation Procedure,Children & Domestic Matters; Courts & Judicial,Introduced; Lost,Representative Chris Hansen; Representative Lois Landgraf,Rep. Y. Caraveo; Rep. T. Carver; Rep. E. Hooton; Rep. A. Valdez,,"State, Veterans, & Military Affairs",,"Concerning only permitting the marriage of minors who are emancipated through a Colorado court emancipation procedure, and, in connection therewith, increasing the age of marriage to eighteen years of age unless the minor is emancipated and creating a statutory emancipation procedure.","The bill permits the issuance of a marriage license only to a person who is 18 years of age, unless the person is at least 16.5 years of age and emancipated through a court procedure. The bill creates a statutory procedure for the emancipation of minors. The court may issue an order for emancipation if the minor has attained 16.5 years of age at the time the order becomes effective, the order is in the minor's best interests, and the court determines that the minor has met the statutory requirements for emancipation, including but not limited to the ability to support himself or herself and to manage his or her own affairs. The court shall provide a minor with information about rights and responsibilities of emancipation and alternatives to emancipation and shall appoint an attorney to serve as guardian ad litem for the minor to investigate and report on the statutory criteria and the minor's best interests. The bill includes provisions relating to who may file a petition for an order of emancipation, the contents of the petition, and the hearing procedure and necessary court findings. As a result of the statutory procedure, an emancipated minor is considered to be 18 years of age and shall have all of the rights and responsibilities of a person who is 18 years of age; except that an emancipated minor is still subject to age restrictions relating to voting and possession of tobacco products. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1251
HB19-1252,2019,RS,Bill,College Credit For Work Experience,Higher Education,Introduced; Lost,Representative Tim Geitner; Representative Barbara McLachlan; Senator Paul Lundeen; Senator Jeff Bridges,,,Education,,Concerning a statewide plan for awarding college credit for work-related experience.,"The bill requires the council created and existing pursuant to section 23-1-108.5 (council) to implement a plan for determining and awarding academic credit for postsecondary education based on past and present work-related experience. As a part of the plan, the council must also determine how academic credit for postsecondary education will transfer to the extent possible from career and technical education programs and technical certificate programs to state public 2-year and 4-year institutions of higher education. The council must consult with representatives from state institutions of higher education, representatives of the Colorado work force development council, and representatives from growing industries in implementing the plan. The bill requires state institutions of higher education to develop plans to evaluate whether postsecondary education was acquired by work experience and to accept and transfer academic credit awarded for work-related experience as courses with guaranteed-transfer designation or as a part of a statewide articulation agreement. The bill supplements Colorado's student bill of rights to include a provision declaring that the council shall implement a plan to award academic credit for past and present work-related experience. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB19-1252
HB19-1253,2019,RS,Bill,Living Organ Donor Insurance,Insurance,Introduced; Passed; Became Law,Representative Lois Landgraf; Representative Janet Buckner; Senator Dennis Hisey; Senator Julie Gonzales,,Rep. J. Arndt; Rep. K. Becker; Rep. S. Bird; Rep. R. Bockenfeld; Rep. B. Buentello; Rep. Y. Caraveo; Rep. M. Catlin; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. R. Galindo; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. C. Hansen; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. C. Kipp; Rep. T. Kraft-Tharp; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Roberts; Rep. J. Singer; Rep. M. Snyder; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. P. Will; Rep. J. Wilson; Sen. J. Bridges; Sen. L. Court; Sen. L. Crowder; Sen. J. Danielson; Sen. R. Fields; Sen. L. Garcia; Sen. B. Gardner; Sen. J. Ginal; Sen. P. Lee; Sen. D. Moreno; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. J. Tate; Sen. N. Todd; Sen. R. Woodward,Health & Insurance,Health & Human Services,Concerning a prohibition on discrimination against a living organ donor in certain insurance policies.,"Living organ donors - discrimination prohibited - duty to make information available to the public. The act: Prohibits a person who offers life insurance, disability income insurance, health insurance, or long-term care insurance from discriminating against a person based solely on the person's status as a living organ donor; Requires the division of insurance (division) to provide information to the public on a living organ donor's access to insurance; and Requires the division and the department of public health and environment to make materials related to live organ donation available to the public if the materials are from a recognized organ donation organization. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1253
HB19-1254,2019,RS,Bill,Notice Requirements Employees Sharing Gratuities,Business & Economic Development; Labor & Employment,Introduced; Passed; Became Law,Representative Barbara McLachlan; Representative Kevin Van Winkle; Senator Rhonda Fields; Senator Kevin Priola,,Rep. J. Melton; Rep. J. Singer; Rep. E. Sirota; Sen. L. Court; Sen. D. Moreno; Sen. B. Pettersen; Sen. R. Rodriguez; Sen. F. Winter,Business Affairs & Labor,"Business, Labor, & Technology",Concerning the notice requirements of employers with regard to the sharing of gratuities.,"Employees - sharing gratuities - notice requirements. The act repeals a provision that requires employers with employees who share gratuities to post a specific sign in a conspicuous place and substitutes a requirement to notify each patron in writing, such as on the menu, table, or receipt. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1254
HB19-1255,2019,RS,Bill,Mesa Verde National Park License Plate,Transportation & Motor Vehicles; Natural Resources & Environment,Introduced; Passed; Became Law,Representative Chris Hansen; Representative Marc Catlin; Senator Don Coram; Senator Rachel Zenzinger,,Rep. J. Arndt; Rep. K. Becker; Rep. M. Duran; Rep. L. Herod; Rep. E. Hooton; Rep. C. Kipp; Rep. B. McLachlan; Rep. M. Snyder; Rep. B. Titone; Rep. D. Valdez; Rep. M. Weissman; Sen. J. Bridges; Sen. L. Crowder; Sen. S. Fenberg; Sen. L. Garcia; Sen. J. Ginal; Sen. K. Priola; Sen. T. Story; Sen. J. Tate; Sen. N. Todd; Sen. A. Williams; Sen. F. Winter,Energy & Environment,Finance,Concerning the creation of a Mesa Verde National Park license plate.,"Registration - special license plates - Mesa Verde National Park. The act creates the Mesa Verde National Park license plate. To be issued the plate, an applicant must pay 2 one-time $25 fees and make a donation to a nonprofit organization selected by the department of revenue. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1255
HB19-1256,2019,RS,Bill,Electronic Filing Of Certain Taxes,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Matt Gray; Representative Marc Snyder; Senator Nancy Todd,,Rep. T. Exum; Rep. K. Tipper; Sen. L. Court; Sen. L. Crowder; Sen. D. Moreno,Business Affairs & Labor,"Business, Labor, & Technology",Concerning electronic filing of certain taxes.,"Returns - electronic filing and payment. The act requires taxpayers, not including individual income taxpayers, to both file tax returns and pay amounts due for specified taxes electronically. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB19-1256
