bill_number,session,session_type,chamber,action_date,action,order
HB21-1201,2021,RS,House,2021-04-08,House Committee on Finance Refer Amended to Appropriations,3
HB21-1201,2021,RS,House,2021-04-28,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB21-1201,2021,RS,House,2021-04-28,House Second Reading Special Order - Passed with Amendments - Committee,5
HB21-1201,2021,RS,House,2021-05-03,House Third Reading Laid Over Daily - No Amendments,6
HB21-1201,2021,RS,House,2021-05-03,House Third Reading Passed - No Amendments,7
HB21-1201,2021,RS,Senate,2021-05-03,Introduced In Senate - Assigned to Finance,8
HB21-1201,2021,RS,Senate,2021-05-12,Senate Committee on Finance Refer Unamended to Appropriations,9
HB21-1201,2021,RS,Senate,2021-05-21,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,10
HB21-1201,2021,RS,Senate,2021-05-21,Senate Second Reading Special Order - Passed - No Amendments,11
HB21-1201,2021,RS,Senate,2021-05-24,Senate Third Reading Passed - No Amendments,12
HB21-1201,2021,RS,Senate,2021-06-21,Signed by the President of the Senate,13
HB21-1201,2021,RS,House,2021-06-21,Signed by the Speaker of the House,14
HB21-1201,2021,RS,Governor,2021-06-21,Sent to the Governor,15
HB21-1201,2021,RS,Governor,2021-06-30,Governor Signed,16
HB21-1202,2021,RS,House,2021-03-04,Introduced In House - Assigned to Health & Insurance,1
HB21-1202,2021,RS,House,2021-03-31,House Committee on Health & Insurance Postpone Indefinitely,2
HB21-1203,2021,RS,House,2021-03-04,Introduced In House - Assigned to Finance,1
HB21-1203,2021,RS,House,2021-03-22,House Committee on Finance Postpone Indefinitely,2
HB21-1204,2021,RS,House,2021-03-04,Introduced In House - Assigned to Business Affairs & Labor,1
HB21-1204,2021,RS,House,2021-03-17,House Committee on Business Affairs & Labor Refer Unamended to House Committee of the Whole,2
HB21-1204,2021,RS,House,2021-03-19,House Second Reading Passed - No Amendments,3
HB21-1204,2021,RS,House,2021-03-22,House Third Reading Passed - No Amendments,4
HB21-1204,2021,RS,Senate,2021-03-25,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB21-1204,2021,RS,Senate,2021-04-12,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
HB21-1204,2021,RS,Senate,2021-04-15,Senate Second Reading Passed - No Amendments,7
HB21-1204,2021,RS,Senate,2021-04-16,Senate Third Reading Passed - No Amendments,8
HB21-1204,2021,RS,House,2021-04-26,Signed by the Speaker of the House,9
HB21-1204,2021,RS,Senate,2021-04-26,Signed by the President of the Senate,10
HB21-1204,2021,RS,Governor,2021-04-26,Sent to the Governor,11
HB21-1204,2021,RS,Governor,2021-04-29,Governor Signed,12
HB21-1205,2021,RS,House,2021-03-04,Introduced In House - Assigned to Energy & Environment,1
HB21-1205,2021,RS,House,2021-03-24,House Committee on Energy & Environment Postpone Indefinitely,2
HB21-1206,2021,RS,House,2021-03-04,Introduced In House - Assigned to Health & Insurance,1
HB21-1206,2021,RS,House,2021-04-06,House Committee on Health & Insurance Refer Amended to Appropriations,2
HB21-1206,2021,RS,House,2021-04-23,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB21-1206,2021,RS,House,2021-04-23,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB21-1206,2021,RS,House,2021-04-26,House Third Reading Passed - No Amendments,5
HB21-1206,2021,RS,Senate,2021-04-27,Introduced In Senate - Assigned to Health & Human Services,6
HB21-1206,2021,RS,Senate,2021-05-12,Senate Committee on Health & Human Services Refer Amended to Appropriations,7
HB21-1206,2021,RS,Senate,2021-05-21,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB21-1206,2021,RS,Senate,2021-05-21,Senate Second Reading Special Order - Passed with Amendments - Committee,9
HB21-1206,2021,RS,Senate,2021-05-24,Senate Third Reading Passed - No Amendments,10
HB21-1206,2021,RS,House,2021-05-25,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB21-1206,2021,RS,House,2021-06-07,House Considered Senate Amendments - Result was to Concur - Repass,12
HB21-1206,2021,RS,Senate,2021-06-16,Signed by the President of the Senate,13
HB21-1206,2021,RS,House,2021-06-16,Signed by the Speaker of the House,14
HB21-1206,2021,RS,Governor,2021-06-17,Sent to the Governor,15
HB21-1206,2021,RS,Governor,2021-06-29,Governor Signed,16
HB21-1207,2021,RS,House,2021-03-04,Introduced In House - Assigned to Business Affairs & Labor,1
HB21-1207,2021,RS,House,2021-04-01,House Committee on Business Affairs & Labor Refer Amended to House Committee of the Whole,2
HB21-1207,2021,RS,House,2021-04-07,"House Second Reading Passed with Amendments - Committee, Floor",3
HB21-1207,2021,RS,House,2021-04-08,House Third Reading Passed - No Amendments,4
HB21-1207,2021,RS,Senate,2021-04-09,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB21-1207,2021,RS,Senate,2021-04-21,"Senate Committee on Business, Labor, & Technology Refer Unamended to Senate Committee of the Whole",6
HB21-1207,2021,RS,Senate,2021-04-26,Senate Second Reading Passed - No Amendments,7
HB21-1207,2021,RS,Senate,2021-04-27,Senate Third Reading Passed with Amendments - Floor,8
HB21-1207,2021,RS,House,2021-04-28,House Considered Senate Amendments - Result was to Laid Over Daily,9
HB21-1207,2021,RS,House,2021-04-29,House Considered Senate Amendments - Result was to Concur - Repass,10
HB21-1207,2021,RS,Senate,2021-05-11,Signed by the President of the Senate,11
HB21-1207,2021,RS,House,2021-05-11,Signed by the Speaker of the House,12
HB21-1207,2021,RS,Governor,2021-05-11,Sent to the Governor,13
HB21-1207,2021,RS,Governor,2021-05-17,Governor Signed,14
HB21-1208,2021,RS,House,2021-03-05,Introduced In House - Assigned to Energy & Environment + Finance,1
HB21-1208,2021,RS,House,2021-03-18,House Committee on Energy & Environment Refer Amended to Finance,2
HB21-1208,2021,RS,House,2021-04-05,House Committee on Finance Refer Amended to Appropriations,3
HB21-1208,2021,RS,House,2021-05-11,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB21-1208,2021,RS,House,2021-05-11,House Second Reading Laid Over Daily - No Amendments,5
HB21-1208,2021,RS,House,2021-05-12,House Second Reading Passed with Amendments - Committee,6
HB21-1208,2021,RS,House,2021-05-13,House Third Reading Passed - No Amendments,7
HB21-1208,2021,RS,Senate,2021-05-13,Introduced In Senate - Assigned to Finance,8
HB21-1208,2021,RS,Senate,2021-05-24,Senate Committee on Finance Refer Amended to Appropriations,9
HB21-1208,2021,RS,Senate,2021-05-28,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,10
HB21-1208,2021,RS,Senate,2021-05-28,Senate Second Reading Special Order - Passed with Amendments - Committee,11
HB21-1208,2021,RS,Senate,2021-06-01,Senate Third Reading Passed - No Amendments,12
HB21-1208,2021,RS,House,2021-06-02,House Considered Senate Amendments - Result was to Laid Over Daily,13
HB21-1208,2021,RS,House,2021-06-07,House Considered Senate Amendments - Result was to Concur - Repass,14
HB21-1208,2021,RS,Senate,2021-06-16,Signed by the President of the Senate,15
HB21-1208,2021,RS,House,2021-06-16,Signed by the Speaker of the House,16
HB21-1208,2021,RS,Governor,2021-06-17,Sent to the Governor,17
HB21-1208,2021,RS,Governor,2021-07-06,Governor Signed,18
HB21-1209,2021,RS,House,2021-03-05,Introduced In House - Assigned to Judiciary,1
HB21-1209,2021,RS,House,2021-03-30,House Committee on Judiciary Refer Amended to Appropriations,2
HB21-1209,2021,RS,House,2021-05-14,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB21-1209,2021,RS,House,2021-05-18,House Second Reading Laid Over Daily - No Amendments,4
HB21-1209,2021,RS,House,2021-05-21,House Second Reading Special Order - Laid Over Daily - No Amendments,5
HB21-1209,2021,RS,House,2021-05-22,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",6
HB21-1209,2021,RS,House,2021-05-24,House Third Reading Laid Over Daily - No Amendments,7
HB21-1209,2021,RS,House,2021-05-25,House Third Reading Passed - No Amendments,8
HB21-1209,2021,RS,Senate,2021-05-25,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",9
HB21-1209,2021,RS,Senate,2021-05-26,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Appropriations",10
HB21-1209,2021,RS,Senate,2021-06-03,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,11
HB21-1209,2021,RS,Senate,2021-06-03,Senate Second Reading Special Order - Passed - No Amendments,12
HB21-1209,2021,RS,Senate,2021-06-04,Senate Third Reading Passed with Amendments - Floor,13
HB21-1209,2021,RS,Senate,2021-06-07,Senate Third Reading Reconsidered - No Amendments,14
HB21-1209,2021,RS,House,2021-06-08,House Considered Senate Amendments - Result was to Concur - Repass,15
HB21-1209,2021,RS,Senate,2021-06-16,Signed by the President of the Senate,16
HB21-1209,2021,RS,House,2021-06-16,Signed by the Speaker of the House,17
HB21-1209,2021,RS,Governor,2021-06-17,Sent to the Governor,18
HB21-1209,2021,RS,Governor,2021-07-06,Governor Signed,19
HB21-1210,2021,RS,House,2021-03-05,Introduced In House - Assigned to Education,1
HB21-1210,2021,RS,House,2021-04-07,House Committee on Education Postpone Indefinitely,2
HB21-1211,2021,RS,House,2021-03-05,Introduced In House - Assigned to Judiciary,1
HB21-1211,2021,RS,House,2021-04-06,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB21-1211,2021,RS,House,2021-04-09,"House Second Reading Passed with Amendments - Committee, Floor",3
HB21-1211,2021,RS,House,2021-04-12,House Third Reading Passed - No Amendments,4
HB21-1211,2021,RS,Senate,2021-04-15,Introduced In Senate - Assigned to Judiciary,5
HB21-1211,2021,RS,Senate,2021-05-06,Senate Committee on Judiciary Refer Amended to Senate Committee of the Whole,6
HB21-1211,2021,RS,Senate,2021-05-11,Senate Second Reading Laid Over Daily - No Amendments,7
HB21-1211,2021,RS,Senate,2021-05-12,"Senate Second Reading Passed with Amendments - Committee, Floor",8
HB21-1211,2021,RS,Senate,2021-05-13,Senate Third Reading Passed with Amendments - Floor,9
HB21-1211,2021,RS,House,2021-05-14,House Considered Senate Amendments - Result was to Laid Over Daily,10
HB21-1211,2021,RS,House,2021-05-21,House Considered Senate Amendments - Result was to Concur - Repass,11
HB21-1211,2021,RS,Senate,2021-06-21,Signed by the President of the Senate,12
HB21-1211,2021,RS,House,2021-06-21,Signed by the Speaker of the House,13
HB21-1211,2021,RS,Governor,2021-06-21,Sent to the Governor,14
HB21-1211,2021,RS,Governor,2021-06-24,Governor Signed,15
HB21-1212,2021,RS,House,2021-03-05,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs",1
HB21-1212,2021,RS,House,2021-04-05,"House Committee on State, Civic, Military, & Veterans Affairs Refer Amended to House Committee of the Whole",2
HB21-1212,2021,RS,House,2021-04-08,House Second Reading Passed with Amendments - Committee,3
HB21-1212,2021,RS,House,2021-04-09,House Third Reading Passed - No Amendments,4
HB21-1212,2021,RS,Senate,2021-04-14,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB21-1212,2021,RS,Senate,2021-04-27,"Senate Committee on State, Veterans, & Military Affairs Refer Unamended to Senate Committee of the Whole",6
HB21-1212,2021,RS,Senate,2021-04-30,Senate Second Reading Passed - No Amendments,7
HB21-1212,2021,RS,Senate,2021-05-03,Senate Third Reading Passed - No Amendments,8
HB21-1212,2021,RS,House,2021-05-14,Signed by the Speaker of the House,9
HB21-1212,2021,RS,Senate,2021-05-14,Signed by the President of the Senate,10
HB21-1212,2021,RS,Governor,2021-05-14,Sent to the Governor,11
HB21-1212,2021,RS,Governor,2021-05-24,Governor Signed,12
HB21-1213,2021,RS,House,2021-03-05,"Introduced In House - Assigned to State, Civic, Military, & Veterans Affairs + Finance",1
HB21-1213,2021,RS,House,2021-03-22,"House Committee on State, Civic, Military, & Veterans Affairs Postpone Indefinitely",2
HB21-1214,2021,RS,House,2021-03-05,Introduced In House - Assigned to Judiciary,1
HB21-1214,2021,RS,House,2021-04-20,House Committee on Judiciary Refer Amended to Finance,2
HB21-1214,2021,RS,House,2021-04-29,House Committee on Finance Refer Unamended to Appropriations,3
HB21-1214,2021,RS,House,2021-05-07,House Committee on Appropriations Refer Amended to House Committee of the Whole,4
HB21-1214,2021,RS,House,2021-05-07,House Second Reading Laid Over Daily - No Amendments,5
HB21-1214,2021,RS,House,2021-05-10,"House Second Reading Passed with Amendments - Committee, Floor",6
HB21-1214,2021,RS,House,2021-05-11,House Third Reading Passed with Amendments - Floor,7
HB21-1214,2021,RS,Senate,2021-05-12,Introduced In Senate - Assigned to Finance,8
HB21-1214,2021,RS,Senate,2021-05-19,Senate Committee on Finance Refer Unamended to Appropriations,9
HB21-1214,2021,RS,Senate,2021-05-24,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,10
HB21-1214,2021,RS,Senate,2021-05-26,Senate Second Reading Passed - No Amendments,11
HB21-1214,2021,RS,Senate,2021-05-27,Senate Third Reading Passed - No Amendments,12
HB21-1214,2021,RS,Senate,2021-06-21,Signed by the President of the Senate,13
HB21-1214,2021,RS,House,2021-06-21,Signed by the Speaker of the House,14
HB21-1214,2021,RS,Governor,2021-06-21,Sent to the Governor,15
HB21-1214,2021,RS,Governor,2021-07-06,Governor Signed,16
HB21-1215,2021,RS,House,2021-03-05,Introduced In House - Assigned to Judiciary,1
HB21-1215,2021,RS,House,2021-04-28,House Committee on Judiciary Refer Amended to Appropriations,2
HB21-1215,2021,RS,House,2021-05-07,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB21-1215,2021,RS,House,2021-05-11,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB21-1215,2021,RS,House,2021-05-12,House Third Reading Passed - No Amendments,5
HB21-1215,2021,RS,Senate,2021-05-13,Introduced In Senate - Assigned to Judiciary,6
HB21-1215,2021,RS,Senate,2021-05-20,Senate Committee on Judiciary Refer Amended to Appropriations,7
HB21-1215,2021,RS,Senate,2021-05-28,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,8
HB21-1215,2021,RS,Senate,2021-05-28,Senate Second Reading Special Order - Passed with Amendments - Committee,9
HB21-1215,2021,RS,Senate,2021-06-01,Senate Third Reading Passed - No Amendments,10
HB21-1215,2021,RS,House,2021-06-02,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB21-1215,2021,RS,House,2021-06-07,House Considered Senate Amendments - Result was to Concur - Repass,12
HB21-1215,2021,RS,Senate,2021-06-11,Signed by the President of the Senate,13
HB21-1215,2021,RS,House,2021-06-11,Signed by the Speaker of the House,14
HB21-1215,2021,RS,Governor,2021-06-11,Sent to the Governor,15
HB21-1215,2021,RS,Governor,2021-06-17,Governor Signed,16
HB21-1216,2021,RS,House,2021-03-05,Introduced In House - Assigned to Business Affairs & Labor,1
HB21-1216,2021,RS,House,2021-03-31,House Committee on Business Affairs & Labor Refer Unamended to House Committee of the Whole,2
HB21-1216,2021,RS,House,2021-04-05,House Second Reading Passed - No Amendments,3
HB21-1216,2021,RS,House,2021-04-06,House Third Reading Passed - No Amendments,4
HB21-1216,2021,RS,Senate,2021-04-07,Introduced In Senate - Assigned to Finance,5
HB21-1216,2021,RS,Senate,2021-05-12,"Senate Committee on Finance Refer Unamended to Business, Labor, & Technology",6
HB21-1216,2021,RS,Senate,2021-05-26,"Senate Committee on Business, Labor, & Technology Refer Amended to Senate Committee of the Whole",7
HB21-1216,2021,RS,Senate,2021-05-28,Senate Second Reading Special Order - Laid Over Daily - No Amendments,8
HB21-1216,2021,RS,Senate,2021-06-01,Senate Second Reading Laid Over Daily - No Amendments,9
HB21-1216,2021,RS,Senate,2021-06-03,Senate Second Reading Passed with Amendments - Floor,10
HB21-1216,2021,RS,Senate,2021-06-04,Senate Third Reading Passed - No Amendments,11
HB21-1216,2021,RS,Senate,2021-06-04,Senate Third Reading Reconsidered - No Amendments,12
HB21-1216,2021,RS,Senate,2021-06-04,Senate Third Reading Passed with Amendments - Floor,13
HB21-1216,2021,RS,House,2021-06-07,House Considered Senate Amendments - Result was to Laid Over Daily,14
HB21-1216,2021,RS,House,2021-06-08,House Considered Senate Amendments - Result was to Concur - Repass,15
HB21-1216,2021,RS,Senate,2021-06-22,Signed by the President of the Senate,16
HB21-1216,2021,RS,House,2021-06-22,Signed by the Speaker of the House,17
HB21-1216,2021,RS,Governor,2021-06-22,Sent to the Governor,18
HB21-1216,2021,RS,Governor,2021-06-23,Governor Signed,19
HB21-1217,2021,RS,House,2021-03-05,Introduced In House - Assigned to Education,1
HB21-1217,2021,RS,House,2021-04-08,House Committee on Education Refer Amended to House Committee of the Whole,2
HB21-1217,2021,RS,House,2021-04-13,House Second Reading Laid Over Daily - No Amendments,3
HB21-1217,2021,RS,House,2021-04-15,House Second Reading Passed with Amendments - Committee,4
HB21-1217,2021,RS,House,2021-04-16,House Third Reading Laid Over Daily - No Amendments,5
HB21-1217,2021,RS,House,2021-04-19,House Third Reading Passed - No Amendments,6
HB21-1217,2021,RS,Senate,2021-04-20,Introduced In Senate - Assigned to Education,7
HB21-1217,2021,RS,Senate,2021-04-29,Senate Committee on Education Refer Amended - Consent Calendar to Senate Committee of the Whole,8
HB21-1217,2021,RS,Senate,2021-05-04,"Senate Second Reading Passed with Amendments - Committee, Floor",9
HB21-1217,2021,RS,Senate,2021-05-05,Senate Third Reading Passed - No Amendments,10
HB21-1217,2021,RS,House,2021-05-06,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB21-1217,2021,RS,House,2021-05-07,House Considered Senate Amendments - Result was to Concur - Repass,12
HB21-1217,2021,RS,House,2021-05-19,Signed by the Speaker of the House,13
HB21-1217,2021,RS,Senate,2021-05-19,Signed by the President of the Senate,14
HB21-1217,2021,RS,Governor,2021-05-21,Sent to the Governor,15
HB21-1217,2021,RS,Governor,2021-05-28,Governor Signed,16
HB21-1218,2021,RS,House,2021-03-11,Introduced In House - Assigned to Finance,1
HB21-1218,2021,RS,House,2021-03-29,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB21-1218,2021,RS,House,2021-04-01,House Second Reading Passed - No Amendments,3
HB21-1218,2021,RS,House,2021-04-05,House Third Reading Passed - No Amendments,4
HB21-1218,2021,RS,Senate,2021-04-06,Introduced In Senate - Assigned to Finance,5
HB21-1218,2021,RS,Senate,2021-04-14,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB21-1218,2021,RS,Senate,2021-04-19,Senate Second Reading Passed - No Amendments,7
HB21-1218,2021,RS,Senate,2021-04-20,Senate Third Reading Passed - No Amendments,8
HB21-1218,2021,RS,House,2021-04-27,Signed by the Speaker of the House,9
HB21-1218,2021,RS,Senate,2021-04-27,Signed by the President of the Senate,10
HB21-1218,2021,RS,Governor,2021-04-28,Sent to the Governor,11
HB21-1218,2021,RS,Governor,2021-05-07,Governor Signed,12
HB21-1219,2021,RS,House,2021-03-11,Introduced In House - Assigned to Finance,1
HB21-1219,2021,RS,House,2021-04-05,House Committee on Finance Refer Unamended to Appropriations,2
HB21-1219,2021,RS,House,2021-04-13,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB21-1219,2021,RS,House,2021-04-15,House Second Reading Laid Over Daily - No Amendments,4
HB21-1219,2021,RS,House,2021-04-20,"House Second Reading Passed with Amendments - Committee, Floor",5
HB21-1219,2021,RS,House,2021-04-21,House Third Reading Passed - No Amendments,6
HB21-1219,2021,RS,Senate,2021-04-22,Introduced In Senate - Assigned to Finance,7
HB21-1219,2021,RS,Senate,2021-05-05,Senate Committee on Finance Refer Amended to Appropriations,8
HB21-1219,2021,RS,Senate,2021-05-14,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB21-1219,2021,RS,Senate,2021-05-18,Senate Second Reading Passed with Amendments - Committee,10
HB21-1219,2021,RS,Senate,2021-05-19,Senate Third Reading Passed - No Amendments,11
HB21-1219,2021,RS,House,2021-05-20,House Considered Senate Amendments - Result was to Laid Over Daily,12
HB21-1219,2021,RS,House,2021-05-21,House Considered Senate Amendments - Result was to Concur - Repass,13
HB21-1219,2021,RS,Senate,2021-06-14,Signed by the President of the Senate,14
HB21-1219,2021,RS,House,2021-06-14,Signed by the Speaker of the House,15
HB21-1219,2021,RS,Governor,2021-06-15,Sent to the Governor,16
HB21-1219,2021,RS,Governor,2021-06-18,Governor Signed,17
HB21-1220,2021,RS,House,2021-03-11,Introduced In House - Assigned to Public & Behavioral Health & Human Services,1
HB21-1220,2021,RS,House,2021-04-06,House Committee on Public & Behavioral Health & Human Services Refer Amended to House Committee of the Whole,2
HB21-1220,2021,RS,House,2021-04-09,House Second Reading Passed with Amendments - Committee,3
HB21-1220,2021,RS,House,2021-04-12,House Third Reading Passed - No Amendments,4
HB21-1220,2021,RS,Senate,2021-04-15,Introduced In Senate - Assigned to Health & Human Services,5
HB21-1220,2021,RS,Senate,2021-04-21,Senate Committee on Health & Human Services Refer Unamended to Senate Committee of the Whole,6
HB21-1220,2021,RS,Senate,2021-04-26,Senate Second Reading Passed with Amendments - Floor,7
HB21-1220,2021,RS,Senate,2021-04-27,Senate Third Reading Passed - No Amendments,8
HB21-1220,2021,RS,House,2021-04-28,House Considered Senate Amendments - Result was to Laid Over Daily,9
HB21-1220,2021,RS,House,2021-04-29,House Considered Senate Amendments - Result was to Concur - Repass,10
HB21-1220,2021,RS,House,2021-05-27,Signed by the Speaker of the House,11
HB21-1220,2021,RS,Senate,2021-05-28,Signed by the President of the Senate,12
HB21-1220,2021,RS,Governor,2021-05-28,Sent to the Governor,13
HB21-1220,2021,RS,Governor,2021-06-07,Governor Signed,14
HB21-1221,2021,RS,House,2021-03-11,Introduced In House - Assigned to Education,1
HB21-1221,2021,RS,House,2021-04-22,House Committee on Education Refer Amended to House Committee of the Whole,2
HB21-1221,2021,RS,House,2021-04-26,House Second Reading Special Order - Passed with Amendments - Committee,3
HB21-1221,2021,RS,House,2021-04-27,House Third Reading Passed - No Amendments,4
HB21-1221,2021,RS,Senate,2021-04-28,Introduced In Senate - Assigned to Education,5
HB21-1221,2021,RS,Senate,2021-05-06,Senate Committee on Education Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB21-1221,2021,RS,Senate,2021-05-11,Senate Second Reading Passed - No Amendments,7
HB21-1221,2021,RS,Senate,2021-05-12,Senate Third Reading Passed - No Amendments,8
HB21-1221,2021,RS,House,2021-05-27,Signed by the Speaker of the House,9
HB21-1221,2021,RS,Senate,2021-05-28,Signed by the President of the Senate,10
HB21-1221,2021,RS,Governor,2021-05-28,Sent to the Governor,11
HB21-1221,2021,RS,Governor,2021-06-07,Governor Signed,12
HB21-1222,2021,RS,House,2021-03-17,Introduced In House - Assigned to Public & Behavioral Health & Human Services,1
HB21-1222,2021,RS,House,2021-03-30,House Committee on Public & Behavioral Health & Human Services Refer Unamended to House Committee of the Whole,2
HB21-1222,2021,RS,House,2021-04-05,House Second Reading Passed with Amendments - Floor,3
HB21-1222,2021,RS,House,2021-04-06,House Third Reading Passed - No Amendments,4
HB21-1222,2021,RS,Senate,2021-04-07,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",5
HB21-1222,2021,RS,Senate,2021-04-27,"Senate Committee on State, Veterans, & Military Affairs Refer Amended - Consent Calendar to Senate Committee of the Whole",6
HB21-1222,2021,RS,Senate,2021-04-30,Senate Second Reading Passed with Amendments - Committee,7
HB21-1222,2021,RS,Senate,2021-05-03,Senate Third Reading Passed - No Amendments,8
HB21-1222,2021,RS,House,2021-05-04,House Considered Senate Amendments - Result was to Laid Over Daily,9
HB21-1222,2021,RS,House,2021-05-07,House Considered Senate Amendments - Result was to Concur - Repass,10
HB21-1222,2021,RS,House,2021-05-27,Signed by the Speaker of the House,11
HB21-1222,2021,RS,Senate,2021-05-28,Signed by the President of the Senate,12
HB21-1222,2021,RS,Governor,2021-05-28,Sent to the Governor,13
HB21-1222,2021,RS,Governor,2021-06-07,Governor Signed,14
HB21-1223,2021,RS,House,2021-03-18,"Introduced In House - Assigned to Agriculture, Livestock, & Water",1
HB21-1223,2021,RS,House,2021-03-29,"House Committee on Agriculture, Livestock, & Water Refer Unamended to House Committee of the Whole",2
HB21-1223,2021,RS,House,2021-04-01,House Second Reading Passed - No Amendments,3
HB21-1223,2021,RS,House,2021-04-05,House Third Reading Passed - No Amendments,4
HB21-1223,2021,RS,Senate,2021-04-06,Introduced In Senate - Assigned to Agriculture & Natural Resources,5
HB21-1223,2021,RS,Senate,2021-04-22,Senate Committee on Agriculture & Natural Resources Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB21-1223,2021,RS,Senate,2021-04-27,Senate Second Reading Passed - No Amendments,7
HB21-1223,2021,RS,Senate,2021-04-28,Senate Third Reading Passed - No Amendments,8
HB21-1223,2021,RS,Senate,2021-05-11,Signed by the President of the Senate,9
HB21-1223,2021,RS,House,2021-05-11,Signed by the Speaker of the House,10
HB21-1223,2021,RS,Governor,2021-05-11,Sent to the Governor,11
HB21-1223,2021,RS,Governor,2021-05-20,Governor Signed,12
HB21-1224,2021,RS,House,2021-03-18,Introduced In House - Assigned to Business Affairs & Labor,1
HB21-1224,2021,RS,House,2021-04-01,House Committee on Business Affairs & Labor Refer Amended to House Committee of the Whole,2
HB21-1224,2021,RS,House,2021-04-07,House Second Reading Passed with Amendments - Committee,3
HB21-1224,2021,RS,House,2021-04-08,House Third Reading Passed - No Amendments,4
HB21-1224,2021,RS,Senate,2021-04-09,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB21-1224,2021,RS,Senate,2021-04-19,"Senate Committee on Business, Labor, & Technology Refer Amended - Consent Calendar to Senate Committee of the Whole",6
HB21-1224,2021,RS,Senate,2021-04-22,Senate Second Reading Passed with Amendments - Committee,7
HB21-1224,2021,RS,Senate,2021-04-23,Senate Third Reading Passed - No Amendments,8
HB21-1224,2021,RS,House,2021-04-26,House Considered Senate Amendments - Result was to Laid Over Daily,9
HB21-1224,2021,RS,House,2021-04-29,House Considered Senate Amendments - Result was to Concur - Repass,10
HB21-1224,2021,RS,House,2021-05-19,Signed by the Speaker of the House,11
HB21-1224,2021,RS,Senate,2021-05-19,Signed by the President of the Senate,12
HB21-1224,2021,RS,Governor,2021-05-21,Sent to the Governor,13
HB21-1224,2021,RS,Governor,2021-05-28,Governor Signed,14
HB21-1225,2021,RS,House,2021-03-18,Introduced In House - Assigned to Transportation & Local Government,1
HB21-1225,2021,RS,House,2021-03-30,House Committee on Transportation & Local Government Refer Unamended to Appropriations,2
HB21-1225,2021,RS,House,2021-04-28,House Committee on Appropriations Refer Unamended to House Committee of the Whole,3
HB21-1225,2021,RS,House,2021-04-28,House Second Reading Special Order - Passed - No Amendments,4
HB21-1225,2021,RS,House,2021-04-29,House Third Reading Passed - No Amendments,5
HB21-1225,2021,RS,Senate,2021-05-03,Introduced In Senate - Assigned to Local Government,6
HB21-1225,2021,RS,Senate,2021-05-11,Senate Committee on Local Government Refer Unamended to Appropriations,7
HB21-1225,2021,RS,Senate,2021-05-19,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB21-1225,2021,RS,Senate,2021-05-20,Senate Second Reading Special Order - Passed - No Amendments,9
HB21-1225,2021,RS,Senate,2021-05-21,Senate Third Reading Passed - No Amendments,10
HB21-1225,2021,RS,Senate,2021-06-08,Signed by the President of the Senate,11
HB21-1225,2021,RS,House,2021-06-08,Signed by the Speaker of the House,12
HB21-1225,2021,RS,Governor,2021-06-09,Sent to the Governor,13
HB21-1225,2021,RS,Governor,2021-06-22,Governor Signed,14
HB21-1226,2021,RS,House,2021-03-18,"Introduced In House - Assigned to Agriculture, Livestock, & Water",1
HB21-1226,2021,RS,House,2021-04-01,"House Committee on Agriculture, Livestock, & Water Witness Testimony and/or Committee Discussion Only",2
