bill_number,session,session_type,chamber,action_date,action,order
HB16-1246,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1246,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1246,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1246,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1246,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1246,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1246,2016,RS,Governor,2016-03-11,Governor Signed,12
HB16-1247,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1247,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1247,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1247,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1247,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to Appropriations,5
HB16-1247,2016,RS,Senate,2016-03-18,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,6
HB16-1247,2016,RS,Senate,2016-03-22,Senate Second Reading Passed - No Amendments,7
HB16-1247,2016,RS,Senate,2016-03-24,Senate Third Reading Passed - No Amendments,8
HB16-1247,2016,RS,Senate,2016-04-04,Signed by the President of the Senate,9
HB16-1247,2016,RS,House,2016-04-04,Signed by the Speaker of the House,10
HB16-1247,2016,RS,Governor,2016-04-05,Sent to the Governor,11
HB16-1247,2016,RS,Governor,2016-04-14,Governor Signed,12
HB16-1248,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1248,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1248,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1248,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1248,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to,5
HB16-1248,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1248,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1248,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1248,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1248,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1248,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1248,2016,RS,Governor,2016-03-11,Governor Signed,12
HB16-1249,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1249,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1249,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1249,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1249,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to Appropriations,5
HB16-1249,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1249,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1249,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1249,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1249,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1249,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1249,2016,RS,Governor,2016-03-11,Governor Signed,12
HB16-1250,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1250,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1250,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1250,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1250,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to Appropriations,5
HB16-1250,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1250,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1250,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1250,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1250,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1250,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1250,2016,RS,Governor,2016-03-11,Governor Signed,12
HB16-1251,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1251,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1251,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1251,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1251,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to Appropriations,5
HB16-1251,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1251,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1251,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1251,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1251,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1251,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1251,2016,RS,Governor,2016-03-11,Governor Signed,12
HB16-1252,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1252,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1252,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1252,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1252,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to Appropriations,5
HB16-1252,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1252,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1252,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1252,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1252,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1252,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1252,2016,RS,Governor,2016-03-11,Governor Signed,12
HB16-1253,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1253,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1253,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1253,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1253,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to Appropriations,5
HB16-1253,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,6
HB16-1253,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1253,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1253,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1253,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1253,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1253,2016,RS,Governor,2016-03-09,Governor Signed,12
HB16-1254,2016,RS,House,2016-02-08,Introduced In House - Assigned to Appropriations,1
HB16-1254,2016,RS,House,2016-02-09,House Committee on Appropriations Refer Unamended to House Committee of the Whole,2
HB16-1254,2016,RS,House,2016-02-10,House Second Reading Passed - No Amendments,3
HB16-1254,2016,RS,House,2016-02-11,House Third Reading Passed - No Amendments,4
HB16-1254,2016,RS,Senate,2016-02-12,Introduced In Senate - Assigned to Appropriations,5
HB16-1254,2016,RS,Senate,2016-02-17,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,6
HB16-1254,2016,RS,Senate,2016-02-18,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1254,2016,RS,Senate,2016-02-19,Senate Third Reading Passed - No Amendments,8
HB16-1254,2016,RS,House,2016-02-25,Signed by the Speaker of the House,9
HB16-1254,2016,RS,Senate,2016-03-01,Signed by the President of the Senate,10
HB16-1254,2016,RS,Governor,2016-03-01,Sent to the Governor,11
HB16-1254,2016,RS,Governor,2016-03-09,Governor Signed,12
HB16-1255,2016,RS,House,2016-02-08,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources",1
HB16-1255,2016,RS,House,2016-02-29,"House Committee on Agriculture, Livestock, & Natural Resources Refer Amended to House Committee of the Whole",2
HB16-1255,2016,RS,House,2016-03-02,House Second Reading Passed with Amendments - Committee,3
HB16-1255,2016,RS,House,2016-03-04,House Third Reading Laid Over to 03/08/2016 - No Amendments,4
HB16-1255,2016,RS,House,2016-03-08,House Third Reading Passed - No Amendments,5
HB16-1255,2016,RS,Senate,2016-03-09,"Introduced In Senate - Assigned to Agriculture, Natural Resources, & Energy",6
HB16-1255,2016,RS,Senate,2016-03-24,"Senate Committee on Agriculture, Natural Resources, & Energy Refer Amended to Senate Committee of the Whole",7
HB16-1255,2016,RS,Senate,2016-03-29,Senate Second Reading Special Order - Passed with Amendments - Committee,8
HB16-1255,2016,RS,Senate,2016-03-30,Senate Third Reading Passed - No Amendments,9
HB16-1255,2016,RS,House,2016-04-01,House Considered Senate Amendments - Result was to Concur - Repass,10
HB16-1255,2016,RS,House,2016-04-01,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB16-1255,2016,RS,House,2016-04-07,Signed by the Speaker of the House,12
HB16-1255,2016,RS,Senate,2016-04-11,Signed by the President of the Senate,13
HB16-1255,2016,RS,Governor,2016-04-11,Sent to the Governor,14
HB16-1255,2016,RS,Governor,2016-04-21,Governor Signed,15
HB16-1256,2016,RS,House,2016-02-08,"Introduced In House - Assigned to Agriculture, Livestock, & Natural Resources + Appropriations",1
HB16-1256,2016,RS,House,2016-03-07,"House Committee on Agriculture, Livestock, & Natural Resources Refer Amended to Appropriations",2
HB16-1256,2016,RS,House,2016-04-07,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB16-1256,2016,RS,House,2016-04-11,House Second Reading Laid Over Daily - No Amendments,4
HB16-1256,2016,RS,House,2016-04-12,"House Second Reading Passed with Amendments - Committee, Floor",5
HB16-1256,2016,RS,House,2016-04-14,House Third Reading Passed - No Amendments,6
HB16-1256,2016,RS,Senate,2016-04-14,"Introduced In Senate - Assigned to Agriculture, Natural Resources, & Energy",7
HB16-1256,2016,RS,Senate,2016-04-21,"Senate Committee on Agriculture, Natural Resources, & Energy Refer Amended to Appropriations",8
HB16-1256,2016,RS,Senate,2016-04-27,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB16-1256,2016,RS,Senate,2016-04-28,Senate Second Reading Special Order - Passed with Amendments - Committee,10
HB16-1256,2016,RS,Senate,2016-04-29,Senate Third Reading Passed - No Amendments,11
HB16-1256,2016,RS,House,2016-05-03,House Considered Senate Amendments - Result was to Concur - Repass,12
HB16-1256,2016,RS,House,2016-05-03,House Considered Senate Amendments - Result was to Laid Over Daily,13
HB16-1256,2016,RS,House,2016-05-11,Signed by the Speaker of the House,14
HB16-1256,2016,RS,Senate,2016-05-11,Signed by the President of the Senate,15
HB16-1256,2016,RS,Governor,2016-05-12,Sent to the Governor,16
HB16-1256,2016,RS,Governor,2016-06-06,Governor Signed,17
HB16-1257,2016,RS,House,2016-02-10,Introduced In House - Assigned to Legal Services,1
HB16-1257,2016,RS,House,2016-03-04,House Committee on Legal Services Refer Unamended to House Committee of the Whole,2
HB16-1257,2016,RS,House,2016-03-14,House Second Reading Laid Over to 03/16/2016 - No Amendments,3
HB16-1257,2016,RS,House,2016-03-16,House Second Reading Re-referred to Legal Services - No Amendments,4
HB16-1257,2016,RS,House,2016-04-22,House Second Reading Special Order - Passed with Amendments - Floor,5
HB16-1257,2016,RS,House,2016-04-25,House Third Reading Passed - No Amendments,6
HB16-1257,2016,RS,Senate,2016-04-25,Introduced In Senate - Assigned to Legal Services,7
HB16-1257,2016,RS,Senate,2016-04-29,Senate Committee on Legal Services Refer Unamended - Consent Calendar to Senate Committee of the Whole,8
HB16-1257,2016,RS,Senate,2016-05-02,Senate Second Reading Special Order - Passed - No Amendments,9
HB16-1257,2016,RS,Senate,2016-05-03,Senate Third Reading Passed - No Amendments,10
HB16-1257,2016,RS,House,2016-05-05,Signed by the Speaker of the House,11
HB16-1257,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,12
HB16-1257,2016,RS,Governor,2016-05-05,Sent to the Governor,13
HB16-1257,2016,RS,Governor,2016-05-09,Governor Signed,14
HB16-1258,2016,RS,House,2016-02-10,Introduced In House - Assigned to Judiciary,1
HB16-1258,2016,RS,House,2016-03-15,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB16-1258,2016,RS,House,2016-03-16,House Second Reading Laid Over to 03/21/2016 - No Amendments,3
HB16-1258,2016,RS,House,2016-03-21,House Second Reading Passed - No Amendments,4
HB16-1258,2016,RS,House,2016-03-22,House Third Reading Passed - No Amendments,5
HB16-1258,2016,RS,Senate,2016-03-22,Introduced In Senate - Assigned to Local Government,6
HB16-1258,2016,RS,Senate,2016-03-24,Senate Committee on Local Government Refer Amended - Consent Calendar to Senate Committee of the Whole,7
HB16-1258,2016,RS,Senate,2016-03-29,Senate Second Reading Special Order - Passed with Amendments - Committee,8
HB16-1258,2016,RS,Senate,2016-03-30,Senate Third Reading Passed - No Amendments,9
HB16-1258,2016,RS,House,2016-04-01,House Considered Senate Amendments - Result was to Concur - Repass,10
HB16-1258,2016,RS,House,2016-04-01,House Considered Senate Amendments - Result was to Laid Over Daily,11
HB16-1258,2016,RS,House,2016-04-07,Signed by the Speaker of the House,12
HB16-1258,2016,RS,Senate,2016-04-11,Signed by the President of the Senate,13
HB16-1258,2016,RS,Governor,2016-04-11,Sent to the Governor,14
HB16-1258,2016,RS,Governor,2016-04-21,Governor Signed,15
HB16-1259,2016,RS,House,2016-02-10,Introduced In House - Assigned to Education,1
HB16-1259,2016,RS,House,2016-03-14,House Committee on Education Refer Amended to House Committee of the Whole,2
HB16-1259,2016,RS,House,2016-03-16,House Second Reading Passed with Amendments - Committee,3
HB16-1259,2016,RS,House,2016-03-17,House Third Reading Passed - No Amendments,4
HB16-1259,2016,RS,Senate,2016-03-17,Introduced In Senate - Assigned to Education,5
HB16-1259,2016,RS,Senate,2016-03-24,Senate Committee on Education Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1259,2016,RS,Senate,2016-03-29,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1259,2016,RS,Senate,2016-03-30,Senate Third Reading Passed - No Amendments,8
HB16-1259,2016,RS,House,2016-04-07,Signed by the Speaker of the House,9
HB16-1259,2016,RS,Senate,2016-04-11,Signed by the President of the Senate,10
HB16-1259,2016,RS,Governor,2016-04-11,Sent to the Governor,11
HB16-1259,2016,RS,Governor,2016-04-21,Governor Signed,12
HB16-1260,2016,RS,House,2016-02-10,Introduced In House - Assigned to Judiciary,1
HB16-1260,2016,RS,House,2016-02-11,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB16-1260,2016,RS,House,2016-02-16,House Second Reading Laid Over to 02/18/2016 - No Amendments,3
HB16-1260,2016,RS,House,2016-02-18,House Second Reading Passed - No Amendments,4
HB16-1260,2016,RS,House,2016-02-19,House Third Reading Passed - No Amendments,5
HB16-1260,2016,RS,Senate,2016-03-04,Introduced In Senate - Assigned to Judiciary,6
HB16-1260,2016,RS,Senate,2016-04-13,Senate Committee on Judiciary Refer Amended to Senate Committee of the Whole,7
HB16-1260,2016,RS,Senate,2016-04-18,Senate Second Reading Passed with Amendments - Committee,8
HB16-1260,2016,RS,Senate,2016-04-19,Senate Third Reading Passed - No Amendments,9
HB16-1260,2016,RS,House,2016-04-20,House Considered Senate Amendments - Result was to Laid Over Daily,10
HB16-1260,2016,RS,House,2016-04-20,House Considered Senate Amendments - Result was to Laid Over to 04/27/2016,11
HB16-1260,2016,RS,House,2016-04-29,House Considered Senate Amendments - Result was to Concur - Repass,12
HB16-1260,2016,RS,Senate,2016-05-10,Signed by the President of the Senate,13
HB16-1260,2016,RS,House,2016-05-10,Signed by the Speaker of the House,14
HB16-1260,2016,RS,Governor,2016-05-11,Sent to the Governor,15
HB16-1260,2016,RS,Governor,2016-06-10,Governor Signed,16
HB16-1261,2016,RS,House,2016-02-10,Introduced In House - Assigned to Finance,1
HB16-1261,2016,RS,House,2016-04-06,House Committee on Finance Refer Amended to Appropriations,2
HB16-1261,2016,RS,House,2016-04-15,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB16-1261,2016,RS,House,2016-04-15,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB16-1261,2016,RS,House,2016-04-18,House Third Reading Passed - No Amendments,5
HB16-1261,2016,RS,Senate,2016-04-18,"Introduced In Senate - Assigned to Business, Labor, & Technology",6
HB16-1261,2016,RS,Senate,2016-04-27,"Senate Committee on Business, Labor, & Technology Refer Unamended to Finance",7
HB16-1261,2016,RS,Senate,2016-05-03,Senate Committee on Finance Refer Unamended to Appropriations,8
HB16-1261,2016,RS,Senate,2016-05-05,Senate Committee on Appropriations Refer Unamended to Senate Committee of the Whole,9
HB16-1261,2016,RS,Senate,2016-05-05,Senate Second Reading Special Order - Passed - No Amendments,10
HB16-1261,2016,RS,Senate,2016-05-06,Senate Third Reading Passed - No Amendments,11
HB16-1261,2016,RS,House,2016-05-17,Signed by the Speaker of the House,12
HB16-1261,2016,RS,Senate,2016-05-17,Signed by the President of the Senate,13
HB16-1261,2016,RS,Governor,2016-05-18,Sent to the Governor,14
HB16-1261,2016,RS,Governor,2016-06-10,Governor Signed,15
HB16-1262,2016,RS,House,2016-02-12,Introduced In House - Assigned to Judiciary,1
HB16-1262,2016,RS,House,2016-03-10,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB16-1262,2016,RS,House,2016-03-16,"House Second Reading Passed with Amendments - Committee, Floor",3
HB16-1262,2016,RS,House,2016-03-17,House Third Reading Passed - No Amendments,4
HB16-1262,2016,RS,Senate,2016-03-17,Introduced In Senate - Assigned to Judiciary,5
HB16-1262,2016,RS,Senate,2016-03-28,Senate Committee on Judiciary Refer Amended - Consent Calendar to Senate Committee of the Whole,6
HB16-1262,2016,RS,Senate,2016-03-30,Senate Second Reading Special Order - Passed with Amendments - Committee,7
HB16-1262,2016,RS,Senate,2016-03-31,Senate Third Reading Passed - No Amendments,8
HB16-1262,2016,RS,House,2016-04-01,House Considered Senate Amendments - Result was to Concur - Repass,9
HB16-1262,2016,RS,House,2016-05-05,Signed by the Speaker of the House,10
HB16-1262,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,11
HB16-1262,2016,RS,Governor,2016-05-05,Sent to the Governor,12
HB16-1262,2016,RS,Governor,2016-06-10,Governor Signed,13
HB16-1263,2016,RS,House,2016-02-12,Introduced In House - Assigned to Judiciary,1
HB16-1263,2016,RS,House,2016-03-10,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB16-1263,2016,RS,House,2016-03-16,"House Second Reading Passed with Amendments - Committee, Floor",3
HB16-1263,2016,RS,House,2016-03-17,House Third Reading Passed - No Amendments,4
HB16-1263,2016,RS,Senate,2016-03-17,Introduced In Senate - Assigned to Judiciary,5
HB16-1263,2016,RS,Senate,2016-03-28,Senate Committee on Judiciary Refer Amended to Senate Committee of the Whole,6
HB16-1263,2016,RS,Senate,2016-03-30,Senate Second Reading Special Order - Passed with Amendments - Committee,7
HB16-1263,2016,RS,Senate,2016-03-31,Senate Third Reading Passed - No Amendments,8
HB16-1263,2016,RS,House,2016-04-01,House Considered Senate Amendments - Result was to Concur - Repass,9
HB16-1263,2016,RS,House,2016-05-05,Signed by the Speaker of the House,10
HB16-1263,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,11
HB16-1263,2016,RS,Governor,2016-05-05,Sent to the Governor,12
HB16-1263,2016,RS,Governor,2016-06-10,Governor Signed,13
HB16-1264,2016,RS,House,2016-02-12,Introduced In House - Assigned to Judiciary,1
HB16-1264,2016,RS,House,2016-03-10,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB16-1264,2016,RS,House,2016-03-16,House Second Reading Passed with Amendments - Committee,3
HB16-1264,2016,RS,House,2016-03-17,House Third Reading Passed - No Amendments,4
HB16-1264,2016,RS,Senate,2016-03-17,Introduced In Senate - Assigned to Judiciary,5
HB16-1264,2016,RS,Senate,2016-03-28,Senate Committee on Judiciary Refer Amended to Senate Committee of the Whole,6
HB16-1264,2016,RS,Senate,2016-03-30,Senate Second Reading Special Order - Passed with Amendments - Committee,7
HB16-1264,2016,RS,Senate,2016-03-31,Senate Third Reading Passed - No Amendments,8
HB16-1264,2016,RS,House,2016-04-01,House Considered Senate Amendments - Result was to Concur - Repass,9
HB16-1264,2016,RS,House,2016-05-05,Signed by the Speaker of the House,10
HB16-1264,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,11
HB16-1264,2016,RS,Governor,2016-05-05,Sent to the Governor,12
HB16-1264,2016,RS,Governor,2016-06-10,Governor Signed,13
HB16-1265,2016,RS,House,2016-02-12,Introduced In House - Assigned to Judiciary,1
HB16-1265,2016,RS,House,2016-03-10,House Committee on Judiciary Refer Amended to House Committee of the Whole,2
HB16-1265,2016,RS,House,2016-03-16,House Second Reading Passed with Amendments - Committee,3
HB16-1265,2016,RS,House,2016-03-17,House Third Reading Passed - No Amendments,4
HB16-1265,2016,RS,Senate,2016-03-17,Introduced In Senate - Assigned to Judiciary,5
HB16-1265,2016,RS,Senate,2016-03-28,Senate Committee on Judiciary Refer Unamended - Consent Calendar to Senate Committee of the Whole,6
HB16-1265,2016,RS,Senate,2016-03-30,Senate Second Reading Special Order - Passed - No Amendments,7
HB16-1265,2016,RS,Senate,2016-03-31,Senate Third Reading Passed - No Amendments,8
HB16-1265,2016,RS,House,2016-05-05,Signed by the Speaker of the House,9
HB16-1265,2016,RS,Senate,2016-05-05,Signed by the President of the Senate,10
HB16-1265,2016,RS,Governor,2016-05-05,Sent to the Governor,11
HB16-1265,2016,RS,Governor,2016-06-10,Governor Signed,12
HB16-1266,2016,RS,House,2016-02-12,Introduced In House - Assigned to Finance,1
HB16-1266,2016,RS,House,2016-03-09,House Committee on Finance Refer Amended to Appropriations,2
HB16-1266,2016,RS,House,2016-03-18,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB16-1266,2016,RS,House,2016-03-21,House Second Reading Passed with Amendments - Committee,4
HB16-1266,2016,RS,House,2016-03-22,House Third Reading Passed - No Amendments,5
HB16-1266,2016,RS,Senate,2016-03-29,"Introduced In Senate - Assigned to State, Veterans, & Military Affairs",6
HB16-1266,2016,RS,Senate,2016-04-27,"Senate Committee on State, Veterans, & Military Affairs Postpone Indefinitely",7
HB16-1267,2016,RS,House,2016-02-17,Introduced In House - Assigned to Business Affairs and Labor,1
HB16-1267,2016,RS,House,2016-03-03,House Committee on Business Affairs and Labor Refer Amended to Appropriations,2
HB16-1267,2016,RS,House,2016-05-03,House Committee on Appropriations Refer Amended to House Committee of the Whole,3
HB16-1267,2016,RS,House,2016-05-03,"House Second Reading Special Order - Passed with Amendments - Committee, Floor",4
HB16-1267,2016,RS,House,2016-05-04,House Third Reading Passed - No Amendments,5
HB16-1267,2016,RS,Senate,2016-05-04,Introduced In Senate - Assigned to Finance,6
HB16-1267,2016,RS,Senate,2016-05-06,Senate Committee on Finance Refer Unamended to Appropriations,7
HB16-1267,2016,RS,Senate,2016-05-06,Senate Committee on Appropriations Refer Amended to Senate Committee of the Whole,8
HB16-1267,2016,RS,Senate,2016-05-06,"Senate Second Reading Special Order - Passed with Amendments - Committee, Floor",9
HB16-1267,2016,RS,Senate,2016-05-09,Senate Third Reading Passed - No Amendments,10
HB16-1267,2016,RS,House,2016-05-09,House Considered Senate Amendments - Result was to Concur - Repass,11
HB16-1267,2016,RS,House,2016-05-17,Signed by the Speaker of the House,12
HB16-1267,2016,RS,Senate,2016-05-17,Signed by the President of the Senate,13
HB16-1267,2016,RS,Governor,2016-05-18,Sent to the Governor,14
HB16-1267,2016,RS,Governor,2016-05-20,Governor Signed,15
HB16-1268,2016,RS,House,2016-02-17,Introduced In House - Assigned to Judiciary,1
HB16-1268,2016,RS,House,2016-03-17,House Committee on Judiciary Refer Unamended to House Committee of the Whole,2
HB16-1268,2016,RS,House,2016-03-21,House Second Reading Laid Over Daily - No Amendments,3
HB16-1268,2016,RS,House,2016-03-24,House Second Reading Passed - No Amendments,4
HB16-1268,2016,RS,House,2016-03-28,House Third Reading Passed - No Amendments,5
HB16-1268,2016,RS,Senate,2016-03-28,Introduced In Senate - Assigned to Judiciary,6
HB16-1268,2016,RS,Senate,2016-04-11,Senate Committee on Judiciary Refer Unamended to Senate Committee of the Whole,7
HB16-1268,2016,RS,Senate,2016-04-14,Senate Second Reading Passed with Amendments - Floor,8
HB16-1268,2016,RS,Senate,2016-04-15,Senate Third Reading Passed - No Amendments,9
HB16-1268,2016,RS,House,2016-04-18,House Considered Senate Amendments - Result was to Concur - Repass,10
HB16-1268,2016,RS,House,2016-04-26,Signed by the Speaker of the House,11
HB16-1268,2016,RS,Senate,2016-04-27,Signed by the President of the Senate,12
HB16-1268,2016,RS,Governor,2016-04-27,Sent to the Governor,13
HB16-1268,2016,RS,Governor,2016-05-04,Governor Signed,14
HB16-1269,2016,RS,House,2016-02-17,Introduced In House - Assigned to Finance,1
HB16-1269,2016,RS,House,2016-03-03,House Committee on Finance Refer Unamended to House Committee of the Whole,2
HB16-1269,2016,RS,House,2016-03-07,House Second Reading Passed - No Amendments,3
HB16-1269,2016,RS,House,2016-03-08,House Third Reading Laid Over to 03/09/2016 - No Amendments,4
HB16-1269,2016,RS,House,2016-03-08,House Third Reading Passed - No Amendments,5
HB16-1269,2016,RS,Senate,2016-03-09,Introduced In Senate - Assigned to Finance,6
HB16-1269,2016,RS,Senate,2016-03-22,Senate Committee on Finance Refer Unamended - Consent Calendar to Senate Committee of the Whole,7
HB16-1269,2016,RS,Senate,2016-03-28,Senate Second Reading Special Order - Passed - No Amendments,8
HB16-1269,2016,RS,Senate,2016-03-29,Senate Third Reading Passed - No Amendments,9
HB16-1269,2016,RS,House,2016-04-01,Signed by the Speaker of the House,10
HB16-1269,2016,RS,Senate,2016-04-04,Signed by the President of the Senate,11
HB16-1269,2016,RS,Governor,2016-04-05,Sent to the Governor,12
HB16-1269,2016,RS,Governor,2016-04-12,Governor Signed,13
HB16-1270,2016,RS,House,2016-02-17,Introduced In House - Assigned to Business Affairs and Labor,1
HB16-1270,2016,RS,House,2016-03-03,House Committee on Business Affairs and Labor Refer Amended to House Committee of the Whole,2
HB16-1270,2016,RS,House,2016-03-07,House Second Reading Passed with Amendments - Committee,3
HB16-1270,2016,RS,House,2016-03-08,House Third Reading Passed - No Amendments,4
HB16-1270,2016,RS,Senate,2016-03-09,"Introduced In Senate - Assigned to Business, Labor, & Technology",5
HB16-1270,2016,RS,Senate,2016-03-21,"Senate Committee on Business, Labor, & Technology Refer Unamended - Consent Calendar to Senate Committee of the Whole",6
