bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
SB24-002,2024,RS,Bill,Local Government Property Tax Credits Rebates,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Senator Dylan Roberts; Representative Julie McCluskie; Representative Lisa Frizell,,Sen. J. Bridges; Sen. T. Exum; Sen. S. Fenberg; Sen. B. Gardner; Sen. B. Kirkmeyer; Sen. L. Liston; Sen. P. Lundeen; Sen. K. Mullica; Sen. B. Pelton; Sen. R. Pelton; Sen. K. Priola; Sen. J. Rich; Sen. C. Simpson; Sen. P. Will; Sen. R. Zenzinger; Rep. J. Amabile; Rep. S. Bird; Rep. A. Boesenecker; Rep. C. Clifford; Rep. M. Duran; Rep. M. Froelich; Rep. E. Hamrick; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lukens; Rep. D. Ortiz; Rep. N. Ricks; Rep. M. Snyder; Rep. B. Titone; Rep. S. Vigil; Rep. M. Young,"Transportation, Housing & Local Government",Local Government & Housing,"Concerning the authority of a local government to establish a property tax incentive program to address an area of specific local concern related to the use of real property in the government's jurisdiction, and, in connection therewith, authorizing counties and municipalities to offer limited property tax credits or rebates to incentive program participants.","The act authorizes a board of county commissioners to establish an incentive program to offer limited county property tax credits or rebates to participants in a program designed to directly improve an area of specific local concern related to the use of real property in the county. An ""area of specific local concern"" is defined in the act as a use of real property in the county that is determined by the board of county commissioners to be diminishing or unavailable based on verifiable data and which use the board of county commissioners finds and declares necessary for the preservation of the health, safety, or welfare of the residents of the county, including as to matters of equity, access to housing, and access to education. An ""area of specific local concern"" does not include a use of real property in a county that harms or may reasonably be expected to harm a disproportionately impacted community or prevents or may reasonably be expected to prevent meeting minimum greenhouse gas emission reduction goals and deadlines. An incentive program must be established by resolution or ordinance adopted by a board of county commissioners at a public hearing, which resolution or ordinance must include the board's findings and determinations regarding the specific area of local concern and specific criteria for the qualification of program participants. The county must provide notice of the hearing, including specified information regarding the incentive program, to the clerk of each municipality that is wholly or partly located in the county and that may be impacted by the incentive program. Each such municipality must be allowed to submit written comments and provide testimony at the hearing. Incentive programs must be evaluated on an annual basis and may be renewed only if determined to be effective. An incentive program must be uniformly applied among all owners of the same class of real or commercial property. The act also authorizes municipalities to establish an incentive program offering limited municipal property tax credits or rebates to participants in a program designed to directly improve an area of specific local concern related to the use of real property in the municipality. A municipal incentive program is subject to the same substantive and procedural requirements as a county program, including the requirement to provide notice of the public hearing regarding the incentive program, and an opportunity to submit written comments and provide testimony at such hearing, to each county that includes all or any portion of the municipality and that may be impacted by the incentive program. APPROVED by Governor March 15, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-002
SB24-003,2024,RS,Bill,Colorado Bureau of Investigation Authority to Investigate Firearms Crimes,"Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Senator Tom Sullivan; Representative Meg Froelich; Representative Monica Duran,,Sen. J. Bridges; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Gonzales; Sen. C. Hansen; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. K. Mullica; Sen. R. Rodriguez; Sen. F. Winter; Sen. R. Zenzinger; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. E. Hamrick; Rep. I. Jodeh; Rep. C. Kipp; Rep. M. Lindsay; Rep. W. Lindstedt; Rep. J. McCluskie; Rep. J. Parenti; Rep. A. Valdez; Rep. M. Weissman; Rep. S. Woodrow,Judiciary,Judiciary,"Concerning the authority of the Colorado bureau of investigation to investigate illegal activity involving firearms, and, in connection therewith, making an appropriation.","The act authorizes the Colorado bureau of investigation (bureau) to investigate particular illegal activity involving firearms statewide. The bureau shall communicate with the appropriate local law enforcement agency in such an investigation to deconflict investigative operations and determine investigative responsibilities prior to taking investigative or enforcement action and shall collaborate with the local district attorney in the beginning stages of the investigation. An agent or other employee of the bureau who is a peace officer shall wear and activate a body-worn camera when conducting any public-facing part of an investigation authorized in the act. The act appropriates $1,477,127 from the general fund to the department of public safety for the bureau to conduct the investigations. APPROVED by Governor May 15, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-003
SB24-004,2024,RS,Bill,County Veterans Service Offices Administration,Military & Veterans,Introduced; Passed; Became Law,Senator Rod Pelton; Senator Rhonda Fields; Representative Lisa Frizell; Representative William Lindstedt,Sen. R. Rodriguez; Sen. K. Van Winkle; Rep. M. Martinez,Sen. M. Baisley; Sen. J. Bridges; Sen. J. Buckner; Sen. L. Cutter; Sen. J. Danielson; Sen. T. Exum; Sen. S. Fenberg; Sen. B. Gardner; Sen. J. Ginal; Sen. N. Hinrichsen; Sen. S. Jaquez Lewis; Sen. B. Kirkmeyer; Sen. C. Kolker; Sen. L. Liston; Sen. P. Lundeen; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. K. Mullica; Sen. B. Pelton; Sen. K. Priola; Sen. J. Rich; Sen. D. Roberts; Sen. J. Smallwood; Sen. T. Sullivan; Sen. P. Will; Sen. F. Winter; Sen. R. Zenzinger; Rep. J. Amabile; Rep. R. Armagost; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. M. Bradfield; Rep. B. Bradley; Rep. K. Brown; Rep. M. Catlin; Rep. C. Clifford; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. E. Epps; Rep. G. Evans; Rep. M. Froelich; Rep. E. Hamrick; Rep. A. Hartsook; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. M. Lynch; Rep. B. Marshall; Rep. T. Mauro; Rep. J. McCluskie; Rep. K. McCormick; Rep. D. Ortiz; Rep. R. Pugliese; Rep. N. Ricks; Rep. M. Snyder; Rep. R. Taggart; Rep. B. Titone; Rep. M. Weissman; Rep. J. Willford; Rep. D. Wilson; Rep. T. Winter; Rep. S. Woodrow; Rep. M. Young,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs",Concerning the administration of county veterans service offices.,"Under current law, the division of veterans affairs (division) in the department of military and veterans affairs has a duty to supervise county veterans service offices (county offices). The act changes the division's duty to instead monitor county offices. The act changes procedures for the division's payment to counties for the performance of certain veterans services, and requires the division to convene a working group that includes county commissioners to develop a method for distributing state-funded payments. Under current law, the board of county commissioners (board) appoints all veterans service officers and staff for county offices. The board is required to appoint a county veterans service officer, and may authorize the appointed county veterans service officer to hire additional county veterans service officers and staff as the board finds necessary. Under current law, a county veterans service officer is required to have certain military qualifications. The act requires only an appointed county veterans service officer to have these military qualifications. The act adds state certification and United States department of veterans affairs accreditation requirements in order to be a county veterans service officer and for a county veterans service officer to be eligible to serve as a claimant's representative and to assist a veteran claimant with the preparation, presentation, or prosecution of a claim for a United States department of veterans affairs benefit. APPROVED by Governor March 22, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-004
SB24-005,2024,RS,Bill,Prohibit Landscaping Practices for Water Conservation,Water,Introduced; Passed; Became Law,Senator Dylan Roberts; Senator Cleave Simpson; Representative Karen McCormick; Representative Barbara McLachlan,Sen. J. Bridges; Sen. N. Hinrichsen,Sen. J. Buckner; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. S. Jaquez Lewis; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. K. Priola; Sen. F. Winter; Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. E. Epps; Rep. M. Froelich; Rep. L. García; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. M. Lukens; Rep. J. Mabrey; Rep. M. Martinez; Rep. J. Marvin; Rep. T. Mauro; Rep. J. McCluskie; Rep. D. Ortiz; Rep. J. Parenti; Rep. M. Rutinel; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Story; Rep. B. Titone; Rep. A. Valdez; Rep. E. Velasco; Rep. M. Weissman; Rep. J. Willford,"Agriculture, Water & Natural Resources",Agriculture & Natural Resources,Concerning the conservation of water in the state through the prohibition of certain landscaping practices.,"On and after January 1, 2026, the act prohibits local governments from allowing the installation, planting, or placement of nonfunctional turf, artificial turf, or invasive plant species on commercial, institutional, or industrial property, common interest community property, or a street right-of-way, parking lot, median, or transportation corridor. The act also prohibits the department of personnel from allowing the installation, planting, or placement of nonfunctional turf, artificial turf, or invasive plant species as part of a project for the construction or renovation of a state facility, which project design commences on or after January 1, 2025. Artificial turf on athletic fields of play is exempted from the prohibitions. APPROVED by Governor March 15, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-005
SB24-006,2024,RS,Bill,Pretrial Diversion Programs,"Courts & Judicial; Crimes, Corrections, & Enforcement; Human Services",Introduced; Passed; Became Law,Senator Robert Rodriguez; Senator Rhonda Fields; Representative Regina English; Representative Mary Bradfield,Rep. J. Amabile,Sen. L. Cutter; Sen. T. Exum; Sen. D. Michaelson Jenet; Sen. K. Priola; Sen. F. Winter; Rep. J. Bacon; Rep. K. Brown; Rep. C. Clifford; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. E. Epps; Rep. L. García; Rep. T. Hernández; Rep. L. Herod; Rep. I. Jodeh; Rep. J. Joseph; Rep. M. Lindsay; Rep. J. Mabrey; Rep. M. Martinez; Rep. J. McCluskie; Rep. J. Parenti; Rep. N. Ricks; Rep. M. Rutinel; Rep. E. Sirota; Rep. T. Story; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young,Judiciary,Judiciary,Concerning considering factors related to the capability to participate in the judicial process in determining whether to place a person into a pretrial diversion program.,"The act requires a district attorney's office, or the office's designee, to consider the use of a juvenile diversion program (program) to prevent a juvenile who demonstrates behaviors or symptoms consistent with an intellectual and developmental disability, a mental or behavioral health issue, or a lack of mental capacity from further involvement in formal delinquency proceedings. Current law allows programs to use the results of an approved and validated assessment tool to identify the appropriate diversion services a juvenile may need and the professionals who may provide the services. The act adds behavioral health services and services for juveniles with developmental disabilities to the types of services a juvenile may need and adds behavioral health treatment providers and providers who offer services to juveniles with developmental disabilities to the list of professionals who may provide the appropriate diversion services. If an adult defendant's competency is raised or a defendant is found incompetent to proceed, the act allows the defendant to enter into a diversion agreement with the consent of the district attorney and the court if the court finds that the defendant has the ability to participate and is advised of the potential consequences of failure to comply. The defendant's entrance into the diversion agreement does not waive the issue of competency to stand trial if there is a violation of the diversion agreement and proceedings on the charges resume. The diversion agreement alone is not evidence of competency. APPROVED by Governor March 22, 2024 EFFECTIVE March 22, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-006
SB24-007,2024,RS,Bill,Behavioral Health First Aid Training Program,Education & School Finance (Pre & K-12); Human Services; Public Health,Introduced; Passed; Became Law,Senator Rhonda Fields; Senator Dafna Michaelson Jenet; Representative Brianna Titone; Representative Ron Weinberg,,Sen. J. Buckner; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. J. Ginal; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. K. Mullica; Sen. K. Priola; Sen. D. Roberts; Sen. T. Sullivan; Sen. F. Winter; Sen. R. Zenzinger; Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. R. English; Rep. M. Froelich; Rep. E. Hamrick; Rep. I. Jodeh; Rep. J. Joseph; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. M. Lukens; Rep. J. Marvin; Rep. J. McCluskie; Rep. D. Ortiz; Rep. J. Parenti; Rep. M. Rutinel; Rep. M. Snyder; Rep. A. Valdez; Rep. J. Willford; Rep. M. Young,Health & Human Services,Health & Human Services,"Concerning creating a behavioral health first aid training program in the office of suicide prevention, and, in connection therewith, making an appropriation.","The act creates the behavioral health first aid training program (training program) in the office of suicide prevention (office) in the department of public health and environment (department). The purpose of the training program is to: Improve overall community climate and promote adult, teen, and youth behavioral health, mental health, and mental well-being; Train educators and school staff; employees of community-based, youth-based, or nonprofit organizations; employees of organizations that serve underserved populations; faith-based community members; law enforcement officers; first responders; and active duty or retired military personnel (candidates) to recognize the warning signs and symptoms of mental illness and substance use among adults, teens, and youth; Train candidates on how to respond to an adult, teen, or youth who is experiencing mental health or substance use challenges; Train candidates on crisis intervention strategies and best practices; Prepare candidates to teach adults and teens how to recognize warning signs and symptoms of mental health or substance use challenges; Prepare candidates to teach teens how to find a responsible and trusted adult for assistance when a peer is struggling with mental health or substance use challenges or crisis; and Prepare candidates to teach adults how to respond to a teen or youth struggling with a mental health or substance use challenge or crisis. The office is required to contract with a Colorado-based nonprofit organization (third-party entity) to offer and administer the training program to organizations that apply to participate and are accepted in the training program that include, but are not limited to, school districts, district charter schools, institute charter schools, boards of cooperative services, the Colorado school for the deaf and the blind, local public health agencies, community-based organizations, nonprofit organizations, organizations that serve underserved communities, law enforcement agencies, first responder organizations, military forces, and faith-based organizations (organizations). The act requires the office to promulgate rules to establish criteria for an application process. The third-party entity shall create an application process based on the rules promulgated by the office. In selecting organizations to participate in the training program, the third-party entity shall prioritize the organization's geographic diversity, existing resources and infrastructure, and plan to implement the training program and associated curriculum. Subject to available appropriations, the training program is available at no cost to the organizations selected to participate. The office shall use pre- and post-course surveys developed by a national mental and behavioral health organization to evaluate the effectiveness of the training program. The third-party entity shall administer the pre- and post-course surveys to collect evaluation data from the organizations that participate in the training program. The third-party entity shall submit a report to the office summarizing the evaluation data collected. The office is required to include a summary of the evaluation data collected and recommendations, if necessary, concerning the training program in the office's annual report submitted to the general assembly each November 1. The training program is scheduled for a sunset review and repeal, effective September 1, 2033. The act appropriates $250,000 to the department for purposes of the training program. APPROVED by Governor June 5, 2024 EFFECTIVE June 5, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-007
SB24-008,2024,RS,Bill,Kinship Foster Care Homes,Children & Domestic Matters; Human Services,Introduced; Passed; Became Law,Senator Rachel Zenzinger; Senator Barbara Kirkmeyer; Representative Rose Pugliese; Representative Mary Young,Sen. R. Fields; Sen. D. Michaelson Jenet; Rep. B. Bradley; Rep. M. Duran; Rep. G. Evans; Rep. M. Froelich; Rep. J. Joseph,Sen. J. Bridges; Sen. J. Buckner; Sen. J. Coleman; Sen. L. Cutter; Sen. T. Exum; Sen. S. Fenberg; Sen. B. Gardner; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. C. Kolker; Sen. L. Liston; Sen. P. Lundeen; Sen. K. Mullica; Sen. B. Pelton; Sen. R. Pelton; Sen. K. Priola; Sen. J. Rich; Sen. D. Roberts; Sen. R. Rodriguez; Sen. J. Smallwood; Sen. P. Will; Sen. F. Winter; Rep. J. Amabile; Rep. S. Bird; Rep. A. Boesenecker; Rep. K. Brown; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. R. English; Rep. L. García; Rep. E. Hamrick; Rep. T. Hernández; Rep. L. Herod; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lieder; Rep. M. Lindsay; Rep. M. Lukens; Rep. T. Mauro; Rep. J. McCluskie; Rep. B. McLachlan; Rep. D. Ortiz; Rep. J. Parenti; Rep. M. Rutinel; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Story; Rep. R. Taggart; Rep. A. Valdez; Rep. E. Velasco; Rep. S. Vigil; Rep. J. Willford; Rep. S. Woodrow,Health & Human Services,Health & Human Services,"Concerning increasing support for kinship foster care homes, and, in connection therewith, making an appropriation.","The act states that a court shall not delay permanency planning for a child or youth for purposes of maintaining financial support for a kinship foster care home or a non-certified kinship foster care home, unless there are exceptional circumstances as approved by the court. Prior to transferring temporary legal custody of a child or youth to a relative or kin, the court shall make findings that the relative or kin was advised regarding the differences between kinship foster care and non-certified kinship care, including, but not limited to, financial assistance, custody requirements, and long-term financial support options. The act allows the state department of human services (state department) to promulgate rules to modify the requirements for kinship foster care homes, including training topics for kinship foster care certification. Emergency financial assistance for a kinship foster care home is expanded to include goods needed for the child's basic care, including beds, clothing, and transportation costs, and limited rental or housing assistance not to exceed a 60-day subsidy. The act clarifies the definitions regarding foster care homes, kinship foster care homes (kinship home), and non-certified kinship foster care homes (non-certified kinship home). A kinship home is a home that has been certified by a county department of human or social services (county department) a child placement agency to provide 24-hour care for relatives or kin who are less than 21 years of age. A kinship home is eligible for the same foster care reimbursement, assistance, and other supports as foster care homes. ""Kinship foster care home"" does not include a non-certified kinship home. A non-certified kinship home means a relative or kin who has a significant relationship with the child or youth and who has either chosen not to pursue the certification process or who has not met the certification requirements for a kinship home. The act formally establishes the process by which a kinship home may apply for certification from a county department or child placement agency. A county department or child placement agency, upon the completion of the required background checks, may issue a one-time provisional certificate for a period of 6 months to an applicant at a specific location who is requesting provisional certification, if requested by the applicant. If the applicant completes the required background checks, the county department or child placement agency shall make payment beginning with the completion of the fingerprint background check. The county department or child placement agency shall complete the certification process within the timelines promulgated by rule of the state board of human services. The applicant has the right to appeal any denial of certification. The state department, a county department, or a child placement agency has the right to revoke a kinship home's certification for cause. Prior to issuing a certificate or subsequent certificate to an applicant to operate a kinship home, a county department or a child placement agency shall conduct a fingerprint-based criminal history record check (fingerprint check) through the Colorado bureau of investigation. The applicant shall pay, unless otherwise paid by a county department, the costs associated with the fingerprint check to the Colorado bureau of investigation. The county department or child placement agency to which the kinship home applied for certification shall extend the provisional certification by an additional 60 days if the applicant can demonstrate that the applicant did not cause the delay in completing all the requirements for certification. A kinship home may opt out of the provisional certification process and remain eligible for supports through sources other than foster care maintenance. Kinship foster care homes are eligible for financial reimbursement and supports at the same rate as foster care homes, as established in rules promulgated by the state board of human services. Non-certified kinship care homes are eligible for financial assistance and supports at 30% of the foster care rate, increasing to 50% beginning in the 2026-27 state fiscal year, based on the age of the child or youth receiving care. The state department shall reimburse the county departments 90% of the amounts expended by county departments for kinship foster care and non-certified kinship care daily rates to support financial assistance. The kinship foster care rate and non-certified kinship care rate are exempt from the state close-out process. The state department shall collaborate with the department of education, the department of public health and environment, and the department of health care policy and financing to develop an interagency resource. The state department shall prominently post the resource on the state department's website. The act directs the state department and the judicial department to collect data on the number of children who are placed with certified and non-certified kin through a dependency and neglect case, regardless of who has custody of the child or youth. The state department shall make the data available on its website on or before October 1, 2025. On or before October 1, 2025, the state department shall study and report to the general assembly the feasibility of using federal funds, including, but not limited to, federal IV-B, IV-E, or TANF funds, or other grant funding to provide or reimburse for the provision of brief legal services or legal representation of relative and kin caregivers. On or before August 1, 2025, and every August 1 thereafter until August 1, 2030, the state department shall submit a report to the joint budget committee on the implementation of non-certified kinship care homes, the impacts to the number of placements with kinship foster care homes, and the impacts to the number of placements with county departments in their ability to support providers. The state department shall submit data provided by county departments as a supplement to the report. The act makes conforming amendments to align statutory sections related to foster care homes with kinship homes. The act makes the following appropriations to the department of human services for the 2024-25 state fiscal year: $190,672 from the general fund for use by the administration and finance division; $5,516,580 from the Colorado long-term works reserve for use by the office of children, youth, and families for child welfare services; and $1,221,710 from local funds for use by the office of children, youth, and families for child welfare services. The act anticipates that the department of human services will receive $6,459,409 in federal funds to be used by the office of children, youth, and families for child welfare services. The act appropriates $55,748 to the department of public safety for the 2024-25 state fiscal year for use by the biometric identification and records unit. APPROVED by Governor May 30, 2024 EFFECTIVE September 1, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-008
SB24-009,2024,RS,Bill,Local Government Disaster-Related Programs,Local Government; State Government,Introduced; Lost,Senator Lisa Cutter; Senator Sonya Jaquez Lewis; Representative Marc Snyder,Rep. E. Velasco,Sen. J. Buckner; Sen. T. Exum; Sen. S. Fenberg; Sen. R. Fields; Sen. J. Ginal; Sen. C. Hansen; Sen. D. Michaelson Jenet; Sen. K. Priola; Sen. D. Roberts; Sen. F. Winter,Appropriations,Agriculture & Natural Resources,"Concerning assisting local governments in disaster-related programs, and, in connection therewith, establishing the slash removal pilot program and making an appropriation.","Wildfire Matters Review Committee. The bill assists local governments with disaster-related programs in 2 ways. First, section 1 of the bill establishes by establishing the slash removal pilot program (pilot program) under the wildfire mitigation incentives for local governments grant program, which is administered by the forest service. The pilot program supports county efforts to efficiently and effectively remove slash through methods other than burning . The forest service must establish the policies and procedures by which it will select counties for the pilot program and implement the pilot program. Second, section 2 requires the division of homeland security and emergency management in the department of public safety to provide guidance to local governments on the following issues concerning debris removal: Negotiating debris removal program terms with the federal emergency management agency to provide predictability for homeowners and ensure that there are not duplicate payments for debris removal; Developing standard right of entry forms that include opt-in and opt-out provisions and clear insurance assignment of benefit language; Establishing right-of-way cleanup procedures, including the removal of private vehicles, for public roadways; Considering the removal of hazardous materials and other safety and environmental concerns; and Ensuring that local debris removal programs are limited to residential debris removal and do not include commercial debris removal. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/SB24-009
SB24-010,2024,RS,Bill,Dentist & Dental Hygienist Compact,Health Care & Health Insurance; Professions & Occupations,Introduced; Passed; Became Law,Senator Joann Ginal; Senator Perry Will; Representative Monica Duran; Representative Anthony Hartsook,,Sen. J. Bridges; Sen. J. Buckner; Sen. L. Cutter; Sen. T. Exum; Sen. R. Fields; Sen. S. Jaquez Lewis; Sen. B. Kirkmeyer; Sen. L. Liston; Sen. P. Lundeen; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. K. Priola; Sen. D. Roberts; Sen. K. Van Winkle; Sen. R. Zenzinger; Rep. J. Bacon; Rep. S. Bird; Rep. A. Boesenecker; Rep. B. Bradley; Rep. C. deGruy Kennedy; Rep. L. Frizell; Rep. E. Hamrick; Rep. L. Herod; Rep. S. Lieder; Rep. B. Marshall; Rep. J. McCluskie; Rep. D. Ortiz; Rep. N. Ricks; Rep. M. Rutinel; Rep. M. Snyder; Rep. M. Young,Health & Human Services,Health & Human Services,"Concerning the adoption of the dentist and dental hygienist compact, and, in connection therewith, making an appropriation.","The act adopts the dentist and dental hygienist compact (compact) to facilitate the interstate practice of dentistry and dental hygiene. With the adoption of the compact, a dentist or dental hygienist who holds an active, unencumbered license in a participating state and does not have an encumbered license from any participating state may apply to another participating state (remote state) for a privilege to practice dentistry or dental hygiene, as applicable, (compact privilege) in that state. Under a compact privilege, the dentist or dental hygienist must practice within the scope of practice authorized for a dentist or dental hygienist licensed in the remote state and is subject to the remote state's licensing authority, which may, within the borders of the remote state, take adverse action against the dentist's or dental hygienist's compact privilege in order to protect the health and safety of its citizens. If a remote state, acting through its licensing authority, takes adverse action, the dentist's or dental hygienist's compact privilege in all remote states is removed until any restriction on the compact privilege is removed. Only the participating state in which the dentist or dental hygienist is licensed may take adverse action against the dental or dental hygienist's license; however, a remote state may take adverse action against the dentist's or dental hygienist's compact privilege in the remote state. The compact creates the dentist and dental hygienist compact commission (commission). The commission consists of one commissioner from each participating state who is selected by the state's licensing authority. The compact authorizes the commission to create the administrative structure for the compact, including granting the powers necessary to establish and operate the commission, adopt rules and bylaws, establish an executive committee, hire employees, establish an office, and conduct the commission's meetings. Further, the commission shall develop and maintain a coordinated database and reporting system to include significant investigatory information from participating states concerning the dentist's or dental hygienist's practice and to record any adverse action against the dentist or dental hygienist. To pay the costs associated with the compact, the compact authorizes the commission to levy and collect an annual assessment from each participating state and to impose fees on licensees for the granting or renewal of a compact privilege; except that an active military member or the member's spouse will not be required to pay the commission's fee for a compact privilege. The compact includes provisions governing disputes among participating states and between the commission and a participating state, enforcement provisions, and withdrawal of participating states from the compact. The compact is effective for participating states on the date on which the compact is enacted in the seventh participating state. For the 2024-25 state fiscal year, $78,750 is appropriated to the department of regulatory agencies from the division of professions and occupations cash fund for use by the department to implement the act. APPROVED by Governor May 17, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-010
SB24-011,2024,RS,Bill,Online-Facilitated Misconduct & Remote Tracking,"Business & Economic Development; Civil Law; Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Senator Faith Winter; Senator Lisa Cutter; Representative Monica Duran; Representative Jenny Willford,,Sen. J. Buckner; Sen. J. Coleman; Sen. J. Danielson; Sen. T. Exum; Sen. R. Fields; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. J. Marchman; Sen. D. Michaelson Jenet; Sen. K. Mullica; Sen. K. Priola; Sen. D. Roberts; Sen. R. Rodriguez; Rep. J. Amabile; Rep. J. Bacon; Rep. S. Bird; Rep. C. Clifford; Rep. C. deGruy Kennedy; Rep. R. English; Rep. M. Froelich; Rep. L. Herod; Rep. M. Lindsay; Rep. J. Parenti; Rep. R. Pugliese; Rep. N. Ricks; Rep. M. Rutinel; Rep. B. Titone; Rep. M. Weissman; Rep. M. Young,Judiciary,Judiciary,Concerning measures to increase protection from harm caused through the use of technology.,"The act requires an online dating service (service) to have a safety policy that includes certain elements, as detailed below. It is a deceptive trade practice if a service does not have a compliant safety policy. A safety policy must include: A description of prohibited content and conduct used by the online dating service, which must include misconduct that threatens public or personal safety; Information about whether and under what circumstances the service conducts background screenings of members who use the service (members) and whether the service excludes from membership individuals with criminal convictions; A description of whether and when the service verifies a member's identity or that the member is at least 18 years of age; A description of whether and when the online dating service, after receiving a report of prohibited content and conduct committed by a member, provides actual notice that it received the report to other members who have had contact with the member and, if so, the types of content and conduct that result in notice; A description of whether and when the service suspends a member profile or bars a member from the service as a result of reports of prohibited content and conduct committed by the member and whether the service allows a member to appeal an adverse action against the member; Guidelines for reporting prohibited content and conduct committed by a member to the service; A notice that engaging in sexual conduct with another person without the other person's consent violates the safety policy and criminal laws, and may result in criminal or civil liability; Information about resources available for members in Colorado who experience sexual assault, domestic violence, and other crimes; and Measures taken by the service that are reasonably designed to promote safer online and in-person dating experiences for members. A service shall post a link to its safety policy on the front page of its website, on the settings or similar screen of its mobile application, and in its dating service contract. A service shall submit the URL for its safety policy, including any updates, to the attorney general's office. On or before January 31, 2026, a service shall annually file a report with the attorney general's office concerning member safety and the service's compliance with the requirement to have a safety policy. Prior to commencing a deceptive trade practice enforcement action against an online dating service, the attorney general or a district attorney must issue a notice of violation to the service if the attorney general or district attorney determines it is possible for the online dating service to cure the violation. The service has 30 days after receiving notice to cure the violation. If the service does not cure the violation, the attorney general or district attorney may commence an enforcement action. The act creates a civil cause of action for a person who was tracked by means of a tracking device or tracking application to bring a claim against the actor who installed a tracking device on the person's property or who caused a tracking device or tracking application to track the person or person's property without the person's consent. Existing law prohibits posting a private image for harassment; posting a private image for pecuniary gain; and posting, possession, or exchange of a private image by a juvenile. Posting a private image for harassment or for pecuniary gain involves posting an image that depicts the private intimate parts of a person. Posting, possession, or exchange of a private image by a juvenile involves an image that depicts specified intimate parts of a person. The act makes those offenses apply to images that include simulated intimate parts of a person. APPROVED by Governor June 5, 2024 EFFECTIVE August 7, 2024 (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/SB24-011
