bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB20-1265,2020,RS,Bill,Increase Public Protection Air Toxics Emissions,Natural Resources & Environment,Introduced; Passed; Became Law,Representative Adrienne Benavidez; Representative Alex Valdez; Senator Julie Gonzales; Senator Dominick Moreno,Rep. Y. Caraveo; Rep. L. Cutter; Rep. M. Duran; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. E. Hooton; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. J. Melton; Rep. K. Mullica; Rep. E. Sirota; Rep. B. Titone; Sen. S. Fenberg,Rep. J. Arndt; Rep. S. Bird; Rep. B. Buentello; Rep. J. Coleman; Rep. C. deGruy Kennedy; Rep. T. Exum; Rep. L. Herod; Rep. D. Jackson; Rep. S. Lontine; Rep. J. Singer; Rep. M. Snyder; Rep. K. Tipper; Rep. M. Weissman; Rep. S. Woodrow; Sen. K. Donovan; Sen. R. Fields; Sen. M. Foote; Sen. L. Garcia; Sen. J. Ginal; Sen. P. Lee; Sen. B. Pettersen; Sen. T. Story; Sen. F. Winter; Sen. R. Zenzinger,Energy & Environment,Finance,Concerning increased public protections from emissions of air toxics.,"The act defines ""covered air toxics"" as hydrogen cyanide, hydrogen sulfide, and benzene. A stationary source of air pollutants that reported in its federal toxics release inventory filing at least one of the following amounts of a covered air toxic for the year 2017 or later is defined as a ""covered facility"": For hydrogen cyanide, 10,000 pounds; For hydrogen sulfide, 5,000 pounds; and For benzene, 1,000 pounds. ""Incidents"" are defined as unauthorized emissions of an air pollutant from a covered facility. Each covered facility will: Conduct outreach to representatives of the community surrounding the covered facility to discuss communications regarding the occurrence of an incident; Use reverse-911 to communicate with, and make data available to, the community surrounding the covered facility regarding the occurrence of an incident; Implement reverse-911 within 6 months; and Pay all costs associated with its use of reverse (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1265
HB20-1266,2020,RS,Bill,Sale And Transport Of Fireworks Exporter License,State Government,Introduced; Lost,Representative Kyle Mullica; Senator Faith Winter,,Rep. A. Benavidez; Rep. J. Singer,Transportation & Local Government,Transportation & Energy,Concerning the modification of the requirements for the sale of fireworks for transport by the purchaser pursuant to an exporter of fireworks license.,The bill eliminates the ability for an exporter of fireworks licensee (exporter) to sell certain fireworks for transport in the purchaser's vehicle if the purchaser displays to the exporter a valid driver's license issued by a state other than Colorado and a valid vehicle registration showing the purchaser owns a vehicle in a state other than Colorado. The bill allows an exporter to sell certain fireworks for transport in the purchaser's vehicle if the purchaser displays to the exporter a valid driver's license issued by a jurisdiction other than Colorado and a valid wholesale or retail license number or resale license number regardless of the issuing state issued by a state or local authority located outside the state of Colorado. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.),https://leg.colorado.gov/bills/HB20-1266
HB20-1267,2020,RS,Bill,Transparency Of Telecommunications Providers Correctional Facilities,"Crimes, Corrections, & Enforcement; Telecommunications & Information Technology",Introduced; Lost,Representative Kerry Tipper; Senator Julie Gonzales,,Rep. K. Becker; Rep. A. Benavidez; Rep. B. Buentello; Rep. Y. Caraveo; Rep. D. Esgar; Rep. T. Exum; Rep. S. Gonzales-Gutierrez; Rep. L. Herod; Rep. C. Kipp; Rep. B. McLachlan; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. B. Titone; Rep. M. Weissman; Rep. S. Woodrow,Judiciary,Judiciary,"Concerning transparency of penal telecommunications service providers in jails, and, in connection therewith, making an appropriation.",The bill requires penal telecommunication service providers (providers) who that contract with a government entity to provide telecommunication services (services) to jails and other correctional facilities (jails) to maintain data and records (data) related to the services provided to jails. The bill requires providers to submit the data and a report on the services provided to the public utilities commission (commission) on a quarterly basis. An underlying carrier that contracts with a provider to provide the actual services to jails is not required to maintain or produce such data or reports. The commission is required to publish the data and report on its website in a format accessible by the public. Current law exempts providers and the services provided from oversight by the commission. The bill grants the commission authority over providers and the services provided. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.),https://leg.colorado.gov/bills/HB20-1267
HB20-1268,2020,RS,Bill,Uniform Criminal Records Accuracy Act,"Courts & Judicial; Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Kerry Tipper,,,Judiciary,,"Concerning creation of the ""Uniform Criminal Records Accuracy Act"".","Colorado Commission on Uniform State Laws. The bill imposes duties on governmental law enforcement agencies and courts that collect, store, and use criminal history records to ensure the accuracy of the criminal history record information. The bill provides that Colorado create a central repository and mandates that any criminal history record information be submitted to the central repository no later than 5 days after the information is collected. The bill requires the collection of biometric information, such as fingerprints, for purposes of identification when permitted or required by other law. The use of biometric information may help ensure more complete and accurate records. The bill limits the dissemination of criminal history record information only as permitted by the bill or by other law. A dissemination log must be maintained to record all disclosures. The bill gives individuals the right to see their criminal history record information. Individuals have the right to correct errors in their criminal history record information. The bill requires the creation and maintenance of a mistaken identity prevention registry. The mistaken identity prevention registry can give an individual whose name is similar to and confused with a person who is the subject of criminal history record information a certification to minimize the possibility of a mistaken arrest. The bill establishes procedures for conducting periodic audits of criminal history record information. The bill includes remedies for enforcement for noncompliance. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1268
HB20-1269,2020,RS,Bill,Create School Safety Account And Related Tax Credits,Education & School Finance (Pre & K-12); Fiscal Policy & Taxes,Introduced; Lost,Representative Patrick Neville,Rep. K. Ransom,,"State, Veterans, & Military Affairs",,"Concerning support for students who are affected by school safety incidents, and, in connection therewith, creating school safety accounts and creating state income tax credits for supplemental payments and supplemental education scholarships.","The bill creates the ""Child Safety Account Act"", which allows for a student who is directly affected by or involved in a safety incident occurring at a public school, but is not the perpetrator, to qualify for a child safety account. A child safety account is an account that must be used to pay for eligible expenses necessary for the education of the qualified student. The bill requires the department of education (department) to contract with an entity that will administer the child safety account program (administering entity). Upon the creation of a child safety account, the department shall transfer to the administering entity an amount equal to the state share of per pupil revenues of the enrolling school district or institute charter school for the budget year in which the account is created and deduct the amount transferred from that amount that the department distributes to the school district's or institute charter school's budget for the budget year. The general assembly shall annually appropriate to the department the amount required to be transferred from the department to the administering entity for the child safety accounts. In a budget year in which the general assembly does not appropriate a sufficient amount to fully fund the child safety accounts, the department shall reduce the amount transferred to the administering entity for distribution to each child safety account by the same percentage that the deficit bears to the amount required to fully fund the child safety accounts. If a child safety account has been closed, any amount remaining in the account must be transferred to the department, and the department shall transfer the money to the treasurer for deposit into the general fund. In order to qualify for a child safety account, the parent of a student must apply to the administering entity. A child safety account continues to be active, without need for renewal, until the qualified student completes twelfth grade or ceases to be enrolled in a participating school or nonpublic home-based educational program. Any unexpended amount left in the child safety account at the end of a school year remains in the account and may be expended on eligible expenses in subsequent school years and used for eligible expenses while the student remains enrolled in an institution of higher education. The administering entity is required to monitor the expenses made from money in child safety accounts. If it appears the money in a child safety account was used for an expense that was not an eligible expense, the administering entity is required to convene a review committee to determine whether the expense was an eligible expense, and if not an eligible expense, whether it was a good-faith mistake. The review committee is required to take appropriate action depending upon the outcome of the review. The administering entity is required to oversee scholarship-granting organizations. A scholarship-granting organization shall accept scholarship applications from qualified students with child safety accounts, who shall use the awarded amounts to pay for eligible expenses above the amount credited to the child safety account. The scholarship-granting organization shall also accept donations from individuals or corporations for scholarship applicants. The bill creates an income tax credit for parents of qualified students with child safety accounts for payments of eligible expenses above the amount provided through a child safety account. The bill creates a tax credit to encourage donations for individuals or corporations that donate to scholarship-granting organizations for scholarships for qualified students with child safety accounts. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1269
HB20-1270,2020,RS,Bill,One Parent Consent For Behavioral Health Services,Children & Domestic Matters; Health Care & Health Insurance; Professions & Occupations,Introduced; Lost,Representative Dafna Michaelson Jenet; Senator Rhonda Fields,,Rep. J. Buckner; Rep. Y. Caraveo; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. S. Gonzales-Gutierrez; Rep. L. Herod; Rep. E. Hooton; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. T. Kraft-Tharp; Rep. S. Lontine; Rep. J. McCluskie; Rep. B. McLachlan; Rep. J. Melton; Rep. K. Mullica; Rep. D. Roberts; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. B. Titone; Rep. D. Valdez; Rep. S. Woodrow,Public Health Care & Human Services,Judiciary,Concerning the consent of one parent for a licensed professional person to treat a minor for a behavioral health disorder.,"The bill authorizes a physician or a mental health professional (professional) to evaluate or treat a minor patient (minor) for a behavioral health disorder with the consent of only one parent or legal guardian of the minor if both parents have legal decision-making authority over the minor, but not when there is an existing court order providing that the parents or legal guardians have joint-decision making authority concerning the medical or behavioral health decisions of the minor . The professional shall act in the best interest of the minor and provide services for a behavioral health disorder only in accordance with the professional's own advice or recommendation. The bill defines a minor as a person who is under 15 years of age. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",https://leg.colorado.gov/bills/HB20-1270
HB20-1271,2020,RS,Bill,Repeal Red Flag And Amend 72-hour Hold,Courts & Judicial,Introduced; Lost,Representative Lori Saine; Senator John Cooke; Senator Jim Smallwood,Rep. M. Baisley; Rep. P. Buck; Rep. T. Geitner; Rep. S. Humphrey; Rep. P. Neville; Rep. K. Ransom; Rep. S. Sandridge; Rep. K. Van Winkle; Rep. D. Williams,,Judiciary,,"Concerning measures for persons who pose an extreme risk, and, in connection therewith, repealing the extreme risk protection order law, changing the standard for an involuntary seventy-two-hour mental health hold from imminent danger to extreme risk, and defining the term ""extreme risk"" as a credible and exigent threat of danger to self or others through actionable threats of violence or death as a result of a current mental health state.","The bill repeals the laws relating to extreme risk protection orders. Under current law, a person can be held on an involuntary 72-hour mental health hold if the person appears to be an imminent danger to others or to himself or herself. The bill changes the standard from imminent danger to extreme risk and defines extreme risk as a credible and exigent threat of danger to themselves or others through actionable threats of violence or death as result of a current mental health state. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1271
HB20-1272,2020,RS,Bill,Colorado Natural Marriage And Adoption Act,Children & Domestic Matters; Courts & Judicial; Human Services,Introduced; Lost,Representative Stephen Humphrey,Rep. M. Baisley; Rep. S. Sandridge; Rep. D. Williams,,"State, Veterans, & Military Affairs",,"Concerning promoting the formation of the natural family structure, and, in connection therewith, enforcing state law that marriage is between one man and one woman and restricting adoption of children by spouses in a marriage and partners in a civil union to those marriages and civil unions that consist of one man and one woman.","The bill permits a clerk to issue a license to marry and a marriage certificate only upon satisfactory proof that the marriage will be between one man and one woman, regardless of judicial decisions to the contrary. The bill authorizes a court, county department, or licensed child placement agency to approve an adoptive placement of a child only with prospective parents whose marriage consists of one man and one woman, or whose civil union, if it were considered a marriage, is only between one man and one woman, regardless of any judicial decisions to the contrary, and to allow stepparent adoptions only to a parent who is in a marriage or civil union that is between one man and one woman. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1272
HB20-1273,2020,RS,Bill,Equality And Fairness In Youth Sports Act,Education & School Finance (Pre & K-12),Introduced; Lost,Representative Shane Sandridge,,,"State, Veterans, & Military Affairs",,Concerning participation in school sports programs for female student athletes.,"The bill prohibits male students from participating on any athletic team for students in sixth through twelfth grade that participates in an athletic activity sponsored by a school and is designated for ""females"", ""women"", or ""girls"". If the participating student's sex is disputed, the student may prove that she is of the female sex by presenting a signed physician's statement indicating the student's sex based on the student's reproductive anatomy, levels of naturally occurring testosterone, and an analysis of the student's chromosomes. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1273
HB20-1274,2020,RS,Bill,Increase Sentence Served Before Parole Eligibility,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Matt Soper,Rep. R. Bockenfeld; Rep. L. Liston; Rep. D. Williams,,Judiciary,,Concerning matters related to the amount of time of a felony sentence a person is required to serve prior to being eligible for parole.,"The bill increases the general standard for parole eligibility from 50% to 75% of the sentence served for a class 2, class 3, class 4, class 5, or class 6 felony, or a level 1, level 2, level 3, or level 4 drug felony, or any unclassified felony. The bill increases the standard for parole eligibility from 75% to 80% of the sentence served for any person convicted and sentenced for specific convictions and sentences. The bill increases the standard for parole eligibility from 75% to 85% of the sentence served for specific convictions and sentences. The bill extends the right of a victim to be informed of the final disposition of a case to include information, if applicable, regarding the sentence imposed upon the person and information regarding whether the person may be eligible for parole prior to serving the full sentence. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1274
HB20-1275,2020,RS,Bill,In-state Tuition At Community College For Military,Higher Education,Introduced; Passed; Became Law,Representative Bri Buentello; Senator Dennis Hisey; Senator Pete Lee,,Rep. J. Arndt; Rep. M. Baisley; Rep. S. Bird; Rep. R. Bockenfeld; Rep. P. Buck; Rep. J. Buckner; Rep. Y. Caraveo; Rep. T. Carver; Rep. R. Champion; Rep. J. Coleman; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. T. Geitner; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. S. Jaquez Lewis; Rep. C. Kipp; Rep. S. Lontine; Rep. J. McCluskie; Rep. H. McKean; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. K. Ransom; Rep. D. Roberts; Rep. L. Saine; Rep. S. Sandridge; Rep. J. Singer; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. K. Van Winkle; Rep. M. Weissman; Rep. J. Wilson; Rep. S. Woodrow; Rep. M. Young; Sen. J. Bridges; Sen. D. Coram; Sen. L. Crowder; Sen. J. Danielson; Sen. S. Fenberg; Sen. R. Fields; Sen. M. Foote; Sen. L. Garcia; Sen. B. Gardner; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Holbert; Sen. P. Lundeen; Sen. D. Moreno; Sen. B. Pettersen; Sen. K. Priola; Sen. B. Rankin; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. T. Story; Sen. J. Tate; Sen. N. Todd; Sen. F. Winter; Sen. R. Zenzinger,Education,Education,Concerning providing in-state tuition status at a community college for military families regardless of whether Colorado domicile status is satisfied.,"The act allows an active member of the armed forces of the United States or a veteran of the armed forces of the United States, or a dependent of the member or veteran, to be eligible for in-state tuition status at a community college, regardless of whether the person satisfies Colorado domicile or residency status. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB20-1275
HB20-1276,2020,RS,Bill,Individualized Student Degree Programs,Education & School Finance (Pre & K-12),Introduced; Lost,Representative Tim Geitner,,,Education,,Concerning empowering students to complete an individually designed bachelors degree without charge while enrolled in high school.,"The bill creates the Colorado individualized combined degree pilot program (pilot program) that the department of higher education must administer, working with the department of education. The pilot program is designed to assist school districts and charter schools in providing individualized degree programs that enable a participating student to design and complete an educational program that is unique to the student and results in the simultaneous completion of a high school diploma and a baccalaureate degree during the 4 years in which the student is enrolled in high school. A school district or charter school may apply to participate in the pilot program by submitting an application to the department of higher education, which shall select up to 10 participants. Each participating school district and charter school must establish a local individualized combined degree program (local program), which must meet specified requirements. Each participating school district or charter school must transfer a specified percentage of per pupil revenue to the individualized degree account created for each participating student that is enrolled in the school district or charter school. The bill specifies that each student who participates in a local program must, with the student's parents, select individuals to serve as an advisory board to help the student design and complete the student's individualized degree program. The student's individualized degree program may be an existing baccalaureate degree program at an institution of higher education or may be designed specifically to meet the student's unique educational and career goals. A uniquely designed degree program must meet specified requirements and is subject to approval by the Colorado commission on higher education. Each participating student must apply for federal and state student financial assistance. A portion of the money annually appropriated for state student financial assistance must be distributed to students participating in local programs based on each student's demonstrated financial need. Each participating student must create an individual degree account with collegeinvest. The money that the student receives from the school district or charter school and the state and federal financial assistance that the student receives must be credited to the account. The student, with the approval of the student's parent and advisory board, must use the money in the student's account only to pay for the costs incurred in obtaining the student's baccalaureate degree. On or before January 15, 2024, and annually thereafter through 2030, the department of higher education, working with the department of education, shall prepare a report concerning the effectiveness of the pilot program and submit the report to the governor, the Colorado commission on higher education, the state board of education, and the education committees of the general assembly. The pilot program is repealed, July 1, 2030. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1276
HB20-1277,2020,RS,Bill,Notification Of Rights Investigation Child Abuse,Children & Domestic Matters; Human Services,Introduced; Lost,Representative Tim Geitner,,,Public Health Care & Human Services,,Concerning written notification of rights related to investigations of child abuse or neglect.,The bill requires the office of respondent parents' counsel and the office of the child protection ombudsman to work collaboratively to develop and make recommendations to the department of human services (department) regarding a written document containing notice of the rights afforded to all parties involved in an investigation of child abuse or neglect. The department is required to prepare a standard written document based on those recommendations that must be provided to any party that is subject to an investigation of child abuse or neglect at the start of any such investigation. (Note: This summary applies to this bill as introduced.),https://leg.colorado.gov/bills/HB20-1277
HB20-1278,2020,RS,Bill,Protection Orders Issued Against Domestic Abusers,"Courts & Judicial; Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Monica Duran; Representative Jonathan Singer; Senator Rhonda Fields,,,Judiciary,,Concerning procedures for a domestic abuser upon the issuance of a protection order.,"Upon the issuance of a protection order, the court shall: Require the person to state in court or complete an affidavit in court stating the number of firearms in the person's immediate possession or control and the location of all firearms in the person's immediate possession or control; Require the person to complete a firearm information form that states the number of firearms in the person's immediate possession or control or subject to the person's immediate possession or control, the type of each firearm, and the location of each firearm; and Transmit a copy of the protection order and the firearm information form to the sheriff of the county of the person's residence. The bill prohibits any full and truthful statements made to the court regarding the number of firearms in the person's immediate possession or control or subject to the person's immediate possession or control and the location of the firearms from being used against the person in any other civil or criminal proceedings. The bill excludes legal holidays and weekends from the current time frame a person has to relinquish a firearm. The bill allows a court to grant a person an additional 24 hours to relinquish a firearm if the person is unable to comply with the required time frame of relinquishment. Current law requires a person to either sell or transfer possession of the firearm, arrange for the storage of the firearm by a law enforcement agency, or sell or transfer the firearm to a private party who may legally possess the firearm. The bill requires a private party to complete a firearms acknowledgment form that informs the private party of the relevant state and federal laws, lists the consequences of noncompliance, and asks if the private party is able to legally possess a firearm. The bill prohibits the person from transferring the firearm to a private party living in the same residence as the person at the time of transfer. The bill requires the court to conduct a hearing to ensure the person has complied with the relinquishment requirements. Failure to appear at the hearing constitutes a violation of the protection order, and the court may issue a warrant for the person's arrest or a search warrant of the person's residence. The bill requires a person who does not possess a firearm at the time the order is issued to complete a declaration of nonpossession form in court. If the person possessed a firearm at the time of the qualifying incident giving rise to the duty to relinquish the firearm but sold or transferred the firearm to a private party prior to the issuance of the protection order, the person shall disclose the sale or transfer in court. The bill requires a federally licensed firearms dealer, law enforcement agency, or private party to issue a signed affidavit memorializing the sale or transfer of the firearm. The bill allows a law enforcement agency to enter into an agreement with any other law enforcement agency to assume the duties of the sheriff. If a law enforcement agency elects to store a firearm, the bill allows the law enforcement agency to seek a matching incentive fee from the department of public safety on an annual basis in an amount equal to the total amount charged by the agency for providing storage of a firearm. The matching fee must be used to maintain or increase firearm storage capacity. The bill requires a sheriff who elects to store a firearm to obtain a search warrant prior to testing or examining the firearm to facilitate any criminal investigation or prosecution. The bill prohibits a private party from returning a firearm to the person until the private party receives a written statement of the results of the background check conducted by the bureau authorizing the return of the firearm to the person. Current law requires a copy of the written receipt and the written statement of the background check to be filed with the court as proof of relinquishment. The bill requires the signed affidavit to be filed with the court instead of the receipt. Both the signed affidavit and written statement are only available for inspection by the court and the parties to the proceeding. A federally licensed firearms dealer, law enforcement agency, or private party that elects to store a firearm is not civilly liable for any resulting damages to the firearm, as long as such damage did not result from the willful and wrongful act or gross negligence of the person or agency storing the firearm. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1278
HB20-1279,2020,RS,Bill,Drunk Driving Enforcement Funding,"Crimes, Corrections, & Enforcement; Transportation & Motor Vehicles",Introduced; Lost,Representative Hugh McKean; Representative Dylan Roberts; Senator Rachel Zenzinger; Senator Ray Scott,,,Transportation & Local Government,,Concerning drunk driving law enforcement.,"Under existing law, the office of transportation safety within the office of the executive director of the department of transportation (department) receives funding from the law enforcement assistance fund (LEAF fund) to provide funding to local governments that have established a qualified drunk driving prevention and law enforcement program. The department receives funding from the first time drunk driving offender account in the highway users tax fund for high-visibility drunk driving enforcement. The bill requires the general assembly to annually appropriate $2 million to the department for allocation to local government programs that implement high-visibility drunk driving enforcement. The bill repeals department funding for high-visibility drunk driving enforcement from the first time drunk driving offender account and repeals office of transportation safety funding from the LEAF fund. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1279
HB20-1280,2020,RS,Bill,CDHE Data For Student Return On Investment Metrics,Higher Education,Introduced; Passed; Became Law,Representative Cathy Kipp; Representative Colin Larson; Senator Jeff Bridges; Senator Jim Smallwood,,Rep. K. Becker; Rep. J. Buckner; Rep. B. Buentello; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. D. Jackson; Rep. S. Jaquez Lewis; Rep. S. Lontine; Rep. J. McCluskie; Rep. B. McLachlan; Rep. J. Melton; Rep. D. Michaelson Jenet; Rep. S. Sandridge; Rep. B. Titone; Rep. D. Valdez; Rep. S. Woodrow; Rep. M. Young; Sen. S. Fenberg; Sen. L. Garcia; Sen. J. Ginal; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. B. Rankin; Sen. T. Story; Sen. J. Tate; Sen. N. Todd,Education,Education,Concerning authorizing the department of higher education to collect the data necessary to calculate return on investment metrics related to student outcomes.,The act authorizes the department of higher education to collect the data necessary to calculate return on investment metrics for certain higher education institutions not currently covered in the department's annual return on investment report. The department may include the information collected in its annual return on investment report. (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB20-1280
HB20-1281,2020,RS,Bill,Change Salary Categorizations For Certain Counties,Local Government,Introduced; Passed; Became Law,Representative Rod Pelton; Representative Donald Valdez; Senator Dennis Hisey,,Rep. M. Gray; Rep. L. Liston; Rep. P. Neville; Sen. L. Crowder; Sen. K. Donovan; Sen. B. Gardner; Sen. C. Holbert; Sen. V. Marble; Sen. K. Priola; Sen. B. Rankin; Sen. J. Sonnenberg; Sen. J. Tate,Transportation & Local Government,Local Government,Concerning the salary categorization of locally elected officers in specified counties.,Current law categorizes each county for purposes of establishing the salaries of elected county officers in the county. The statutory salary amounts are adjusted every 2 years for inflation and take effect for terms commencing after any change is made. The act modifies the categories of 2 counties with the accompanying percentage decrease in salary as follows: Alamosa county changes from category III-A to category III-B (7.7% decrease); and Yuma county changes from category IV-B to category IV-C (8.3% decrease). (Note: This summary applies to this bill as enacted.),https://leg.colorado.gov/bills/HB20-1281
HB20-1282,2020,RS,Bill,Radio Communications Policies Of Gov Entities,"Crimes, Corrections, & Enforcement; Local Government; State Government",Introduced; Lost,Representative Kevin Van Winkle; Representative Jovan Melton,,,Transportation & Local Government,,Concerning promoting open radio communications policies by governmental entities.,"The bill requires each entity of the state government; each entity of the government of each city, county, and city and county; and special districts, school districts, and institutions of higher education (governmental entity) that encrypts all of its radio communications to enact an encryption policy. An encryption policy must include access to unencrypted radio communications by members of the media and standards that prevent the governmental entity from imposing unreasonable and burdensome limitations on access to radio communications. When enacting an encryption policy, a governmental entity must consider including in the policy access to unencrypted radio communications for the general public through alternative means, such as delayed online transmission. Prior to enacting an encryption policy, a governmental entity must seek input from members of the Colorado media and the general public. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1282
HB20-1283,2020,RS,Bill,Administration Of Inhaler For Respiratory Distress,Education & School Finance (Pre & K-12); Public Health,Introduced; Lost,Representative Janet Buckner; Senator Nancy Todd,,,Education,,Concerning the administration of an inhaler to persons in respiratory distress.,"The bill amends existing law relating to the administration of epinephrine auto-injectors to include permitting public schools to obtain a stock supply of inhalers containing albuterol (inhaler) that the school nurse or trained school personnel may administer to a student who the school nurse or trained personnel believe is experiencing respiratory distress. Persons administering an inhaler must complete training on administering an inhaler and on recognizing symptoms of respiratory distress. The state board of education, with assistance from the department of public health and environment, shall promulgate rules for the administration of inhalers to students, including education and training necessary for personnel administering inhalers. The inhalers may be obtained and used through standing orders and protocols issued by a licensed physician and other medical personnel with prescriptive authority. Schools may seek monetary donations to purchase inhalers and may enter into arrangements with manufacturers and suppliers to obtain inhalers at reduced prices or for free. If a school district acts consistent with the law and does not engage in willful or wanton conduct that causes damages, the school, school district, and school employees are immune from civil liability for any damages related to administering the inhaler to a student who was believed to be in respiratory distress. In addition, the bill amends existing law relating to the administration of epinephrine auto-injectors outside of school settings to include permitting authorized entities, such as recreation camps, amusement parks, and sports arenas, to obtain a stock supply of inhalers containing albuterol to administer to persons believed to be in respiratory distress. Persons administering the inhalers for authorized entities must complete training on administering an inhaler and on recognizing symptoms of respiratory distress. The inhalers may be obtained and used through standing orders and protocols issued by a licensed physician and other medical personnel with prescriptive authority. Authorized entities may seek monetary donations to purchase inhalers. If an authorized entity acts consistent with the law and does not engage in willful or wanton conduct that causes damages, the authorized entity and its employees are immune from criminal liability or civil suit for any damages related to administering the inhaler to a person who was believed to be in respiratory distress. A physician, school nurse, pharmacist, and other medical personnel acting in accordance with the law are not subject to discipline by a licensing board for either administering an inhaler in a school or for prescribing inhalers for a school or a designated entity. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1283
HB20-1284,2020,RS,Bill,Secure Transportation Behavioral Health Crisis,Health Care & Health Insurance; Human Services,Introduced; Lost,Representative Tracy Kraft-Tharp; Representative Julie McCluskie; Senator Jeff Bridges; Senator Jim Smallwood,,,Public Health Care & Human Services,,Concerning secure transportation for an individual in behavioral health crisis.,"The bill creates a regulatory and service system to provide secure transportation services, with different requirements than traditional ambulance services, for individuals experiencing a behavioral health crisis. Mobile crisis services, units linked to the walk-in crisis services, and crisis respite services may arrange for secure transportation in response to a behavioral health crisis. The department of human services shall allow for the development of secure transportation alternatives. The board of county commissioners of the county in which the secure transportation service is based (commissioners) shall issue a license to an entity (licensee), valid for one year, that provides secure transportation services if the minimum requirements set by rule by the state board of health are met or exceeded. The commissioners shall also issue operating permits, valid for 12 months following issuance, to each vehicle operated by the licensee. A fee may be charged for each license to reflect the direct and indirect costs to the applicable county in implementing secure transportation services licensure. The state board of health is given authority to promulgate rules concerning secure transportation licensure. The department of health care policy and financing is directed to create and implement a secure transportation benefit on or before January 1, 2022. Language is added to exempt secure transportation services from regulation under the public utilities commission. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB20-1284
