bill_number,session,session_type,bill_type,title,keywords,status,primary_sponsors,sponsors,cosponsors,house_committee,senate_committee,long_title,summary,bill_url
HB21-1063,2021,RS,Bill,Model Law Credit Extraterritorial Reinsurance,Insurance,Introduced; Passed; Became Law,Representative Susan Lontine; Senator Robert Rodriguez,,Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. A. Garnett; Rep. J. McCluskie; Rep. S. Woodrow,Health & Insurance,"Business, Labor, & Technology",Concerning additional means by which credit for reinsurance may be allowed to a domestic ceding insurer.,"Federal law preempts the extraterritorial application of state credit for reinsurance law but permits a state to enact reinsurance collateral reforms on an individual basis if the state is accredited. The act enacts a model law adopted by the National Association of Insurance Commissioners (NAIC), which is necessary to maintain the continued accreditation of the Colorado division of insurance with the NAIC and makes Colorado's reinsurance statutes substantially similar to those found in other states. The model law specifies the grounds upon which a domestic insurer can get credit in Colorado for reinsurance provided by an assuming insurer that is domiciled in an extraterritorial jurisdiction and thereby avoids federal preemption that would otherwise occur by 2022. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1063
HB21-1064,2021,RS,Bill,Update Processes Juvenile Sex Offender Registry,"Children & Domestic Matters; Courts & Judicial; Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Adrienne Benavidez; Representative Judy Amabile; Senator Robert Rodriguez,,Rep. J. Bacon; Rep. T. Bernett; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. D. Esgar; Rep. S. Gonzales-Gutierrez; Rep. L. Herod; Rep. E. Hooton; Rep. J. McCluskie; Rep. K. McCormick; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. N. Ricks; Rep. E. Sirota; Rep. A. Valdez; Rep. M. Weissman; Sen. J. Buckner; Sen. J. Gonzales; Sen. P. Lee; Sen. D. Moreno,Judiciary,Judiciary,"concerning the treatment of persons with mental health disorders in the criminal and juvenile justice systems regarding juveniles who have committed sex offenses, and, in connection therewith, making an appropriation.","The act implements various recommendations of the legislative oversight committee concerning the treatment of persons with mental health disorders in the criminal and juvenile justice systems regarding juveniles who have committed sex offenses, including: Specifying that if a juvenile who is moving to Colorado would be otherwise required to register on Colorado's sex offender registry (registry) but the juvenile's duty to register in another state has been terminated by a court order, then the juvenile is not required to register or petition the court for removal from the registry; Expanding judicial discretion at the time of sentencing to exempt from registration or from requiring juveniles to register for all first offense registerable juvenile sex crimes if a sex offender management board evaluator recommends exemption and the juvenile is otherwise statutorily eligible; Adding language to adult or juvenile provisions that currently reference only crimes defined as ""unlawful sexual behavior"" to also include convictions and adjudications for nonsexual crimes where there has been, pursuant to statute, a judicial finding of an underlying factual basis involving unlawful sexual behavior; Adding a requirement for the court to send notice before the end of each juvenile's sentence concerning a juvenile's duty to register and set a hearing to consider the juvenile's ongoing duty to register; Adding language that if a person is required to register due to an adjudication or disposition as a juvenile, the duty to register automatically terminates either when the person reaches 25 years of age or 7 years from the date the juvenile was required to register, whichever occurs later; Adding language that if a person whose duty to register has automatically terminated either attempts to register or inquires with local law enforcement as to whether the duty to register has automatically terminated, local law enforcement shall advise the person that the person's duty to register terminated, remove the person from any local law enforcement registry, and notify the Colorado bureau of investigation (CBI) that the person's duty to register has terminated. Local law enforcement or the CBI may charge a fee, not to exceed $15, to determine whether a person's duty to register has terminated. Allowing a person whose duty to register arose from an adjudication or disposition as a juvenile, and whose duty to register automatically terminated when the person reached 25 years of age or 7 years had passed from the date the person was required to register, whichever was later, but the person's name has not already been removed from the sex offender registry, to petition for an order to remove the person's name from the sex offender registry; Changing the current law that allows the Colorado bureau of investigation (CBI) to inform a requesting party if a person is on the registry so that the CBI may release information about a juvenile only under certain restrictions; Requiring the CBI to collect data on the number of times information is requested and released concerning juveniles on the registry; Creating a new unclassified misdemeanor for members of the public who submit a false statement to the CBI for purposes of obtaining juvenile registry information or who use such information in a prohibited manner; Updating current law regarding the posting of information on the registry to the internet to specifically exclude juveniles; Clarifying that a local law enforcement agency may not release or post on its website information regarding juveniles on the registry; Changing current law that requires lifetime registration for an adult who has more than one adjudication as a juvenile so that juvenile adjudications alone may not trigger mandatory lifetime registration; and Updating language in the Colorado ""Crime Victim Rights Act"" to clarify victim rights when a petition or motion is made to terminate sex offender registration. For the 2021-22 state fiscal year, the act appropriates $7,200 to the department of public safety for use by the Colorado bureau of investigation. This appropriation is from the general fund. To implement this act, the division may use this appropriation for CCIC program support operating expenses related to the Colorado crime information center. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1064
HB21-1065,2021,RS,Bill,Veterans' Hiring Preference,Labor & Employment,Introduced; Passed; Became Law,Representative David Ortiz; Senator Leroy Garcia,,Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. L. Daugherty; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. N. Ricks; Rep. D. Roberts; Rep. S. Sandridge; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. D. Valdez; Rep. A. Valdez; Rep. T. Van Beber; Rep. M. Weissman; Rep. M. Young; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Cooke; Sen. D. Coram; Sen. J. Danielson; Sen. J. Ginal; Sen. D. Hisey; Sen. C. Holbert; Sen. B. Kirkmeyer; Sen. P. Lee; Sen. L. Liston; Sen. P. Lundeen; Sen. B. Pettersen; Sen. K. Priola; Sen. B. Rankin; Sen. R. Scott; Sen. C. Simpson; Sen. J. Smallwood; Sen. J. Sonnenberg; Sen. T. Story; Sen. F. Winter; Sen. R. Woodward; Sen. R. Zenzinger,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs",Concerning the authority of a private employer to adopt a veterans' preference employment policy when hiring new employees.,"The act creates a statutory basis to allow a private employer to give preference to a veteran of the armed forces or the National Guard and the spouse of a service member killed in the line of duty when hiring a new employee, as long as the veteran or the spouse is as qualified as other applicants for employment. The act allows a private employer's veterans' preference employment policy to also include the preferential hiring of a veteran who has been discharged from active duty within the last 5 years, a spouse of a veteran killed in the line of duty within 5 years after the death, and a veteran with a disability within 10 after the date of discharge. The act creates a rebuttable presumption that a private employer that adopts a program that gives preferences to veterans or their spouses is not committing a discriminatory or unfair labor practice. The act requires the office of economic development to begin the development of production materials to educate and encourage employers to hire veterans. $25,000 is appropriated to the office of economic development for allocation to the office of film, television, and media for the development of production materials. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1065
HB21-1066,2021,RS,Bill,CDOT Colorado Department of Transportation Financial Reporting Requirements,Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Rod Bockenfeld; Representative Dafna Michaelson Jenet; Senator Jim Smallwood; Senator Rob Woodward,Rep. D. Roberts; Sen. P. Lundeen,Rep. S. Bird; Rep. M. Duran; Rep. M. Lynch; Rep. R. Pelton; Rep. A. Pico; Rep. N. Ricks; Rep. S. Sandridge; Rep. B. Titone; Rep. D. Valdez; Rep. T. Van Beber; Sen. J. Cooke; Sen. C. Holbert; Sen. D. Moreno; Sen. K. Priola,Transportation & Local Government,Transportation & Energy,Concerning the modification of monthly financial reporting requirements of the department of transportation.,"The act modifies monthly financial reporting requirements for the department of transportation to: Require the department to include in the monthly report that it submits to the state controller: Sufficient financial information for the controller to complete a review of legal overexpenditures, any deficit fund balances, and a budget to actual report for all budget lines within the annual general appropriations act; and Any additional information that is deemed reasonable and necessary by the controller; and Require the department to submit a monthly budget report to the transportation commission of the expenditures made from each budget category and the unexpended and unencumbered balance of each budget subcategory and to make each report publicly available on the department's website. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1066
HB21-1067,2021,RS,Bill,College Admission Use Of National Test Score,Higher Education,Introduced; Passed; Became Law,Representative Cathy Kipp; Representative Tony Exum; Senator Tammy Story; Senator Janet Buckner,,Rep. J. Amabile; Rep. J. Bacon; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. D. Esgar; Rep. M. Froelich; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. I. Jodeh; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Ortiz; Rep. N. Ricks; Rep. D. Roberts; Rep. E. Sirota; Rep. M. Snyder; Rep. M. Soper; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young; Sen. J. Danielson; Sen. L. Garcia; Sen. J. Gonzales; Sen. C. Hansen; Sen. C. Kolker; Sen. F. Winter; Sen. R. Zenzinger,Education,Education,Concerning a national assessment test score as an eligibility criterion for admission to a Colorado institution of higher education.,"Under current law, the admission standards for first-time admitted freshmen students must use high school academic performance indicators and national assessment test scores. The act removes the requirement for a national assessment test score. The act states that the governing board of a state institution of higher education (institution) may, but is not required to, require a national assessment test score as an eligibility criterion for admission. An applicant may submit a national assessment test score to an institution that does not require a national assessment test score as an eligibility criterion and request that the institution consider the national assessment test score. Starting June 30, 2023, the department of higher education (department) shall publish and submit to the education committees an annual report of various data intended to determine whether requiring or not requiring a national assessment test score as an eligibility criterion for the admissions process provides greater diversity among institutions without causing negative student outcomes that are directly attributable to the change in the admissions process. On or before June 30, 2027, and on or before June 30, 2032, the commission on higher education shall publish and submit to the education committees a report analyzing the annual reports submitted by the department. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1067
HB21-1068,2021,RS,Bill,Insurance Coverage Mental Health Wellness Exam,Health Care & Health Insurance,Introduced; Passed; Became Law,Representative Dafna Michaelson Jenet; Representative Brianna Titone; Senator Dominick Moreno; Senator Jim Smallwood,Rep. M. Weissman,Rep. J. Amabile; Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. R. Bockenfeld; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. T. Carver; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. B. McLachlan; Rep. K. Mullica; Rep. D. Ortiz; Rep. N. Ricks; Rep. D. Roberts; Rep. E. Sirota; Rep. M. Snyder; Rep. T. Sullivan; Rep. A. Valdez; Rep. S. Woodrow; Rep. M. Young; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Cooke; Sen. D. Coram; Sen. J. Danielson; Sen. K. Donovan; Sen. S. Fenberg; Sen. L. Garcia; Sen. B. Gardner; Sen. J. Ginal; Sen. J. Gonzales; Sen. C. Hansen; Sen. D. Hisey; Sen. S. Jaquez Lewis; Sen. B. Kirkmeyer; Sen. C. Kolker; Sen. P. Lee; Sen. L. Liston; Sen. B. Pettersen; Sen. K. Priola; Sen. B. Rankin; Sen. R. Scott; Sen. C. Simpson; Sen. J. Sonnenberg; Sen. T. Story; Sen. F. Winter; Sen. R. Woodward; Sen. R. Zenzinger,Health & Insurance,Health & Human Services,"Concerning health insurance coverage for an annual mental health wellness examination performed by a qualified mental health care provider, and, in connection therewith, making an appropriation.","The act adds a requirement, as part of mandatory health insurance coverage of preventive health care services, that health plans cover an annual mental health wellness examination of up to 60 minutes that is performed by a qualified mental health care provider. The coverage must: Be comparable to the coverage of a physical examination; Comply with the requirements of federal mental health parity laws; and Not require any deductibles, copayments, or coinsurance for the mental health wellness examination. The coverage applies to large employer plans issued or renewed on or after January 1, 2022, and to individual and small group plans issued or renewed on or after January 1, 2023, if the commissioner of insurance determines, and the United States department of health and human services confirms or fails to timely respond to a request for confirmation, that the coverage for an annual mental health wellness examination does not require state defrayal pursuant to the federal ""Patient Protection and Affordable Care Act"". Additionally, the division of insurance (division) is directed to conduct an actuarial study to determine the effect of the coverage on insurance premiums. The act appropriates $26,353 to the division to conduct reviews of health plans to ensure compliance with the coverage required by the bill. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1068
HB21-1069,2021,RS,Bill,Enforcement Of Sexual Exploitation Of A Child,"Crimes, Corrections, & Enforcement",Introduced; Passed; Became Law,Representative Terri Carver; Representative Dylan Roberts; Senator Rhonda Fields; Senator Bob Gardner,,Rep. J. Amabile; Rep. J. Bacon; Rep. T. Bernett; Rep. S. Bird; Rep. M. Catlin; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. M. Froelich; Rep. A. Garnett; Rep. M. Gray; Rep. E. Hooton; Rep. D. Jackson; Rep. I. Jodeh; Rep. S. Lontine; Rep. M. Lynch; Rep. J. McCluskie; Rep. K. McCormick; Rep. H. McKean; Rep. B. McLachlan; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. R. Pelton; Rep. A. Pico; Rep. K. Ransom; Rep. N. Ricks; Rep. S. Sandridge; Rep. M. Snyder; Rep. M. Soper; Rep. T. Sullivan; Rep. B. Titone; Rep. D. Valdez; Rep. A. Valdez; Rep. T. Van Beber; Rep. K. Van Winkle; Rep. P. Will; Rep. S. Woodrow; Sen. J. Bridges; Sen. J. Buckner; Sen. J. Cooke; Sen. D. Coram; Sen. J. Danielson; Sen. S. Fenberg; Sen. L. Garcia; Sen. J. Ginal; Sen. D. Hisey; Sen. C. Holbert; Sen. B. Kirkmeyer; Sen. C. Kolker; Sen. P. Lee; Sen. P. Lundeen; Sen. B. Pettersen; Sen. K. Priola; Sen. B. Rankin; Sen. R. Scott; Sen. C. Simpson; Sen. J. Smallwood; Sen. T. Story; Sen. F. Winter; Sen. R. Woodward; Sen. R. Zenzinger,Judiciary,Judiciary,"Concerning enhancing the enforcement of crimes of sexual exploitation of a child, and, in connection therewith, requiring a post-enactment review of the implementation of this act and making an appropriation.","The act updates certain actions described as sexual exploitation of a child to reflect access and viewing due to evolving technology. The act makes sexual exploitation of a child an extraordinary risk crime, enhancing the presumptive sentencing range in certain circumstances. The act creates the sexual exploitation of children surcharge for any person who is convicted of or receives a deferred sentence for sexual exploitation of a child. Ninety-five percent of the surcharge goes to the sexual exploitation of children surcharge fund. The money in the fund will provide funding to the Colorado bureau of investigation (bureau) to develop and acquire, and allow the bureau to help other law enforcement agencies with developing and acquiring, necessary technological and expert resources to investigate and prosecute computer-facilitated crimes of sexual exploitation of a child. The act requires a post-enactment review of the implementation of the act three years after it becomes law. The act makes an appropriation of $1,894 to the judicial department from the general fund. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1069
HB21-1070,2021,RS,Bill,Repeal Ammunition Magazine Prohibition,"Crimes, Corrections, & Enforcement",Introduced; Lost,Representative Ron Hanks,,,"State, Civic, Military, & Veterans Affairs",,Concerning the repeal of certain provisions concerning ammunition magazines.,"The bill repeals statutory provisions: Prohibiting the sale, transfer, or possession of certain large-capacity ammunition magazines; and Requiring each large-capacity ammunition magazine manufactured in Colorado on or after July 1, 2013, to include a permanent stamp or marking indicating that the magazine was manufactured or assembled after July 1, 2013. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB21-1070
HB21-1071,2021,RS,Bill,Ranked Choice Voting In Nonpartisan Elections,Elections & Redistricting,Introduced; Passed; Became Law,Representative Chris Kennedy; Senator Stephen Fenberg; Senator Faith Winter,,Rep. J. Amabile; Rep. T. Bernett; Rep. S. Bird; Rep. A. Boesenecker; Rep. L. Cutter; Rep. M. Duran; Rep. T. Exum; Rep. A. Garnett; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. D. Roberts; Rep. M. Snyder; Rep. B. Titone; Rep. A. Valdez; Rep. M. Weissman; Sen. J. Bridges; Sen. J. Gonzales,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs",Concerning the use of ranked choice voting in nonpartisan elections.,"Beginning in 2023, the act allows a municipality to refer a municipal election using instant runoff voting to be conducted as part of a coordinated election. The secretary of state is required to promulgate rules establishing the minimum system requirements and specifications for a voting system to be used in an election using instant runoff voting by December 31, 2022. After December 31, 2022, a system that has been tested and satisfies the standards promulgated by the secretary of state may be submitted for certification for use in an election using instant runoff voting. If the secretary of state certifies a system, the secretary is required to negotiate and purchase, if possible, a single annual statewide license with the provider to allow each county that uses the voting system to conduct elections using instant runoff voting. Each county that uses a voting system to conduct an instant runoff voting election under a statewide license obtained by the secretary of state is required to pay its share of the cost of the license as a proportion of the total number of counties that used the system that year. On and after January 1, 2023, a statutory city or town or home rule municipality located in a single county that has taken formal action to conduct an election using instant runoff voting may refer the election to be conducted as part of a coordinated election by providing written notice to the county clerk and recorder. If the county uses a voting system that is certified for use in an election using instant runoff voting, the county clerk and recorder must conduct the election as part of the coordinated election. The municipality referring the election is responsible for any reasonable additional costs the county incurs as a result of conducting an instant runoff voting election, including any licensing costs paid by the county. On and after July 1, 2026, a municipality located in more than one county may refer an election using instant runoff voting to be conducted as part of a coordinated election by notifying the county clerk and recorder of each county. The counties are required to conduct the election using instant runoff voting only if each county receives timely notice, each county uses a voting system certified for such use, and the data from all the counties' voting systems can be tabulated together in accordance with rules promulgated by the secretary of state for conducting instant runoff elections across multiple counties. The counties and the municipality are required to enter into an agreement for the conduct of the election, which must specify the procedures for the county canvass boards to canvass the election. Each county canvass board is required to certify the abstract of votes cast and provide tabulation data to the designated election office for the municipality in accordance with rules adopted by the secretary of state. The secretary of state is required to promulgate rules related to instant runoff voting elections including the procedures for conducting logic and accuracy tests and risk limiting audits, and for the tabulation, reporting, and canvassing of results. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1071
HB21-1072,2021,RS,Bill,Equal Access Services For Out-of-home Placements,Children & Domestic Matters; Human Services,Introduced; Passed; Became Law,Representative Meg Froelich; Senator Rhonda Fields; Senator Sonya Jaquez Lewis,,Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. S. Bird; Rep. Y. Caraveo; Rep. L. Cutter; Rep. M. Duran; Rep. D. Esgar; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. D. Jackson; Rep. I. Jodeh; Rep. C. Kipp; Rep. S. Lontine; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. N. Ricks; Rep. D. Roberts; Rep. E. Sirota; Rep. T. Sullivan; Rep. K. Tipper; Rep. B. Titone; Rep. A. Valdez; Rep. S. Woodrow; Rep. M. Young; Sen. J. Buckner; Sen. J. Danielson; Sen. S. Fenberg; Sen. L. Garcia; Sen. J. Ginal; Sen. C. Kolker; Sen. D. Moreno; Sen. B. Pettersen; Sen. T. Story; Sen. F. Winter; Sen. R. Zenzinger,Public & Behavioral Health & Human Services,"State, Veterans, & Military Affairs",Concerning equal access to services related to out-of-home placements.,"The act requires a provider of services related to child and youth out-of-home placement (service provider) to provide fair and equal access to all available programs, benefits, and services offered by the service provider. Services related to out-of-home placement must be provided in a manner that is culturally responsive to the complex social identity of the child or youth receiving such services. A service provider is prohibited from denying any person the opportunity to become an adoptive or a foster parent, or delaying or denying the placement of a child or youth for adoption or into foster care, on the basis of the real or perceived disability, race, creed, religion, color, sex, sexual orientation, gender identity, gender expression, marital status, national origin, ancestry, or any communicable disease, including HIV, of the prospective adoptive or foster parent or the child unless the delay or denial of the placement is not detrimental to the health or welfare of the child or youth. The act requires that foster parent training include instruction on the right of a foster child or youth to have fair and equal access to all available services and other health and educational services available to foster children and foster youth, including siblings in foster care. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1072
HB21-1073,2021,RS,Bill,Support Foster Families License Plate,Human Services; Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Tonya Van Beber; Representative Dafna Michaelson Jenet; Senator Dominick Moreno; Senator Barbara Kirkmeyer,,Rep. T. Bernett; Rep. S. Bird; Rep. R. Bockenfeld; Rep. M. Duran; Rep. T. Exum; Rep. L. Herod; Rep. E. Hooton; Rep. K. Mullica; Rep. S. Sandridge; Rep. A. Valdez; Sen. B. Rankin,Transportation & Local Government,Finance,"Concerning the creation of a ""support foster families"" license plate, and, in connection therewith, making an appropriation.","The act creates the ""support foster families"" license plate for vehicles. A person is qualified to be issued the plate if the person makes a donation to a designated nonprofit organization that meets the act's qualifications. In addition to the normal fees for a license plate, a person must pay 2 additional one-time fees for the issuance of the plate. The fees are credited to the highway users tax fund and the licensing services cash fund, respectively. The act appropriates $14,145 for use by the division of motor vehicles to implement the act. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1073
HB21-1074,2021,RS,Bill,Immunity For Entities During COVID-19,Civil Law,Introduced; Lost,Representative Mary Bradfield,,,"State, Civic, Military, & Veterans Affairs",,Concerning civil immunity for entities that comply with applicable health guidelines related to COVID-19.,"The bill establishes immunity from civil liability for entities for any act or omission that results in exposure, loss, damage, injury, or death arising out of COVID-19 if the entity attempts in good faith to comply with applicable public health guidelines. The bill is repealed 2 years after the date the governor terminates the state of disaster emergency declared on March 11, 2020. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB21-1074
HB21-1075,2021,RS,Bill,Replace The Term Illegal Alien,Immigration,Introduced; Passed; Became Law,Representative Susan Lontine; Senator Julie Gonzales,,Rep. J. Arndt; Rep. J. Bacon; Rep. A. Benavidez; Rep. T. Bernett; Rep. Y. Caraveo; Rep. C. deGruy Kennedy; Rep. M. Duran; Rep. D. Esgar; Rep. T. Exum; Rep. A. Garnett; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. E. Hooton; Rep. D. Jackson; Rep. I. Jodeh; Rep. C. Kipp; Rep. D. Michaelson Jenet; Rep. K. Mullica; Rep. D. Ortiz; Rep. N. Ricks; Rep. D. Roberts; Rep. E. Sirota; Rep. K. Tipper; Rep. A. Valdez; Rep. D. Valdez; Rep. M. Weissman; Rep. S. Woodrow; Rep. M. Young; Sen. J. Bridges; Sen. J. Danielson; Sen. K. Donovan; Sen. S. Fenberg; Sen. L. Garcia; Sen. J. Ginal; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. C. Kolker; Sen. P. Lee; Sen. D. Moreno; Sen. B. Pettersen; Sen. R. Rodriguez; Sen. F. Winter,"State, Civic, Military, & Veterans Affairs","State, Veterans, & Military Affairs","Concerning replacing the term ""illegal alien"" with ""worker without authorization"" as it relates to public contracts for services.","The act replaces the term ""illegal alien"" with ""worker without authorization"" as it relates to public contracts for services. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1075
HB21-1076,2021,RS,Bill,Carpooling Service Internet Application Register Colorado Department Of Transportation,Business & Economic Development; Transportation & Motor Vehicles,Introduced; Passed; Became Law,Representative Julie McCluskie; Representative Perry Will; Senator Kerry Donovan; Senator Dennis Hisey,,Rep. S. Bird; Rep. T. Exum; Rep. M. Froelich; Rep. M. Gray; Rep. E. Hooton; Rep. S. Lontine; Rep. K. McCormick; Rep. D. Michaelson Jenet; Rep. D. Ortiz; Rep. D. Roberts; Rep. B. Titone; Rep. A. Valdez; Rep. D. Valdez; Sen. C. Hansen; Sen. S. Jaquez Lewis; Sen. K. Priola; Sen. B. Rankin; Sen. F. Winter,Transportation & Local Government,"Business, Labor, & Technology","Concerning carpooling service internet applications, and, in connection therewith, requiring that application owners or operators register with the department of transportation.","The act requires the owner or operator of a carpooling service internet application (internet application) to register annually with the department of transportation. Owners or operators are also required to disclose to users of the internet application that carpooling service companies are not regulated by the state; that the state does not conduct medical examinations, vehicle inspections, or insurance verification in relation to the provision of carpooling service; and that background checks on drivers might not be conducted. The act also requires that the amount that can be charged to a user through the internet application be reasonably calculated to cover the direct and indirect costs of providing carpooling service and limits the number of passengers that a driver providing carpooling service through the internet application may transport at any one time. The act also limits each driver providing carpooling service to one trip per day and defines ""carpooling service"" as a trip that is at least 23 miles between pick-up and drop-off points or a trip to or from a ski area, regardless of distance. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1076
HB21-1077,2021,RS,Bill,Legislative Oversight Committee Concerning Tax Policy,Fiscal Policy & Taxes,Introduced; Passed; Became Law,Representative Adrienne Benavidez; Representative Shannon Bird; Senator Julie Gonzales; Senator Dominick Moreno,,Rep. J. Bacon; Rep. T. Bernett; Rep. A. Boesenecker; Rep. Y. Caraveo; Rep. L. Cutter; Rep. C. deGruy Kennedy; Rep. S. Gonzales-Gutierrez; Rep. M. Gray; Rep. L. Herod; Rep. E. Hooton; Rep. C. Kipp; Rep. S. Lontine; Rep. J. McCluskie; Rep. K. McCormick; Rep. N. Ricks; Rep. E. Sirota; Rep. M. Snyder; Rep. M. Weissman; Sen. K. Donovan; Sen. B. Pettersen,Finance,Finance,"concerning tax policy, and, in connection therewith, making an appropriation.","The act creates the legislative oversight committee concerning tax policy (committee) and the associated task force (task force). The committee is required to annually define in writing, no later than the second meeting of the year, the scope of tax policy to be considered for the committee and the task force. The committee is responsible for considering the policy considerations contained in the tax expenditure evaluations prepared by the state auditor. The committee is responsible for the oversight of the task force. The committee may recommend legislative changes that are treated as bills recommended by an interim legislative committee. The task force is required to study tax policy within its scope as annually defined by the committee and is required to develop and propose for committee consideration any tax policy and legislative recommendations. The task force is also authorized, with approval from the committee chair in consultation with the committee vice-chair, to provide evidence-based feedback on the potential benefits or consequences of a legislative or other policy proposal not directly affiliated with or generated by the task force, including any bill or resolution introduced by the general assembly that affects tax policy. (Note: This summary applies to this bill as enacted.)",https://leg.colorado.gov/bills/HB21-1077
HB21-1078,2021,RS,Bill,Release On Bail Violation Of A Protection Order,Courts & Judicial,Introduced; Lost,Representative Shane Sandridge,,,Judiciary,,Concerning minimum monetary conditions for a bond for violation of a protection order.,"The bill requires the court, when determining the type of bond and conditions of release for a person arrested for violating a protection order, if it sets a bond with a monetary condition, to set the amount not less than: $10,000 for the person's first arrest for violating a protection order; and $25,000 for the person's second or subsequent arrest for violating a protection order. The bill does not prohibit the court from determining the type of bond or non-monetary conditions of release to a person's bond. (Note: This summary applies to this bill as introduced.)",https://leg.colorado.gov/bills/HB21-1078
