term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2021_2022,Senate,s. jaquez lewis,Sonya Jaquez Lewis,D,SD-017,20027,legiscan_id,0.920755176811676,0.025150549061282324,0.025150549061282324,0.025384935497295046,0.025651808242220353,0.026544821583986074,14,14,12,12,12,1,1,1,1,1,12,12,10,10,10,1,1,1,1,1,14,0.8571428571428571,0.8571428571428571,,15,0.968707530201847
2021_2022,Senate,c. simpson,Cleave Simpson,R,SD-035,22457,legiscan_id,0.45324852600814647,0.012398157987956075,0.012398157987956075,0.012484394506866416,0.012615643397813289,0.013054830287206266,7,7,6,6,6,0,0,0,0,0,7,7,6,6,6,0,0,0,0,0,7,0.8571428571428571,0.8571428571428571,,30,0.4843537651009235
2021_2022,Senate,d. hisey,Dennis Hisey,R,SD-002,20028,legiscan_id,0.478753308154799,0.014169323414806943,0.014169323414806943,0.012484394506866416,0.012615643397813289,0.013054830287206266,7,7,5,5,5,1,1,1,1,1,6,6,4,4,4,0,0,0,0,0,7,0.7142857142857143,0.7142857142857143,,28,0.4352070849525239
2021_2022,Senate,p. lee,Pete Lee,D,SD-011,10780,legiscan_id,0.8908312556716455,0.02479631597591215,0.02479631597591215,0.024968789013732832,0.025231286795626577,0.023933855526544822,14,14,12,12,11,0,0,0,0,0,14,14,12,12,11,0,0,0,0,0,14,0.8571428571428571,0.7857142857142857,,17,0.9518851002953048
2021_2022,Senate,k. priola,Kevin Priola,R,SD-025,3323,legiscan_id,0.3917968878332358,0.012398157987956075,0.012398157987956075,0.010403662089055347,0.010513036164844407,0.008703220191470844,7,7,5,5,4,0,0,0,0,0,7,7,5,5,4,0,0,0,0,0,7,0.7142857142857143,0.5714285714285714,,33,0.4183846550459819
2021_2022,Senate,j. coleman,James Coleman,D,SD-033,18939,legiscan_id,0.5245391499850622,0.014169323414806943,0.014169323414806943,0.014565126924677487,0.01471825063078217,0.015230635335073977,8,8,7,7,7,0,0,0,0,0,8,8,7,7,7,0,0,0,0,0,8,0.875,0.875,,25,0.5605681144222553
2021_2022,Senate,l. garcia,Leroy Garcia,D,SD-003,14266,legiscan_id,0.641615615792241,0.015940488841657812,0.015940488841657812,0.018726591760299626,0.01892346509671993,0.0195822454308094,9,9,9,9,9,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0,9,1.0,1.0,,21,0.6859291438919867
2021_2022,Senate,p. lundeen,Paul Lundeen,R,SD-009,16509,legiscan_id,0.17853347502656747,0.012398157987956075,0.012398157987956075,0.0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,0.0,0.0,,36,0.18947368421052632
2021_2022,Senate,j. smallwood,Jim Smallwood,R,SD-004,18728,legiscan_id,0.5042580903014515,0.015940488841657812,0.015940488841657812,0.012484394506866416,0.012615643397813289,0.013054830287206266,9,9,6,6,6,0,0,0,0,0,9,9,6,6,6,0,0,0,0,0,9,0.6666666666666666,0.6666666666666666,,26,0.5384891034467881
2021_2022,Senate,c. holbert,Chris Holbert,R,SD-030,10788,legiscan_id,0.7129062397691567,0.017711654268508677,0.017711654268508677,0.020807324178110695,0.021026072329688814,0.02175805047867711,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,10,1.0,1.0,,19,0.7621434932133185
2021_2022,Senate,n. hinrichsen,Nick Hinrichsen,D,SD-003,23104,legiscan_id,0.3969391754394705,0.010626992561105207,0.010626992561105207,0.012484394506866416,0.010513036164844407,0.010879025239338555,5,5,5,4,4,1,1,1,1,1,4,4,4,3,3,0,0,0,0,0,5,0.8,0.8,,32,0.3479964950296883
2021_2022,Senate,l. liston,Larry Liston,R,SD-010,3329,legiscan_id,0.31589100051735697,0.012398157987956075,0.012398157987956075,0.006242197253433208,0.006307821698906644,0.006527415143603133,7,7,3,3,3,0,0,0,0,0,7,7,3,3,3,0,0,0,0,0,7,0.42857142857142855,0.42857142857142855,,35,0.3369137246557249
2021_2022,Senate,j. sonnenberg,Jerry Sonnenberg,R,SD-001,3343,legiscan_id,0.5697219037357245,0.019482819695359546,0.019482819695359546,0.014565126924677487,0.01471825063078217,0.010879025239338555,11,11,7,7,5,0,0,0,0,0,11,11,7,7,5,0,0,0,0,0,11,0.6363636363636364,0.45454545454545453,,24,0.6081262621279682
2021_2022,Senate,f. winter,Faith Winter,D,SD-024,16581,legiscan_id,1.5219233627254736,0.03896563939071909,0.03896563939071909,0.04577611319184353,0.04415475189234651,0.04351610095735422,19,19,19,18,17,3,3,3,3,3,16,16,16,15,14,0,0,0,0,0,19,0.9473684210526315,0.8947368421052632,,7,1.3981749556217922
2021_2022,Senate,b. pettersen,Brittany Pettersen,D,SD-022,14279,legiscan_id,0.5801639776173303,0.015940488841657812,0.015940488841657812,0.016645859342488557,0.01682085786375105,0.015230635335073977,9,9,8,8,7,0,0,0,0,0,9,9,8,8,7,0,0,0,0,0,9,0.8888888888888888,0.7777777777777778,,23,0.6199600338370451
2021_2022,Senate,r. woodward,Rob Woodward,R,SD-015,20030,legiscan_id,0.41791012910396697,0.019482819695359546,0.019482819695359546,0.006242197253433208,0.006307821698906644,0.006527415143603133,11,11,3,3,3,0,0,0,0,0,11,11,3,3,3,0,0,0,0,0,11,0.2727272727272727,0.2727272727272727,,31,0.4451844013474542
2021_2022,Senate,t. story,Tammy Story,D,SD-016,20032,legiscan_id,0.8554114239106588,0.026567481402763018,0.026567481402763018,0.022888056595921764,0.021026072329688814,0.02175805047867711,15,15,11,10,10,0,0,0,0,0,15,15,11,10,10,0,0,0,0,0,15,0.6666666666666666,0.6666666666666666,,18,0.9135532676494087
2021_2022,Senate,r. scott,Ray Scott,R,SD-007,10778,legiscan_id,0.3413957826640095,0.014169323414806943,0.014169323414806943,0.006242197253433208,0.006307821698906644,0.006527415143603133,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,34,0.36398139382865724
2021_2022,Senate,r. zenzinger,Rachel Zenzinger,D,SD-019,16096,legiscan_id,1.9961374713536386,0.0495926319518243,0.0495926319518243,0.05826050769870995,0.05887300252312868,0.060922541340295906,28,28,28,28,28,0,0,0,0,0,28,28,28,28,28,0,0,0,0,0,28,1.0,1.0,,4,2.1340017809972918
