bill_id,term,session,data_name,title,introduced,action_in_comm,action_beyond_comm,passed_chamber,law,chamber_code,SS,commem
HB21-1234,2021_2022,2021-RS,k. tipper,Supplemental Education High-impact Tutoring Programs,1,1,1,1,1,H,0,0
HB21-1235,2021_2022,2021-RS,s. bird,Regulation Of Fireworks,1,1,1,1,1,H,0,0
HB21-1236,2021_2022,2021-RS,b. titone,State Information Technology,1,1,1,1,1,H,0,0
HB21-1237,2021_2022,2021-RS,s. lontine,Competitive Pharmacy Benefits Manager Marketplace,1,1,1,1,1,H,0,0
HB21-1238,2021_2022,2021-RS,t. bernett,Public Utilities Commission Modernize Gas Utility Demand-side Management Standards,1,1,1,1,1,H,0,0
HB21-1239,2021_2022,2021-RS,c. kipp,Protections In Consumer Sales Transactions,1,1,1,1,1,H,0,0
HB21-1240,2021_2022,2021-RS,m. baisley,Disclaimers In Communications Independent Expenditures,1,1,0,0,0,H,0,0
HB21-1241,2021_2022,2021-RS,l. daugherty,Employee-owned Business Loan Program Modifications,1,1,1,1,1,H,0,0
HB21-1242,2021_2022,2021-RS,b. mclachlan,Create Agricultural Drought And Climate Resilience Office,1,1,1,1,1,H,0,0
HB21-1243,2021_2022,2021-RS,p. will,Wolf Reintroduction Funding With No License Fees,1,1,1,1,1,H,0,0
HB21-1244,2021_2022,2021-RS,a. valdez,Restrictions On Collection And Use Of Biometric Info,1,1,0,0,0,H,0,0
HB21-1245,2021_2022,2021-RS,t. sullivan,On-track Equipment Railroad Crossings,1,1,1,1,1,H,0,0
HB21-1246,2021_2022,2021-RS,e. sirota,PERA Public Employees' Retirement Association Divestment From Fossil Fuel Companies,1,1,0,0,0,H,0,0
HB21-1247,2021_2022,2021-RS,d. jackson,Colorado Department Of Public Health And Environment Contract Pay To Grantees Up Front,1,1,1,1,1,H,0,0
HB21-1248,2021_2022,2021-RS,j. amabile,Colorado Children's Trust Fund Act,1,1,1,1,1,H,0,0
HB21-1249,2021_2022,2021-RS,d. roberts,Repeal Gaming City Audit Requirement,1,1,1,1,1,H,0,0
HB21-1250,2021_2022,2021-RS,l. herod,Measures to Address Law Enforcement Accountability,1,1,1,1,1,H,0,0
HB21-1251,2021_2022,2021-RS,y. caraveo,Appropriate Use Of Chemical Restraints On A Person,1,1,1,1,1,H,0,0
HB21-1252,2021_2022,2021-RS,k. ransom,Parker Election Inclusion Or Exclusion From RTD Regional Transportation District,1,1,0,0,0,H,0,0
HB21-1253,2021_2022,2021-RS,m. froelich,Renewable And Clean Energy Project Grants,1,1,1,1,1,H,0,0
HB21-1254,2021_2022,2021-RS,a. valdez,Title And Registration Motor Vehicle Regulation,1,1,1,1,0,H,0,0
HB21-1255,2021_2022,2021-RS,m. duran,Protection Order Issued Against Domestic Abuser,1,1,1,1,1,H,0,0
HB21-1256,2021_2022,2021-RS,s. lontine,Delivering Health-care Services Through Telemedicine,1,1,1,1,1,H,0,0
HB21-1257,2021_2022,2021-RS,a. garnett,Recognition Of Veterans In Capitol Complex Parks,1,1,1,1,1,H,0,0
HB21-1258,2021_2022,2021-RS,d. michaelson jenet,Rapid Mental Health Response For Colorado Youth,1,1,1,1,1,H,0,0
HB21-1259,2021_2022,2021-RS,j. bacon,Extended Learning Opportunities,1,1,1,1,1,H,0,0
HB21-1260,2021_2022,2021-RS,a. garnett,General Fund Transfer Implement State Water Plan,1,1,1,1,1,H,0,0
HB21-1261,2021_2022,2021-RS,m. catlin,Extend Beetle Kill Wood Products Sales Tax Exemption,1,1,1,1,1,H,0,0
HB21-1262,2021_2022,2021-RS,s. lontine,Money Support Agricultural Events Organization,1,1,1,1,1,H,0,0
HB21-1263,2021_2022,2021-RS,d. roberts,Meeting And Events Incentive Program,1,1,1,1,1,H,0,0
HB21-1264,2021_2022,2021-RS,t. sullivan,Funds Workforce Development Increase Worker Skills,1,1,1,1,1,H,0,0
HB21-1265,2021_2022,2021-RS,k. mullica,Qualified Retailer Retain Sales Tax For Assistance,1,1,1,1,1,H,0,0
HB21-1266,2021_2022,2021-RS,d. jackson,Environmental Justice Disproportionate Impacted Community,1,1,1,1,1,H,0,0
HB21-1267,2021_2022,2021-RS,s. lontine,County Authority To Delegate Mill Levy Certification,1,1,1,1,1,H,0,0
HB21-1268,2021_2022,2021-RS,b. titone,Study Emerging Technologies For Water Management,1,1,1,1,1,H,0,0
HB21-1269,2021_2022,2021-RS,e. hooton,Public Utilities Commission Study Of Community Choice Energy,1,1,1,1,1,H,0,0
HB21-1270,2021_2022,2021-RS,t. exum,Appropriation To Department Of Human Services For Supplemental Assistance Nutrition Program,1,1,1,1,1,H,0,0
HB21-1271,2021_2022,2021-RS,j. mccluskie,Department Of Local Affairs Innovative Affordable Housing Strategies,1,1,1,1,1,H,0,0
HB21-1272,2021_2022,2021-RS,l. cutter,Supporting The Child Protection Ombudsman,1,1,1,1,1,H,0,0
HB21-1273,2021_2022,2021-RS,l. cutter,Colorado Department Of Education Report Concerning School Psychologists,1,1,1,1,1,H,0,0
HB21-1274,2021_2022,2021-RS,b. titone,Unused State-owned Real Property Beneficial Use,1,1,1,1,1,H,0,0
HB21-1275,2021_2022,2021-RS,s. lontine,Medicaid Reimbursement For Services By Pharmacists,1,1,1,1,1,H,0,0
HB21-1276,2021_2022,2021-RS,c. kennedy,Prevention Of Substance Use Disorders,1,1,1,1,1,H,0,0
HB21-1277,2021_2022,2021-RS,d. valdez,Eligible Recipients For Final Disposition Expenses,1,1,1,1,1,H,0,0
HB21-1278,2021_2022,2021-RS,t. exum,Special District Meeting Requirements,1,1,1,1,1,H,0,0
HB21-1279,2021_2022,2021-RS,m. young,Occupational Therapy Interstate Compact,1,1,1,1,1,H,0,0
HB21-1280,2021_2022,2021-RS,s. woodrow,Pre-trial Detention Reform,1,1,1,1,1,H,0,0
HB21-1281,2021_2022,2021-RS,l. cutter,Community Behavioral Health Disaster Program,1,1,1,1,1,H,0,0
HB21-1282,2021_2022,2021-RS,m. weissman,Add Consumer Protections Regulation Mortgage Servicers,1,1,1,1,1,H,0,0
HB21-1283,2021_2022,2021-RS,n. ricks,Vehicle Towing Consumer Protection,1,1,1,1,1,H,0,0
HB21-1284,2021_2022,2021-RS,a. valdez,Limit Fee Install Active Solar Energy System,1,1,1,1,1,H,0,0
HB21-1285,2021_2022,2021-RS,a. benavidez,Funding To Support Creative Arts Industries,1,1,1,1,1,H,0,0
HB21-1286,2021_2022,2021-RS,c. kipp,Energy Performance For Buildings,1,1,1,1,1,H,0,0
HB21-1287,2021_2022,2021-RS,s. gonzales-gutierrez,Marriage Or Civil Union License Procedures,1,1,1,1,1,H,0,0
HB21-1288,2021_2022,2021-RS,j. bacon,Colorado Startup Loan Program,1,1,1,1,1,H,0,0
HB21-1289,2021_2022,2021-RS,c. kennedy,Funding For Broadband Deployment,1,1,1,1,1,H,1,0
HB21-1290,2021_2022,2021-RS,d. esgar,Additional Funding For Just Transition,1,1,1,1,1,H,0,0
HB21-1291,2021_2022,2021-RS,k. van winkle,Insurer Agent Branded Vehicle Title,1,1,1,1,1,H,0,0
HB21-1292,2021_2022,2021-RS,m. baisley,Report Revenues From Sports Betting Activity,1,1,1,1,1,H,0,0
HB21-1293,2021_2022,2021-RS,m. snyder,Banks Modify Threshold Credentialed Appraiser,1,1,1,1,1,H,0,0
HB21-1294,2021_2022,2021-RS,s. bird,K-12 Education Accountability Systems Performance Audit,1,1,1,1,1,H,0,0
HB21-1295,2021_2022,2021-RS,j. bacon,Rebuttable Presumption In Charter School Appeals,1,1,0,0,0,H,0,0
HB21-1296,2021_2022,2021-RS,s. bird,Limited Gaming Codify Executive Orders,1,1,1,1,1,H,0,0
HB21-1297,2021_2022,2021-RS,e. hooton,Pharmacy Benefit Manager And Insurer Requirements,1,1,1,1,1,H,0,0
HB21-1298,2021_2022,2021-RS,j. amabile,Expand Firearm Transfer Background Check Requirements,1,1,1,1,1,H,0,0
HB21-1299,2021_2022,2021-RS,t. sullivan,Office Of Gun Violence Prevention,1,1,1,1,1,H,0,0
HB21-1300,2021_2022,2021-RS,m. weissman,Health-care Provider Liens For Injured Persons,1,1,1,1,1,H,0,0
HB21-1301,2021_2022,2021-RS,d. esgar,Cannabis Outdoor Cultivation Measures,1,1,1,1,1,H,0,0
HB21-1302,2021_2022,2021-RS,l. herod,Continue COVID-19 Small Business Grant Program,1,1,1,1,1,H,0,0
HB21-1303,2021_2022,2021-RS,t. bernett,Global Warming Potential For Public Project Materials,1,1,1,1,1,H,0,0
HB21-1304,2021_2022,2021-RS,e. sirota,Early Childhood System,1,1,1,1,1,H,0,0
HB21-1305,2021_2022,2021-RS,d. michaelson jenet,Mental Health Practice Act,1,1,1,1,1,H,0,0
HB21-1306,2021_2022,2021-RS,a. garnett,Accreditation Of Postsecondary Institutions,1,1,1,1,1,H,0,0
HB21-1307,2021_2022,2021-RS,d. roberts,Prescription Insulin Pricing And Access,1,1,1,1,1,H,0,0
HB21-1308,2021_2022,2021-RS,m. gray,Property Tax Administrative Procedures,1,1,0,0,0,H,0,0
HB21-1309,2021_2022,2021-RS,d. roberts,Criminal Trial Continuances COVID-19 Pandemic,1,1,1,1,1,H,0,0
HB21-1310,2021_2022,2021-RS,l. cutter,Homeowners' Association Regulation Of Flags And Signs,1,1,1,1,1,H,0,0
HB21-1311,2021_2022,2021-RS,e. sirota,Income Tax,1,1,1,1,1,H,1,0
HB21-1312,2021_2022,2021-RS,m. weissman,Insurance Premium Property Sales Severance Tax,1,1,1,1,1,H,0,0
HB21-1313,2021_2022,2021-RS,a. benavidez,Child Protection Ombudsman and Immigrant Children,1,1,1,1,1,H,0,0
HB21-1314,2021_2022,2021-RS,l. herod,Department Of Revenue Action Against Certain Documents,1,1,1,1,1,H,0,0
HB21-1315,2021_2022,2021-RS,l. herod,Costs Assessed To Juveniles In The Criminal Justice System,1,1,1,1,1,H,0,0
HB21-1316,2021_2022,2021-RS,a. pico,Conform The Term Lease Purchase To Accounting Standards,1,1,1,1,1,H,0,0
HB21-1317,2021_2022,2021-RS,a. garnett,Regulating Marijuana Concentrates,1,1,1,1,1,H,0,0
HB21-1318,2021_2022,2021-RS,l. herod,Create Outdoor Equity Grant Program,1,1,1,1,1,H,0,0
HB21-1319,2021_2022,2021-RS,m. duran,Temporary Modifications To Prevailing Wage Requirements,1,1,1,1,1,H,0,0
HB21-1320,2021_2022,2021-RS,k. tipper,Sunset Sex Offender Management Board,1,1,1,1,1,H,0,0
HB21-1321,2021_2022,2021-RS,c. kennedy,Voter Transparency In Ballot Measures,1,1,1,1,1,H,0,0
HB21-1322,2021_2022,2021-RS,m. snyder,Gasoline And Special Fuel Tax Restructuring,1,1,1,1,1,H,0,0
HB21-1323,2021_2022,2021-RS,l. cutter,Special Olympics License Plate,1,1,1,1,1,H,0,0
HB21-1324,2021_2022,2021-RS,r. pelton,Promote Innovative And Clean Energy Technologies,1,1,1,1,1,H,0,0
HB21-1325,2021_2022,2021-RS,j. mccluskie,Funding Public Schools Formula,1,1,1,1,1,H,0,0
HB21-1326,2021_2022,2021-RS,b. mclachlan,2020-21 General Fund Transfer Support Department Of Natural Resources Programs,1,1,1,1,1,H,0,0
HB21-1327,2021_2022,2021-RS,d. ortiz,State And Local Tax Parity Act For Businesses,1,1,1,1,1,H,0,0
HB21-1328,2021_2022,2021-RS,l. herod,Effective Date Of Senate Bill 20-123,1,1,1,1,1,H,0,0
HB21-1329,2021_2022,2021-RS,s. gonzales-gutierrez,American Rescue Plan Act Money To Invest Affordable Housing,1,1,1,1,1,H,0,0
HB21-1330,2021_2022,2021-RS,j. mccluskie,Higher Education Student Success,1,1,1,1,1,H,0,0
SB21-0001,2021_2022,2021-RS,f. winter,Modify COVID-19 Relief Programs For Small Business,1,1,1,1,1,S,1,0
SB21-0002,2021_2022,2021-RS,f. winter,Extending Limitations On Debt Collection Actions,1,1,1,1,1,S,1,0
SB21-0003,2021_2022,2021-RS,r. fields,Recreate Occupational Therapy Practice Act,1,1,1,1,1,S,0,0
SB21-0004,2021_2022,2021-RS,l. garcia,Jurisdiction Over Pueblo Chemical Depot,1,1,1,1,1,S,0,0
SB21-0005,2021_2022,2021-RS,r. woodward,Business Exempt From Public Health Order To Close,1,1,0,0,0,S,0,0
SB21-0006,2021_2022,2021-RS,r. rodriguez,Human Remains Natural Reduction Soil,1,1,1,1,1,S,1,0
SB21-0007,2021_2022,2021-RS,p. lundeen,Improve Public Confidence Election Validity,1,1,0,0,0,S,0,0
SB21-0008,2021_2022,2021-RS,c. simpson,Remove Junior From Certain College Names,1,1,1,1,1,S,0,0
SB21-0009,2021_2022,2021-RS,s. jaquez lewis,Reproductive Health Care Program,1,1,1,1,1,S,0,0
SB21-0010,2021_2022,2021-RS,r. woodward,Colorado Ballot Signature Verification Act,1,1,0,0,0,S,0,0
SB21-0011,2021_2022,2021-RS,r. fields,Pharmacist Prescribe Dispense Opiate Antagonist,1,1,1,1,1,S,0,0
SB21-0012,2021_2022,2021-RS,k. donovan,Former Inmates With Fire Service Experience,1,1,1,1,1,S,0,0
SB21-0013,2021_2022,2021-RS,r. fields,Reversing COVID-related Learning Loss,1,1,1,1,1,S,0,0
SB21-0014,2021_2022,2021-RS,b. kirkmeyer,Allocation Formula Colorado Child Care Program,1,1,0,0,0,S,0,0
SB21-0015,2021_2022,2021-RS,j. cooke,Veterans Service Organization Stipend For Funeral Services,1,1,1,1,1,S,0,0
SB21-0016,2021_2022,2021-RS,b. pettersen,Protecting Preventive Health Care Coverage,1,1,1,1,1,S,0,0
SB21-0017,2021_2022,2021-RS,d. hisey,Sexual Contact By An Educator,1,1,1,1,1,S,0,0
SB21-0018,2021_2022,2021-RS,d. moreno,Continuation Of Necessary Document Program,1,1,1,1,1,S,0,0
SB21-0019,2021_2022,2021-RS,c. kolker,Authorize Notices Of Valuation On Postcard,1,1,1,1,1,S,0,0
SB21-0020,2021_2022,2021-RS,c. hansen,Energy Equipment And Facility Property Tax Valuation,1,1,1,1,1,S,0,0
SB21-0021,2021_2022,2021-RS,j. buckner,Audiology And Speech-language Interstate Compact,1,1,1,1,1,S,0,0
SB21-0022,2021_2022,2021-RS,j. bridges,Notification Requirements For Health Care Policy And Financing Audit,1,1,1,1,1,S,0,0
SB21-0023,2021_2022,2021-RS,b. kirkmeyer,Restrict Nondisclosure Agreements State Government,1,1,0,0,0,S,0,0
SB21-0024,2021_2022,2021-RS,s. jaquez lewis,Welcome Home Vietnam Veterans Day,1,1,1,1,1,S,0,1
SB21-0025,2021_2022,2021-RS,b. pettersen,Family Planning Service For Eligible Individuals,1,1,1,1,1,S,0,0
SB21-0026,2021_2022,2021-RS,d. moreno,Restoration Of Honor Act,1,1,1,1,1,S,0,0
SB21-0027,2021_2022,2021-RS,b. pettersen,Emergency Supplies For Colorado Babies And Families,1,1,1,1,1,S,0,0
SB21-0028,2021_2022,2021-RS,b. kirkmeyer,Promulgation Of Public Health Rules And Orders,1,1,0,0,0,S,0,0
SB21-0029,2021_2022,2021-RS,s. fenberg,Colorado American Indian Tribes In-stateTuition,1,1,1,1,1,S,1,0
SB21-0030,2021_2022,2021-RS,c. holbert,Criminal Theft Of Rental Property,1,1,1,1,1,S,0,0
SB21-0031,2021_2022,2021-RS,j. bridges,Limits On Governmental Responses To Protests,1,1,0,0,0,S,0,0
SB21-0032,2021_2022,2021-RS,k. donovan,Mobile Veterans-support Unit Grant Program,1,1,1,1,1,S,0,0
SB21-0033,2021_2022,2021-RS,j. sonnenberg,Conservation Easement Working Group Proposals,1,1,1,1,0,S,0,0
SB21-0034,2021_2022,2021-RS,d. coram,Water Resource Financing Enterprise,1,1,0,0,0,S,0,0
SB21-0035,2021_2022,2021-RS,r. rodriguez,Restrictions On Third-party Food Delivery Services,1,1,1,1,1,S,0,0
SB21-0036,2021_2022,2021-RS,b. gardner,Additional Requirements Issue Emergency Public Health Order,1,1,0,0,0,S,0,0
SB21-0037,2021_2022,2021-RS,p. lundeen,Student Equity Education Funding Programs,1,1,0,0,0,S,0,0
SB21-0038,2021_2022,2021-RS,r. zenzinger,Expansion of Complementary And Alternative Medicine,1,1,1,1,1,S,0,0
SB21-0039,2021_2022,2021-RS,r. zenzinger,Elimination Of Subminimum Wage Employment,1,1,1,1,1,S,0,0
SB21-0040,2021_2022,2021-RS,r. scott,Driver's History Profession Or Occupation Decision,1,1,1,1,1,S,0,0
SB21-0041,2021_2022,2021-RS,d. moreno,Department of Corrections Supplemental,1,1,1,1,1,S,0,0
SB21-0042,2021_2022,2021-RS,d. moreno,"Department of Governor, Lt Governor, & OSPB Supplemental",1,1,1,1,1,S,0,0
SB21-0043,2021_2022,2021-RS,d. moreno,Department of Health Care Policy & Financing Supplemental,1,1,1,1,1,S,0,0
SB21-0044,2021_2022,2021-RS,d. moreno,Department of Human Services Supplemental,1,1,1,1,1,S,0,0
SB21-0045,2021_2022,2021-RS,d. moreno,Judicial Department Supplemental,1,1,1,1,1,S,0,0
SB21-0046,2021_2022,2021-RS,d. moreno,Department of Law Supplemental,1,1,1,1,1,S,0,0
SB21-0047,2021_2022,2021-RS,d. moreno,Department of Natural Resources Supplemental,1,1,1,1,1,S,0,0
SB21-0048,2021_2022,2021-RS,d. moreno,Department of Personnel Supplemental,1,1,1,1,1,S,0,0
SB21-0049,2021_2022,2021-RS,d. moreno,Department of Public Safety Supplemental,1,1,1,1,1,S,0,0
SB21-0050,2021_2022,2021-RS,d. moreno,Department of State Supplemental,1,1,1,1,1,S,0,0
SB21-0051,2021_2022,2021-RS,d. moreno,Department of Treasury Supplemental,1,1,1,1,1,S,0,0
SB21-0052,2021_2022,2021-RS,d. moreno,Capital Construction Supplemental,1,1,1,1,1,S,0,0
SB21-0053,2021_2022,2021-RS,d. moreno,Adjustments To School Funding Fiscal Year 2020-21,1,1,1,1,1,S,0,0
SB21-0054,2021_2022,2021-RS,c. hansen,Transfers For Wildfire Mitigation And Response,1,1,1,1,1,S,0,0
SB21-0055,2021_2022,2021-RS,d. moreno,Collection Of State Debts,1,1,1,1,1,S,0,0
SB21-0056,2021_2022,2021-RS,c. holbert,Expand Cannabis-based Medicine At Schools,1,1,1,1,1,S,0,0
SB21-0057,2021_2022,2021-RS,f. winter,Private Lenders Of Student Loans Acts And Practices,1,1,1,1,1,S,0,0
SB21-0058,2021_2022,2021-RS,t. story,Approval Of Alternative Principal Programs,1,1,1,1,1,S,0,0
SB21-0059,2021_2022,2021-RS,p. lee,Juvenile Justice Code Reorganization,1,1,1,1,1,S,0,0
SB21-0060,2021_2022,2021-RS,k. donovan,Expand Broadband Service,1,1,1,1,1,S,1,0
SB21-0061,2021_2022,2021-RS,t. story,Claims For Economic Damages Incurred By Minors,1,1,1,0,0,S,0,0
SB21-0062,2021_2022,2021-RS,p. lee,Jail Population Management Tools,1,1,0,0,0,S,0,0
SB21-0063,2021_2022,2021-RS,j. sonnenberg,Multiple Employer Welfare Arrangements Offer Insurance,1,1,1,1,1,S,0,0
SB21-0064,2021_2022,2021-RS,l. garcia,Retaliation Against An Elected Official,1,1,1,1,1,S,0,0
SB21-0065,2021_2022,2021-RS,l. liston,Gasoline And Special Fuels Tax Info Disclosure,1,1,1,1,1,S,0,0
SB21-0066,2021_2022,2021-RS,p. lee,Juvenile Diversion Programs,1,1,1,1,1,S,0,0
SB21-0067,2021_2022,2021-RS,d. coram,Strengthening Civics Education,1,1,1,1,1,S,0,0
SB21-0068,2021_2022,2021-RS,b. gardner,Concerning the enactment of the Colorado Revised Statutes 2020 as the positive and statutory law of the state of Colorado.,1,1,1,1,1,S,0,0
SB21-0069,2021_2022,2021-RS,k. priola,License Plate Expiration On Change Of Ownership,1,1,1,1,1,S,0,0
SB21-0070,2021_2022,2021-RS,d. moreno,County Authority To Register Businesses,1,1,1,1,1,S,0,0
SB21-0071,2021_2022,2021-RS,j. buckner,Limit The Detention Of Juveniles,1,1,1,1,1,S,0,0
SB21-0072,2021_2022,2021-RS,c. hansen,Public Utilities Commission Modernize Electric Transmission Infrastructure,1,1,1,1,1,S,1,0
SB21-0073,2021_2022,2021-RS,j. danielson,Civil Action Statute Of Limitations Sexual Assault,1,1,1,1,1,S,0,0
SB21-0074,2021_2022,2021-RS,j. coleman,Expunge Nonviolent Convictions After Three Years,1,1,0,0,0,S,0,0
SB21-0075,2021_2022,2021-RS,b. gardner,Supported Decision-making Agreement,1,1,1,1,1,S,0,0
SB21-0076,2021_2022,2021-RS,r. scott,Fund Electronic Third-party Vehicle Transactions,1,1,1,1,1,S,0,0
SB21-0077,2021_2022,2021-RS,j. gonzales,Remove Lawful Presence Verification Credentialing,1,1,1,1,1,S,1,0
SB21-0078,2021_2022,2021-RS,s. jaquez lewis,Lost Or Stolen Firearms,1,1,1,1,1,S,1,0
SB21-0079,2021_2022,2021-RS,j. sonnenberg,Deregulate Meat Sales Direct To Consumers,1,1,1,1,1,S,0,0
SB21-0080,2021_2022,2021-RS,r. woodward,Protections For Entities During COVID-19,1,1,0,0,0,S,0,0
SB21-0081,2021_2022,2021-RS,c. kolker,Measures To Prevent The Misuse Of Safe2Tell,1,1,1,1,1,S,0,0
SB21-0082,2021_2022,2021-RS,k. priola,Alcohol Beverage Festival For Tastings And Sales,1,1,1,1,1,S,0,0
SB21-0083,2021_2022,2021-RS,c. hansen,Higher Education Student Financial Assistance Funding,1,1,1,1,1,S,0,0
SB21-0084,2021_2022,2021-RS,j. smallwood,Local Government Authority Roughed-in Roads,1,1,1,1,1,S,0,0
SB21-0085,2021_2022,2021-RS,j. ginal,Actuarial Review Health Insurance Mandate Legislation,1,1,0,0,0,S,0,0
SB21-0086,2021_2022,2021-RS,l. liston,Beer Delivery By Third-party Services,1,1,0,0,0,S,0,0
SB21-0087,2021_2022,2021-RS,j. danielson,Agricultural Workers' Rights,1,1,1,1,1,S,0,0
SB21-0088,2021_2022,2021-RS,j. danielson,Child Sexual Abuse Accountability Act,1,1,1,1,1,S,0,0
SB21-0089,2021_2022,2021-RS,j. buckner,Cancer Screening Services Through Colorado Department Of Public Health And Environment,1,1,0,0,0,S,0,0
SB21-0090,2021_2022,2021-RS,j. smallwood,Small Group Health Insurance Plan Renewal,1,1,1,1,1,S,0,0
SB21-0091,2021_2022,2021-RS,l. liston,Credit Transaction Charge Limitations,1,1,1,1,1,S,0,0
SB21-0092,2021_2022,2021-RS,c. kolker,Sunset Surgical Assistants And Surgical Technologists,1,1,1,1,1,S,0,0
SB21-0093,2021_2022,2021-RS,j. bridges,Sunset Continue Healthcare Infections Advisory Committee,1,1,1,1,1,S,0,0
SB21-0094,2021_2022,2021-RS,j. ginal,Sunset Continue State Board Of Pharmacy,1,1,1,1,1,S,0,0
SB21-0095,2021_2022,2021-RS,j. danielson,Sunset Employment First Advisory Partnership,1,1,1,1,1,S,0,0
SB21-0096,2021_2022,2021-RS,c. kolker,Sunset Workers' Compensation Classification Appeals Board,1,1,1,1,1,S,0,0
SB21-0097,2021_2022,2021-RS,l. garcia,Sunset Continue Medical Transparency Act,1,1,1,1,1,S,0,0
SB21-0098,2021_2022,2021-RS,s. jaquez lewis,Sunset Prescription Drug Monitoring Program,1,1,1,1,1,S,0,0
SB21-0099,2021_2022,2021-RS,j. danielson,Sunset License Plate Disability Support Act,1,1,1,1,1,S,0,0
SB21-0100,2021_2022,2021-RS,j. buckner,Sunset Continue Council Higher Education Representatives,1,1,1,1,1,S,0,0
SB21-0101,2021_2022,2021-RS,r. fields,Sunset Direct-entry Midwives,1,1,1,1,1,S,0,0
SB21-0102,2021_2022,2021-RS,j. buckner,Sunset Dental Hygienists Specialized Functions,1,1,1,1,1,S,0,0
SB21-0103,2021_2022,2021-RS,s. fenberg,Sunset Office Of Consumer Counsel,1,1,1,1,1,S,0,0
SB21-0104,2021_2022,2021-RS,r. zenzinger,Sunset Special Education Fiscal Advisory Committee,1,1,1,1,1,S,0,0
SB21-0105,2021_2022,2021-RS,d. coram,Implement And Finance Gray Wolf Reintroduction,1,1,0,0,0,S,0,0
SB21-0106,2021_2022,2021-RS,j. coleman,Concerning Successful High School Transitions,1,1,1,1,1,S,0,0
SB21-0107,2021_2022,2021-RS,j. danielson,Honoring Carrie Ann Lucas,1,1,1,1,1,S,0,1
SB21-0108,2021_2022,2021-RS,t. story,Public Utilities Commission Gas Utility Safety Inspection Authority,1,1,1,1,1,S,0,0
SB21-0109,2021_2022,2021-RS,c. hansen,Bond Payments For Auraria Higher Education Center,1,1,1,1,1,S,0,0
SB21-0110,2021_2022,2021-RS,r. zenzinger,Fund Safe Revitalization Of Main Streets,1,1,1,1,1,S,0,0
SB21-0111,2021_2022,2021-RS,d. moreno,Program To Support Marijuana Entrepreneurs,1,1,1,1,1,S,1,0
SB21-0112,2021_2022,2021-RS,l. garcia,General Fund Transfer To Capital Construction Fund State Parks,1,1,1,1,1,S,0,0
SB21-0113,2021_2022,2021-RS,s. fenberg,Firefighting Aircraft Wildfire Mgmt And Response,1,1,1,1,1,S,0,0
SB21-0114,2021_2022,2021-RS,b. kirkmeyer,Minimum Setback New Schools From Existing Oil And Gas,1,1,1,0,0,S,0,0
SB21-0115,2021_2022,2021-RS,r. zenzinger,Annual Funding For Talking Book Library Services,1,1,1,1,1,S,0,0
SB21-0116,2021_2022,2021-RS,j. danielson,Prohibit American Indian Mascots,1,1,1,1,1,S,0,0
SB21-0117,2021_2022,2021-RS,d. moreno,Foster Care Student Services Coordination,1,1,1,1,1,S,0,0
SB21-0118,2021_2022,2021-RS,j. ginal,Alternative Response Mistreatment At-risk Adults,1,1,1,1,1,S,0,0
SB21-0119,2021_2022,2021-RS,j. bridges,Increasing Access To High-Quality Credentials,1,1,1,1,1,S,0,0
SB21-0120,2021_2022,2021-RS,j. ginal,Open Caption Requirement For Movie Theaters,1,1,0,0,0,S,0,0
SB21-0121,2021_2022,2021-RS,c. hansen,Revised Uniform Unclaimed Property Act,1,1,1,1,1,S,0,0
SB21-0122,2021_2022,2021-RS,j. ginal,Opiate Antagonist Bulk Purchase And Standing Orders,1,1,1,1,1,S,0,0
SB21-0123,2021_2022,2021-RS,j. ginal,Expand Canadian Rx Import Program,1,1,1,1,1,S,1,0
SB21-0124,2021_2022,2021-RS,p. lee,Changes To Felony Murder,1,1,1,1,1,S,0,0
SB21-0125,2021_2022,2021-RS,j. cooke,Alternate Proposals Air Quality Control Rulemaking,1,1,0,0,0,S,0,0
SB21-0126,2021_2022,2021-RS,r. fields,Timely Credentialing Of Physicians By Insurers,1,1,1,1,1,S,0,0
SB21-0127,2021_2022,2021-RS,j. ginal,Department Of Regulatory Agencies Regulator Authority During Declared Emergency,1,1,0,0,0,S,0,0
SB21-0128,2021_2022,2021-RS,c. kolker,Modification To Administration Of The Nursing Home Penalty Cash Fund,1,1,1,1,1,S,0,0
SB21-0129,2021_2022,2021-RS,l. garcia,Veteran Suicide Prevention Pilot Program,1,1,1,1,1,S,0,0
SB21-0130,2021_2022,2021-RS,c. holbert,Local Authority for Business Personal Property Tax Exemption,1,1,1,1,1,S,0,0
SB21-0131,2021_2022,2021-RS,j. gonzales,Protect Personal Identifying Information Kept By State,1,1,1,1,1,S,0,0
SB21-0132,2021_2022,2021-RS,k. donovan,Digital Communications Regulation,1,1,1,1,0,S,0,0
SB21-0133,2021_2022,2021-RS,d. coram,Donated Alcohol Beverages For Special Events,1,1,1,1,1,S,0,0
SB21-0134,2021_2022,2021-RS,j. bridges,Retail Liquor Stores Additional Licenses,1,1,0,0,0,S,0,0
SB21-0135,2021_2022,2021-RS,j. ginal,Prohibit Certain Animals In Traveling Animal Act,1,1,1,1,1,S,1,0
SB21-0136,2021_2022,2021-RS,j. ginal,Sunset Forest Health Advisory Council,1,1,1,1,1,S,0,0
SB21-0137,2021_2022,2021-RS,b. pettersen,Behavioral Health Recovery Act,1,1,1,1,1,S,0,0
