term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2017_2018,House,s. lebsock,"lebsock, steve",,,309371,klarner_id,0.8284671715990196,0.014577259475218658,0.014577259475218658,0.010367298578199052,0.010475905417539658,0.010036130068245684,12,12,7,7,5,0,0,0,0,0,12,12,7,7,5,0,0,0,0,0,12,0.5833333333333334,0.4166666666666667,,36,0.8348145291264893
2017_2018,House,b. mclachlan,"hallmclachlan, barbara",,,362427,klarner_id,0.7966746880856825,0.010932944606413994,0.010932944606413994,0.011848341232227487,0.01197246333433104,0.01204335608189482,9,9,8,8,6,0,0,0,0,0,9,9,8,8,6,0,0,0,0,0,9,0.8888888888888888,0.6666666666666666,,37,0.8027644446834986
2017_2018,House,d. jackson,"jackson, dominique",,,362375,klarner_id,0.7823661379862797,0.010932944606413994,0.010932944606413994,0.013329383886255925,0.01346902125112242,0.008028904054596548,9,9,9,9,4,0,0,0,0,0,9,9,9,9,4,0,0,0,0,0,9,1.0,0.4444444444444444,,41,0.7885930075339099
2017_2018,House,h. mckean,"mckean, hugh",,,362398,klarner_id,0.926692710732715,0.012147716229348883,0.012147716229348883,0.013329383886255925,0.01346902125112242,0.016057808109193095,10,10,9,9,8,0,0,0,0,0,10,10,9,9,8,0,0,0,0,0,10,0.9,0.8,,30,0.933665459857517
2017_2018,House,m. catlin,"catlin, m",,,,klarner_id,0.3815734956463398,0.004859086491739553,0.004859086491739553,0.005924170616113744,0.00598623166716552,0.00602167804094741,4,4,4,4,3,0,0,0,0,0,4,4,4,4,3,0,0,0,0,0,4,1.0,0.75,,55,0.3844911574702682
2017_2018,House,j. salazar,"salazar, joseph a.",,,309363,klarner_id,0.9167787858798363,0.014577259475218658,0.014577259475218658,0.016291469194312798,0.014965579167913799,0.00602167804094741,12,12,11,10,3,0,0,0,0,0,12,12,11,10,3,0,0,0,0,0,12,0.8333333333333334,0.25,,31,0.9242183429489517
2017_2018,House,d. nordberg,"nordberg, dan",,,309313,klarner_id,0.7162281256107212,0.008503401360544218,0.008503401360544218,0.010367298578199052,0.010475905417539658,0.014050582095543959,7,7,7,7,7,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,7,1.0,1.0,,43,0.7215490417020015
2017_2018,House,f. winter,"winter, faith",,,322621,klarner_id,1.3726690054749475,0.021865889212827987,0.021865889212827987,0.020734597156398103,0.020951810835079316,0.014050582095543959,18,18,14,14,7,0,0,0,0,0,18,18,14,14,7,0,0,0,0,0,18,0.7777777777777778,0.3888888888888889,,19,1.3834685378597225
2017_2018,House,d. roberts,"roberts, d",,,,klarner_id,0.8569847226565962,0.012147716229348883,0.012147716229348883,0.01481042654028436,0.014965579167913799,0.008028904054596548,10,10,10,10,4,0,0,0,0,0,10,10,10,10,4,0,0,0,0,0,10,1.0,0.4,,34,0.863848861417606
2017_2018,House,j. singer,"singer, jonathan",,,309304,klarner_id,2.002622590806063,0.02672497570456754,0.02672497570456754,0.02962085308056872,0.029931158335827598,0.03211561621838619,22,22,20,20,16,0,0,0,0,0,22,22,20,20,16,0,0,0,0,0,22,0.9090909090909091,0.7272727272727273,,6,2.0178426274824264
2017_2018,House,k. van winkle,"vanwinkle, kevin m.",,,322638,klarner_id,0.7144929123310555,0.010932944606413994,0.010932944606413994,0.008886255924170616,0.008979347500748278,0.01204335608189482,9,9,6,6,6,0,0,0,0,0,9,9,6,6,6,0,0,0,0,0,9,0.6666666666666666,0.6666666666666666,,44,0.7198169964020305
2017_2018,House,p. neville,"neville, patrick",,,322642,klarner_id,0.37053987800269783,0.010932944606413994,0.010932944606413994,0.001481042654028436,0.00149655791679138,0.002007226013649137,9,9,1,1,1,0,0,0,0,0,9,9,1,1,1,0,0,0,0,0,9,0.1111111111111111,0.1111111111111111,,57,0.3733354724725539
2017_2018,House,p. covarrubias,"covarrubias, phil",,,362408,klarner_id,0.1693736972446803,0.0036443148688046646,0.0036443148688046646,0.001481042654028436,0.00149655791679138,0.002007226013649137,3,3,1,1,1,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,3,0.3333333333333333,0.3333333333333333,,66,0.17064269401478147
2017_2018,House,j. wilson,"wilson, james d. (jim)",,,309435,klarner_id,0.6515302832700288,0.012147716229348883,0.012147716229348883,0.00740521327014218,0.0074827895839568994,0.008028904054596548,10,10,5,5,4,0,0,0,0,0,10,10,5,5,4,0,0,0,0,0,10,0.5,0.4,,50,0.6564802407139358
2017_2018,House,p. buck,"buck, perry l.",,,309407,klarner_id,0.3722750912823635,0.008503401360544218,0.008503401360544218,0.002962085308056872,0.00299311583358276,0.004014452027298274,7,7,2,2,2,0,0,0,0,0,7,7,2,2,2,0,0,0,0,0,7,0.2857142857142857,0.2857142857142857,,56,0.375067517772525
2017_2018,House,j. everett,"everett, justin",,,309338,klarner_id,0.47285818166137233,0.012147716229348883,0.012147716229348883,0.002962085308056872,0.00299311583358276,0.004014452027298274,10,10,2,2,2,0,0,0,0,0,10,10,2,2,2,0,0,0,0,0,10,0.2,0.2,,54,0.47641390700141123
2017_2018,House,y. willett,"willett, yeulin",,,322659,klarner_id,0.8856018228554015,0.012147716229348883,0.012147716229348883,0.011848341232227487,0.01197246333433104,0.016057808109193095,10,10,8,8,8,0,0,0,0,0,10,10,8,8,8,0,0,0,0,0,10,0.8,0.8,,33,0.8921917357167831
2017_2018,House,p. lundeen,"lundeen, paul",,,322587,klarner_id,0.6532654965496945,0.009718172983479106,0.009718172983479106,0.008886255924170616,0.008979347500748278,0.010036130068245684,8,8,6,6,5,0,0,0,0,0,8,8,6,6,5,0,0,0,0,0,8,0.75,0.625,,49,0.658212286013907
