term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2015_2016,Senate,jahn c.,"jahn, cheri",,,18618,klarner_id,0.32646716280976346,0.0076599004212945234,0.0076599004212945234,0.009823182711198428,0.01017293997965412,0.010026737967914439,4,4,4,4,3,0,0,0,0,0,4,4,4,4,3,0,0,0,0,0,4,1.0,0.75,,35,0.3362423043741725
2015_2016,Senate,marble v.,"marble, vicki",,,309253,klarner_id,0.8833622110805001,0.02680965147453083,0.02680965147453083,0.029469548133595286,0.02288911495422177,0.016711229946524065,12,12,10,7,4,2,2,2,2,1,10,10,8,5,3,0,0,0,0,0,12,0.5833333333333334,0.3333333333333333,,16,0.7551325023852496
2015_2016,Senate,tate j.,"tate, j",,,,klarner_id,0.7800716503399167,0.019149751053236307,0.019149751053236307,0.02455795677799607,0.0254323499491353,0.020053475935828877,9,9,9,9,6,1,1,1,1,0,8,8,8,8,6,0,0,0,0,0,9,1.0,0.6666666666666666,,22,0.7383019415986449
2015_2016,Senate,johnston m.,"johnston, mike",,,295911,klarner_id,0.8014713212956542,0.02106472615855994,0.02106472615855994,0.022102161100196464,0.02034587995930824,0.026737967914438502,11,11,9,8,8,0,0,0,0,0,11,11,9,8,8,0,0,0,0,0,11,0.7272727272727273,0.7272727272727273,,21,0.8247077049274851
2015_2016,Senate,heath r.,"heath, rollie",,,283526,klarner_id,0.4608338999993992,0.015319800842589047,0.015319800842589047,0.009823182711198428,0.01017293997965412,0.013368983957219251,8,8,4,4,4,0,0,0,0,0,8,8,4,4,4,0,0,0,0,0,8,0.5,0.5,,26,0.4741760961541182
2015_2016,Senate,kefalas j.,"kefalas, john michael",,,260138,klarner_id,0.48840954151605953,0.017234775947912676,0.017234775947912676,0.009823182711198428,0.01017293997965412,0.013368983957219251,9,9,4,4,4,0,0,0,0,0,9,9,4,4,4,0,0,0,0,0,9,0.4444444444444444,0.4444444444444444,,25,0.5025784630180234
2015_2016,Senate,lundberg k.,"lundberg, kevin",,,17566,klarner_id,0.7023436649545037,0.02297970126388357,0.02297970126388357,0.02455795677799607,0.02034587995930824,0.0066844919786096255,11,11,9,7,2,1,1,1,1,0,10,10,8,6,2,0,0,0,0,0,11,0.6363636363636364,0.18181818181818182,,23,0.6597141399339201
2015_2016,Senate,scheffel m.,"scheffel, mark",,,283513,klarner_id,0.8111587622502425,0.02297970126388357,0.02297970126388357,0.02455795677799607,0.0254323499491353,0.016711229946524065,12,12,10,10,5,0,0,0,0,0,12,12,10,10,5,0,0,0,0,0,12,0.8333333333333334,0.4166666666666667,,19,0.836599683852431
2015_2016,Senate,kerr a.,"kerr, andrew",,,271398,klarner_id,0.4559279910661906,0.019149751053236307,0.019149751053236307,0.0073673870333988214,0.0076297049847405905,0.010026737967914439,10,10,3,3,3,0,0,0,0,0,10,10,3,3,3,0,0,0,0,0,10,0.3,0.3,,27,0.4692415395712099
2015_2016,Senate,hodge m.,"hodge, mary",,,18866,klarner_id,0.43325825848273897,0.013404825737265416,0.013404825737265416,0.009823182711198428,0.01017293997965412,0.013368983957219251,7,7,4,4,4,0,0,0,0,0,7,7,4,4,4,0,0,0,0,0,7,0.5714285714285714,0.5714285714285714,,28,0.4457737292902128
2015_2016,Senate,donovan k.,"donovan, kerry",,,322522,klarner_id,0.3306704412463184,0.013787820758330141,0.013787820758330141,0.0054027504911591355,0.005595116988809766,0.007352941176470588,8,8,3,3,3,0,0,0,0,0,7,7,2,2,2,1,1,1,1,1,8,0.375,0.375,,34,0.41243680584339926
2015_2016,Senate,todd n.,"todd, nancy j.",,,260115,klarner_id,0.6756040582029785,0.02106472615855994,0.02106472615855994,0.01719056974459725,0.01780264496439471,0.016711229946524065,11,11,7,7,5,0,0,0,0,0,11,11,7,7,5,0,0,0,0,0,11,0.6363636363636364,0.45454545454545453,,24,0.695952419029342
2015_2016,Senate,garcia l.,"garcia, leroy m. jr.",,,309401,klarner_id,0.3682951575830011,0.017234775947912676,0.017234775947912676,0.004911591355599214,0.00508646998982706,0.0066844919786096255,9,9,2,2,2,0,0,0,0,0,9,9,2,2,2,0,0,0,0,0,9,0.2222222222222222,0.2222222222222222,,30,0.3790998823965857
2015_2016,Senate,jones m.,"jones, matthew (matt)",,,19023,klarner_id,0.3358136071331321,0.019149751053236307,0.019149751053236307,0.002455795677799607,0.00254323499491353,0.0033422459893048127,10,10,1,1,1,0,0,0,0,0,10,10,1,1,1,0,0,0,0,0,10,0.1,0.1,,32,0.34576295894977216
2015_2016,Senate,carroll m.,"carroll, morgan",,,260101,klarner_id,0.40077670803286997,0.015319800842589047,0.015319800842589047,0.0073673870333988214,0.0076297049847405905,0.010026737967914439,8,8,3,3,3,0,0,0,0,0,8,8,3,3,3,0,0,0,0,0,8,0.375,0.375,,29,0.41243680584339926
2015_2016,Senate,ulibarri j.,"ulibarri, jessie",,,309249,klarner_id,0.3682951575830011,0.017234775947912676,0.017234775947912676,0.004911591355599214,0.00508646998982706,0.0066844919786096255,9,9,2,2,2,0,0,0,0,0,9,9,2,2,2,0,0,0,0,0,9,0.2222222222222222,0.2222222222222222,,30,0.3790998823965857
2015_2016,Senate,merrifield m.,"merrifield, michael",,,18377,klarner_id,0.3358136071331321,0.019149751053236307,0.019149751053236307,0.002455795677799607,0.00254323499491353,0.0033422459893048127,10,10,1,1,1,0,0,0,0,0,10,10,1,1,1,0,0,0,0,0,10,0.1,0.1,,32,0.34576295894977216
2015_2016,Senate,guzman l.,"guzman, lucia",,,295913,klarner_id,0.1152084749998498,0.0038299502106472617,0.0038299502106472617,0.002455795677799607,0.00254323499491353,0.0033422459893048127,2,2,1,1,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,2,0.5,0.5,,36,0.11854402403852955
