"klarner_id","party","district","term","sen"
17605,"D","SD-018","1985_1986",1
17575,"R","SD-019","1985_1986",1
17678,"R","SD-021","1985_1986",1
17696,"R","SD-022","1985_1986",1
17588,"R","SD-023","1985_1986",1
17742,"D","SD-025","1985_1986",1
17658,"R","SD-026","1985_1986",1
17688,"R","SD-027","1985_1986",1
17791,"R","SD-028","1985_1986",1
17863,"D","SD-031","1985_1986",1
17828,"D","SD-033","1985_1986",1
17911,"R","SD-034","1985_1986",1
17926,"R","SD-035","1985_1986",1
17886,"R","HD-001","1983_1984",0
18468,"D","HD-002","1983_1984",0
18460,"D","HD-003","1983_1984",0
19230,"D","HD-004","1983_1984",0
19595,"D","HD-005","1983_1984",0
18197,"D","HD-006","1983_1984",0
20205,"D","HD-007","1983_1984",0
20243,"D","HD-008","1983_1984",0
18087,"R","HD-009","1983_1984",0
18089,"R","HD-010","1983_1984",0
18130,"D","HD-011","1983_1984",0
18171,"D","HD-012","1983_1984",0
17597,"R","HD-013","1983_1984",0
18245,"D","HD-014","1983_1984",0
18108,"D","HD-015","1983_1984",0
17494,"R","HD-016","1983_1984",0
18352,"R","HD-017","1983_1984",0
18031,"R","HD-018","1983_1984",0
18428,"R","HD-019","1983_1984",0
18502,"R","HD-020","1983_1984",0
18530,"R","HD-021","1983_1984",0
18561,"R","HD-022","1983_1984",0
17678,"R","HD-023","1983_1984",0
17679,"R","HD-024","1983_1984",0
18662,"R","HD-025","1983_1984",0
18699,"R","HD-026","1983_1984",0
18734,"D","HD-027","1983_1984",0
17696,"R","HD-028","1983_1984",0
18811,"R","HD-029","1983_1984",0
18879,"D","HD-030","1983_1984",0
18897,"D","HD-031","1983_1984",0
17742,"D","HD-032","1983_1984",0
17593,"D","HD-033","1983_1984",0
19014,"D","HD-034","1983_1984",0
19054,"D","HD-035","1983_1984",0
19089,"D","HD-036","1983_1984",0
19127,"R","HD-037","1983_1984",0
19147,"R","HD-038","1983_1984",0
19181,"R","HD-039","1983_1984",0
19267,"R","HD-040","1983_1984",0
19299,"D","HD-041","1983_1984",0
19077,"D","HD-042","1983_1984",0
17832,"D","HD-043","1983_1984",0
19043,"R","HD-044","1983_1984",0
19432,"R","HD-045","1983_1984",0
19455,"R","HD-046","1983_1984",0
17547,"D","HD-047","1983_1984",0
19524,"R","HD-048","1983_1984",0
17770,"R","HD-049","1983_1984",0
19624,"R","HD-050","1983_1984",0
19451,"R","HD-051","1983_1984",0
19697,"R","HD-052","1983_1984",0
19733,"R","HD-053","1983_1984",0
19768,"R","HD-054","1983_1984",0
19798,"R","HD-055","1983_1984",0
18007,"R","HD-056","1983_1984",0
19871,"R","HD-057","1983_1984",0
19903,"R","HD-058","1983_1984",0
19935,"D","HD-059","1983_1984",0
17951,"R","HD-060","1983_1984",0
19384,"D","HD-061","1983_1984",0
17791,"R","HD-062","1983_1984",0
20110,"R","HD-063","1983_1984",0
20137,"R","HD-064","1983_1984",0
18871,"R","HD-065","1983_1984",0
17453,"R","SD-001","1983_1984",1
17643,"D","SD-002","1983_1984",1
17764,"D","SD-003","1983_1984",1
17965,"D","SD-005","1983_1984",1
17874,"R","SD-006","1983_1984",1
17842,"R","SD-007","1983_1984",1
18029,"R","SD-009","1983_1984",1
17487,"R","SD-011","1983_1984",1
17498,"R","SD-012","1983_1984",1
17519,"D","SD-013","1983_1984",1
17559,"R","SD-015","1983_1984",1
17577,"R","SD-016","1983_1984",1
17659,"R","SD-020","1983_1984",1
17518,"R","SD-022","1983_1984",1
17610,"D","SD-024","1983_1984",1
17811,"R","SD-029","1983_1984",1
17450,"D","SD-030","1983_1984",1
17878,"D","SD-032","1983_1984",1
17886,"R","HD-001","1981_1982",0
18460,"D","HD-002","1981_1982",0
18842,"D","HD-003","1981_1982",0
19226,"D","HD-004","1981_1982",0
19593,"D","HD-005","1981_1982",0
18468,"D","HD-006","1981_1982",0
20205,"D","HD-007","1981_1982",0
20243,"D","HD-008","1981_1982",0
20273,"D","HD-009","1981_1982",0
18087,"R","HD-010","1981_1982",0
18120,"D","HD-011","1981_1982",0
18168,"D","HD-012","1981_1982",0
18197,"D","HD-013","1981_1982",0
18089,"R","HD-014","1981_1982",0
18131,"R","HD-015","1981_1982",0
18314,"R","HD-016","1981_1982",0
18352,"R","HD-017","1981_1982",0
18392,"R","HD-018","1981_1982",0
18428,"R","HD-019","1981_1982",0
18499,"R","HD-020","1981_1982",0
18530,"R","HD-021","1981_1982",0
18561,"R","HD-022","1981_1982",0
17678,"R","HD-023","1981_1982",0
17659,"R","HD-024","1981_1982",0
18662,"R","HD-025","1981_1982",0
18699,"R","HD-026","1981_1982",0
18731,"R","HD-027","1981_1982",0
18770,"R","HD-028","1981_1982",0
18801,"R","HD-029","1981_1982",0
18871,"R","HD-030","1981_1982",0
18913,"R","HD-031","1981_1982",0
17742,"D","HD-032","1981_1982",0
18976,"D","HD-033","1981_1982",0
19014,"D","HD-034","1981_1982",0
19046,"D","HD-035","1981_1982",0
19084,"R","HD-036","1981_1982",0
19127,"R","HD-037","1981_1982",0
19160,"R","HD-038","1981_1982",0
19181,"R","HD-039","1981_1982",0
17811,"R","HD-040","1981_1982",0
19299,"D","HD-041","1981_1982",0
19077,"D","HD-042","1981_1982",0
19356,"D","HD-043","1981_1982",0
19043,"D","HD-044","1981_1982",0
19430,"R","HD-045","1981_1982",0
19455,"R","HD-046","1981_1982",0
18245,"D","HD-047","1981_1982",0
19524,"R","HD-048","1981_1982",0
18171,"D","HD-049","1981_1982",0
19624,"R","HD-050","1981_1982",0
19451,"R","HD-051","1981_1982",0
19691,"R","HD-052","1981_1982",0
18108,"D","HD-053","1981_1982",0
19768,"R","HD-054","1981_1982",0
19798,"R","HD-055","1981_1982",0
19821,"R","HD-056","1981_1982",0
19869,"D","HD-057","1981_1982",0
19903,"R","HD-058","1981_1982",0
17985,"R","HD-059","1981_1982",0
17966,"R","HD-060","1981_1982",0
19384,"D","HD-061","1981_1982",0
19786,"D","HD-062","1981_1982",0
20110,"R","HD-063","1981_1982",0
20137,"R","HD-064","1981_1982",0
17454,"D","HD-065","1981_1982",0
17828,"D","SD-003","1981_1982",1
17863,"D","SD-004","1981_1982",1
17960,"D","SD-005","1981_1982",1
17926,"R","SD-007","1981_1982",1
17462,"R","SD-010","1981_1982",1
17502,"R","SD-012","1981_1982",1
17535,"R","SD-014","1981_1982",1
17575,"R","SD-016","1981_1982",1
17588,"R","SD-017","1981_1982",1
17607,"D","SD-019","1981_1982",1
17658,"R","SD-020","1981_1982",1
17671,"R","SD-021","1981_1982",1
17688,"R","SD-022","1981_1982",1
17595,"R","SD-023","1981_1982",1
17731,"D","SD-024","1981_1982",1
17748,"D","SD-025","1981_1982",1
17542,"R","SD-029","1981_1982",1
17858,"D","SD-031","1981_1982",1
17886,"R","HD-001","1979_1980",0
18460,"D","HD-002","1979_1980",0
18842,"D","HD-003","1979_1980",0
19226,"D","HD-004","1979_1980",0
19593,"D","HD-005","1979_1980",0
18468,"D","HD-006","1979_1980",0
20205,"D","HD-007","1979_1980",0
20242,"D","HD-008","1979_1980",0
20273,"D","HD-009","1979_1980",0
18079,"R","HD-010","1979_1980",0
18120,"D","HD-011","1979_1980",0
18165,"R","HD-012","1979_1980",0
18197,"D","HD-013","1979_1980",0
18089,"R","HD-014","1979_1980",0
17926,"R","HD-015","1979_1980",0
18314,"R","HD-016","1979_1980",0
18352,"R","HD-017","1979_1980",0
18392,"R","HD-018","1979_1980",0
17462,"R","HD-019","1979_1980",0
18499,"R","HD-020","1979_1980",0
18525,"R","HD-021","1979_1980",0
17502,"R","HD-022","1979_1980",0
18594,"R","HD-023","1979_1980",0
17659,"R","HD-024","1979_1980",0
18662,"R","HD-025","1979_1980",0
18694,"D","HD-026","1979_1980",0
18731,"R","HD-027","1979_1980",0
18770,"R","HD-028","1979_1980",0
18801,"R","HD-029","1979_1980",0
18871,"R","HD-030","1979_1980",0
18912,"D","HD-031","1979_1980",0
18942,"D","HD-032","1979_1980",0
18976,"D","HD-033","1979_1980",0
19014,"D","HD-034","1979_1980",0
19046,"D","HD-035","1979_1980",0
19084,"R","HD-036","1979_1980",0
17658,"R","HD-037","1979_1980",0
19160,"R","HD-038","1979_1980",0
19181,"R","HD-039","1979_1980",0
17811,"R","HD-040","1979_1980",0
19299,"D","HD-041","1979_1980",0
19077,"D","HD-042","1979_1980",0
19356,"D","HD-043","1979_1980",0
19043,"D","HD-044","1979_1980",0
19430,"R","HD-045","1979_1980",0
19455,"R","HD-046","1979_1980",0
19485,"R","HD-047","1979_1980",0
19388,"R","HD-048","1979_1980",0
19550,"R","HD-049","1979_1980",0
19624,"R","HD-050","1979_1980",0
19451,"R","HD-051","1979_1980",0
19691,"R","HD-052","1979_1980",0
19325,"D","HD-053","1979_1980",0
19762,"R","HD-054","1979_1980",0
19796,"D","HD-055","1979_1980",0
19821,"R","HD-056","1979_1980",0
19866,"R","HD-057","1979_1980",0
17965,"D","HD-058","1979_1980",0
17985,"R","HD-059","1979_1980",0
17966,"R","HD-060","1979_1980",0
19384,"D","HD-061","1979_1980",0
19786,"D","HD-062","1979_1980",0
19645,"D","HD-063","1979_1980",0
20140,"D","HD-064","1979_1980",0
17454,"D","HD-065","1979_1980",0
17450,"D","SD-001","1979_1980",1
17640,"D","SD-002","1979_1980",1
17911,"R","SD-006","1979_1980",1
18013,"R","SD-008","1979_1980",1
18029,"R","SD-009","1979_1980",1
17482,"R","SD-011","1979_1980",1
17518,"R","SD-013","1979_1980",1
17556,"R","SD-015","1979_1980",1
17610,"D","SD-018","1979_1980",1
17764,"D","SD-026","1979_1980",1
17761,"R","SD-027","1979_1980",1
17789,"D","SD-028","1979_1980",1
17842,"R","SD-030","1979_1980",1
17874,"R","SD-032","1979_1980",1
17892,"D","SD-033","1979_1980",1
17642,"R","SD-034","1979_1980",1
17925,"R","SD-035","1979_1980",1
18013,"R","HD-001","1977_1978",0
18460,"D","HD-002","1977_1978",0
18012,"D","HD-003","1977_1978",0
19224,"D","HD-004","1977_1978",0
18456,"D","HD-005","1977_1978",0
18468,"D","HD-006","1977_1978",0
20205,"D","HD-007","1977_1978",0
20237,"D","HD-008","1977_1978",0
20273,"D","HD-009","1977_1978",0
18079,"R","HD-010","1977_1978",0
18120,"D","HD-011","1977_1978",0
18165,"R","HD-012","1977_1978",0
18201,"R","HD-013","1977_1978",0
18089,"R","HD-014","1977_1978",0
17926,"R","HD-015","1977_1978",0
18314,"R","HD-016","1977_1978",0
18348,"D","HD-017","1977_1978",0
18387,"R","HD-018","1977_1978",0
18422,"D","HD-019","1977_1978",0
18029,"R","HD-020","1977_1978",0
18525,"R","HD-021","1977_1978",0
17502,"R","HD-022","1977_1978",0
18594,"R","HD-023","1977_1978",0
17659,"R","HD-024","1977_1978",0
17556,"R","HD-025","1977_1978",0
18694,"D","HD-026","1977_1978",0
18731,"R","HD-027","1977_1978",0
17518,"R","HD-028","1977_1978",0
18801,"R","HD-029","1977_1978",0
18871,"R","HD-030","1977_1978",0
18907,"D","HD-031","1977_1978",0
18942,"D","HD-032","1977_1978",0
18976,"D","HD-033","1977_1978",0
17610,"D","HD-034","1977_1978",0
19046,"D","HD-035","1977_1978",0
17676,"D","HD-036","1977_1978",0
19114,"R","HD-037","1977_1978",0
19160,"R","HD-038","1977_1978",0
19188,"R","HD-039","1977_1978",0
17811,"R","HD-040","1977_1978",0
19296,"D","HD-041","1977_1978",0
19077,"D","HD-042","1977_1978",0
19356,"D","HD-043","1977_1978",0
19043,"D","HD-044","1977_1978",0
19423,"D","HD-045","1977_1978",0
19455,"R","HD-046","1977_1978",0
19485,"R","HD-047","1977_1978",0
19388,"R","HD-048","1977_1978",0
19550,"R","HD-049","1977_1978",0
19619,"R","HD-050","1977_1978",0
19451,"R","HD-051","1977_1978",0
19691,"R","HD-052","1977_1978",0
19325,"D","HD-053","1977_1978",0
19762,"R","HD-054","1977_1978",0
19793,"D","HD-055","1977_1978",0
19821,"R","HD-056","1977_1978",0
19861,"D","HD-057","1977_1978",0
19897,"D","HD-058","1977_1978",0
17985,"R","HD-059","1977_1978",0
17966,"R","HD-060","1977_1978",0
19384,"D","HD-061","1977_1978",0
19786,"D","HD-062","1977_1978",0
19645,"D","HD-063","1977_1978",0
20137,"R","HD-064","1977_1978",0
17925,"R","HD-065","1977_1978",0
17828,"D","SD-003","1977_1978",1
17863,"D","SD-004","1977_1978",1
17960,"D","SD-005","1977_1978",1
17997,"R","SD-007","1977_1978",1
17468,"R","SD-010","1977_1978",1
17498,"R","SD-012","1977_1978",1
17535,"R","SD-014","1977_1978",1
17575,"R","SD-016","1977_1978",1
17588,"R","SD-017","1977_1978",1
17607,"D","SD-019","1977_1978",1
17655,"R","SD-020","1977_1978",1
17671,"R","SD-021","1977_1978",1
17688,"R","SD-022","1977_1978",1
17595,"R","SD-023","1977_1978",1
17731,"D","SD-024","1977_1978",1
17748,"D","SD-025","1977_1978",1
17807,"R","SD-029","1977_1978",1
17858,"D","SD-031","1977_1978",1
18013,"R","HD-001","1975_1976",0
18460,"D","HD-002","1975_1976",0
18012,"D","HD-003","1975_1976",0
19224,"D","HD-004","1975_1976",0
18456,"D","HD-005","1975_1976",0
18468,"D","HD-006","1975_1976",0
20205,"D","HD-007","1975_1976",0
20237,"D","HD-008","1975_1976",0
20268,"D","HD-009","1975_1976",0
18079,"R","HD-010","1975_1976",0
18120,"D","HD-011","1975_1976",0
18160,"D","HD-012","1975_1976",0
18197,"D","HD-013","1975_1976",0
18089,"R","HD-014","1975_1976",0
18230,"R","HD-015","1975_1976",0
18310,"R","HD-016","1975_1976",0
18348,"D","HD-017","1975_1976",0
18387,"R","HD-018","1975_1976",0
18422,"D","HD-019","1975_1976",0
18493,"D","HD-020","1975_1976",0
18525,"R","HD-021","1975_1976",0
17502,"R","HD-022","1975_1976",0
18591,"R","HD-023","1975_1976",0
18625,"R","HD-024","1975_1976",0
18656,"R","HD-025","1975_1976",0
18694,"D","HD-026","1975_1976",0
18728,"D","HD-027","1975_1976",0
18760,"R","HD-028","1975_1976",0
18801,"R","HD-029","1975_1976",0
18871,"R","HD-030","1975_1976",0
18907,"D","HD-031","1975_1976",0
18942,"D","HD-032","1975_1976",0
18976,"D","HD-033","1975_1976",0
17610,"D","HD-034","1975_1976",0
19046,"D","HD-035","1975_1976",0
17676,"D","HD-036","1975_1976",0
19114,"R","HD-037","1975_1976",0
19158,"D","HD-038","1975_1976",0
19188,"R","HD-039","1975_1976",0
19260,"D","HD-040","1975_1976",0
19296,"D","HD-041","1975_1976",0
19077,"D","HD-042","1975_1976",0
19356,"D","HD-043","1975_1976",0
19043,"D","HD-044","1975_1976",0
19423,"D","HD-045","1975_1976",0
19455,"R","HD-046","1975_1976",0
17732,"R","HD-047","1975_1976",0
19388,"R","HD-048","1975_1976",0
19550,"R","HD-049","1975_1976",0
19619,"R","HD-050","1975_1976",0
19451,"R","HD-051","1975_1976",0
19689,"D","HD-052","1975_1976",0
19325,"D","HD-053","1975_1976",0
19762,"R","HD-054","1975_1976",0
19793,"D","HD-055","1975_1976",0
19821,"R","HD-056","1975_1976",0
19861,"D","HD-057","1975_1976",0
19897,"D","HD-058","1975_1976",0
19927,"D","HD-059","1975_1976",0
19995,"R","HD-060","1975_1976",0
19384,"D","HD-061","1975_1976",0
19786,"D","HD-062","1975_1976",0
19645,"D","HD-063","1975_1976",0
20137,"R","HD-064","1975_1976",0
20170,"D","HD-065","1975_1976",0
17450,"D","SD-001","1975_1976",1
17640,"D","SD-002","1975_1976",1
17960,"D","SD-005","1975_1976",1
17978,"R","SD-006","1975_1976",1
17954,"D","SD-008","1975_1976",1
18026,"D","SD-009","1975_1976",1
17482,"R","SD-011","1975_1976",1
17515,"D","SD-013","1975_1976",1
17553,"R","SD-015","1975_1976",1
17608,"D","SD-018","1975_1976",1
17653,"D","SD-026","1975_1976",1
17761,"R","SD-027","1975_1976",1
17789,"D","SD-028","1975_1976",1
17842,"R","SD-030","1975_1976",1
17874,"R","SD-032","1975_1976",1
17892,"D","SD-033","1975_1976",1
17856,"D","SD-034","1975_1976",1
17803,"R","SD-035","1975_1976",1
18044,"D","HD-001","1973_1974",0
18458,"D","HD-002","1973_1974",0
18012,"D","HD-003","1973_1974",0
17450,"D","HD-004","1973_1974",0
18456,"D","HD-005","1973_1974",0
19961,"D","HD-006","1973_1974",0
20205,"D","HD-007","1973_1974",0
20237,"D","HD-008","1973_1974",0
20268,"D","HD-009","1973_1974",0
18079,"R","HD-010","1973_1974",0
18118,"R","HD-011","1973_1974",0
18160,"D","HD-012","1973_1974",0
18197,"D","HD-013","1973_1974",0
18234,"R","HD-014","1973_1974",0
18230,"R","HD-015","1973_1974",0
18310,"R","HD-016","1973_1974",0
18346,"R","HD-017","1973_1974",0
18384,"R","HD-018","1973_1974",0
18419,"R","HD-019","1973_1974",0
18027,"R","HD-020","1973_1974",0
18525,"R","HD-021","1973_1974",0
18547,"R","HD-022","1973_1974",0
18590,"R","HD-023","1973_1974",0
18624,"R","HD-024","1973_1974",0
18656,"R","HD-025","1973_1974",0
18687,"R","HD-026","1973_1974",0
18727,"R","HD-027","1973_1974",0
18760,"R","HD-028","1973_1974",0
18801,"R","HD-029","1973_1974",0
18871,"R","HD-030","1973_1974",0
18907,"D","HD-031","1973_1974",0
18942,"D","HD-032","1973_1974",0
18902,"D","HD-033","1973_1974",0
17608,"D","HD-034","1973_1974",0
19044,"D","HD-035","1973_1974",0
17676,"D","HD-036","1973_1974",0
19114,"R","HD-037","1973_1974",0
19152,"R","HD-038","1973_1974",0
19188,"R","HD-039","1973_1974",0
19253,"R","HD-040","1973_1974",0
18970,"D","HD-041","1973_1974",0
19077,"D","HD-042","1973_1974",0
19356,"D","HD-043","1973_1974",0
19043,"D","HD-044","1973_1974",0
19423,"D","HD-045","1973_1974",0
19455,"R","HD-046","1973_1974",0
17732,"R","HD-047","1973_1974",0
19388,"R","HD-048","1973_1974",0
17730,"R","HD-049","1973_1974",0
19619,"R","HD-050","1973_1974",0
19451,"R","HD-051","1973_1974",0
19686,"R","HD-052","1973_1974",0
19325,"D","HD-053","1973_1974",0
19543,"D","HD-054","1973_1974",0
17842,"R","HD-055","1973_1974",0
19821,"R","HD-056","1973_1974",0
19860,"R","HD-057","1973_1974",0
19895,"D","HD-058","1973_1974",0
19927,"D","HD-059","1973_1974",0
19995,"R","HD-060","1973_1974",0
19922,"R","HD-061","1973_1974",0
19786,"D","HD-062","1973_1974",0
19645,"D","HD-063","1973_1974",0
20137,"R","HD-064","1973_1974",0
19683,"R","HD-065","1973_1974",0
17826,"D","SD-003","1973_1974",1
17937,"D","SD-004","1973_1974",1
17956,"R","SD-005","1973_1974",1
17463,"R","SD-007","1973_1974",1
17466,"R","SD-010","1973_1974",1
17498,"R","SD-012","1973_1974",1
17535,"R","SD-014","1973_1974",1
17573,"R","SD-016","1973_1974",1
17588,"R","SD-017","1973_1974",1
17607,"D","SD-019","1973_1974",1
17655,"R","SD-020","1973_1974",1
17671,"R","SD-021","1973_1974",1
17688,"R","SD-022","1973_1974",1
17595,"R","SD-023","1973_1974",1
17729,"D","SD-024","1973_1974",1
17623,"D","SD-025","1973_1974",1
17805,"R","SD-029","1973_1974",1
17857,"R","SD-031","1973_1974",1
17450,"D","HD-001","1971_1972",0
18456,"D","HD-002","1971_1972",0
18460,"D","HD-003","1971_1972",0
18012,"D","HD-004","1971_1972",0
18044,"D","HD-005","1971_1972",0
19955,"D","HD-006","1971_1972",0
19961,"D","HD-007","1971_1972",0
18458,"D","HD-008","1971_1972",0
20266,"D","HD-009","1971_1972",0
18076,"D","HD-010","1971_1972",0
18113,"R","HD-011","1971_1972",0
18079,"R","HD-012","1971_1972",0
18192,"R","HD-013","1971_1972",0
18230,"R","HD-014","1971_1972",0
18270,"D","HD-015","1971_1972",0
18197,"D","HD-016","1971_1972",0
18344,"R","HD-017","1971_1972",0
18381,"R","HD-018","1971_1972",0
18417,"D","HD-019","1971_1972",0
18310,"R","HD-020","1971_1972",0
18521,"R","HD-021","1971_1972",0
18547,"R","HD-022","1971_1972",0
18587,"R","HD-023","1971_1972",0
17573,"R","HD-024","1971_1972",0
18624,"R","HD-025","1971_1972",0
18687,"R","HD-026","1971_1972",0
18722,"R","HD-027","1971_1972",0
18760,"R","HD-028","1971_1972",0
18798,"D","HD-029","1971_1972",0
17608,"D","HD-030","1971_1972",0
18902,"D","HD-031","1971_1972",0
18939,"R","HD-032","1971_1972",0
18970,"D","HD-033","1971_1972",0
19005,"D","HD-034","1971_1972",0
19043,"D","HD-035","1971_1972",0
19077,"D","HD-036","1971_1972",0
19114,"R","HD-037","1971_1972",0
19152,"R","HD-038","1971_1972",0
17688,"R","HD-039","1971_1972",0
19253,"R","HD-040","1971_1972",0
17732,"R","HD-041","1971_1972",0
19324,"R","HD-042","1971_1972",0
19355,"R","HD-043","1971_1972",0
19388,"R","HD-044","1971_1972",0
19419,"R","HD-045","1971_1972",0
19451,"R","HD-046","1971_1972",0
19455,"R","HD-047","1971_1972",0
19513,"R","HD-048","1971_1972",0
19543,"D","HD-049","1971_1972",0
17842,"R","HD-050","1971_1972",0
19645,"D","HD-051","1971_1972",0
19683,"R","HD-052","1971_1972",0
19721,"D","HD-053","1971_1972",0
19757,"D","HD-054","1971_1972",0
19786,"D","HD-055","1971_1972",0
19818,"R","HD-056","1971_1972",0
19857,"R","HD-057","1971_1972",0
19893,"R","HD-058","1971_1972",0
19922,"R","HD-059","1971_1972",0
19927,"D","HD-060","1971_1972",0
19860,"R","HD-061","1971_1972",0
19821,"R","HD-062","1971_1972",0
19995,"R","HD-063","1971_1972",0
17498,"R","HD-064","1971_1972",0
19895,"D","HD-065","1971_1972",0
17447,"D","SD-001","1971_1972",1
17638,"D","SD-002","1971_1972",1
17824,"D","SD-003","1971_1972",1
17978,"R","SD-008","1971_1972",1
17481,"R","SD-011","1971_1972",1
17553,"R","SD-015","1971_1972",1
17653,"D","SD-020","1971_1972",1
17745,"R","SD-025","1971_1972",1
17761,"R","SD-026","1971_1972",1
17771,"R","SD-027","1971_1972",1
17787,"D","SD-028","1971_1972",1
17803,"R","SD-029","1971_1972",1
17841,"R","SD-030","1971_1972",1
17856,"D","SD-031","1971_1972",1
17873,"D","SD-032","1971_1972",1
17875,"D","SD-033","1971_1972",1
17874,"R","SD-034","1971_1972",1
17638,"D","HD-001","1969_1970",0
17447,"D","HD-002","1969_1970",0
18460,"D","HD-003","1969_1970",0
18012,"D","HD-004","1969_1970",0
18044,"D","HD-005","1969_1970",0
19955,"D","HD-006","1969_1970",0
20201,"D","HD-007","1969_1970",0
18458,"D","HD-008","1969_1970",0
20266,"D","HD-009","1969_1970",0
18076,"D","HD-010","1969_1970",0
18113,"R","HD-011","1969_1970",0
18079,"R","HD-012","1969_1970",0
18192,"R","HD-013","1969_1970",0
18230,"R","HD-014","1969_1970",0
18270,"D","HD-015","1969_1970",0
18306,"D","HD-016","1969_1970",0
18342,"R","HD-017","1969_1970",0
18379,"R","HD-018","1969_1970",0
18416,"R","HD-019","1969_1970",0
18310,"R","HD-020","1969_1970",0
18521,"R","HD-021","1969_1970",0
18547,"R","HD-022","1969_1970",0
18585,"R","HD-023","1969_1970",0
18620,"R","HD-024","1969_1970",0
18624,"R","HD-025","1969_1970",0
18687,"R","HD-026","1969_1970",0
18722,"R","HD-027","1969_1970",0
18758,"R","HD-028","1969_1970",0
18797,"D","HD-029","1969_1970",0
17608,"D","HD-030","1969_1970",0
18902,"D","HD-031","1969_1970",0
18939,"R","HD-032","1969_1970",0
18970,"D","HD-033","1969_1970",0
19005,"D","HD-034","1969_1970",0
17653,"D","HD-035","1969_1970",0
19076,"R","HD-036","1969_1970",0
19114,"R","HD-037","1969_1970",0
19152,"R","HD-038","1969_1970",0
17688,"R","HD-039","1969_1970",0
19253,"R","HD-040","1969_1970",0
17732,"R","HD-041","1969_1970",0
19324,"R","HD-042","1969_1970",0
19352,"D","HD-043","1969_1970",0
19388,"R","HD-044","1969_1970",0
19419,"R","HD-045","1969_1970",0
19451,"R","HD-046","1969_1970",0
19455,"R","HD-047","1969_1970",0
19513,"R","HD-048","1969_1970",0
19543,"D","HD-049","1969_1970",0
19614,"D","HD-050","1969_1970",0
19645,"D","HD-051","1969_1970",0
19683,"R","HD-052","1969_1970",0
19719,"D","HD-053","1969_1970",0
19359,"R","HD-054","1969_1970",0
19786,"D","HD-055","1969_1970",0
19818,"R","HD-056","1969_1970",0
19857,"R","HD-057","1969_1970",0
19893,"R","HD-058","1969_1970",0
19922,"R","HD-059","1969_1970",0
19992,"D","HD-060","1969_1970",0
20028,"R","HD-061","1969_1970",0
19821,"R","HD-062","1969_1970",0
19995,"R","HD-063","1969_1970",0
17498,"R","HD-064","1969_1970",0
19895,"D","HD-065","1969_1970",0
17937,"D","SD-004","1969_1970",1
17954,"D","SD-005","1969_1970",1
17826,"D","SD-006","1969_1970",1
17956,"R","SD-007","1969_1970",1
18025,"R","SD-009","1969_1970",1
17463,"R","SD-010","1969_1970",1
17495,"R","SD-012","1969_1970",1
17466,"R","SD-013","1969_1970",1
17535,"R","SD-014","1969_1970",1
17571,"D","SD-016","1969_1970",1
17588,"R","SD-017","1969_1970",1
17607,"D","SD-018","1969_1970",1
17623,"D","SD-019","1969_1970",1
17655,"R","SD-021","1969_1970",1
17686,"R","SD-022","1969_1970",1
17595,"R","SD-023","1969_1970",1
17726,"R","SD-024","1969_1970",1
17857,"R","SD-035","1969_1970",1
